Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,135,1,2024-03-28,COL,@,ARI,L 1-16,CG,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,.000,0.34,-0.037,0.34,-0.02%,-0.74,0.00,0.00,3,LF
2,136,2,2024-03-29,COL,@,ARI,L 3-7,CG,4,4,0,1,1,0,0,0,0,0,0,1,.125,.125,.250,.375,2,0,0,0,0,0,.333,0.50,-0.020,0.48,-0.01%,-0.50,5.00,6.00,3,LF
3,137,3,2024-03-30,COL,@,ARI,W 9-4,CG,5,4,1,1,0,1,0,2,0,0,1,1,.167,.231,.417,.647,3,0,0,0,0,0,.333,0.72,0.069,0.67,0.04%,1.29,16.00,22.20,3,LF
4,138,4,2024-03-31,COL,@,ARI,L 1-5,CG,4,4,0,0,0,0,0,0,0,0,0,2,.125,.176,.313,.489,0,0,0,0,0,0,.000,1.53,-0.158,1.49,-0.09%,-1.58,0.00,0.00,2,LF
5,139,5,2024-04-01,COL,@,CHC,L 0-5,CG,4,4,0,0,0,0,0,0,0,0,0,2,.100,.143,.250,.393,0,0,0,0,0,0,.000,0.97,-0.098,0.82,-0.05%,-0.92,0.00,0.00,3,LF
6,140,6,2024-04-02,COL,@,CHC,L 2-12,CG,4,4,0,0,0,0,0,0,0,0,0,3,.083,.120,.208,.328,0,0,0,0,0,0,.000,0.24,-0.024,0.20,-0.01%,-0.92,0.00,0.00,3,LF
7,141,7,2024-04-03,COL,@,CHC,L 8-9,CG,5,5,1,1,0,0,0,0,0,0,0,1,.103,.133,.207,.340,1,1,0,0,0,0,.250,1.55,-0.067,1.26,-0.03%,1.00,5.00,6.20,5,LF
8,142,8,2024-04-05,COL,,TBR,W 10-7,CG,5,3,3,2,1,0,0,1,1,0,2,0,.156,.229,.281,.510,3,0,0,0,0,0,.667,1.66,0.377,1.20,0.16%,2.75,25.00,34.10,3,LF
9,143,9,2024-04-06,COL,,TBR,L 6-8,CG,5,4,0,0,0,0,0,0,0,0,1,3,.139,.225,.250,.475,0,0,0,0,0,0,.000,0.74,-0.051,0.53,-0.02%,-0.80,2.00,3.00,3,LF
10,144,10,2024-04-07,COL,,TBR,L 2-3,CG,4,3,1,2,0,0,0,0,0,1,1,1,.179,.273,.282,.555,2,0,0,0,0,0,1.000,1.35,0.116,0.92,0.05%,0.48,10.00,12.20,5,LF
11,145,11,2024-04-08,COL,,ARI,W 7-5,CG,4,3,1,1,0,0,0,1,0,0,1,2,.190,.292,.286,.577,1,0,0,0,0,0,1.000,1.32,0.143,0.96,0.06%,0.89,9.00,12.70,6,LF
12,146,12,2024-04-09,COL,,ARI,L 2-3,CG,4,4,0,0,0,0,0,0,0,0,0,2,.174,.269,.261,.530,0,0,0,0,0,0,.000,1.99,-0.209,1.57,-0.10%,-1.09,0.00,0.00,6,LF
13,147,13,2024-04-10,COL,,ARI,L 3-5,CG,5,5,0,0,0,0,0,0,0,0,0,3,.157,.246,.235,.481,0,0,0,0,0,0,.000,2.37,-0.303,1.63,-0.13%,-1.85,0.00,0.00,5,LF
14,148,14,2024-04-12,COL,@,TOR,W 12-4,CG,5,5,1,2,1,0,1,2,0,0,0,1,.179,.258,.321,.579,6,1,0,0,0,0,.333,0.69,0.093,0.43,0.03%,0.18,21.00,28.20,5,LF
15,149,15,2024-04-13,COL,@,TOR,L 3-5,CG,4,3,1,2,1,0,0,0,0,0,1,1,.203,.288,.356,.644,3,0,0,0,0,0,1.000,0.81,0.115,0.53,0.05%,1.61,12.00,15.20,6,LF
16,150,16,2024-04-14,COL,@,TOR,L 0-5,CG,4,4,0,0,0,0,0,0,0,0,0,3,.190,.271,.333,.605,0,0,0,0,0,0,.000,0.82,-0.091,0.48,-0.03%,-1.13,0.00,0.00,5,LF
17,151,17,2024-04-15,COL,@,PHI,L 1-2 (10),CG(10),4,3,0,0,0,0,0,0,0,0,1,2,.182,.270,.318,.588,0,0,0,0,0,1,.000,1.91,-0.067,1.10,-0.02%,-0.49,2.00,3.00,5,LF
