Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,1,1,2023-10-03,MIA,@,PHI,L 1-4,NLWC G1,GS-8,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.000,0.98,-0.074,10.12,-0.44%,-0.71,9,C
,,,,,,,0-1,,,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.000,0.98,-0.074,10.12,-0.44%,-0.71,,
