Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,64,8,2024-04-06,CHW,@,KCR,L 0-3,CG,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,1,0,0,0,0,0,.500,1.03,-0.017,0.68,-0.01%,-0.16,3.00,3.00,7,2B
2,65,9,2024-04-07,CHW,@,KCR,L 3-5,5-GF,2,2,0,1,0,0,0,0,0,0,0,0,.400,.400,.400,.800,1,0,0,0,0,0,.500,1.39,0.037,0.88,0.01%,-0.30,3.00,3.00,7,PH 2B
3,66,11,2024-04-09,CHW,@,CLE,W 7-5,CG,5,5,1,1,1,0,0,1,0,0,0,2,.300,.300,.400,.700,2,0,0,0,0,0,.333,0.80,0.037,0.45,0.01%,0.60,9.00,12.70,3,2B 3B
4,67,12,2024-04-10,CHW,@,CLE,L 6-7 (10),CG(10),5,4,1,1,1,0,0,0,0,0,0,1,.286,.286,.429,.714,2,0,0,1,0,0,.333,1.95,-0.169,1.14,-0.06%,-0.67,7.00,9.20,2,3B
5,68,13,2024-04-12,CHW,,CIN,L 1-11,CG,4,4,0,0,0,0,0,0,0,0,0,2,.222,.222,.333,.556,0,0,0,0,0,0,.000,0.35,-0.037,0.17,-0.01%,-0.77,0.00,0.00,2,3B
6,69,14,2024-04-13,CHW,,CIN,L 0-5,CG,4,3,0,0,0,0,0,0,0,0,1,2,.190,.227,.286,.513,0,0,0,0,0,0,.000,0.50,-0.047,0.22,-0.01%,-0.77,2.00,3.00,5,3B
7,70,15,2024-04-14,CHW,,CIN,L 4-11,CG,4,4,0,1,0,0,0,0,0,0,0,0,.200,.231,.280,.511,1,0,0,0,0,0,.250,0.70,0.057,0.30,0.02%,0.77,3.00,3.00,7,3B
8,71,16,2024-04-15,CHW,,KCR,L 0-2,GS-9,3,3,0,0,0,0,0,0,0,0,0,0,.179,.207,.250,.457,0,0,0,0,0,0,.000,1.34,-0.099,0.58,-0.03%,-0.74,0.00,0.00,5,3B
9,72,18,2024-04-17 (2),CHW,,KCR,W 2-1,CG,4,4,0,0,0,0,0,0,0,0,0,1,.156,.182,.219,.401,0,1,0,0,0,0,.000,0.88,-0.129,0.27,-0.02%,-1.77,0.00,0.00,6,3B
10,73,19,2024-04-19,CHW,@,PHI,L 0-7,8-GF,1,1,0,0,0,0,0,0,0,0,0,1,.152,.176,.212,.389,0,0,0,0,0,0,,0.07,-0.002,0.02,0.00%,-0.24,0.00,0.00,7,PH 3B
