Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,313,1,2025-03-27,ATH,@,SEA,L 2-4,CG,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,.000,0.70,-0.051,0.70,-0.03%,-0.45,0.00,0.00,4,C
2,314,2,2025-03-28,ATH,@,SEA,W 7-0,CG,5,4,0,1,0,0,0,1,0,0,1,0,.143,.250,.143,.393,1,0,0,0,0,0,.250,0.63,0.020,0.59,0.01%,0.32,7.00,9.50,4,C
3,315,3,2025-03-29,ATH,@,SEA,W 4-2,CG,4,4,1,1,0,0,1,2,0,0,0,1,.182,.250,.455,.705,4,0,0,0,0,0,.000,1.09,0.190,1.12,0.12%,1.04,16.00,22.20,4,C
4,316,5,2025-03-31,ATH,,CHC,L 3-18,CG,4,3,0,0,0,0,0,0,0,0,1,1,.143,.250,.357,.607,0,0,0,0,0,0,.000,0.43,-0.044,0.39,-0.02%,-0.88,2.00,3.00,4,C
5,317,6,2025-04-01,ATH,,CHC,L 4-7,CG,4,4,1,2,0,0,1,2,0,0,0,0,.222,.300,.556,.856,5,1,0,0,0,0,.333,1.37,0.064,1.18,0.03%,0.82,19.00,25.20,4,C
6,318,7,2025-04-02,ATH,,CHC,L 2-10,GS-9,4,4,0,0,0,0,0,0,0,0,0,1,.182,.250,.455,.705,0,0,0,0,0,0,.000,0.37,0.013,0.31,0.01%,-0.04,0.00,0.00,4,C
7,319,8,2025-04-04,ATH,@,COL,W 6-3 (11),CG(11),5,4,1,2,0,0,0,0,0,0,1,0,.231,.310,.462,.772,2,0,0,0,0,0,.500,1.76,0.012,1.42,0.01%,0.14,10.00,12.20,4,C
8,320,9,2025-04-05,ATH,@,COL,W 7-4,CG,5,2,2,1,0,0,1,2,0,0,3,0,.250,.382,.571,.954,4,0,0,0,0,0,.000,1.02,0.255,0.83,0.13%,2.72,24.00,34.40,4,C
9,321,11,2025-04-07,ATH,,SDP,L 4-5,CG,4,4,0,1,0,0,0,0,0,0,0,1,.250,.368,.531,.900,1,0,0,0,0,0,.333,0.96,-0.075,0.81,-0.04%,-0.47,3.00,3.00,4,C
10,322,12,2025-04-08,ATH,,SDP,W 10-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,.222,.333,.472,.806,0,1,0,0,0,0,.000,0.74,-0.077,0.58,-0.04%,-1.26,0.00,0.00,4,C
11,323,13,2025-04-09,ATH,,SDP,L 1-2,CG,4,3,1,0,0,0,0,0,0,0,1,0,.205,.326,.436,.762,0,0,0,0,0,0,.000,2.22,-0.317,1.84,-0.16%,-0.85,4.00,6.20,4,C
12,324,14,2025-04-11,ATH,,NYM,L 6-7,GS-9,5,4,2,2,2,0,0,1,0,0,1,0,.233,.353,.488,.841,4,0,0,0,0,0,.500,1.33,0.181,1.06,0.09%,1.76,18.00,24.90,4,C
13,325,15,2025-04-12,ATH,,NYM,W 3-1,CG,4,4,0,1,0,0,0,0,0,0,0,1,.234,.345,.468,.814,1,0,0,0,0,0,.333,0.76,-0.016,0.58,-0.01%,-0.24,3.00,3.00,4,DH
14,326,16,2025-04-13,ATH,,NYM,L 0-8,CG,4,4,0,0,0,0,0,0,0,0,0,0,.216,.322,.431,.753,0,0,0,0,0,0,.000,1.09,-0.109,0.85,-0.05%,-1.03,0.00,0.00,4,C
15,327,17,2025-04-15,ATH,@,CHW,W 12-3,CG,5,5,2,3,1,0,1,2,0,0,0,0,.250,.344,.518,.862,7,0,0,0,0,0,.500,0.47,0.123,0.37,0.06%,2.58,26.00,34.40,4,C
16,328,18,2025-04-16,ATH,@,CHW,W 3-1,CG,4,3,0,0,0,0,0,0,0,0,1,0,.237,.338,.492,.830,0,0,0,0,0,0,.000,1.17,-0.047,0.99,-0.02%,-0.44,2.00,3.00,4,C
17,329,20,2025-04-18,ATH,@,MIL,L 3-5,CG,5,5,0,0,0,0,0,0,0,0,0,0,.219,.315,.453,.768,0,0,0,0,0,0,.000,1.46,-0.200,1.30,-0.11%,-1.70,0.00,0.00,4,C
18,330,21,2025-04-19,ATH,@,MIL,W 3-1,CG,4,4,1,1,0,0,1,1,0,0,0,2,.221,.312,.485,.797,4,0,0,0,0,0,.000,0.71,0.034,0.62,0.02%,0.48,14.00,18.70,4,C
19,331,22,2025-04-20,ATH,@,MIL,L 1-14,GS-8,3,3,0,0,0,0,0,0,0,0,0,3,.211,.300,.465,.765,0,0,0,0,0,0,,0.38,-0.029,0.34,-0.02%,-0.75,0.00,0.00,4,C
20,332,23,2025-04-22,ATH,,TEX,L 5-8,CG,5,5,0,1,0,0,0,0,1,0,0,0,.211,.294,.447,.741,1,0,0,0,0,0,.200,1.01,-0.012,0.98,-0.01%,-0.73,8.00,9.00,4,C
21,333,24,2025-04-23,ATH,,TEX,W 5-2,CG,4,4,1,4,1,0,0,1,0,0,0,0,.250,.326,.488,.813,5,0,0,0,0,0,1.000,0.41,0.100,0.38,0.06%,1.80,18.00,21.70,4,C
22,334,25,2025-04-24,ATH,,TEX,W 4-3,CG,4,4,0,0,0,0,0,0,0,0,0,0,.238,.312,.464,.776,0,0,0,0,0,0,.000,1.55,-0.152,1.51,-0.09%,-1.07,0.00,0.00,4,C
23,335,26,2025-04-25,ATH,,CHW,W 6-5,CG,4,4,0,0,0,0,0,0,0,0,0,2,.227,.299,.443,.742,0,0,0,0,0,0,.000,1.03,-0.104,0.93,-0.06%,-0.95,0.00,0.00,4,C
24,336,28,2025-04-27,ATH,,CHW,W 3-2 (10),CG(10),4,4,0,0,0,0,0,0,0,0,0,1,.217,.287,.424,.711,0,0,0,0,0,0,.000,1.79,-0.180,1.62,-0.10%,-1.38,0.00,0.00,3,C
25,337,29,2025-04-28,ATH,@,TEX,W 2-1,CG,4,3,0,1,0,0,0,0,0,0,1,1,.221,.295,.421,.716,1,0,0,0,0,0,.500,0.95,0.009,1.03,0.01%,0.01,5.00,6.00,4,C
26,338,30,2025-04-29,ATH,@,TEX,L 2-15,CG,4,4,1,2,0,0,1,2,0,0,0,2,.232,.303,.455,.757,5,0,0,0,0,0,1.000,0.32,0.030,0.36,0.02%,1.44,19.00,25.20,4,C
27,339,31,2025-04-30,ATH,@,TEX,W 7-1,CG,4,4,1,2,0,0,0,0,0,0,0,0,.243,.310,.456,.766,2,0,0,0,0,0,.500,1.04,-0.044,1.10,-0.03%,0.05,8.00,9.20,5,C
