Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,939,1,2025-03-27,ATL,@,SDP,L 4-7,CG,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,1,0,0,0,0,0,.500,0.83,-0.040,0.76,-0.02%,-0.45,3.00,3.00,8,SS
2,940,3,2025-03-29,ATL,@,SDP,L 0-1,CG,3,3,0,0,0,0,0,0,0,0,0,1,.143,.143,.143,.286,0,0,0,0,0,0,.000,0.83,-0.066,0.72,-0.03%,-0.50,0.00,0.00,8,SS
3,941,4,2025-03-30,ATL,@,SDP,L 0-5,CG,3,3,0,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,0,0,0,0,0,.500,0.81,0.007,0.65,0.00%,-0.09,3.00,3.00,7,SS
4,942,5,2025-03-31,ATL,@,LAD,L 1-6,CG,3,3,0,0,0,0,0,0,0,0,0,1,.154,.154,.154,.308,0,0,0,0,0,0,.000,0.62,-0.046,0.47,-0.02%,-0.61,0.00,0.00,9,SS
5,943,10,2025-04-08,ATL,,PHI,W 7-5,CG,4,3,1,1,1,0,0,0,0,0,1,1,.188,.235,.250,.485,2,0,0,0,0,0,.500,1.33,0.137,0.84,0.05%,1.43,9.00,12.20,9,SS
6,944,11,2025-04-09,ATL,,PHI,L 3-4,GS-8,4,4,0,2,0,0,0,1,0,0,0,1,.250,.286,.300,.586,2,0,0,0,0,0,.667,1.99,0.181,1.40,0.08%,1.13,8.00,9.50,9,SS
7,945,13,2025-04-11,ATL,@,TBR,L 3-6,CG,4,4,0,0,0,0,0,0,0,0,0,0,.208,.240,.250,.490,0,0,0,0,0,0,.000,0.78,-0.073,0.48,-0.03%,-0.65,0.00,0.00,9,SS
8,946,18,2025-04-16,ATL,@,TOR,L 1-3,CG,3,3,0,1,0,0,0,0,0,0,0,1,.222,.250,.259,.509,1,0,0,0,0,0,.500,1.71,-0.009,0.93,0.00%,-0.10,3.00,3.00,9,SS
9,947,19,2025-04-18,ATL,,MIN,W 6-4,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,.222,.250,.259,.509,0,,0,0,,,,,,,,,0.00,0.00,9,SS
10,948,23,2025-04-22,ATL,,STL,L 4-10,GS-8,3,3,0,0,0,0,0,0,0,0,0,0,.200,.226,.233,.459,0,0,0,0,0,0,.000,1.23,-0.093,0.85,-0.04%,-0.73,0.00,0.00,9,SS
11,949,35,2025-05-06,ATL,,CIN,W 2-1 (10),10-GF(10),0,0,0,0,0,0,0,0,0,0,0,0,.200,.226,.233,.459,0,,0,0,,,,,,,,,0.00,0.00,6,SS
12,950,37,2025-05-08,ATL,,CIN,W 5-4 (11),10-GF(11),1,1,0,0,0,0,0,0,0,0,0,0,.194,.219,.226,.445,0,0,0,0,0,0,.000,2.56,-0.113,2.05,-0.05%,-0.45,0.00,0.00,6,SS
13,951,39,2025-05-10,ATL,@,PIT,W 3-2 (11),9-10,0,0,0,0,0,0,0,0,0,0,0,0,.194,.219,.226,.445,0,,0,0,,,,,,,,,0.00,0.00,9,SS
14,952,49,2025-05-22,ATL,@,WSN,L 7-8 (10),10-GF(10),0,0,0,0,0,0,0,0,0,0,0,0,.194,.219,.226,.445,0,,0,0,,,,,,,,,0.00,0.00,4,PR DH
