Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2019-10-03,STL,@,ATL,W 7-6,NLDS G1,CG,5,4,1,2,2,0,0,2,0,0,1,1,4,0,0,0,0,0,.667,2.34,0.286,36.70,2.91%,2.33,,,4,LF
2,2,2,2019-10-04,STL,@,ATL,L 0-3,NLDS G2,CG,4,4,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,.500,1.13,0.009,17.34,0.08%,0.15,,,4,LF
3,3,3,2019-10-06,STL,,ATL,L 1-3,NLDS G3,CG,4,4,1,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,.667,1.08,-0.009,22.65,-0.23%,0.29,,,4,LF
4,4,4,2019-10-07,STL,,ATL,W 5-4 (10),NLDS G4,CG(10),5,5,2,2,0,0,2,2,0,0,0,1,8,0,0,0,0,0,.000,1.94,0.054,37.77,0.35%,1.00,,,4,LF
5,5,5,2019-10-09,STL,@,ATL,W 13-1,NLDS G5,CG,5,4,2,1,0,0,0,1,0,0,0,2,1,1,1,0,0,0,.500,0.34,0.071,14.00,1.90%,0.90,,,4,LF
6,6,6,2019-10-11,STL,,WSN,L 0-2,NLCS G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.10,-0.116,28.78,-1.96%,-0.87,,,4,LF
7,7,7,2019-10-12,STL,,WSN,L 1-3,NLCS G2,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,1.33,-0.133,34.24,-2.10%,-0.90,,,4,LF
8,8,8,2019-10-14,STL,@,WSN,L 1-8,NLCS G3,CG,4,4,0,2,1,0,0,0,0,0,0,2,3,0,0,0,0,0,1.000,0.33,0.068,6.78,0.89%,0.54,,,4,LF
9,9,9,2019-10-15,STL,@,WSN,L 4-7,NLCS G4,CG,4,4,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1.000,0.43,-0.030,4.78,-0.19%,-0.64,,,4,LF
10,10,1,2020-09-30,ATL,,CIN,W 1-0 (13),NLWC G1,CG(13),5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,1.75,-0.261,18.13,-1.52%,-1.63,,,3,DH
11,11,2,2020-10-01,ATL,,CIN,W 5-0,NLWC G2,CG,4,4,1,1,0,0,1,2,0,0,0,2,4,0,0,0,0,0,.000,1.19,-0.017,11.54,-0.10%,0.46,,,3,DH
12,12,3,2020-10-06,ATL,,MIA,W 9-5,NLDS G1,CG,5,5,2,2,1,0,0,2,0,0,0,3,3,0,0,0,0,0,1.000,1.24,0.191,19.43,1.74%,0.98,,,3,DH
13,13,4,2020-10-07,ATL,,MIA,W 2-0,NLDS G2,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.56,-0.043,8.90,-0.40%,-0.54,,,3,DH
14,14,5,2020-10-08,ATL,@,MIA,W 7-0,NLDS G3,CG,5,5,1,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,.500,0.43,0.039,4.43,0.27%,0.02,,,3,DH
15,15,6,2020-10-12,ATL,@,LAD,W 5-1,NLCS G1,CG,5,5,1,2,1,0,0,1,0,0,0,0,3,0,0,0,0,0,.400,1.05,0.132,27.41,2.19%,0.72,,,3,DH
16,16,7,2020-10-13,ATL,@,LAD,W 8-7,NLCS G2,CG,5,4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.40,-0.026,10.30,-0.42%,-0.37,,,3,DH
17,17,8,2020-10-14,ATL,,LAD,L 3-15,NLCS G3,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.08,-0.008,1.67,-0.10%,-1.39,,,3,DH
18,18,9,2020-10-15,ATL,,LAD,W 10-2,NLCS G4,CG,5,5,3,4,1,0,2,4,0,0,0,0,11,1,0,0,0,0,.667,0.62,0.174,19.89,3.36%,3.45,,,3,DH
19,19,10,2020-10-16,ATL,,LAD,L 3-7,NLCS G5,CG,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.333,0.75,0.017,17.78,0.20%,0.34,,,3,DH
20,20,11,2020-10-17,ATL,@,LAD,L 1-3,NLCS G6,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.75,-0.085,33.28,-2.12%,-0.79,,,3,DH
21,21,12,2020-10-18,ATL,@,LAD,L 3-4,NLCS G7,CG,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,.250,1.10,0.020,91.88,1.33%,0.55,,,3,DH
22,22,1,2022-10-11,ATL,,PHI,L 6-7,NLDS G1,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.16,-0.004,2.51,-0.04%,-0.11,,,9,PH LF
23,23,2,2022-10-12,ATL,,PHI,W 3-0,NLDS G2,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.73,-0.056,11.23,-0.48%,-0.57,,,8,DH
24,24,3,2022-10-14,ATL,@,PHI,L 1-9,NLDS G3,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.44,-0.050,9.20,-0.57%,-1.30,,,7,DH
25,25,1,2023-10-07,ATL,,PHI,L 0-3,NLDS G1,CG,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,1.63,-0.066,25.49,-0.62%,-0.60,,,5,DH
26,26,2,2023-10-09,ATL,,PHI,W 5-4,NLDS G2,CG,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,1.47,-0.105,22.48,-1.03%,-1.00,,,5,DH
27,27,3,2023-10-11,ATL,@,PHI,L 2-10,NLDS G3,CG,4,4,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1.000,0.89,-0.070,18.66,-0.89%,-0.24,,,5,DH
28,28,4,2023-10-12,ATL,@,PHI,L 1-3,NLDS G4,CG,4,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,.000,1.19,-0.029,26.35,-0.44%,-0.57,,,5,DH
29,29,1,2024-10-01,ATL,@,SDP,L 0-4,NLWC G1,CG,4,4,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1.000,0.89,-0.054,9.21,-0.33%,-0.65,3.00,3.00,3,DH
30,30,2,2024-10-02,ATL,@,SDP,L 4-5,NLWC G2,CG,4,3,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,.333,1.02,-0.005,9.97,-0.02%,0.11,5.00,6.50,3,DH
,,,,,,,13-17,,,123,116,15,29,7,0,5,17,0,0,5,39,51,3,1,0,1,0,.329,0.97,-0.106,20.09,1.66%,-0.35,8.00,9.50,,
