Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,1,40,2020-09-04,SDP,@,OAK,W 7-0,CG,4,3,2,1,0,0,1,1,0,0,0,2,.333,.500,1.333,1.833,4,0,1,0,0,0,0.76,-0.010,0.46,0.00%,0.41,7,DH
,,,,,,,1-0,,4,3,2,1,0,0,1,1,0,0,0,2,.333,.500,1.333,1.833,4,0,1,0,0,0,0.76,-0.010,0.46,0.00%,0.41,,
