Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,14,2024-04-12,OAK,,WSN,W 2-1 (10),10-GF(10),0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,,,0.000,,0.00%,0.00,2.00,3.20,5,PR
2,2,15,2024-04-13,OAK,,WSN,L 1-3,GS-9,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,1,0,0,0,0,.000,1.20,-0.128,0.97,-0.06%,-1.06,0.00,0.00,7,CF 3B
3,3,16,2024-04-14,OAK,,WSN,W 7-6,7-GF,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,,0,0,,,,,,,,,0.00,0.00,5,PR 3B
4,4,17,2024-04-15,OAK,,STL,L 1-3,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,.000,1.09,-0.027,0.87,-0.01%,-0.15,0.00,0.00,9,PH RF
5,5,19,2024-04-17,OAK,,STL,W 6-3,GS-6,2,1,1,0,0,0,0,0,0,0,1,1,.000,.167,.000,.167,0,0,0,0,0,0,,1.80,-0.051,1.32,-0.02%,-0.30,4.00,6.20,9,LF
6,6,21,2024-04-20,OAK,@,CLE,L 3-6,GS-9,3,2,1,1,0,0,1,1,1,0,1,0,.143,.333,.571,.905,4,0,0,0,0,0,.000,1.14,0.191,0.91,0.09%,1.12,21.00,27.70,9,SS 3B
7,7,23,2024-04-22,OAK,@,NYY,W 2-0,GS-8,2,2,0,0,0,0,0,0,0,0,0,1,.111,.273,.444,.717,0,0,0,0,0,0,.000,0.79,-0.043,0.53,-0.02%,-0.33,0.00,0.00,9,LF
8,8,24,2024-04-23,OAK,@,NYY,L 3-4,7-GF,1,1,0,0,0,0,0,0,0,0,0,1,.100,.250,.400,.650,0,0,0,0,0,0,,1.40,-0.036,1.03,-0.02%,-0.10,0.00,0.00,9,SS
9,9,26,2024-04-25,OAK,@,NYY,W 3-1,CG,3,3,0,0,0,0,0,0,0,0,0,0,.077,.200,.308,.508,0,0,0,0,0,0,.000,0.81,-0.064,0.48,-0.02%,-0.71,0.00,0.00,7,2B
10,10,27,2024-04-26,OAK,@,BAL,W 3-2 (10),GS-7,2,2,0,1,0,0,0,0,0,0,0,0,.133,.235,.333,.569,1,0,0,0,0,0,.500,0.47,0.009,0.33,0.00%,0.02,3.00,3.00,9,2B
11,11,28,2024-04-27,OAK,@,BAL,L 0-7,CG,3,2,0,0,0,0,0,0,0,0,0,0,.118,.250,.294,.544,0,0,1,0,0,0,.000,0.46,-0.030,0.34,-0.01%,0.06,2.00,3.00,7,2B
12,12,29,2024-04-28,OAK,@,BAL,W 7-6,GS-8,3,3,0,1,0,0,0,0,0,0,0,1,.150,.261,.300,.561,1,0,0,0,0,0,.500,0.90,-0.033,0.65,-0.01%,-0.27,3.00,3.00,6,2B
13,13,30,2024-04-29,OAK,,PIT,W 5-1,CG,4,3,0,0,0,0,0,1,0,0,0,1,.130,.222,.261,.483,0,0,0,0,1,0,.000,0.59,0.006,0.40,0.00%,-0.66,2.00,3.50,6,2B
14,14,31,2024-04-30,OAK,,PIT,W 5-2,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,.125,.214,.250,.464,0,0,0,0,0,0,.000,0.07,-0.002,0.05,0.00%,-0.15,0.00,0.00,7,2B
15,15,32,2024-05-01,OAK,,PIT,W 4-0,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,.125,.214,.250,.464,0,,0,0,,,,,,,,,0.00,0.00,6,2B
16,16,33,2024-05-03,OAK,,MIA,W 3-1,CG,3,3,1,1,1,0,0,0,0,0,0,1,.148,.226,.296,.522,2,0,0,0,0,0,.500,0.38,0.024,0.31,0.01%,0.30,7.00,9.20,7,2B LF
17,17,35,2024-05-05,OAK,,MIA,L 3-12,6-GF,2,2,0,1,0,0,0,1,0,0,0,1,.172,.242,.310,.553,1,0,0,0,0,0,1.000,0.20,-0.002,0.18,0.00%,0.69,5.00,6.50,5,PH LF
18,18,37,2024-05-07,OAK,,TEX,L 8-15,2-GF,4,1,2,0,0,0,0,0,0,0,3,0,.167,.297,.300,.597,0,0,0,0,0,0,.000,0.02,0.003,0.02,0.00%,1.12,10.00,15.40,8,PR SS
19,19,38,2024-05-08 (1),OAK,,TEX,W 9-4,CG,4,3,0,1,1,0,0,0,0,0,1,0,.182,.317,.333,.650,2,0,0,0,0,0,.333,0.66,-0.017,0.56,-0.01%,-0.61,7.00,9.00,7,SS
20,20,39,2024-05-08 (2),OAK,,TEX,L 11-12,CG,5,4,2,2,0,0,0,0,0,0,1,2,.216,.348,.351,.699,2,0,0,0,0,0,1.000,1.28,0.089,1.13,0.05%,1.25,12.00,15.40,7,SS
21,21,40,2024-05-10,OAK,@,SEA,L 1-8,CG,4,4,0,0,0,0,0,0,0,0,0,1,.195,.320,.317,.637,0,0,0,0,0,0,.000,0.20,-0.020,0.17,-0.01%,-1.01,0.00,0.00,7,SS
22,22,41,2024-05-11,OAK,@,SEA,W 8-1,CG,4,4,0,1,1,0,0,3,0,0,0,1,.200,.315,.333,.648,2,0,0,0,0,0,.333,1.36,0.114,1.02,0.05%,1.92,11.00,16.50,7,SS
23,23,42,2024-05-12,OAK,@,SEA,L 4-8,CG,4,4,1,1,0,0,1,1,0,0,0,0,.204,.310,.388,.698,4,1,0,0,0,0,.000,0.47,-0.021,0.41,-0.01%,0.08,14.00,18.70,8,SS
24,24,43,2024-05-13,OAK,@,HOU,L 2-9,CG,4,4,0,2,0,0,0,0,0,0,0,2,.226,.323,.396,.719,2,0,0,0,0,0,1.000,0.85,-0.058,0.61,-0.02%,0.30,6.00,6.00,7,SS
25,25,44,2024-05-14,OAK,@,HOU,L 1-2 (10),CG(10),4,3,0,1,0,0,0,0,0,0,1,1,.232,.333,.393,.726,1,0,0,0,0,0,.500,1.61,0.011,1.09,0.01%,0.16,5.00,6.00,9,SS
26,26,45,2024-05-15,OAK,@,HOU,L 0-3,CG,3,2,0,0,0,0,0,0,0,0,1,1,.224,.333,.379,.713,0,0,0,0,0,0,.000,0.72,0.011,0.46,0.00%,0.05,2.00,3.00,7,SS
27,27,46,2024-05-16,OAK,@,HOU,L 1-8,CG,3,3,0,1,0,0,0,0,1,0,0,0,.230,.333,.377,.710,1,0,0,0,0,0,.333,0.37,0.022,0.22,0.01%,-0.17,8.00,9.00,9,SS
28,28,47,2024-05-17,OAK,@,KCR,L 2-6,CG,3,3,0,0,0,0,0,0,0,0,0,0,.219,.320,.359,.679,0,0,0,0,0,0,.000,0.67,-0.051,0.35,-0.02%,-0.56,0.00,0.00,7,SS
29,29,48,2024-05-18,OAK,@,KCR,L 3-5,CG,4,4,0,2,0,0,0,0,0,0,0,0,.235,.329,.368,.697,2,0,0,0,0,0,.500,1.00,0.054,0.46,0.02%,0.30,6.00,6.00,8,SS
30,30,49,2024-05-19,OAK,@,KCR,L 4-8,CG,4,3,1,2,0,0,0,0,0,0,0,1,.254,.349,.380,.730,2,0,1,0,0,0,1.000,0.83,0.017,0.31,0.00%,0.41,10.00,12.20,8,SS
31,31,50,2024-05-21,OAK,,COL,W 5-4,CG,3,3,0,0,0,0,0,0,0,0,0,1,.243,.337,.365,.702,0,0,0,0,0,0,.000,0.80,-0.060,0.26,-0.01%,-0.41,0.00,0.00,9,SS
32,32,51,2024-05-22,OAK,,COL,L 3-4 (12),CG(12),5,5,0,1,0,0,0,0,0,0,0,0,.241,.330,.354,.684,1,0,0,0,0,0,.200,2.71,-0.224,0.99,-0.05%,-0.59,3.00,3.00,9,SS
33,33,52,2024-05-23,OAK,,COL,W 10-9 (11),CG(11),5,5,1,3,1,0,0,2,1,0,0,1,.262,.344,.381,.725,4,0,0,0,0,0,.750,2.26,0.078,0.67,0.01%,0.78,22.00,28.20,9,SS
34,34,53,2024-05-24,OAK,,HOU,L 3-6,CG,4,4,0,0,0,0,0,0,0,0,0,1,.250,.330,.364,.694,0,0,0,0,0,0,.000,0.73,-0.069,0.29,-0.02%,-0.93,0.00,0.00,9,SS
35,35,54,2024-05-25,OAK,,HOU,W 3-1,CG,4,3,0,0,0,0,0,0,0,0,1,1,.242,.327,.352,.679,0,0,0,0,0,0,.000,0.49,-0.013,0.17,0.00%,-0.21,2.00,3.00,9,SS
36,36,55,2024-05-26,OAK,,HOU,L 2-5,CG,3,3,1,2,0,0,1,1,0,0,0,1,.255,.336,.394,.730,5,0,0,0,0,0,1.000,0.75,0.060,0.33,0.02%,1.06,17.00,21.70,9,SS
37,37,56,2024-05-28,OAK,@,TBR,W 3-0,CG,4,4,1,1,0,0,0,0,0,0,0,2,.255,.333,.388,.721,1,0,0,0,0,0,.500,0.86,0.004,0.28,0.00%,-0.47,5.00,6.20,9,SS
38,38,57,2024-05-29,OAK,@,TBR,L 3-4,CG,3,3,1,0,0,0,0,0,0,0,0,1,.248,.325,.376,.701,0,0,0,0,0,0,.000,1.40,0.037,0.50,0.01%,0.00,2.00,3.20,9,SS
39,39,58,2024-05-30,OAK,@,TBR,L 5-6 (12),CG(12),5,4,1,0,0,0,0,0,0,0,0,3,.238,.314,.362,.675,0,0,0,1,0,0,.000,1.29,-0.082,0.41,-0.02%,-0.82,2.00,3.20,9,SS
40,40,60,2024-06-01,OAK,@,ATL,W 11-9,CG,4,4,3,4,1,0,0,1,0,0,0,0,.266,.336,.395,.731,5,0,0,0,0,0,1.000,1.13,0.200,0.27,0.03%,2.05,22.00,28.10,9,SS
41,41,61,2024-06-02,OAK,@,ATL,L 1-3,CG,4,3,0,1,0,0,0,0,0,0,1,1,.268,.341,.393,.734,1,0,0,0,0,0,.500,0.88,-0.008,0.23,0.00%,0.02,5.00,6.00,8,SS
42,42,62,2024-06-04,OAK,,SEA,L 3-4,CG,4,4,1,1,0,0,0,0,0,0,0,2,.267,.338,.388,.726,1,0,0,0,0,0,.500,1.64,0.008,0.42,0.00%,0.30,5.00,6.20,9,SS
43,43,63,2024-06-05,OAK,,SEA,W 2-1,CG,3,3,0,0,0,0,0,0,0,0,0,1,.261,.331,.378,.709,0,0,0,0,0,0,.000,0.50,-0.036,0.11,-0.01%,-0.60,0.00,0.00,9,SS
44,44,64,2024-06-06,OAK,,SEA,L 0-3,CG,3,3,0,0,0,0,0,0,0,0,0,0,.254,.324,.369,.692,0,0,0,0,0,0,.000,0.92,-0.072,0.21,-0.01%,-0.53,0.00,0.00,9,SS
45,45,65,2024-06-07,OAK,,TOR,W 2-1,CG,3,3,1,1,0,0,0,0,0,0,0,0,.256,.324,.368,.692,1,0,0,0,0,0,.333,1.69,0.080,0.27,0.01%,0.51,5.00,6.20,9,SS
46,46,66,2024-06-08,OAK,,TOR,L 0-7,CG,3,3,0,1,0,0,0,0,1,0,0,1,.258,.324,.367,.691,1,0,0,0,0,0,.500,0.52,0.034,0.10,0.00%,-0.03,8.00,9.00,9,SS
47,47,67,2024-06-09,OAK,,TOR,L 4-6 (10),CG(10),4,3,1,0,0,0,0,0,0,0,0,2,.252,.317,.359,.676,0,0,0,1,0,0,.000,1.99,-0.103,0.35,-0.01%,-0.80,2.00,3.20,9,SS
48,48,68,2024-06-10,OAK,@,SDP,L 1-6,CG,4,3,0,1,0,0,0,0,0,0,1,2,.254,.322,.358,.680,1,0,0,0,0,0,1.000,1.00,0.019,0.13,0.00%,0.03,5.00,6.00,9,SS
49,49,69,2024-06-11,OAK,@,SDP,L 3-4,CG,4,4,0,1,0,0,0,0,0,0,0,1,.254,.320,.355,.675,1,0,0,0,0,0,.333,1.70,-0.092,0.19,-0.01%,-0.53,3.00,3.00,8,SS
50,50,70,2024-06-12,OAK,@,SDP,L 4-5,CG,4,4,0,0,0,0,0,0,0,0,0,4,.246,.312,.345,.657,0,0,0,0,0,0,,1.55,-0.183,0.13,-0.01%,-1.92,0.00,0.00,9,SS
51,51,72,2024-06-14,OAK,@,MIN,L 5-6 (10),CG(10),5,3,1,0,0,0,0,0,0,0,2,0,.241,.315,.338,.653,0,0,0,0,0,0,.000,1.15,0.054,0.06,0.00%,0.05,6.00,9.20,1,SS
52,52,73,2024-06-16 (1),OAK,@,MIN,L 2-6,CG,4,4,0,0,0,0,0,0,0,0,0,3,.235,.307,.329,.636,0,0,0,0,0,0,.000,0.58,-0.056,0.02,0.00%,-0.90,0.00,0.00,9,SS
53,53,75,2024-06-18,OAK,,KCR,W 7-5,CG,5,4,2,1,0,0,0,0,0,0,1,1,.235,.310,.327,.637,1,0,0,0,0,0,.333,0.53,0.099,0.01,0.00%,0.56,9.00,12.40,1,SS
54,54,76,2024-06-19,OAK,,KCR,W 5-1,CG,5,2,1,0,0,0,0,0,0,0,3,0,.232,.318,.323,.641,0,0,0,0,0,0,.000,0.77,0.054,0.03,0.00%,0.68,8.00,12.20,1,SS
55,55,77,2024-06-20,OAK,,KCR,L 2-3,CG,5,4,0,1,0,0,0,0,0,0,1,1,.233,.320,.321,.641,1,0,0,0,0,0,.333,2.66,-0.284,0.09,-0.01%,-1.01,5.00,6.00,1,SS
56,56,78,2024-06-21,OAK,,MIN,W 6-5,CG,4,3,0,1,1,0,0,0,0,0,1,0,.235,.324,.327,.651,2,0,0,0,0,0,.333,0.39,0.006,0.01,0.00%,0.09,7.00,9.00,9,SS
57,57,79,2024-06-22,OAK,,MIN,L 2-10,CG,4,4,0,0,0,0,0,0,0,0,0,2,.229,.317,.319,.637,0,1,0,0,0,0,.000,0.40,-0.050,0.02,0.00%,-1.41,0.00,0.00,1,SS
58,58,80,2024-06-23,OAK,,MIN,L 0-3,CG,4,4,0,0,0,0,0,0,0,0,0,2,.224,.311,.312,.623,0,0,0,0,0,0,.000,1.10,-0.114,0.03,0.00%,-0.88,0.00,0.00,1,SS
