Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,535,1,2024-03-28,PIT,@,MIA,W 6-5 (12),GS-7,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,0.79,-0.041,0.75,-0.02%,-0.37,0.00,0.00,8,1B
2,536,2,2024-03-29,PIT,@,MIA,W 7-2,8-GF,0,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,,0,0,,,,,,,,,0.00,0.00,1,1B
3,537,3,2024-03-30,PIT,@,MIA,W 9-3,7-GF,1,1,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,1,0,0,0,0,0,1.000,0.01,0.000,0.01,0.00%,0.27,3.00,3.00,1,1B
4,538,4,2024-03-31,PIT,@,MIA,W 9-7 (10),GS-10,5,5,1,1,0,0,1,3,0,0,0,3,.250,.250,.625,.875,4,0,0,0,0,0,.000,1.55,0.322,1.66,0.21%,1.05,18.00,25.70,7,1B
5,539,5,2024-04-01,PIT,@,WSN,W 8-4,8-GF,1,0,0,0,0,0,0,0,0,0,1,0,.250,.333,.625,.958,0,0,0,0,0,0,,0.29,0.002,0.31,0.00%,0.38,2.00,3.00,1,1B
6,540,6,2024-04-03,PIT,@,WSN,L 3-5,CG,4,2,0,0,0,0,0,0,0,0,2,1,.200,.385,.500,.885,0,0,0,0,0,0,.000,1.49,0.020,1.71,0.01%,0.39,4.00,6.00,6,1B
7,541,7,2024-04-04,PIT,@,WSN,W 7-4,CG,5,4,0,2,0,0,0,2,0,0,1,0,.286,.444,.500,.944,2,0,0,0,0,0,.500,0.54,0.127,0.57,0.08%,2.05,12.00,16.00,6,1B
8,542,8,2024-04-05,PIT,,BAL,L 2-5,CG,4,4,0,0,0,0,0,0,0,0,0,2,.222,.364,.389,.753,0,0,0,0,0,0,.000,1.05,-0.107,1.10,-0.07%,-0.89,0.00,0.00,6,1B
9,543,9,2024-04-06,PIT,,BAL,W 5-4 (11),CG(11),5,4,1,3,0,0,0,1,0,0,1,0,.318,.444,.455,.899,3,0,0,0,0,0,.750,1.03,0.029,1.02,0.02%,1.12,15.00,18.70,6,1B
10,544,10,2024-04-07,PIT,,BAL,W 3-2,CG,4,4,0,0,0,0,0,0,0,0,0,1,.269,.387,.385,.772,0,0,0,0,0,0,.000,2.21,-0.288,2.27,-0.18%,-1.34,0.00,0.00,6,1B
