Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2020-09-29,NYY,@,CLE,W 12-3,ALWC G1,CG,5,5,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.250,0.31,0.004,3.26,0.02%,-0.55,,,9,C
2,2,3,2020-10-05,NYY,@,TBR,W 9-3,ALDS G1,CG,5,4,2,2,0,0,1,1,0,0,1,0,5,0,0,0,0,0,.333,0.75,0.115,11.75,0.99%,1.19,,,9,C
3,3,5,2020-10-07,NYY,,TBR,L 4-8,ALDS G3,GS-9,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.82,0.018,17.09,0.23%,-0.09,,,9,C
4,4,6,2020-10-08,NYY,,TBR,W 5-1,ALDS G4,CG,4,4,0,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,.667,0.82,-0.067,15.93,-0.73%,-0.06,,,9,C
5,5,7,2020-10-09,NYY,@,TBR,L 1-2,ALDS G5,GS-8,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.25,-0.063,52.09,-1.67%,-0.60,,,9,C
6,6,1,2021-10-05,NYY,@,BOS,L 2-6,ALWC G1,GS-8,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0.59,-0.033,12.19,-0.39%,-0.37,,,8,C
7,7,2,2022-10-14,NYY,,CLE,L 2-4 (10),ALDS G2,7-GF(10),1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,5.37,-0.133,85.81,-1.19%,-0.76,,,8,C
8,8,3,2022-10-15,NYY,@,CLE,L 5-6,ALDS G3,CG,3,2,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,1.12,-0.053,23.43,-0.67%,-0.32,,,8,C
9,9,7,2022-10-20,NYY,@,HOU,L 2-3,ALCS G2,GS-9,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1.17,-0.093,30.82,-1.37%,-0.68,,,7,C
10,10,1,2024-10-01,SDP,,ATL,W 4-0,NLWC G1,CG,3,2,1,1,0,0,1,2,0,0,0,0,4,0,0,0,1,0,.000,0.45,-0.001,4.67,0.00%,0.51,16.00,22.20,9,C
11,11,2,2024-10-02,SDP,,ATL,W 5-4,NLWC G2,CG,4,3,1,1,0,0,1,1,0,0,1,0,4,0,0,0,0,0,.000,0.30,0.109,2.96,0.66%,0.78,16.00,21.70,9,C
12,12,3,2024-10-05,SDP,@,LAD,L 5-7,NLDS G1,GS-7,2,2,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,.500,0.44,0.023,6.89,0.24%,0.26,5.00,6.00,9,C
13,13,4,2024-10-06,SDP,@,LAD,W 10-2,NLDS G2,CG,4,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,.000,0.25,-0.023,3.99,-0.23%,0.59,14.00,18.70,9,C
14,14,5,2024-10-08,SDP,,LAD,W 6-5,NLDS G3,CG,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,.000,0.91,-0.053,18.96,-0.62%,-0.79,2.00,3.50,9,C
15,15,6,2024-10-09,SDP,,LAD,L 0-8,NLDS G4,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.55,-0.056,12.17,-0.78%,-1.51,0.00,0.00,9,C
16,16,7,2024-10-11,SDP,@,LAD,L 0-2,NLDS G5,GS-9,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.000,1.09,-0.007,45.42,-0.15%,0.03,3.00,3.00,9,C
,,,,,,,7-9,,,50,45,5,10,1,0,4,7,0,0,3,13,23,0,0,0,2,0,.200,0.77,-0.313,21.71,-5.66%,-2.37,56.00,75.10,,
