Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,447,1,2024-03-28,CLE,@,OAK,W 8-0,CG,5,3,1,1,1,0,0,0,0,1,1,1,.333,.600,.667,1.267,2,0,1,0,0,0,.500,0.31,0.018,0.30,0.01%,-0.25,11.00,15.20,4,1B
2,448,2,2024-03-29,CLE,@,OAK,W 6-4,CG,5,5,1,2,1,0,0,0,0,0,0,0,.375,.500,.625,1.125,3,0,0,0,0,0,.400,0.61,0.057,0.61,0.03%,0.25,10.00,12.20,4,1B
3,449,4,2024-03-31,CLE,@,OAK,L 3-4,CG,4,4,0,2,0,0,0,1,0,0,0,0,.417,.500,.583,1.083,2,0,0,0,0,0,.500,1.40,0.234,1.46,0.15%,0.84,8.00,9.50,4,1B
4,450,5,2024-04-01,CLE,@,SEA,L 4-5,CG,4,4,1,1,0,0,1,1,0,0,0,0,.375,.444,.688,1.132,4,0,0,0,0,0,.000,1.16,0.002,1.19,0.00%,0.11,14.00,18.70,4,1B
5,451,6,2024-04-02,CLE,@,SEA,W 5-2,CG,4,3,0,1,0,0,0,0,0,0,1,0,.368,.455,.632,1.086,1,0,0,0,0,1,.333,0.83,-0.048,0.85,-0.03%,0.27,5.00,6.00,4,1B
6,452,7,2024-04-03,CLE,@,SEA,W 8-0,CG,5,3,0,0,0,0,0,3,0,0,0,0,.318,.370,.545,.916,0,0,0,0,2,0,.000,0.44,0.021,0.44,0.01%,-0.57,6.00,10.50,4,1B
7,453,8,2024-04-04,CLE,@,MIN,W 4-2,CG,4,4,1,0,0,0,0,0,0,0,0,1,.269,.323,.462,.784,0,0,0,0,0,0,.000,0.88,-0.091,0.99,-0.06%,-1.15,2.00,3.20,4,1B
8,454,9,2024-04-06,CLE,@,MIN,W 3-1,CG,4,3,0,1,0,0,0,0,0,0,0,1,.276,.343,.448,.791,1,0,1,0,0,0,.500,0.64,0.015,0.75,0.01%,0.30,5.00,6.00,4,1B
9,455,10,2024-04-08,CLE,,CHW,W 4-0,CG,4,4,1,2,0,0,0,0,0,0,0,1,.303,.359,.455,.814,2,0,0,0,0,0,.667,0.50,0.007,0.55,0.01%,0.21,8.00,9.20,4,1B
10,456,11,2024-04-09,CLE,,CHW,L 5-7,CG,4,2,1,1,0,0,1,2,0,0,2,0,.314,.395,.543,.938,4,0,0,0,0,0,.000,1.35,0.098,1.57,0.07%,1.88,20.00,28.20,4,1B
11,457,12,2024-04-10,CLE,,CHW,W 7-6 (10),GS-10,5,4,2,2,1,0,1,2,0,0,1,0,.333,.417,.641,1.058,6,0,0,0,0,1,.333,2.12,0.510,2.46,0.36%,2.20,25.00,34.40,4,1B
12,458,13,2024-04-13 (1),CLE,,NYY,L 2-3,CG,4,1,0,0,0,0,0,0,0,0,3,1,.325,.442,.625,1.067,0,0,0,0,0,0,,1.50,0.091,1.72,0.06%,0.97,6.00,9.00,4,1B
13,459,14,2024-04-13 (2),CLE,,NYY,L 2-8,CG,4,4,1,2,0,0,1,1,0,0,0,0,.341,.446,.682,1.128,5,1,0,0,0,0,.333,0.39,-0.040,0.45,-0.03%,0.52,17.00,21.70,4,1B
14,460,15,2024-04-14,CLE,,NYY,W 8-7 (10),CG(10),5,5,1,2,1,0,0,2,0,1,0,2,.347,.443,.673,1.116,3,0,0,0,0,0,.667,2.19,-0.045,2.54,-0.03%,0.40,14.00,19.20,4,DH
15,461,16,2024-04-15,CLE,@,BOS,W 6-0,CG,4,4,1,1,0,0,0,0,0,0,0,0,.340,.431,.642,1.072,1,0,0,0,0,0,.250,0.70,-0.001,0.83,0.00%,-0.42,5.00,6.20,4,1B
16,462,17,2024-04-16,CLE,@,BOS,W 10-7 (11),GS-10,5,5,0,1,0,0,0,0,0,0,0,1,.328,.414,.603,1.018,1,0,0,0,0,0,.250,2.11,-0.205,2.51,-0.15%,-0.44,3.00,3.00,4,1B
17,463,18,2024-04-17,CLE,@,BOS,L 0-2,CG,3,3,0,1,0,0,0,0,0,0,0,0,.328,.411,.590,1.001,1,0,0,0,0,0,.333,0.96,-0.015,1.14,-0.01%,-0.02,3.00,3.00,4,1B
18,464,19,2024-04-18,CLE,@,BOS,W 5-4,CG,4,4,0,1,0,0,0,1,0,0,0,0,.323,.403,.569,.972,1,0,0,0,0,0,.250,1.16,-0.013,1.34,-0.01%,-0.52,5.00,6.50,4,1B
19,465,20,2024-04-19,CLE,,OAK,W 10-2,CG,4,4,1,1,0,0,1,1,0,0,0,1,.319,.395,.594,.989,4,0,0,0,0,0,.000,0.41,-0.040,0.49,-0.03%,0.51,14.00,18.70,4,1B
20,466,21,2024-04-20,CLE,,OAK,W 6-3,CG,4,4,1,2,0,0,1,3,0,0,0,1,.329,.400,.630,1.030,5,0,0,0,0,0,.500,1.40,0.249,1.64,0.17%,1.75,21.00,28.70,4,DH
21,467,22,2024-04-21,CLE,,OAK,W 6-2,CG,4,4,0,1,1,0,0,3,0,0,0,0,.325,.393,.623,1.017,2,0,0,0,0,0,.250,0.88,0.129,1.06,0.09%,2.13,11.00,16.50,3,DH
22,468,23,2024-04-23,CLE,,BOS,W 4-1,CG,4,4,0,1,0,0,0,0,0,0,0,1,.321,.387,.605,.992,1,0,0,0,0,0,.333,0.95,-0.052,1.16,-0.04%,-0.52,3.00,3.00,4,1B
23,469,24,2024-04-24,CLE,,BOS,L 0-8,CG,4,4,0,0,0,0,0,0,0,0,0,0,.306,.371,.576,.948,0,0,0,0,0,0,.000,0.56,-0.060,0.65,-0.04%,-0.92,0.00,0.00,4,1B
24,470,25,2024-04-25,CLE,,BOS,W 6-4,CG,4,3,0,0,0,0,0,0,1,0,1,0,.295,.366,.557,.923,0,0,0,0,0,1,.000,0.92,-0.046,1.13,-0.03%,-0.56,7.00,9.00,4,1B
25,471,26,2024-04-26,CLE,@,ATL,L 2-6,CG,4,3,0,0,0,0,0,0,1,0,1,1,.286,.362,.538,.900,0,0,0,0,0,0,.000,0.54,-0.021,0.64,-0.02%,-0.66,7.00,9.00,4,DH
26,472,27,2024-04-27,CLE,@,ATL,W 4-2 (11),CG(11),5,4,0,2,2,0,0,1,0,0,0,0,.295,.373,.558,.931,4,0,1,0,0,0,.500,2.04,0.187,2.34,0.13%,0.63,14.00,18.50,4,1B
27,473,28,2024-04-28,CLE,@,ATL,L 3-4 (10),CG(10),4,4,0,0,0,0,0,0,0,0,0,1,.283,.360,.535,.895,0,0,0,0,0,0,.000,1.20,-0.138,1.39,-0.10%,-1.65,0.00,0.00,4,1B
28,474,29,2024-04-30,CLE,@,HOU,L 9-10 (10),CG(10),5,4,2,1,0,0,1,3,0,0,1,2,.282,.361,.553,.915,4,0,0,0,0,0,.000,2.02,0.034,2.47,0.03%,1.38,22.00,31.90,4,1B
29,475,30,2024-05-01,CLE,@,HOU,W 3-2 (10),CG(10),5,5,0,0,0,0,0,0,0,0,0,0,.269,.347,.528,.875,0,1,0,0,0,0,.000,1.97,-0.363,2.43,-0.27%,-2.85,0.00,0.00,4,1B
30,476,31,2024-05-02,CLE,@,HOU,L 2-8,CG,4,3,0,0,0,0,0,0,0,0,1,1,.261,.344,.514,.857,0,0,0,0,0,0,.000,0.93,-0.097,1.09,-0.07%,-1.14,2.00,3.00,4,1B
31,477,32,2024-05-03,CLE,,LAA,L 0-6,CG,4,3,0,1,0,0,0,0,0,0,1,1,.263,.348,.509,.857,1,0,0,0,0,0,.500,0.36,-0.020,0.43,-0.01%,0.08,5.00,6.00,4,1B
32,478,34,2024-05-05,CLE,,LAA,W 4-1,CG,4,4,1,2,0,0,1,2,0,0,0,0,.271,.353,.534,.887,5,0,0,0,0,0,.333,0.81,0.073,1.01,0.06%,1.40,19.00,25.20,4,1B
33,479,35,2024-05-06,CLE,,DET,W 2-1,CG,3,2,0,1,0,0,0,0,0,0,1,0,.275,.360,.533,.893,1,0,0,0,0,0,.500,0.96,0.039,1.28,0.03%,0.34,5.00,6.00,4,1B
34,480,36,2024-05-07,CLE,,DET,L 7-11,CG,4,3,2,1,0,0,1,2,0,0,1,0,.276,.364,.553,.916,4,0,0,0,0,0,.000,1.27,0.098,1.71,0.08%,1.04,20.00,28.40,4,1B
35,481,37,2024-05-08,CLE,,DET,W 5-4 (10),CG(10),4,3,1,0,0,0,0,0,0,0,1,1,.270,.361,.540,.900,0,0,0,0,0,0,.000,1.31,-0.072,1.78,-0.06%,-0.05,4.00,6.20,4,1B
36,482,38,2024-05-09,CLE,@,CHW,L 2-3,CG,4,4,1,2,0,0,1,1,0,0,0,1,.277,.364,.562,.926,5,0,0,0,0,0,.500,0.74,0.087,0.85,0.06%,1.00,17.00,21.70,4,1B
37,483,39,2024-05-10,CLE,@,CHW,L 3-6,CG,4,4,0,1,0,0,0,0,0,0,0,1,.276,.361,.552,.914,1,0,0,0,0,0,.333,0.78,-0.033,0.91,-0.02%,-0.22,3.00,3.00,4,DH
38,484,40,2024-05-11,CLE,@,CHW,L 1-3,CG,4,4,1,1,0,0,1,1,0,0,0,0,.275,.358,.565,.924,4,0,0,0,0,0,.000,0.74,0.042,0.90,0.03%,0.52,14.00,18.70,4,1B
39,485,41,2024-05-12,CLE,@,CHW,W 7-0,GS-8,4,4,1,1,1,0,0,0,0,0,0,1,.275,.356,.563,.919,2,0,0,0,0,0,.333,0.45,0.001,0.54,0.00%,-0.35,7.00,9.20,4,1B
40,486,42,2024-05-13,CLE,@,TEX,W 7-0,CG,5,4,0,0,0,0,0,0,0,0,1,1,.267,.351,.548,.899,0,2,0,0,0,1,.000,1.01,-0.167,1.29,-0.13%,-1.59,2.00,3.00,4,1B
41,487,43,2024-05-14,CLE,@,TEX,W 7-4,CG,5,3,1,1,0,0,1,3,1,0,2,1,.268,.358,.564,.922,4,0,0,0,0,1,.000,0.56,0.130,0.72,0.10%,2.22,27.00,37.70,4,1B
42,488,44,2024-05-15,CLE,@,TEX,L 0-4,CG,4,4,0,0,0,0,0,0,0,0,0,1,.261,.350,.549,.899,0,1,0,0,0,0,.000,1.13,-0.204,1.46,-0.16%,-1.76,0.00,0.00,4,1B
43,489,45,2024-05-17,CLE,,MIN,W 3-2,CG,4,3,1,0,0,0,0,0,0,0,0,1,.256,.348,.538,.887,0,0,1,0,0,0,.000,1.15,-0.129,1.63,-0.11%,-0.78,4.00,6.20,4,1B
44,490,46,2024-05-18,CLE,,MIN,W 11-4,GS-9,5,4,0,1,0,0,0,1,0,0,0,0,.256,.344,.531,.875,1,2,0,0,1,0,.200,0.31,0.011,0.44,0.01%,-1.68,5.00,6.50,4,1B
45,491,47,2024-05-19,CLE,,MIN,W 5-2,CG,4,3,1,0,0,0,0,0,0,0,1,1,.252,.342,.521,.864,0,0,0,0,0,1,.000,1.40,-0.041,1.93,-0.03%,-0.43,4.00,6.20,4,1B
46,492,48,2024-05-20,CLE,,NYM,W 3-1,CG,3,3,1,1,0,0,0,0,0,0,0,0,.253,.342,.518,.860,1,0,0,0,0,0,.333,0.56,0.013,0.64,0.01%,0.04,5.00,6.20,4,1B
47,493,49,2024-05-21,CLE,,NYM,W 7-6,CG,4,4,0,0,0,0,0,0,0,0,0,2,.247,.335,.506,.841,0,0,0,0,0,0,.000,0.58,-0.060,0.70,-0.04%,-0.92,0.00,0.00,4,1B
