Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,488,1,2024-03-28,TBR,,TOR,L 2-8,CG,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,.000,0.97,-0.097,0.96,-0.06%,-1.24,0.00,0.00,3,LF
2,489,2,2024-03-29,TBR,,TOR,W 8-2,CG,4,4,0,2,0,0,0,1,0,0,0,1,.250,.250,.250,.500,2,0,0,0,0,0,.667,0.41,0.032,0.39,0.02%,0.78,8.00,9.50,3,LF
3,490,3,2024-03-30,TBR,,TOR,W 5-1,CG,4,3,3,2,0,0,1,1,2,0,1,1,.364,.417,.636,1.053,5,0,0,0,0,0,1.000,0.74,0.120,0.70,0.07%,1.43,33.00,43.10,3,LF
4,491,4,2024-03-31,TBR,,TOR,L 2-9,GS-8,3,3,1,1,0,0,1,1,0,0,0,0,.357,.400,.786,1.186,4,0,0,0,0,0,.000,0.57,0.066,0.58,0.04%,0.49,14.00,18.70,3,LF
5,492,5,2024-04-01,TBR,,TEX,L 3-9,CG,4,3,0,0,0,0,0,0,0,0,1,0,.294,.368,.647,1.015,0,1,0,0,0,0,.000,0.61,-0.076,0.55,-0.04%,-0.70,2.00,3.00,3,LF
6,493,6,2024-04-02,TBR,,TEX,W 5-2,CG,4,3,1,1,0,0,0,1,0,0,1,0,.300,.391,.600,.991,1,0,0,0,0,0,.333,0.98,0.036,0.81,0.02%,0.60,9.00,12.70,3,LF
7,494,7,2024-04-03,TBR,,TEX,L 1-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,.250,.333,.500,.833,0,0,0,0,0,0,.000,0.66,-0.066,0.59,-0.04%,-0.65,0.00,0.00,3,LF
8,495,8,2024-04-05,TBR,@,COL,L 7-10,CG,5,5,1,1,0,0,0,0,0,0,0,3,.241,.313,.448,.761,1,0,0,0,0,0,.500,1.34,-0.059,1.12,-0.03%,-0.72,5.00,6.20,3,LF
9,496,9,2024-04-06,TBR,@,COL,W 8-6,CG,5,5,0,0,0,0,0,0,0,0,0,3,.206,.270,.382,.653,0,0,0,0,0,0,.000,0.96,-0.116,0.71,-0.05%,-1.35,0.00,0.00,3,LF
10,497,11,2024-04-08,TBR,@,LAA,L 1-7,CG,4,3,0,1,0,0,0,0,0,0,1,1,.216,.293,.378,.671,1,0,0,0,0,0,.500,0.31,0.016,0.28,0.01%,1.02,5.00,6.00,3,LF
11,498,12,2024-04-09,TBR,@,LAA,W 6-4,CG,5,5,0,1,1,0,0,0,0,0,0,1,.214,.283,.381,.664,2,0,0,0,0,0,.250,0.69,-0.043,0.58,-0.02%,-0.59,5.00,6.00,3,LF
12,499,13,2024-04-10,TBR,@,LAA,W 4-2,CG,4,4,1,1,0,0,0,0,0,0,0,2,.217,.280,.370,.650,1,0,0,0,0,0,.500,0.68,0.022,0.63,0.01%,-0.03,5.00,6.20,2,LF
13,500,14,2024-04-12,TBR,,SFG,W 2-1,CG,4,3,0,0,0,0,0,0,0,0,1,0,.204,.278,.347,.625,0,0,0,0,0,0,.000,1.21,-0.084,1.07,-0.05%,-0.97,2.00,3.00,2,LF
14,501,15,2024-04-13,TBR,,SFG,L 2-11,GS-8,3,3,0,0,0,0,0,0,0,0,0,1,.192,.263,.327,.590,0,0,0,0,0,0,.000,0.56,-0.040,0.52,-0.02%,-0.61,0.00,0.00,2,LF
15,502,16,2024-04-14,TBR,,SFG,W 9-4,CG,4,4,1,1,0,0,0,1,1,0,0,0,.196,.262,.321,.584,1,0,0,0,0,0,.250,0.63,0.056,0.54,0.03%,0.10,12.00,15.70,3,LF
16,503,17,2024-04-15,TBR,,LAA,L 3-7,CG,4,4,0,0,0,0,0,0,0,0,0,1,.183,.246,.300,.546,0,0,0,0,0,0,.000,1.18,-0.126,1.13,-0.07%,-1.07,0.00,0.00,3,LF
17,504,18,2024-04-16,TBR,,LAA,W 7-6 (13),CG(13),6,5,1,0,0,0,0,0,0,0,1,2,.169,.239,.277,.516,0,0,0,0,0,0,.000,2.09,-0.274,1.98,-0.16%,-1.00,4.00,6.20,2,LF
18,505,19,2024-04-17,TBR,,LAA,L 4-5,CG,4,4,0,1,0,0,0,1,1,0,0,1,.174,.240,.275,.515,1,0,0,0,0,0,.333,1.97,0.087,1.94,0.05%,0.54,10.00,12.50,3,LF
19,506,20,2024-04-18,TBR,,LAA,W 2-1,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,.171,.237,.271,.508,0,0,0,0,0,0,.000,0.67,-0.016,0.64,-0.01%,-0.29,0.00,0.00,2,PH LF
20,507,21,2024-04-19,TBR,@,NYY,L 3-5,CG,5,4,1,1,0,0,0,0,0,0,1,1,.176,.247,.270,.517,1,0,0,0,0,0,.333,1.63,-0.129,1.76,-0.08%,-0.46,7.00,9.20,2,CF
21,508,22,2024-04-20,TBR,@,NYY,W 2-0 (10),CG(10),5,5,0,0,0,0,0,0,0,0,0,3,.165,.233,.253,.486,0,0,0,0,0,0,.000,1.03,-0.107,1.03,-0.07%,-1.08,0.00,0.00,2,LF
22,509,23,2024-04-21,TBR,@,NYY,L 4-5,CG,5,4,0,0,0,0,0,0,0,0,1,3,.157,.231,.241,.472,0,0,0,0,0,0,.000,0.94,-0.068,0.98,-0.04%,-1.08,2.00,3.00,2,CF
23,510,24,2024-04-22,TBR,,DET,L 1-7,CG,4,4,0,0,0,0,0,0,0,0,0,1,.149,.221,.230,.451,0,0,0,0,0,0,.000,0.56,-0.046,0.51,-0.03%,-0.73,0.00,0.00,4,LF
24,511,25,2024-04-23,TBR,,DET,L 2-4,CG,4,4,1,1,0,0,0,0,0,0,0,0,.154,.222,.231,.453,1,1,0,0,0,0,.250,1.35,-0.098,1.19,-0.05%,-1.02,5.00,6.20,4,CF LF
25,512,26,2024-04-24,TBR,,DET,W 7-5,CG,4,4,1,1,0,0,1,1,0,0,0,3,.158,.223,.263,.486,4,0,0,0,0,0,,0.44,0.075,0.37,0.04%,0.39,14.00,18.70,3,CF
26,513,27,2024-04-26,TBR,@,CHW,L 4-9,CG,5,3,0,0,0,0,0,0,0,0,2,1,.153,.231,.255,.487,0,0,0,0,0,0,.000,1.40,0.000,1.20,0.00%,-0.48,4.00,6.00,2,LF
27,514,28,2024-04-27,TBR,@,CHW,L 7-8 (10),CG(10),6,6,0,1,1,0,0,2,0,0,0,1,.154,.228,.260,.488,2,0,0,0,0,0,.200,2.42,-0.061,1.98,-0.03%,-0.70,9.00,13.00,2,CF LF
28,515,29,2024-04-28,TBR,@,CHW,L 2-4,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,.152,.226,.257,.483,0,0,0,0,0,0,.000,2.15,-0.054,1.58,-0.02%,-0.23,0.00,0.00,9,PH LF
29,516,30,2024-04-29,TBR,@,MIL,W 1-0,CG,4,3,0,0,0,0,0,0,0,0,1,2,.148,.227,.250,.477,0,0,0,0,0,0,.000,1.10,0.004,0.78,0.00%,0.20,2.00,3.00,3,LF
30,517,31,2024-04-30,TBR,@,MIL,L 2-8,CG,4,4,0,0,0,0,0,0,0,0,0,2,.143,.220,.241,.461,0,0,0,0,0,0,.000,0.42,-0.045,0.32,-0.02%,-0.75,0.00,0.00,3,CF LF
31,518,32,2024-05-01,TBR,@,MIL,L 1-7,CG,4,3,0,0,0,0,0,0,0,0,1,1,.139,.220,.235,.455,0,0,0,0,0,0,.000,0.79,-0.071,0.55,-0.03%,-0.13,2.00,3.00,3,CF
32,519,33,2024-05-03,TBR,,NYM,W 10-8,CG,5,2,2,1,0,0,1,1,0,0,3,0,.145,.242,.265,.507,4,0,0,0,0,0,.000,0.72,0.092,0.46,0.04%,2.15,22.00,30.90,4,LF
33,520,34,2024-05-04,TBR,,NYM,W 3-1,CG,4,4,0,0,0,0,0,0,0,0,0,2,.141,.235,.256,.491,0,0,0,0,0,0,.000,2.09,-0.255,1.44,-0.11%,-1.83,0.00,0.00,4,LF
34,521,35,2024-05-05,TBR,,NYM,W 7-6 (10),CG(10),5,5,1,1,0,0,1,1,1,0,0,3,.143,.234,.278,.512,4,0,0,0,0,0,.000,1.99,0.287,1.46,0.13%,-0.75,19.00,24.70,4,LF
35,522,36,2024-05-06,TBR,,CHW,W 8-2,CG,5,3,0,1,1,0,0,0,1,0,2,1,.147,.247,.287,.533,2,0,0,0,0,0,.500,0.56,0.059,0.40,0.03%,0.87,14.00,18.00,2,LF
