Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,881,1,2025-03-27,SFG,@,CIN,W 6-4,CG,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,.000,1.47,-0.153,1.39,-0.09%,-0.93,0.00,0.00,2,SS
2,882,2,2025-03-29,SFG,@,CIN,L 2-3,CG,4,4,0,1,0,0,0,0,0,0,0,0,.125,.125,.125,.250,1,0,0,0,0,0,.250,0.83,-0.011,0.80,-0.01%,-0.36,3.00,3.00,2,SS
3,883,3,2025-03-30,SFG,@,CIN,W 6-3,CG,4,3,0,0,0,0,0,1,0,0,0,2,.091,.083,.091,.174,0,0,0,0,1,0,.000,1.10,-0.040,1.04,-0.02%,-0.59,2.00,3.50,2,SS
4,884,4,2025-03-31,SFG,@,HOU,W 7-2,CG,5,4,1,1,0,0,0,0,0,0,1,2,.133,.176,.133,.310,1,0,0,0,0,0,.500,0.36,-0.039,0.34,-0.02%,-0.10,7.00,9.20,2,SS
5,885,5,2025-04-01,SFG,@,HOU,W 3-1,CG,4,4,0,1,1,0,0,2,0,0,0,0,.158,.190,.211,.401,2,0,0,0,0,0,.250,0.97,0.150,0.92,0.09%,1.25,9.00,13.00,2,SS
6,886,6,2025-04-02,SFG,@,HOU,W 6-3,CG,5,4,1,0,0,0,0,0,0,0,1,2,.130,.192,.174,.366,0,0,0,0,0,0,.000,0.36,-0.006,0.36,0.00%,-0.58,4.00,6.20,2,SS
7,887,7,2025-04-04,SFG,,SEA,W 10-9 (11),CG(11),7,7,1,3,1,0,0,3,1,0,0,2,.200,.242,.267,.509,4,0,0,0,0,0,.600,2.64,0.675,2.60,0.40%,1.18,24.00,31.70,2,SS
8,888,8,2025-04-05,SFG,,SEA,W 4-1,CG,4,3,0,1,0,0,0,0,0,1,1,0,.212,.270,.273,.543,1,0,0,0,0,0,.333,0.68,-0.055,0.70,-0.03%,-0.62,5.00,6.00,2,SS
9,889,9,2025-04-06,SFG,,SEA,W 5-4,CG,4,4,1,1,0,0,0,0,0,0,0,0,.216,.268,.270,.539,1,0,0,0,0,0,.250,0.75,0.010,0.81,0.01%,-0.19,5.00,6.20,2,SS
10,890,10,2025-04-07,SFG,,CIN,L 0-2,CG,4,4,0,1,0,0,0,0,0,0,0,1,.220,.267,.268,.535,1,0,0,0,0,0,.333,0.93,-0.061,1.04,-0.04%,-0.49,3.00,3.00,2,SS
11,891,11,2025-04-08,SFG,,CIN,L 0-1,CG,4,4,0,0,0,0,0,0,0,0,0,3,.200,.245,.244,.489,0,0,0,0,0,0,.000,1.43,-0.121,1.55,-0.08%,-0.79,0.00,0.00,2,SS
12,892,12,2025-04-09,SFG,,CIN,W 8-6 (10),CG(10),5,4,1,0,0,0,0,0,0,0,1,0,.184,.241,.224,.465,0,0,0,0,0,0,.000,1.53,-0.156,1.68,-0.10%,-0.83,4.00,6.20,2,SS
13,893,13,2025-04-11,SFG,@,NYY,W 9-1 (6),CG(6),4,2,1,0,0,0,0,0,0,0,2,1,.176,.259,.216,.474,0,0,0,0,0,0,.000,0.51,-0.001,0.54,0.00%,0.07,6.00,9.20,2,SS
14,894,14,2025-04-12,SFG,@,NYY,L 4-8,CG,5,5,1,2,1,0,0,0,0,0,0,0,.196,.270,.250,.520,3,0,0,0,0,0,.400,0.64,0.018,0.67,0.01%,0.88,10.00,12.20,2,SS
15,895,15,2025-04-13,SFG,@,NYY,W 5-4,CG,4,3,1,0,0,0,0,0,0,0,1,2,.186,.269,.237,.506,0,0,0,0,0,0,.000,0.93,0.001,1.01,0.00%,-0.23,4.00,6.20,2,SS
16,896,16,2025-04-14,SFG,@,PHI,W 10-4,CG,5,5,1,2,0,0,1,1,0,0,0,1,.203,.278,.297,.575,5,0,0,0,0,0,.333,0.47,0.053,0.53,0.04%,-0.08,17.00,21.70,2,SS
17,897,17,2025-04-15,SFG,@,PHI,L 4-6,CG,4,4,0,1,0,0,0,0,0,0,0,0,.206,.276,.294,.570,1,0,0,0,0,0,.250,1.12,0.029,1.27,0.02%,0.34,3.00,3.00,2,SS
18,898,18,2025-04-16,SFG,@,PHI,W 11-4,CG,6,5,1,1,1,0,0,1,0,0,1,1,.205,.280,.301,.582,2,0,0,0,0,0,.250,0.93,0.070,1.04,0.05%,0.19,11.00,15.70,2,SS
19,899,19,2025-04-17,SFG,@,PHI,L 4-6,CG,4,4,0,0,0,0,0,0,0,0,0,2,.195,.267,.286,.553,0,0,0,0,0,0,.000,0.80,-0.083,0.90,-0.06%,-0.83,0.00,0.00,2,DH
20,900,20,2025-04-18,SFG,@,LAA,L 0-2,CG,4,4,0,0,0,0,0,0,0,0,0,2,.185,.256,.272,.527,0,0,0,0,0,0,.000,1.02,-0.100,1.04,-0.06%,-0.83,0.00,0.00,2,SS
