Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
11,11,8,2016-10-18,LAD,,CHC,W 6-0,NLCS G3,CG,4,3,1,1,0,0,1,3,0,0,1,1,4,0,0,0,0,0,.000,0.47,0.163,14.74,2.85%,2.02,7,C
12,12,9,2016-10-19,LAD,,CHC,L 2-10,NLCS G4,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.56,-0.015,17.85,-0.35%,-0.48,7,C 1B
13,13,10,2016-10-20,LAD,,CHC,L 4-8,NLCS G5,7-8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.34,-0.038,55.57,-1.00%,-0.22,9,PH
14,14,11,2016-10-22,LAD,@,CHC,L 0-5,NLCS G6,GS-9,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0.63,-0.032,24.26,-0.69%,-0.47,7,C
15,15,1,2017-10-06,LAD,,ARI,W 9-5,NLDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.29,-0.037,4.55,-0.32%,-1.27,7,C
16,16,7,2017-10-18,LAD,@,CHC,L 2-3,NLCS G4,GS-8,4,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.000,1.23,0.121,11.81,0.65%,0.70,7,C
17,17,10,2017-10-25,LAD,,HOU,L 6-7 (11),WS G2,10-GF(11),1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,3.46,-0.088,183.11,-2.99%,-0.23,6,C
18,18,11,2017-10-27,LAD,@,HOU,L 3-5,WS G3,7-GF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.89,-0.045,55.81,-1.58%,-0.34,7,PH C
19,19,1,2018-10-04,LAD,,ATL,W 6-0,NLDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.54,-0.050,8.43,-0.43%,-1.37,5,C
20,20,2,2018-10-05,LAD,,ATL,W 3-0,NLDS G2,CG,3,3,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,.000,0.51,0.044,8.22,0.39%,0.50,8,C
21,21,3,2018-10-07,LAD,@,ATL,L 5-6,NLDS G3,CG,4,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,.000,1.49,0.071,15.40,0.42%,0.34,8,C
22,22,4,2018-10-08,LAD,@,ATL,W 6-2,NLDS G4,CG,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.72,-0.094,13.98,-1.12%,-1.11,5,C
23,23,5,2018-10-12,LAD,@,MIL,L 5-6,NLCS G1,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.55,-0.038,14.37,-0.61%,-0.11,8,C
24,24,6,2018-10-13,LAD,@,MIL,W 4-3,NLCS G2,7-7,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,4.88,-0.283,129.06,-4.19%,-1.57,9,PH
25,25,7,2018-10-15,LAD,,MIL,L 0-4,NLCS G3,CG,4,4,0,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,1.000,1.58,-0.059,49.53,-1.09%,-1.12,7,C
26,26,8,2018-10-16,LAD,,MIL,W 2-1 (13),NLCS G4,11-GF(13),1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.75,-0.043,53.52,-0.73%,-0.15,7,PH C
27,27,10,2018-10-19,LAD,@,MIL,L 2-7,NLCS G6,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.58,-0.015,25.80,-0.37%,-0.16,1,PH C
28,28,12,2018-10-23,LAD,@,BOS,L 4-8,WS G1,7-GF,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,3.14,0.097,163.99,2.83%,0.67,3,PH C
29,29,13,2018-10-24,LAD,@,BOS,L 2-4,WS G2,7-GF,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0.55,-0.014,29.09,-0.43%,-0.11,9,PH C
30,30,14,2018-10-26,LAD,,BOS,W 3-2 (18),WS G3,GS-9,4,3,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1.000,0.93,0.024,38.75,0.54%,0.05,7,C
31,31,15,2018-10-27,LAD,,BOS,L 6-9,WS G4,8-GF,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,3.85,-0.105,235.49,-3.60%,-0.48,8,PH C
32,32,16,2018-10-28,LAD,,BOS,L 1-5,WS G5,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,9,C
33,33,1,2019-10-01,MIL,@,WSN,L 3-4,NLWC G1,CG,4,3,1,1,0,0,1,2,0,0,1,1,4,0,0,0,0,0,.000,0.86,0.145,17.92,1.92%,1.50,2,C
34,34,1,2020-09-29,CHW,@,OAK,W 4-1,ALWC G1,CG,4,4,1,1,0,0,1,1,0,0,0,2,4,0,0,0,0,0,.000,0.72,-0.033,7.44,-0.21%,0.23,3,DH
35,35,2,2020-09-30,CHW,@,OAK,L 3-5,ALWC G2,GS-9,5,3,1,1,0,0,1,3,0,0,2,1,4,0,0,0,0,0,.000,1.12,0.066,12.47,0.41%,2.22,3,C
36,36,3,2020-10-01,CHW,@,OAK,L 4-6,ALWC G3,GS-8,5,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,1.23,0.025,25.54,0.26%,-0.07,2,C
37,37,1,2021-10-07,CHW,@,HOU,L 1-6,ALDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.000,0.68,-0.082,10.61,-0.71%,-1.84,4,C
38,38,2,2021-10-08,CHW,@,HOU,L 4-9,ALDS G2,CG,5,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,.000,1.77,-0.117,28.35,-0.96%,-1.45,4,C
39,39,3,2021-10-10,CHW,,HOU,W 12-6,ALDS G3,CG,5,3,1,1,0,0,1,3,0,0,2,1,4,0,0,0,0,0,.000,0.71,0.227,7.33,1.43%,2.91,4,C
40,40,4,2021-10-12,CHW,,HOU,L 1-10,ALDS G4,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,0.71,-0.019,13.81,-0.19%,-0.48,5,C
,,,,,,,15-25,,,128,102,7,13,1,0,6,16,0,0,23,42,32,4,1,1,1,0,.127,1.07,-0.737,41.22,-15.47%,-6.52,,
