Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
50,718,50,2016-05-28,HOU,@,LAA,W 4-2,CG,4,2,0,1,0,0,0,1,0,0,1,0,.313,.396,.544,.940,1,0,0,0,1,0,1.37,0.003,0.64,0.00%,-0.13,2,2B
51,719,51,2016-05-29,HOU,@,LAA,W 8-6 (13),CG(13),6,6,0,4,0,0,0,1,0,0,0,0,.323,.403,.547,.951,4,0,0,0,0,0,1.44,0.100,0.71,0.03%,1.34,2,2B
52,720,52,2016-05-30,HOU,@,ARI,W 8-3,CG,5,5,2,2,0,1,0,1,0,0,0,0,.325,.403,.553,.957,4,0,0,0,0,0,0.55,0.106,0.29,0.03%,1.47,2,2B
53,721,53,2016-05-31,HOU,@,ARI,W 8-5,CG,5,5,0,2,0,0,0,1,0,0,0,0,.327,.403,.550,.953,2,0,0,0,0,0,0.59,-0.035,0.33,-0.01%,-0.62,2,2B
54,722,54,2016-06-01,HOU,,ARI,W 5-4 (11),CG(11),5,4,1,2,2,0,0,0,0,0,1,0,.330,.407,.558,.965,4,0,0,0,0,0,1.19,0.089,0.65,0.03%,0.70,2,2B
55,723,55,2016-06-02,HOU,,ARI,L 0-3,CG,4,4,0,1,0,0,0,0,0,0,0,0,.329,.405,.553,.957,1,0,0,0,0,0,1.13,-0.015,0.71,-0.01%,-0.31,2,2B
56,724,56,2016-06-03,HOU,,OAK,W 12-2,GS-5,3,2,1,1,0,0,0,0,1,0,1,1,.330,.408,.552,.960,1,0,0,0,0,0,0.79,0.099,0.47,0.04%,1.20,2,2B
57,725,57,2016-06-04,HOU,,OAK,W 6-5 (12),CG(12),6,5,1,1,0,0,0,0,0,0,0,0,.327,.404,.544,.948,1,2,0,1,0,0,1.42,-0.138,1.03,-0.06%,-1.47,2,2B
58,726,58,2016-06-05,HOU,,OAK,W 5-2,CG,5,4,0,2,0,0,0,0,0,0,1,1,.330,.408,.543,.951,2,0,0,0,0,0,0.99,-0.001,0.75,0.00%,-0.03,2,2B
59,727,59,2016-06-06,HOU,@,TEX,L 5-6,CG,5,5,1,3,0,0,1,3,1,0,0,0,.336,.411,.557,.969,6,0,0,0,0,0,1.91,0.111,1.83,0.06%,1.75,2,2B
60,728,60,2016-06-07,HOU,@,TEX,L 3-4,CG,4,3,0,0,0,0,0,0,0,0,0,1,.332,.409,.550,.959,0,1,1,0,0,0,1.48,-0.083,1.26,-0.04%,-0.72,2,2B
61,729,61,2016-06-08,HOU,@,TEX,W 3-1,CG,4,3,0,2,1,0,0,2,1,0,1,0,.336,.414,.556,.970,3,0,0,0,0,0,1.37,0.200,1.09,0.10%,0.80,2,2B
62,730,62,2016-06-09,HOU,@,TEX,L 3-5,CG,5,5,1,2,0,0,0,1,0,0,0,1,.337,.413,.553,.966,2,0,0,0,0,0,1.56,0.005,1.39,0.00%,0.18,2,SS 2B
63,731,63,2016-06-10,HOU,@,TBR,L 3-4,CG,5,4,0,2,0,0,0,0,0,0,1,0,.340,.417,.552,.969,2,0,0,0,0,1,1.66,-0.050,1.09,-0.02%,-0.29,3,2B
64,732,64,2016-06-11,HOU,@,TBR,W 4-3,CG,4,2,0,1,0,0,0,1,0,0,0,1,.341,.418,.552,.969,1,0,1,0,1,0,1.66,0.009,0.95,0.00%,-0.04,3,2B
65,733,65,2016-06-12,HOU,@,TBR,L 0-5,CG,4,4,0,2,0,0,0,0,0,0,0,0,.344,.419,.551,.970,2,0,0,0,0,0,0.44,0.035,0.28,0.01%,0.17,3,2B
66,734,66,2016-06-14,HOU,@,STL,W 5-2,CG,4,4,0,1,0,0,0,0,0,0,0,0,.342,.417,.546,.963,1,1,0,0,0,0,0.72,-0.064,0.43,-0.02%,-0.64,3,2B
67,735,67,2016-06-15,HOU,@,STL,W 4-1,CG,4,3,1,2,0,0,0,0,0,1,1,0,.346,.421,.548,.969,2,0,0,0,0,0,0.78,0.000,0.52,0.00%,0.25,3,2B
68,736,68,2016-06-17,HOU,,CIN,L 2-4 (11),CG(11),6,3,0,0,0,0,0,0,0,0,3,1,.342,.423,.541,.964,0,0,0,0,0,0,1.68,-0.009,1.13,0.00%,0.31,3,2B
69,737,69,2016-06-18,HOU,,CIN,W 5-4 (11),CG(11),5,4,0,1,0,0,0,0,0,0,1,0,.341,.422,.537,.959,1,0,0,0,0,0,0.93,0.012,0.50,0.00%,0.23,3,2B
70,738,70,2016-06-19,HOU,,CIN,W 6-0,CG,4,2,1,1,0,0,0,1,0,0,0,0,.342,.423,.537,.960,1,0,1,0,1,0,0.54,0.004,0.31,0.00%,0.12,3,DH
71,739,71,2016-06-20,HOU,,LAA,W 10-7,CG,5,5,2,2,0,0,1,1,0,0,0,0,.343,.423,.545,.968,5,1,0,0,0,0,0.51,-0.080,0.33,-0.03%,-0.49,3,2B
72,740,72,2016-06-21,HOU,,LAA,W 3-2,CG,4,4,0,1,0,0,0,0,0,0,0,1,.342,.421,.541,.962,1,1,0,0,0,0,2.68,0.060,1.90,0.03%,-0.19,3,2B
73,741,73,2016-06-22,HOU,,LAA,W 3-2,CG,4,2,1,1,0,0,1,1,0,0,2,0,.343,.425,.551,.976,4,0,0,0,0,1,1.11,0.206,0.93,0.10%,1.40,3,2B
74,742,74,2016-06-24,HOU,@,KCR,W 13-4,GS-7,5,5,0,1,0,0,0,0,0,0,0,0,.340,.421,.545,.967,1,0,0,0,0,0,0.26,0.047,0.24,0.03%,-0.06,3,2B
75,743,75,2016-06-25,HOU,@,KCR,W 13-5,GS-9,5,5,3,4,2,0,1,3,0,0,0,0,.348,.427,.567,.993,9,0,0,0,0,0,0.33,0.175,0.33,0.10%,3.73,3,2B
76,744,76,2016-06-26,HOU,@,KCR,L 1-6,CG,4,4,0,1,0,0,0,0,0,1,0,2,.347,.425,.562,.987,1,0,0,0,0,0,0.90,-0.035,0.92,-0.02%,-0.56,3,DH
77,745,77,2016-06-27,HOU,@,LAA,W 4-2,CG,5,5,0,2,0,0,0,1,0,0,0,1,.348,.425,.560,.984,2,0,0,0,0,0,2.15,-0.003,1.93,0.00%,-0.28,3,2B
78,746,78,2016-06-28,HOU,@,LAA,W 7-1,CG,5,4,2,2,0,0,0,0,2,0,1,0,.350,.427,.559,.986,2,0,0,0,0,0,0.37,0.032,0.36,0.02%,0.45,3,2B
79,747,79,2016-06-29,HOU,@,LAA,W 10-4,CG,5,5,4,4,1,1,0,1,1,0,0,0,.357,.432,.572,1.004,7,0,0,0,0,0,0.74,0.277,0.72,0.16%,2.73,3,2B
80,748,80,2016-07-01,HOU,,CHW,W 5-0,CG,4,4,0,0,0,0,0,0,0,0,0,0,.352,.427,.565,.992,0,1,0,0,0,0,0.77,-0.142,0.88,-0.10%,-1.65,3,2B
81,749,81,2016-07-02,HOU,,CHW,L 6-7,CG,4,3,2,2,0,0,1,3,0,0,0,1,.355,.428,.575,1.004,5,0,0,0,1,0,1.49,0.116,1.69,0.08%,1.49,3,DH
82,750,82,2016-07-03,HOU,,CHW,L 1-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,.351,.424,.568,.992,0,0,0,0,0,0,1.33,-0.126,1.48,-0.08%,-0.87,3,2B
83,751,83,2016-07-04,HOU,,SEA,W 2-1,CG,4,4,0,2,0,0,0,0,0,0,0,0,.353,.424,.567,.992,2,0,0,0,0,0,0.92,-0.056,1.04,-0.04%,-0.43,3,2B
84,752,84,2016-07-05,HOU,,SEA,W 5-2,CG,4,4,1,1,0,0,0,0,1,0,0,0,.352,.423,.564,.986,1,0,0,0,0,0,0.84,0.057,1.02,0.04%,-0.06,3,2B
85,753,85,2016-07-06,HOU,,SEA,W 9-8,CG,5,4,1,1,0,0,0,0,0,0,1,0,.350,.422,.560,.982,1,0,0,0,0,1,0.61,0.007,0.76,0.01%,-0.06,3,2B
86,754,86,2016-07-07,HOU,,OAK,L 1-3,CG,4,4,0,0,0,0,0,0,0,0,0,2,.346,.418,.553,.971,0,0,0,0,0,0,1.40,-0.137,1.72,-0.10%,-0.89,3,2B
87,755,87,2016-07-08,HOU,,OAK,W 10-9,CG,5,5,2,2,0,0,0,1,1,0,0,1,.347,.418,.551,.969,2,0,0,0,0,0,1.32,0.097,1.59,0.07%,0.20,3,DH
88,756,88,2016-07-09,HOU,,OAK,L 2-3,CG,4,4,1,0,0,0,0,1,0,0,0,0,.343,.414,.545,.958,0,0,0,0,0,0,1.52,-0.159,1.85,-0.12%,-0.84,2,2B
89,757,89,2016-07-10,HOU,,OAK,W 2-1 (10),CG(10),5,2,0,0,0,0,0,0,0,0,1,1,.341,.413,.542,.954,0,0,0,2,0,1,2.03,-0.058,2.38,-0.04%,-0.23,3,DH
90,758,90,2016-07-15,HOU,@,SEA,W 7-3,CG,4,3,1,1,0,0,0,0,0,0,1,1,.341,.414,.540,.954,1,0,0,0,0,1,0.77,0.028,1.11,0.02%,0.29,3,2B
91,759,91,2016-07-16,HOU,@,SEA,L 0-1,CG,4,4,0,1,1,0,0,0,1,0,0,0,.340,.412,.539,.952,2,0,0,0,0,0,2.16,-0.078,3.32,-0.07%,-0.35,3,2B
92,760,92,2016-07-17,HOU,@,SEA,W 8-1,CG,5,5,2,4,0,0,1,3,0,0,0,1,.346,.417,.551,.968,7,0,0,0,0,0,0.60,0.188,0.92,0.17%,2.45,3,DH
93,761,93,2016-07-18,HOU,@,OAK,L 4-7,CG,4,4,1,2,0,0,0,0,1,0,0,0,.348,.418,.551,.968,2,0,0,0,0,0,0.62,0.037,0.88,0.03%,0.58,3,2B
94,762,94,2016-07-19,HOU,@,OAK,L 3-4 (10),CG(10),5,5,2,4,1,1,0,0,0,0,0,1,.354,.422,.562,.984,7,0,0,0,0,0,0.88,0.174,1.25,0.15%,1.57,3,2B
95,763,95,2016-07-20,HOU,@,OAK,W 7-0,CG,5,3,0,2,0,0,0,0,0,0,2,0,.357,.427,.563,.990,2,0,0,0,0,0,0.70,0.071,0.98,0.06%,1.33,3,2B
96,764,96,2016-07-22,HOU,,LAA,W 2-1,CG,4,4,0,2,0,0,0,0,0,1,0,0,.358,.427,.562,.990,2,0,0,0,0,0,0.72,-0.010,1.06,-0.01%,-0.36,3,2B
97,765,97,2016-07-23,HOU,,LAA,W 7-2,CG,4,4,0,1,0,0,0,0,0,0,0,0,.357,.426,.559,.985,1,0,0,0,0,0,0.28,-0.037,0.45,-0.04%,-0.60,3,2B
98,766,98,2016-07-24,HOU,,LAA,W 13-3,CG,5,5,2,3,0,0,2,6,0,0,0,0,.360,.428,.575,1.003,9,0,0,0,0,0,0.42,0.205,0.67,0.20%,4.44,3,2B
99,767,99,2016-07-25,HOU,,NYY,L 1-2,CG,4,4,0,1,0,0,0,0,0,0,0,1,.359,.426,.572,.998,1,0,0,0,0,0,0.96,-0.060,1.58,-0.06%,-0.41,3,2B
100,768,100,2016-07-26,HOU,,NYY,L 3-6,CG,4,4,0,0,0,0,0,0,0,0,0,2,.355,.422,.566,.988,0,0,0,0,0,0,0.59,-0.061,0.94,-0.06%,-0.68,3,2B
101,769,101,2016-07-27,HOU,,NYY,W 4-1,CG,4,4,0,2,0,0,0,0,0,0,0,0,.357,.423,.565,.988,2,0,0,0,0,0,0.54,0.009,0.88,0.01%,0.21,3,2B
102,770,102,2016-07-29,HOU,@,DET,L 6-14,CG,4,4,1,1,0,0,1,2,0,0,0,0,.356,.421,.570,.991,4,0,0,0,0,0,0.47,0.136,0.79,0.14%,0.63,3,2B
103,771,103,2016-07-30,HOU,@,DET,L 2-3,CG,4,3,1,2,0,0,0,0,0,0,1,0,.358,.424,.570,.995,2,0,0,0,0,0,1.77,0.164,2.93,0.16%,0.66,3,2B
104,772,104,2016-07-31,HOU,@,DET,L 0-11,CG,4,2,0,0,0,0,0,0,0,0,1,0,.356,.425,.568,.992,0,0,1,0,0,0,0.52,-0.030,0.79,-0.03%,-0.08,3,2B
105,773,105,2016-08-01,HOU,,TOR,W 2-1 (14),CG(14),6,6,2,2,0,0,1,1,0,0,0,2,.356,.424,.571,.995,5,0,0,0,0,0,1.54,0.104,2.16,0.09%,0.43,3,2B
106,774,106,2016-08-02,HOU,,TOR,L 1-2,CG,4,4,0,3,0,0,0,0,0,0,0,1,.360,.426,.573,1.000,3,0,0,0,0,0,0.83,0.039,1.29,0.04%,0.14,3,2B
107,775,107,2016-08-03,HOU,,TOR,L 1-3,CG,4,4,0,1,1,0,0,1,0,0,0,0,.359,.425,.572,.997,2,0,0,0,0,0,1.73,-0.102,2.47,-0.09%,-0.29,3,2B
108,776,108,2016-08-04,HOU,,TOR,L 1-4,CG,4,4,0,0,0,0,0,0,0,0,0,1,.355,.421,.567,.989,0,0,0,0,0,0,1.59,-0.111,2.16,-0.09%,-0.90,3,2B
109,777,109,2016-08-05,HOU,,TEX,W 5-0,CG,4,3,1,2,2,0,0,2,0,0,1,1,.357,.424,.572,.997,4,0,0,0,0,0,0.75,0.168,1.10,0.15%,2.74,3,2B
110,778,110,2016-08-06,HOU,,TEX,L 2-3,GS-8,4,3,0,0,0,0,0,0,0,1,1,1,.355,.423,.568,.991,0,0,0,0,0,0,1.10,-0.106,1.81,-0.10%,-0.91,3,2B
111,779,111,2016-08-07,HOU,,TEX,L 3-5 (11),CG(11),5,5,0,2,0,0,0,1,0,0,0,0,.356,.423,.567,.989,2,0,0,0,0,0,1.35,0.092,1.84,0.08%,0.70,3,2B
112,780,113,2016-08-09,HOU,@,MIN,W 7-5,CG,4,4,2,4,0,0,0,1,1,0,0,0,.361,.427,.570,.998,4,0,0,0,0,0,1.63,0.257,1.27,0.12%,1.98,3,2B
113,781,114,2016-08-11 (1),HOU,@,MIN,W 15-7,CG,6,5,3,4,1,0,0,3,0,0,1,1,.366,.432,.575,1.007,5,0,0,0,0,0,0.39,0.221,0.31,0.11%,4.54,3,2B
114,782,115,2016-08-11 (2),HOU,@,MIN,W 10-2,GS-8,4,4,0,1,0,0,0,0,0,0,0,0,.365,.431,.572,1.003,1,0,0,0,0,0,0.30,-0.031,0.27,-0.02%,-0.42,3,DH
115,783,116,2016-08-12,HOU,@,TOR,W 5-3,CG,5,5,0,1,1,0,0,2,0,1,0,0,.363,.428,.570,.999,2,0,0,0,0,0,1.07,-0.033,1.29,-0.03%,-0.86,3,2B
116,784,117,2016-08-13,HOU,@,TOR,L 2-4,CG,4,3,1,2,1,1,0,0,0,1,1,0,.365,.431,.578,1.008,5,0,0,0,0,0,0.87,0.073,1.10,0.06%,0.75,3,DH
117,785,118,2016-08-14,HOU,@,TOR,L 2-9,CG,4,4,0,0,0,0,0,0,0,0,0,0,.362,.427,.573,1.000,0,0,0,0,0,0,1.01,-0.103,1.14,-0.07%,-1.10,3,2B
118,786,119,2016-08-16,HOU,,STL,L 5-8,CG,5,5,0,3,0,0,0,1,0,0,0,0,.365,.429,.573,1.002,3,0,0,0,0,0,1.28,0.080,1.00,0.04%,0.73,3,2B
119,787,120,2016-08-17,HOU,,STL,L 2-8,CG,4,4,0,1,1,0,0,1,0,0,0,1,.364,.428,.572,1.000,2,0,0,0,0,0,0.38,-0.032,0.24,-0.01%,0.63,3,2B
120,788,121,2016-08-18,HOU,@,BAL,L 5-13,GS-8,4,4,1,1,1,0,0,0,0,0,0,2,.363,.426,.572,.998,2,0,0,0,0,0,0.45,0.015,0.26,0.01%,0.03,3,2B
121,789,122,2016-08-19,HOU,@,BAL,W 15-8,CG,6,6,1,3,1,0,1,5,0,0,0,1,.365,.427,.579,1.006,7,0,0,0,0,0,1.02,0.337,0.47,0.09%,3.43,3,2B
122,790,123,2016-08-20,HOU,@,BAL,W 12-2,GS-8,5,4,1,2,1,0,0,1,0,0,1,0,.366,.429,.581,1.009,3,0,0,0,0,0,0.47,0.040,0.26,0.01%,1.35,3,2B
123,791,124,2016-08-21,HOU,@,BAL,W 5-3,CG,4,4,1,1,0,0,0,1,0,0,0,0,.365,.428,.578,1.005,1,0,0,0,0,0,1.19,0.030,0.80,0.01%,0.07,3,2B
124,792,125,2016-08-22,HOU,@,PIT,W 3-1,CG,4,4,0,1,0,0,0,0,0,0,0,1,.364,.426,.575,1.001,1,0,0,0,0,0,0.38,-0.010,0.30,-0.01%,-0.37,3,2B
125,793,126,2016-08-23,HOU,@,PIT,L 1-7,CG,4,4,0,1,1,0,0,1,0,0,0,0,.363,.425,.575,1.000,2,0,0,0,0,0,0.25,-0.020,0.22,-0.01%,0.56,3,2B
126,794,127,2016-08-24,HOU,@,PIT,W 5-4,CG,4,3,0,0,0,0,0,1,0,0,0,1,.361,.422,.571,.993,0,0,0,0,1,0,0.65,-0.031,0.48,-0.01%,-0.48,3,2B
127,795,128,2016-08-26,HOU,,TBR,W 5-4,CG,4,4,1,0,0,0,0,1,0,0,0,0,.358,.419,.567,.986,0,0,0,0,0,0,1.15,-0.065,0.99,-0.03%,-0.57,3,2B
