Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
25,776,26,2016-05-03,ATL,@,NYM,W 3-0,CG,4,4,0,2,2,0,0,0,0,0,0,0,.261,.364,.424,.788,4,0,0,0,0,0,0.60,0.005,0.15,0.00%,-0.04,3,1B
26,777,27,2016-05-04,ATL,@,NYM,L 0-8,CG,4,3,0,1,0,0,0,0,0,0,0,0,.263,.369,.421,.790,1,0,1,0,0,0,0.16,-0.014,0.04,0.00%,0.12,3,1B
27,778,28,2016-05-06,ATL,,ARI,L 2-7,CG,4,4,0,2,0,0,0,0,1,0,0,1,.273,.374,.424,.798,2,1,0,0,0,0,1.19,-0.064,0.26,-0.01%,-0.40,3,1B
28,779,29,2016-05-07,ATL,,ARI,L 2-4,CG,4,3,1,1,0,0,1,1,0,0,1,0,.275,.378,.451,.829,4,0,0,0,0,0,1.21,0.065,0.25,0.01%,0.54,3,1B
29,780,30,2016-05-08,ATL,,ARI,L 3-5 (11),CG(11),6,4,0,0,0,0,0,0,0,0,2,3,.264,.376,.434,.810,0,0,0,0,0,0,1.83,-0.107,0.34,-0.01%,-0.68,3,1B
30,781,31,2016-05-10,ATL,,PHI,L 2-3,CG,4,4,1,2,0,0,1,1,0,0,0,0,.273,.380,.464,.843,5,0,0,0,0,0,1.42,0.179,0.22,0.02%,1.64,3,1B
31,782,32,2016-05-11,ATL,,PHI,W 5-1,CG,4,4,2,3,0,0,1,1,0,0,0,0,.289,.391,.500,.891,6,0,0,0,0,0,0.58,0.161,0.07,0.01%,1.88,3,1B
32,783,33,2016-05-12,ATL,,PHI,L 4-7 (10),CG(10),4,4,1,1,0,0,0,0,0,0,0,2,.288,.387,.492,.878,1,0,0,0,0,0,0.65,-0.017,0.09,0.00%,0.02,3,1B
33,784,34,2016-05-13,ATL,@,KCR,L 1-5,CG,4,4,0,0,0,0,0,0,0,0,0,0,.279,.376,.475,.851,0,0,0,0,0,0,0.89,-0.026,0.09,0.00%,-0.02,3,1B
34,785,35,2016-05-14,ATL,@,KCR,W 5-0,CG,4,2,0,1,0,0,0,0,0,0,2,1,.282,.386,.476,.862,1,0,0,0,0,1,0.77,0.014,0.07,0.00%,0.56,3,1B
35,786,36,2016-05-15,ATL,@,KCR,L 2-4 (13),CG(13),6,6,0,1,0,0,0,0,0,0,0,3,.277,.377,.462,.839,1,0,0,0,0,0,1.73,-0.169,0.17,-0.01%,-1.13,3,1B
36,787,37,2016-05-16,ATL,@,PIT,L 5-8,CG,4,4,2,2,2,0,0,0,0,0,0,1,.284,.381,.478,.858,4,0,0,0,0,0,0.73,-0.045,0.07,0.00%,0.83,3,1B
37,788,38,2016-05-17,ATL,@,PIT,L 9-12,CG,5,4,0,0,0,0,0,0,0,0,1,2,.275,.375,.464,.839,0,0,0,0,0,0,0.87,0.027,0.07,0.00%,1.15,3,1B
38,789,39,2016-05-18,ATL,@,PIT,W 3-1,CG,4,4,0,1,0,0,0,1,0,0,0,1,.275,.372,.458,.830,1,1,0,0,0,0,1.24,0.010,0.08,0.00%,-0.13,3,1B
39,790,40,2016-05-19,ATL,@,PIT,L 2-8,CG,4,4,0,0,0,0,0,0,0,0,0,2,.267,.363,.445,.808,0,0,0,0,0,0,0.43,-0.047,0.03,0.00%,-0.94,3,1B
40,791,41,2016-05-20,ATL,@,PHI,W 7-1,CG,5,5,2,2,0,0,2,4,0,0,0,1,.272,.364,.483,.848,8,0,0,0,0,0,0.91,0.167,0.07,0.01%,2.80,3,1B
41,792,42,2016-05-21,ATL,@,PHI,W 2-0,CG,4,3,0,1,0,0,0,0,0,0,1,0,.273,.367,.481,.848,1,0,0,0,0,0,0.85,-0.019,0.08,0.00%,-0.08,3,1B
42,793,43,2016-05-22,ATL,@,PHI,L 0-5,CG,4,4,0,1,0,0,0,0,0,0,0,1,.272,.365,.475,.839,1,0,0,0,0,0,0.76,-0.032,0.08,0.00%,-0.66,3,1B
43,794,44,2016-05-24,ATL,,MIL,L 1-2,CG,4,4,0,0,0,0,0,0,0,0,0,1,.265,.357,.463,.820,0,0,0,0,0,0,1.56,-0.164,0.12,-0.01%,-1.10,3,1B
44,795,45,2016-05-25,ATL,,MIL,L 2-3 (13),CG(13),6,6,0,0,0,0,0,0,0,0,0,1,.256,.346,.446,.792,0,0,0,0,0,0,2.09,-0.311,0.11,-0.01%,-2.25,3,1B
45,796,46,2016-05-26,ATL,,MIL,L 2-6,CG,5,5,1,1,0,0,0,0,0,0,0,2,.254,.342,.439,.781,1,0,0,0,0,0,1.47,-0.156,0.07,0.00%,-1.31,3,1B
46,797,47,2016-05-27,ATL,,MIA,W 4-2,CG,5,4,2,2,0,0,0,0,0,0,0,1,.260,.348,.441,.789,2,0,1,0,0,0,1.69,0.092,0.07,0.00%,0.64,3,1B
47,798,48,2016-05-28,ATL,,MIA,W 7-2,CG,4,4,1,1,0,0,0,0,0,0,0,2,.260,.346,.436,.783,1,0,0,0,0,0,0.78,-0.027,0.03,0.00%,-0.55,3,1B
48,799,49,2016-05-29,ATL,,MIA,L 3-7,CG,4,3,0,0,0,0,0,0,0,0,1,1,.255,.345,.429,.774,0,0,0,0,0,0,1.31,-0.068,0.07,0.00%,-0.58,3,1B
49,800,50,2016-05-30,ATL,,SFG,W 5-3,CG,4,4,1,1,0,0,0,0,0,0,0,0,.255,.343,.426,.768,1,0,0,0,0,0,0.41,0.019,0.02,0.00%,0.18,3,1B
50,801,51,2016-05-31,ATL,,SFG,L 0-4,CG,3,3,0,0,0,0,0,0,0,0,0,1,.251,.338,.419,.757,0,0,0,0,0,0,0.62,-0.047,0.03,0.00%,-0.30,3,1B
51,802,52,2016-06-01,ATL,,SFG,W 5-4 (11),CG(11),5,4,1,1,0,0,1,1,0,0,1,3,.251,.339,.431,.770,4,0,0,0,0,0,1.53,0.284,0.05,0.01%,0.83,3,1B
52,803,53,2016-06-02,ATL,,SFG,L 0-6,CG,4,4,0,1,1,0,0,0,0,0,0,1,.251,.338,.432,.770,2,0,0,0,0,0,0.67,0.046,0.04,0.00%,0.19,3,1B
53,804,54,2016-06-03,ATL,@,LAD,L 2-4,CG,4,2,1,0,0,0,0,0,0,0,2,1,.249,.341,.428,.768,0,0,0,0,0,1,0.94,-0.024,0.03,0.00%,-0.06,3,1B
54,805,55,2016-06-04,ATL,@,LAD,L 0-4,CG,4,3,0,1,0,0,0,0,0,0,1,1,.250,.343,.426,.770,1,0,0,0,0,0,1.29,-0.016,0.04,0.00%,0.43,3,1B
55,806,56,2016-06-05,ATL,@,LAD,L 6-12,GS-5,3,3,0,0,0,0,0,0,0,0,0,2,.246,.339,.420,.759,0,0,0,0,0,0,0.68,-0.054,0.02,0.00%,-0.60,3,1B
56,807,57,2016-06-06,ATL,@,SDP,L 2-7,CG,4,4,0,0,0,0,0,0,0,0,0,3,.242,.333,.412,.746,0,0,0,0,0,0,1.07,-0.126,0.02,0.00%,-1.51,3,1B
57,808,58,2016-06-07,ATL,@,SDP,L 3-4,CG,4,3,1,2,0,1,0,0,0,0,1,0,.248,.340,.425,.765,4,0,0,0,0,0,0.57,0.097,0.01,0.00%,0.93,3,1B
58,809,59,2016-06-08,ATL,@,SDP,W 4-2,CG,5,2,0,1,1,0,0,1,0,0,2,0,.250,.345,.431,.776,2,0,0,0,1,1,0.91,0.020,0.01,0.00%,0.46,3,1B
59,810,60,2016-06-10,ATL,,CHC,W 5-1,CG,5,3,0,0,0,0,0,1,0,0,1,1,.247,.343,.425,.767,0,0,0,0,1,0,0.58,-0.031,0.01,0.00%,-0.19,3,1B
60,811,61,2016-06-11,ATL,,CHC,L 2-8,CG,4,4,0,0,0,0,0,0,0,0,0,1,.242,.337,.417,.754,0,0,0,0,0,0,0.54,-0.054,0.01,0.00%,-0.97,3,1B
61,812,62,2016-06-12,ATL,,CHC,L 2-13,CG,4,4,0,1,0,0,0,0,1,0,0,1,.242,.336,.414,.750,1,0,0,0,0,0,0.69,0.000,0.01,0.00%,-0.23,3,1B
62,813,63,2016-06-13,ATL,,CIN,L 8-9,CG,5,5,2,3,1,0,1,3,0,0,0,1,.250,.341,.435,.776,7,0,0,0,0,0,2.10,0.166,0.01,0.00%,1.96,3,1B
63,814,64,2016-06-14,ATL,,CIN,L 1-3,CG,4,2,0,0,0,0,0,0,0,0,0,1,.248,.343,.432,.775,0,0,2,0,0,0,1.22,0.065,0.01,0.00%,0.26,3,1B
64,815,65,2016-06-15,ATL,,CIN,W 9-8 (13),CG(13),7,7,2,4,1,1,1,1,0,0,0,2,.257,.349,.461,.810,10,0,0,0,0,0,1.56,0.342,0.00,0.00%,1.89,3,1B
65,816,66,2016-06-16,ATL,,CIN,W 7-2,CG,4,4,2,3,0,0,1,2,0,0,0,0,.265,.355,.478,.832,6,0,0,0,0,0,0.87,0.196,0.01,0.00%,1.59,3,1B
66,817,67,2016-06-17,ATL,@,NYM,W 5-1,CG,5,5,0,3,1,0,0,1,1,0,0,1,.272,.359,.484,.843,4,0,0,0,0,0,0.48,0.092,0.00,0.00%,1.38,3,1B
67,818,68,2016-06-18,ATL,@,NYM,W 4-3,CG,4,3,0,0,0,0,0,0,0,0,1,2,.269,.357,.478,.836,0,0,0,0,0,1,1.19,-0.025,0.01,0.00%,-0.17,3,1B
68,819,69,2016-06-19,ATL,@,NYM,W 6-0,CG,5,5,0,4,2,0,0,1,0,0,0,1,.279,.365,.492,.857,6,0,0,0,0,0,0.36,0.059,0.01,0.00%,1.57,3,1B
69,820,70,2016-06-21,ATL,@,MIA,W 3-2 (10),CG(10),4,3,0,0,0,0,0,0,0,0,1,0,.276,.363,.487,.850,0,0,0,0,0,0,0.93,-0.117,0.02,0.00%,-0.56,3,1B
70,821,71,2016-06-22,ATL,@,MIA,L 0-3,CG,4,4,0,1,0,0,0,0,0,0,0,1,.275,.362,.483,.845,1,0,0,0,0,0,1.04,-0.066,0.03,0.00%,-0.69,3,1B
71,822,72,2016-06-23,ATL,,NYM,W 4-3,CG,4,4,1,1,0,0,0,0,0,0,0,1,.275,.360,.480,.840,1,0,0,0,0,0,1.36,0.025,0.02,0.00%,-0.24,3,1B
72,823,73,2016-06-24,ATL,,NYM,L 6-8,CG,4,4,0,1,0,0,0,1,0,0,0,1,.275,.359,.476,.835,1,1,0,0,0,0,1.36,0.009,0.02,0.00%,0.16,3,1B
73,824,74,2016-06-25,ATL,,NYM,L 0-1 (11),CG(11),5,4,0,1,0,0,0,0,0,0,1,2,.274,.360,.473,.833,1,0,0,0,0,1,2.57,-0.003,0.04,0.00%,-0.50,3,1B
74,825,75,2016-06-26,ATL,,NYM,W 5-2,CG,4,3,2,3,1,0,1,1,0,0,1,0,.282,.368,.493,.860,7,0,0,0,0,0,0.65,0.206,0.01,0.00%,2.35,3,1B
75,826,76,2016-06-27,ATL,,CLE,L 3-8,CG,4,4,0,2,1,0,0,0,0,0,0,1,.285,.369,.496,.866,3,0,0,0,0,0,0.89,0.083,0.01,0.00%,0.45,3,1B
76,827,77,2016-06-28,ATL,,CLE,L 3-5,CG,4,4,0,1,0,1,0,0,0,0,0,2,.285,.368,.500,.868,3,1,0,0,0,0,0.93,-0.070,0.01,0.00%,-0.59,3,1B
77,828,78,2016-06-29,ATL,,CLE,L 0-3,CG,4,4,0,0,0,0,0,0,0,0,0,3,.281,.363,.493,.857,0,0,0,0,0,0,1.40,-0.148,0.01,0.00%,-1.36,3,1B
78,829,79,2016-06-30,ATL,,MIA,W 8-5,CG,5,3,1,2,0,1,0,1,0,0,2,1,.285,.370,.502,.872,4,0,0,0,0,1,0.77,0.202,0.01,0.00%,1.97,3,1B
79,830,80,2016-07-01,ATL,,MIA,L 5-7 (12),CG(12),6,6,0,1,1,0,0,0,0,0,0,1,.282,.366,.498,.865,2,0,0,0,0,0,1.45,0.033,0.01,0.00%,0.07,3,1B
80,831,81,2016-07-02,ATL,,MIA,W 9-1,CG,4,4,2,3,0,0,1,2,0,0,0,0,.289,.371,.511,.882,6,0,0,0,0,0,0.60,0.141,0.00,0.00%,1.86,3,1B
81,832,82,2016-07-03,ATL,,MIA,L 2-5,CG,4,3,0,2,1,0,0,0,0,0,1,0,.292,.375,.516,.891,3,0,0,0,0,0,1.22,0.147,0.00,0.00%,1.18,3,1B
82,833,83,2016-07-04,ATL,@,PHI,L 2-8,CG,4,4,1,1,1,0,0,0,0,0,0,2,.292,.374,.516,.890,2,0,0,0,0,0,0.25,-0.024,0.00,0.00%,-0.33,3,1B
83,834,84,2016-07-05,ATL,@,PHI,L 1-5,CG,3,3,0,0,0,0,0,0,0,0,0,1,.289,.370,.511,.882,0,0,0,0,0,0,0.83,-0.090,0.00,0.00%,-0.85,3,1B
84,835,85,2016-07-06,ATL,@,PHI,L 3-4,CG,4,3,0,0,0,0,0,1,0,0,1,2,.286,.369,.506,.875,0,0,0,0,0,0,1.49,0.042,0.00,0.00%,0.56,3,1B
85,836,86,2016-07-07,ATL,@,CHC,W 4-3 (11),CG(11),5,4,1,0,0,0,0,0,0,0,1,1,.283,.367,.500,.867,0,0,0,0,0,0,1.07,0.005,0.00,0.00%,-0.60,3,1B
86,837,87,2016-07-08,ATL,@,CHW,W 11-8,CG,5,4,1,2,0,0,1,1,0,0,1,0,.285,.370,.509,.879,5,0,0,0,0,0,1.03,-0.096,0.00,0.00%,0.21,3,1B
87,838,88,2016-07-09,ATL,@,CHW,L 4-5,CG,4,3,1,1,0,0,1,1,0,0,1,1,.286,.371,.517,.888,4,0,0,0,0,1,1.28,0.092,0.00,0.00%,0.60,3,1B
88,839,89,2016-07-10,ATL,@,CHW,W 2-0,CG,4,3,0,1,1,0,0,0,0,0,1,0,.286,.373,.518,.891,2,0,0,0,0,0,0.55,0.011,0.00,0.00%,0.27,3,1B
89,840,90,2016-07-15,ATL,,COL,L 2-11,CG,4,3,1,0,0,0,0,0,0,0,1,1,.284,.371,.513,.885,0,1,0,0,0,0,0.72,-0.076,0.00,0.00%,-1.37,3,1B
90,841,91,2016-07-16,ATL,,COL,L 3-4,CG,4,4,0,0,0,0,0,0,0,0,0,1,.280,.368,.507,.875,0,0,0,0,0,0,0.75,-0.076,0.00,0.00%,-0.66,3,1B
91,842,92,2016-07-17,ATL,,COL,W 1-0,CG,4,4,0,0,0,0,0,0,0,0,0,4,.277,.364,.501,.865,0,0,0,0,0,0,1.39,-0.143,0.00,0.00%,-1.19,3,1B
92,843,93,2016-07-18,ATL,@,CIN,L 2-8,CG,4,3,0,1,1,0,0,0,0,0,1,2,.277,.365,.503,.868,2,0,0,0,0,0,0.99,-0.006,0.00,0.00%,0.23,3,1B
93,844,94,2016-07-19,ATL,@,CIN,W 5-4 (11),CG(11),5,5,0,0,0,0,0,0,0,0,0,2,.274,.361,.496,.856,0,0,0,0,0,0,0.66,-0.084,0.00,0.00%,-0.58,3,1B
94,845,95,2016-07-20,ATL,@,CIN,L 3-6,CG,4,4,1,1,0,0,1,1,0,0,0,3,.273,.360,.501,.861,4,0,0,0,0,0,0.52,0.057,0.00,0.00%,0.37,3,1B
95,846,96,2016-07-21,ATL,@,COL,L 3-7,CG,4,4,0,0,0,0,0,0,0,0,0,2,.270,.356,.496,.852,0,0,0,0,0,0,0.78,-0.064,0.00,0.00%,-0.64,3,1B
96,847,97,2016-07-22,ATL,@,COL,L 3-4,CG,4,4,1,2,0,1,0,0,0,0,0,1,.273,.357,.501,.859,4,0,0,0,0,0,0.87,-0.006,0.00,0.00%,0.18,3,1B
97,848,98,2016-07-23,ATL,@,COL,L 4-8,CG,4,3,2,1,0,1,0,0,0,0,0,0,.273,.359,.505,.864,3,0,1,0,0,0,0.86,0.044,0.00,0.00%,0.50,3,1B
98,849,99,2016-07-24,ATL,@,COL,L 2-7,CG,5,5,1,2,1,0,0,1,0,0,0,2,.275,.359,.507,.866,3,0,0,0,0,0,0.43,0.027,0.00,0.00%,1.17,3,1B
99,850,100,2016-07-26,ATL,@,MIN,W 2-0,CG,4,4,0,0,0,0,0,0,0,0,0,1,.272,.356,.501,.857,0,0,0,0,0,0,0.51,-0.035,0.00,0.00%,-0.19,3,1B
100,851,101,2016-07-27,ATL,@,MIN,W 9-7,CG,5,4,1,4,1,0,1,5,1,0,1,0,.280,.363,.517,.881,8,0,0,0,0,1,0.77,0.239,0.00,0.00%,4.55,3,1B
101,852,102,2016-07-28,ATL,,PHI,L 5-7,CG,5,3,2,2,1,0,0,1,0,0,2,0,.283,.368,.521,.889,3,0,0,0,0,0,0.44,0.028,0.00,0.00%,0.97,3,1B
102,853,103,2016-07-29,ATL,,PHI,W 2-1,CG,4,4,0,1,0,0,0,0,0,0,0,0,.282,.367,.518,.885,1,0,0,0,0,0,0.93,-0.049,0.00,0.00%,-0.54,3,1B
103,854,104,2016-07-30,ATL,,PHI,L 5-9,CG,5,5,1,3,0,0,0,0,0,0,0,0,.286,.370,.519,.889,3,0,0,0,0,0,0.70,0.022,0.00,0.00%,0.39,3,1B
104,855,105,2016-07-31,ATL,,PHI,W 2-1,CG,4,4,0,0,0,0,0,0,0,0,0,0,.284,.367,.514,.881,0,1,0,0,0,0,0.93,-0.120,0.00,0.00%,-1.00,3,1B
105,856,106,2016-08-02,ATL,,PIT,L 3-5,CG,5,5,0,0,0,0,0,0,0,0,0,3,.280,.363,.508,.870,0,0,0,0,0,0,1.88,-0.231,0.00,0.00%,-1.75,3,1B
106,857,107,2016-08-03,ATL,,PIT,W 8-4,CG,5,3,1,1,1,0,0,1,0,0,1,2,.280,.365,.509,.874,2,0,1,0,0,0,0.72,0.130,0.00,0.00%,0.69,3,1B
107,858,108,2016-08-04,ATL,,PIT,W 5-2,CG,4,4,0,0,0,0,0,0,0,0,0,2,.278,.362,.504,.866,0,0,0,0,0,0,1.21,-0.118,0.00,0.00%,-1.23,3,1B
108,859,109,2016-08-05,ATL,@,STL,L 0-1,CG,4,4,0,0,0,0,0,0,0,0,0,4,.275,.359,.499,.858,0,0,0,0,0,0,1.17,-0.141,0.00,0.00%,-0.96,3,1B
109,860,110,2016-08-06,ATL,@,STL,W 13-5,CG,5,3,3,3,0,0,1,3,0,0,2,0,.280,.366,.510,.875,6,0,0,0,0,0,0.81,0.227,0.00,0.00%,3.27,3,1B
110,861,111,2016-08-07,ATL,@,STL,W 6-3,CG,5,3,1,0,0,0,0,0,0,0,2,1,.278,.366,.506,.872,0,0,0,0,0,0,0.18,0.015,0.00,0.00%,0.19,3,1B
111,862,112,2016-08-08,ATL,@,MIL,W 4-3 (12),CG(12),5,5,1,1,1,0,0,0,0,0,0,0,.277,.364,.505,.869,2,1,0,0,0,0,1.26,-0.138,0.00,0.00%,-0.56,3,1B
112,863,113,2016-08-09,ATL,@,MIL,W 2-1,CG,4,3,1,0,0,0,0,0,0,0,1,1,.275,.363,.501,.865,0,1,0,0,0,0,1.03,-0.013,0.00,0.00%,-0.41,3,1B
113,864,114,2016-08-10,ATL,@,MIL,L 3-4,CG,4,3,2,3,0,0,2,2,0,0,1,0,.280,.369,.519,.887,9,0,0,0,0,0,0.99,0.268,0.00,0.00%,2.51,3,1B
114,865,115,2016-08-11,ATL,@,MIL,L 3-11,CG,5,2,1,1,1,0,0,1,0,0,2,0,.281,.371,.521,.892,2,1,0,0,1,0,0.61,-0.005,0.00,0.00%,0.67,3,1B
115,866,116,2016-08-12,ATL,@,WSN,W 8-5,CG,5,3,2,2,1,0,1,4,0,0,1,1,.284,.375,.531,.906,6,0,1,0,0,0,0.96,0.398,0.00,0.00%,3.84,3,1B
116,867,117,2016-08-13,ATL,@,WSN,L 6-7,CG,5,3,1,1,0,0,1,1,0,0,2,0,.284,.377,.537,.914,4,0,0,0,0,0,0.84,0.053,0.00,0.00%,1.60,3,1B
117,868,118,2016-08-14,ATL,@,WSN,L 1-9,CG,4,3,0,2,0,0,0,0,0,0,1,0,.287,.380,.538,.918,2,1,0,0,0,0,0.64,0.011,0.00,0.00%,0.64,3,1B
118,869,119,2016-08-16,ATL,,MIN,L 2-4,CG,4,3,1,1,0,0,0,0,0,0,1,0,.287,.381,.536,.918,1,0,0,0,0,0,0.93,0.036,0.00,0.00%,0.18,3,1B
119,870,120,2016-08-17,ATL,,MIN,L 3-10,CG,4,2,1,1,0,0,1,2,0,0,2,0,.288,.384,.543,.927,4,0,0,0,0,1,0.91,0.248,0.00,0.00%,2.09,3,1B
120,871,121,2016-08-18,ATL,,WSN,L 2-8,CG,4,4,1,1,1,0,0,0,0,0,0,2,.288,.383,.542,.926,2,0,0,0,0,0,1.05,0.035,0.00,0.00%,0.00,3,1B
121,872,122,2016-08-19,ATL,,WSN,L 6-7,CG,4,4,0,1,1,0,0,2,0,0,0,0,.288,.382,.542,.924,2,0,0,0,0,0,1.44,0.325,0.00,0.00%,1.07,3,1B
122,873,123,2016-08-20,ATL,,WSN,L 9-11,CG,5,4,1,1,0,0,0,0,0,0,1,1,.287,.382,.539,.922,1,0,0,0,0,0,0.46,-0.049,0.00,0.00%,-0.30,3,1B
123,874,125,2016-08-22,ATL,@,ARI,L 8-9,CG,5,4,3,3,1,0,2,3,0,0,1,0,.291,.386,.557,.943,10,0,0,0,0,0,1.11,0.515,0.00,0.00%,2.94,3,1B
124,875,126,2016-08-23,ATL,@,ARI,W 7-4,CG,5,3,2,0,0,0,0,0,0,0,2,2,.289,.386,.553,.939,0,0,0,0,0,0,2.03,-0.031,0.00,0.00%,-0.47,3,1B
125,876,127,2016-08-24,ATL,@,ARI,L 9-10 (11),CG(11),6,5,1,1,0,0,0,0,0,0,1,3,.288,.386,.549,.935,1,0,0,0,0,0,1.23,-0.063,0.00,0.00%,-0.38,3,1B
126,877,128,2016-08-25,ATL,@,ARI,W 3-1,CG,5,4,0,1,0,0,0,1,0,0,1,1,.288,.386,.547,.932,1,0,0,0,0,0,0.77,0.032,0.00,0.00%,0.43,3,1B
127,878,129,2016-08-26,ATL,@,SFG,L 0-7,CG,4,4,0,2,1,0,0,0,0,0,0,1,.290,.387,.548,.935,3,0,0,0,0,0,0.45,0.075,0.00,0.00%,0.55,3,1B
128,879,130,2016-08-27,ATL,@,SFG,W 3-1,CG,4,4,1,1,1,0,0,0,0,0,0,0,.290,.386,.548,.934,2,1,0,0,0,0,1.11,0.061,0.00,0.00%,0.09,3,1B
