Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
47,1029,47,2018-05-19,HOU,,CLE,L 4-5,CG,4,4,1,2,1,0,0,0,0,0,0,2,.312,.364,.418,.782,3,0,0,0,0,0,0.85,0.028,1.09,0.02%,0.01,3,2B
48,1030,48,2018-05-20,HOU,,CLE,W 3-1,CG,4,4,0,2,0,0,0,0,1,0,0,0,.316,.367,.420,.786,2,0,0,0,0,0,0.94,-0.053,1.23,-0.04%,0.05,3,2B
49,1031,49,2018-05-22,HOU,,SFG,W 11-2,CG,5,5,0,2,0,0,0,2,0,0,0,1,.318,.367,.419,.787,2,0,0,0,0,0,0.38,-0.025,0.49,-0.02%,1.11,3,2B
50,1032,50,2018-05-23,HOU,,SFG,W 4-1,CG,4,3,1,0,0,0,0,0,1,0,1,0,.313,.365,.413,.778,0,0,0,0,0,0,0.78,-0.028,0.99,-0.02%,-0.44,3,2B
51,1033,51,2018-05-24,HOU,@,CLE,W 8-2,CG,5,5,0,0,0,0,0,0,0,0,0,1,.306,.357,.403,.760,0,1,0,0,0,0,0.80,-0.148,1.01,-0.11%,-1.92,3,2B
52,1034,52,2018-05-25,HOU,@,CLE,W 11-2,CG,5,5,2,2,2,0,0,2,0,0,0,1,.308,.358,.412,.770,4,0,0,0,0,0,1.46,0.252,1.83,0.19%,1.40,3,2B
53,1035,53,2018-05-26,HOU,@,CLE,L 6-8,CG,4,4,3,4,0,1,1,2,2,0,0,0,.321,.369,.447,.816,9,0,0,0,0,0,0.69,0.338,0.85,0.25%,3.00,3,2B
54,1036,54,2018-05-27,HOU,@,CLE,L 9-10 (14),CG(14),6,6,1,4,1,0,0,2,0,0,0,0,.330,.377,.457,.834,5,0,0,0,0,0,1.52,0.425,1.92,0.32%,2.49,3,2B
55,1037,55,2018-05-28,HOU,@,NYY,W 5-1,CG,4,4,1,1,0,0,1,1,0,0,0,2,.329,.374,.467,.841,4,0,0,0,0,0,0.36,0.006,0.48,0.00%,0.57,2,2B
56,1038,56,2018-05-29,HOU,@,NYY,L 5-6 (10),CG(10),5,4,1,2,0,0,0,0,0,0,1,1,.332,.379,.467,.846,2,0,0,0,0,0,0.89,0.124,1.23,0.10%,1.51,3,2B
57,1039,57,2018-05-30,HOU,@,NYY,L 3-5,CG,4,4,0,2,0,0,0,0,0,0,0,2,.335,.381,.468,.849,2,0,0,0,0,0,0.69,-0.003,0.91,0.00%,-0.15,3,2B
58,1040,58,2018-05-31,HOU,,BOS,W 4-2,CG,4,4,0,2,0,0,0,0,0,0,0,1,.338,.383,.468,.851,2,0,0,0,0,0,0.62,0.001,0.85,0.00%,0.25,3,DH
59,1041,59,2018-06-01,HOU,,BOS,W 7-3,CG,4,4,0,0,0,0,0,0,0,0,0,1,.332,.377,.461,.838,0,0,0,0,0,0,0.98,-0.103,1.32,-0.08%,-1.28,3,2B
60,1042,60,2018-06-02,HOU,,BOS,L 4-5,CG,4,3,1,1,0,0,0,0,2,0,1,1,.332,.379,.459,.838,1,0,0,0,0,0,1.11,0.066,1.49,0.05%,0.24,3,2B
61,1043,61,2018-06-03,HOU,,BOS,L 3-9,CG,5,5,0,1,0,0,0,0,0,0,0,3,.329,.375,.454,.829,1,0,0,0,0,0,1.26,-0.111,1.67,-0.09%,-1.17,3,2B
62,1044,62,2018-06-05,HOU,,SEA,L 1-7,CG,4,4,0,2,0,0,0,0,0,0,0,0,.332,.377,.455,.832,2,0,0,0,0,0,0.36,-0.009,0.63,-0.01%,0.19,3,2B
63,1045,63,2018-06-06,HOU,,SEA,W 7-5,CG,4,3,1,1,0,0,0,1,0,0,1,0,.332,.379,.453,.832,1,0,0,0,0,0,1.12,0.046,1.97,0.05%,0.32,3,2B
64,1046,64,2018-06-07,HOU,@,TEX,W 5-2,CG,4,4,2,3,0,0,0,1,1,0,0,0,.338,.384,.458,.842,3,1,0,0,0,0,0.85,0.084,1.11,0.07%,0.98,3,2B
65,1047,65,2018-06-08,HOU,@,TEX,W 7-3,CG,4,4,1,2,0,0,1,2,0,0,0,0,.341,.386,.470,.856,5,0,0,0,0,0,0.50,0.127,0.64,0.10%,1.62,3,2B
66,1048,66,2018-06-09,HOU,@,TEX,W 4-3,CG,4,4,0,1,0,0,0,0,0,0,0,0,.340,.384,.466,.851,1,0,0,0,0,0,1.07,-0.040,1.37,-0.03%,-0.33,3,2B
67,1049,67,2018-06-10,HOU,@,TEX,W 8-7,CG,5,4,2,2,1,0,0,1,1,1,1,0,.342,.388,.471,.858,3,0,0,0,0,1,1.53,0.067,1.95,0.05%,1.33,3,2B
68,1050,68,2018-06-12,HOU,@,OAK,W 6-3,CG,5,5,0,0,0,0,0,0,0,0,0,1,.336,.381,.462,.843,0,1,0,0,0,0,0.50,-0.074,0.72,-0.06%,-1.84,3,2B
69,1051,69,2018-06-13,HOU,@,OAK,W 13-5,GS-7,5,3,2,1,0,0,0,0,0,0,2,0,.336,.385,.461,.846,1,1,0,0,0,0,0.51,0.061,0.69,0.05%,-0.62,2,2B
70,1052,70,2018-06-14,HOU,@,OAK,W 7-3,CG,5,4,1,2,1,0,0,1,0,0,1,0,.338,.388,.465,.853,3,0,0,0,0,0,0.57,0.063,0.74,0.05%,1.76,2,2B
71,1053,71,2018-06-15,HOU,@,KCR,W 7-3,CG,4,4,1,1,0,0,0,0,0,0,0,0,.337,.387,.462,.848,1,0,0,0,0,0,0.65,0.001,0.74,0.00%,-0.24,3,2B
72,1054,72,2018-06-16,HOU,@,KCR,W 10-2,GS-9,5,3,0,1,1,0,0,2,0,0,2,1,.337,.390,.464,.854,2,0,0,0,0,0,0.54,0.135,0.61,0.09%,1.74,3,2B
73,1055,73,2018-06-17,HOU,@,KCR,W 7-4,CG,5,3,1,1,0,0,0,0,0,0,2,0,.337,.393,.463,.856,1,0,0,0,0,0,0.79,0.077,0.83,0.05%,0.62,3,2B
74,1056,74,2018-06-18,HOU,,TBR,W 5-4,CG,4,4,2,3,1,0,0,0,1,0,0,0,.342,.398,.470,.867,4,0,0,0,0,0,1.74,0.378,1.81,0.24%,1.88,3,2B
75,1057,75,2018-06-19,HOU,,TBR,L 1-2,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,.341,.396,.468,.865,0,0,0,0,0,0,5.40,-0.126,5.29,-0.07%,-0.36,6,PH
76,1058,76,2018-06-20,HOU,,TBR,W 5-1,CG,4,4,2,3,1,0,2,2,0,0,0,0,.347,.401,.495,.896,10,0,0,0,0,0,0.45,0.223,0.48,0.14%,1.98,3,2B
77,1059,77,2018-06-22,HOU,,KCR,L 0-1,CG,4,3,0,1,0,0,0,0,0,0,1,0,.346,.402,.493,.895,1,0,0,0,0,0,1.35,0.038,1.40,0.02%,0.11,3,2B
78,1060,78,2018-06-23,HOU,,KCR,W 4-3 (12),CG(12),6,3,1,1,1,0,0,0,0,0,3,1,.346,.406,.495,.902,2,0,0,0,0,1,1.35,0.018,1.39,0.01%,0.89,3,2B
79,1061,79,2018-06-24,HOU,,KCR,W 11-3,GS-8,4,4,2,1,0,0,0,2,0,0,0,0,.345,.405,.492,.897,1,0,0,0,0,0,0.79,0.087,0.81,0.05%,1.47,3,DH
80,1062,80,2018-06-25,HOU,,TOR,L 3-6,CG,5,5,1,1,1,0,0,0,0,0,0,2,.343,.402,.491,.892,2,0,0,0,0,0,1.31,-0.143,1.18,-0.08%,-1.17,3,2B
81,1063,81,2018-06-26,HOU,,TOR,W 7-0,CG,5,1,1,1,0,0,0,0,0,0,3,0,.345,.408,.492,.901,1,0,0,1,0,0,0.80,0.041,0.83,0.03%,0.40,3,2B
82,1064,82,2018-06-27,HOU,,TOR,W 7-6,CG,4,3,1,1,0,0,0,0,1,0,1,0,.345,.409,.491,.900,1,0,0,0,0,0,1.21,-0.048,1.17,-0.03%,-0.28,3,2B
83,1065,83,2018-06-28,HOU,@,TBR,W 1-0,CG,4,3,0,1,0,0,0,0,0,0,1,0,.345,.410,.489,.900,1,1,0,0,0,0,0.95,-0.065,0.94,-0.04%,-0.62,3,2B
84,1066,84,2018-06-29,HOU,@,TBR,L 2-3,CG,4,4,0,0,0,0,0,0,0,0,0,0,.340,.406,.483,.889,0,0,0,0,0,0,1.50,-0.152,1.37,-0.08%,-0.86,2,2B
85,1067,85,2018-06-30,HOU,@,TBR,L 2-5,CG,4,4,0,2,0,0,0,0,0,0,0,0,.342,.407,.483,.890,2,0,0,0,0,0,0.46,0.018,0.47,0.01%,0.07,3,2B
86,1068,86,2018-07-01,HOU,@,TBR,L 2-3,CG,4,4,0,0,0,0,0,0,0,0,0,1,.338,.403,.478,.880,0,0,0,0,0,0,2.28,-0.250,2.61,-0.17%,-1.50,2,2B
87,1069,87,2018-07-03,HOU,@,TEX,W 5-3,CG,5,4,0,0,0,0,0,0,0,0,0,1,.334,.398,.472,.871,0,0,0,1,0,0,0.81,-0.104,0.89,-0.07%,-1.81,3,2B
88,1070,88,2018-07-04,HOU,@,TEX,W 5-4 (10),CG(10),5,5,1,1,0,0,0,0,0,0,0,0,.332,.396,.468,.864,1,0,0,0,0,0,2.25,0.012,2.46,0.01%,-0.81,3,2B
89,1071,89,2018-07-05,HOU,,CHW,W 4-3,CG,5,3,1,1,0,0,1,2,0,0,2,1,.332,.398,.476,.874,4,0,0,0,0,0,1.22,0.123,1.29,0.08%,1.10,3,2B
90,1072,90,2018-07-06,HOU,,CHW,W 11-4,CG,5,4,2,3,0,0,0,0,0,0,1,0,.337,.404,.479,.882,3,0,0,0,0,1,0.55,0.029,0.56,0.02%,0.82,3,2B
91,1073,91,2018-07-07,HOU,,CHW,W 12-6,CG,5,4,1,2,1,0,0,0,1,0,1,0,.339,.406,.482,.888,3,0,0,0,0,0,0.57,0.033,0.54,0.02%,0.58,3,2B
92,1074,92,2018-07-08,HOU,,CHW,W 2-1,CG,4,4,1,1,0,0,1,1,0,0,0,1,.338,.404,.488,.892,4,0,0,0,0,0,1.12,0.057,1.00,0.03%,-0.02,3,2B
93,1075,93,2018-07-09,HOU,,OAK,L 0-2,CG,4,4,0,1,0,0,0,0,0,0,0,1,.337,.403,.485,.888,1,1,0,0,0,0,1.60,-0.219,1.71,-0.14%,-1.48,3,2B
94,1076,94,2018-07-10,HOU,,OAK,W 6-5 (11),CG(11),5,5,0,1,0,0,0,0,0,0,0,0,.335,.400,.481,.882,1,0,0,0,0,0,0.97,-0.098,1.15,-0.07%,-0.79,3,2B
95,1077,95,2018-07-11,HOU,,OAK,L 3-8,CG,4,4,1,1,0,0,0,0,1,0,0,0,.334,.399,.479,.878,1,0,0,0,0,0,0.68,0.008,0.73,0.01%,0.60,3,2B
96,1078,96,2018-07-12,HOU,,OAK,L 4-6,CG,4,4,0,1,0,0,0,0,0,0,0,1,.333,.398,.476,.874,1,0,0,0,0,0,0.62,-0.067,0.76,-0.05%,-0.81,3,2B
97,1079,97,2018-07-13,HOU,,DET,W 3-0,CG,4,4,0,2,0,0,0,0,0,0,0,0,.335,.399,.476,.875,2,0,0,0,0,0,0.49,0.017,0.54,0.01%,0.60,3,2B
98,1080,98,2018-07-14,HOU,,DET,W 9-1,GS-7,3,3,1,1,0,0,0,0,0,0,0,0,.335,.398,.475,.873,1,0,0,0,0,0,0.58,0.046,0.56,0.03%,0.10,3,2B
99,1081,99,2018-07-15,HOU,,DET,L 3-6,CG,4,4,0,0,0,0,0,0,0,0,0,1,.332,.394,.470,.865,0,0,0,0,0,0,0.94,-0.096,0.86,-0.05%,-0.89,3,2B
100,1082,100,2018-07-20,HOU,@,LAA,W 3-1,CG,4,4,0,1,0,0,0,1,0,0,0,0,.331,.393,.468,.861,1,0,0,0,0,0,0.79,0.055,0.80,0.03%,0.37,3,2B
101,1083,101,2018-07-21,HOU,@,LAA,W 7-0,GS-8,4,2,0,0,0,0,0,0,0,0,2,1,.329,.394,.466,.860,0,0,0,0,0,1,0.86,-0.027,0.76,-0.01%,0.10,3,2B
102,1084,102,2018-07-22,HOU,@,LAA,L 5-14,GS-9,5,5,0,1,0,0,0,0,0,0,0,0,.328,.392,.463,.854,1,0,0,0,0,0,0.67,-0.086,0.55,-0.04%,-0.57,3,2B
103,1085,103,2018-07-24,HOU,@,COL,W 8-2 (10),CG(10),5,5,0,2,0,0,0,0,0,0,0,1,.328,.392,.462,.854,2,1,0,0,0,0,0.84,-0.112,0.79,-0.06%,-0.50,3,2B
104,1086,104,2018-07-25,HOU,@,COL,L 2-3,GS-5,2,2,1,1,1,0,0,1,0,0,0,0,.329,.392,.464,.857,2,0,0,0,0,0,0.95,0.123,0.82,0.06%,1.03,3,2B
105,1087,126,2018-08-21,HOU,@,SEA,W 3-2,CG,4,3,0,0,0,0,0,0,0,0,1,0,.327,.391,.461,.852,0,0,0,0,0,0,0.92,0.044,2.12,0.06%,0.37,2,2B
106,1088,127,2018-08-22,HOU,@,SEA,W 10-7,CG,5,5,0,2,0,0,0,1,1,0,0,1,.328,.391,.460,.852,2,1,0,0,0,0,0.59,-0.038,1.25,-0.05%,-0.45,2,2B
107,1089,128,2018-08-24,HOU,@,LAA,W 9-3,CG,5,5,2,2,1,0,1,1,0,0,0,2,.329,.391,.469,.860,6,0,0,0,0,0,0.54,0.123,0.80,0.11%,0.60,2,2B
108,1090,129,2018-08-25,HOU,@,LAA,W 8-3,CG,5,3,2,2,0,0,0,1,0,0,1,0,.331,.396,.470,.866,2,0,1,0,0,0,0.91,0.227,1.32,0.20%,3.89,2,2B
109,1091,130,2018-08-26,HOU,@,LAA,W 3-1,CG,4,4,0,1,0,0,0,0,0,1,0,0,.330,.395,.468,.863,1,0,0,0,0,0,1.07,-0.120,1.55,-0.10%,-1.40,2,2B
110,1092,131,2018-08-27,HOU,,OAK,W 11-4,CG,5,4,1,2,1,0,0,1,0,0,1,0,.332,.397,.471,.868,3,1,0,0,0,0,0.85,0.076,2.05,0.11%,0.88,3,2B
111,1093,132,2018-08-28,HOU,,OAK,L 3-4,CG,4,4,0,0,0,0,0,0,0,0,0,2,.329,.393,.467,.860,0,0,0,0,0,0,1.60,-0.180,3.51,-0.24%,-1.23,3,2B
112,1094,133,2018-08-29,HOU,,OAK,W 5-4,CG,5,5,0,1,0,0,0,1,0,0,0,4,.327,.391,.464,.855,1,0,0,0,0,0,1.76,-0.147,4.56,-0.23%,-0.72,3,2B
113,1095,134,2018-08-30,HOU,,LAA,L 2-5,CG,4,4,0,2,1,0,0,0,0,0,0,0,.329,.392,.466,.859,3,0,0,0,0,0,0.60,0.043,0.75,0.03%,0.08,3,2B
114,1096,135,2018-08-31,HOU,,LAA,L 0-3,CG,4,4,0,0,0,0,0,0,0,0,0,3,.326,.389,.462,.851,0,0,0,0,0,0,1.93,-0.190,2.51,-0.15%,-1.58,3,2B
115,1097,136,2018-09-01,HOU,,LAA,W 7-3,CG,4,4,0,0,0,0,0,0,0,0,0,1,.323,.386,.458,.844,0,0,0,0,0,0,1.93,-0.216,3.02,-0.20%,-1.22,2,2B
116,1098,137,2018-09-02,HOU,,LAA,W 4-2,CG,4,3,0,0,0,0,0,0,0,0,1,0,.321,.385,.455,.840,0,0,0,0,0,0,0.97,-0.046,1.32,-0.04%,-0.47,2,DH
117,1099,139,2018-09-04,HOU,,MIN,W 5-2,CG,4,4,0,0,0,0,0,0,0,0,0,0,.318,.382,.451,.833,0,1,0,0,0,0,0.61,-0.066,0.73,-0.05%,-1.37,2,2B
118,1100,140,2018-09-05,HOU,,MIN,W 9-1,CG,5,3,2,1,1,0,0,1,0,0,2,1,.318,.384,.452,.836,2,0,0,0,0,0,0.49,-0.013,0.46,-0.01%,1.14,2,2B
119,1101,141,2018-09-07,HOU,@,BOS,W 6-3,CG,5,5,1,1,0,0,0,0,0,0,0,2,.317,.382,.450,.832,1,1,0,0,0,0,1.04,0.105,0.96,0.06%,-0.20,2,2B
120,1102,142,2018-09-08,HOU,@,BOS,W 5-3,CG,5,4,0,1,0,0,0,0,0,0,0,1,.316,.382,.448,.830,1,0,1,0,0,0,0.64,0.011,0.54,0.01%,0.27,2,2B
121,1103,143,2018-09-09,HOU,@,BOS,L 5-6,CG,5,5,1,2,0,0,1,1,0,0,0,1,.317,.383,.454,.836,5,0,0,0,0,0,1.39,0.121,1.18,0.06%,1.18,2,2B
122,1104,144,2018-09-10,HOU,@,DET,W 3-2,CG,4,4,0,1,0,0,0,0,0,0,0,0,.317,.382,.452,.834,1,0,0,0,0,0,0.87,0.035,0.97,0.02%,0.44,2,2B
123,1105,145,2018-09-11,HOU,@,DET,W 5-4,CG,5,5,1,2,0,0,1,1,0,0,0,0,.318,.382,.458,.839,5,0,0,0,0,0,0.75,0.034,0.69,0.02%,0.60,1,2B
124,1106,147,2018-09-14,HOU,,ARI,L 2-4,CG,4,2,1,0,0,0,0,0,0,0,1,0,.316,.383,.456,.838,0,0,1,0,0,0,1.32,0.048,0.99,0.02%,0.60,2,2B
125,1107,148,2018-09-15,HOU,,ARI,W 10-4,GS-7,5,3,3,2,1,0,0,2,1,0,1,0,.318,.386,.459,.846,3,0,1,0,0,0,0.86,0.120,0.99,0.08%,2.97,2,2B
126,1108,149,2018-09-16,HOU,,ARI,W 5-4,CG,5,5,0,2,0,0,0,1,0,0,0,2,.319,.387,.459,.845,2,0,0,0,0,0,1.05,0.092,0.80,0.04%,0.93,2,2B
