Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
17,37,17,2011-04-18,ATL,@,LAD,L 2-4,CG,4,3,0,0,0,0,0,1,0,0,1,0,.224,.321,.347,.668,0,0,0,0,0,0,0.97,-0.049,0.81,-0.03%,-0.27,6,1B
18,38,18,2011-04-19,ATL,@,LAD,W 10-1,CG,5,4,2,2,1,0,1,1,0,0,1,0,.245,.344,.434,.778,6,1,0,0,0,0,0.91,0.067,0.73,0.03%,0.49,6,1B
19,39,19,2011-04-20,ATL,@,LAD,L 1-6,CG,3,3,0,0,0,0,0,0,0,0,0,1,.232,.328,.411,.739,0,0,0,0,0,0,0.70,-0.047,0.60,-0.02%,-0.64,6,1B
20,40,20,2011-04-21,ATL,@,LAD,L 3-5 (12),CG(12),5,3,1,2,0,0,1,1,0,0,2,0,.254,.362,.475,.837,5,0,0,0,0,0,2.32,0.264,1.83,0.13%,1.51,5,1B
21,41,21,2011-04-22,ATL,@,SFG,W 4-1,CG,4,3,0,2,0,0,0,1,0,1,1,0,.274,.384,.484,.867,2,0,0,0,0,0,0.41,0.052,0.31,0.02%,1.17,6,1B
22,42,22,2011-04-23,ATL,@,SFG,W 5-2,CG,5,5,0,1,0,0,0,0,0,0,0,0,.269,.372,.463,.834,1,1,0,0,0,0,1.30,-0.186,1.01,-0.09%,-1.80,3,1B
23,43,23,2011-04-24,ATL,@,SFG,W 9-6 (10),CG(10),5,5,0,0,0,0,0,0,0,0,0,1,.250,.349,.431,.780,0,0,0,0,0,0,1.80,-0.263,1.58,-0.14%,-1.93,5,1B
24,44,24,2011-04-25,ATL,@,SDP,L 3-5 (13),CG(13),5,5,1,1,1,0,0,0,0,0,0,1,.247,.341,.429,.769,2,0,0,0,0,0,1.67,-0.104,1.46,-0.06%,-0.44,6,1B
25,45,25,2011-04-26,ATL,@,SDP,W 8-2,CG,4,3,1,0,0,0,0,0,0,0,1,1,.238,.337,.413,.749,0,0,0,0,0,0,0.45,0.029,0.39,0.02%,0.43,5,1B
26,46,26,2011-04-27,ATL,@,SDP,W 7-0,CG,4,4,1,1,1,0,0,0,0,0,0,1,.238,.333,.417,.750,2,0,0,0,0,0,0.26,0.053,0.24,0.03%,0.07,6,1B
27,47,27,2011-04-29,ATL,,STL,L 3-5 (11),CG(11),5,4,0,0,0,0,0,0,0,0,1,1,.227,.327,.398,.724,0,0,0,0,0,0,1.48,-0.081,1.50,-0.05%,-0.64,6,1B
28,48,28,2011-04-30,ATL,,STL,L 2-3,CG,4,4,0,0,0,0,0,0,0,0,0,1,.217,.314,.380,.695,0,0,0,0,0,0,1.41,-0.141,1.29,-0.08%,-0.80,6,1B
29,49,30,2011-05-02,ATL,,MIL,W 6-2,CG,4,1,1,0,0,0,0,1,0,0,2,0,.215,.321,.376,.697,0,1,0,0,1,0,1.65,0.107,1.55,0.06%,0.43,5,1B
30,50,31,2011-05-04 (1),ATL,,MIL,W 8-3,CG,5,4,1,2,0,0,0,0,0,0,1,1,.227,.333,.381,.715,2,0,0,0,0,0,0.41,0.021,0.40,0.01%,0.83,6,1B
31,51,32,2011-05-04 (2),ATL,,MIL,W 8-0,CG,5,5,0,1,0,0,0,2,0,0,0,2,.225,.328,.373,.700,1,0,0,0,0,0,0.44,-0.049,0.46,-0.03%,0.33,5,1B
32,52,33,2011-05-05,ATL,,MIL,W 2-1,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,.225,.328,.373,.700,0,,0,0,,,,,,,,9,1B
33,53,34,2011-05-06,ATL,@,PHI,W 5-0,CG,4,4,0,0,0,0,0,0,0,0,0,2,.217,.317,.358,.676,0,0,0,0,0,0,0.54,-0.056,0.72,-0.04%,-0.89,6,1B
34,54,35,2011-05-07,ATL,@,PHI,L 0-3,GS-7,3,2,0,1,0,0,0,0,0,0,1,0,.222,.325,.361,.687,1,0,0,0,0,0,1.00,0.038,1.43,0.03%,0.28,6,1B
35,55,36,2011-05-08,ATL,@,PHI,W 5-2,CG,4,4,2,3,0,0,1,1,0,0,0,0,.241,.338,.402,.740,6,0,0,0,0,0,0.46,0.125,0.62,0.10%,1.35,6,1B
36,56,37,2011-05-10,ATL,,WSN,L 6-7,CG,4,4,0,1,0,0,0,0,0,0,0,0,.241,.336,.397,.732,1,0,0,0,0,0,1.15,-0.122,1.52,-0.10%,-1.04,6,1B
37,57,38,2011-05-11,ATL,,WSN,L 3-7 (11),CG(11),5,4,0,0,0,0,0,0,0,0,1,2,.233,.331,.383,.714,0,1,0,0,0,0,1.12,-0.080,1.36,-0.06%,-0.76,6,1B
38,58,39,2011-05-12,ATL,,WSN,W 6-5 (10),CG(10),4,3,1,0,0,0,0,0,0,0,1,2,.228,.329,.374,.703,0,0,0,0,0,0,0.98,-0.070,1.16,-0.05%,-0.29,7,1B
39,59,40,2011-05-13,ATL,,PHI,L 4-5,CG,4,4,0,0,0,0,0,0,0,0,0,3,.220,.320,.362,.682,0,0,0,0,0,0,2.06,-0.211,2.77,-0.17%,-1.56,6,1B
40,60,41,2011-05-14,ATL,,PHI,W 5-3,CG,4,4,1,2,0,0,0,0,0,0,0,1,.229,.325,.366,.691,2,1,0,0,0,0,0.70,0.024,0.87,0.02%,-1.18,6,1B
41,61,42,2011-05-15,ATL,,PHI,W 3-2,CG,4,3,0,1,0,0,0,2,0,0,0,1,.231,.323,.366,.688,1,0,0,0,1,0,1.63,0.098,2.19,0.08%,0.60,7,1B
42,62,43,2011-05-16,ATL,,HOU,W 3-2,CG,4,3,0,0,0,0,0,0,0,0,1,1,.226,.321,.358,.678,0,0,0,0,0,0,1.54,-0.096,1.80,-0.07%,-0.76,7,1B
43,63,45,2011-05-18,ATL,@,ARI,L 4-5 (11),GS-9,4,4,0,1,0,0,0,0,0,0,0,2,.227,.319,.355,.674,1,0,0,0,0,0,1.28,-0.131,1.64,-0.10%,-0.76,6,1B
44,64,46,2011-05-19,ATL,@,ARI,L 1-2,CG,4,4,0,3,1,0,0,0,0,0,0,1,.241,.329,.372,.702,4,0,0,0,0,0,1.36,0.046,1.68,0.03%,0.62,6,1B
45,65,47,2011-05-20,ATL,@,LAA,L 0-9,CG,3,3,0,0,0,0,0,0,0,0,0,0,.236,.324,.365,.688,0,0,0,0,0,0,0.44,-0.031,0.53,-0.02%,-0.64,6,1B
46,66,48,2011-05-21,ATL,@,LAA,W 5-4 (12),CG(12),6,5,1,2,0,0,0,0,1,0,1,1,.242,.330,.366,.696,2,1,0,0,0,0,1.56,-0.039,1.78,-0.03%,0.10,7,1B
47,67,49,2011-05-22,ATL,@,LAA,L 1-4,CG,4,4,1,2,1,0,0,0,0,0,0,1,.248,.333,.376,.709,3,0,0,0,0,0,0.84,-0.040,1.02,-0.03%,-0.41,6,1B
48,68,50,2011-05-24,ATL,@,PIT,W 2-0,CG,4,4,0,1,0,0,0,0,0,0,0,0,.248,.332,.373,.704,1,0,0,0,0,0,0.74,0.031,0.85,0.02%,0.02,7,1B
49,69,51,2011-05-25,ATL,@,PIT,W 4-2 (11),CG(11),5,5,0,1,1,0,0,0,0,0,0,2,.247,.328,.373,.702,2,0,0,0,0,0,0.89,0.009,1.18,0.01%,0.04,7,1B
50,70,52,2011-05-27,ATL,,CIN,L 1-5,CG,4,3,0,0,0,0,0,0,0,0,1,1,.243,.326,.367,.693,0,0,0,0,0,0,1.51,-0.005,1.95,0.00%,-0.26,7,1B
51,71,53,2011-05-28,ATL,,CIN,W 7-6 (12),CG(12),5,5,2,3,1,0,1,1,1,0,0,1,.253,.333,.397,.730,7,0,0,0,0,0,1.26,0.118,1.56,0.09%,1.70,7,1B
52,72,54,2011-05-29,ATL,,CIN,W 2-1,CG,4,3,0,0,0,0,0,0,0,0,0,1,.249,.332,.390,.722,0,0,1,0,0,0,0.80,-0.034,1.08,-0.03%,-0.47,5,1B
53,73,55,2011-05-30,ATL,,SDP,L 2-3 (10),CG(10),4,4,0,2,0,0,0,0,0,0,0,1,.254,.335,.392,.727,2,0,0,0,0,0,1.42,0.006,1.76,0.00%,0.05,6,1B
54,74,56,2011-05-31,ATL,,SDP,L 4-5,CG,4,4,0,3,1,0,0,2,0,0,0,0,.265,.343,.405,.748,4,0,0,0,0,0,1.16,0.270,1.42,0.20%,1.87,7,1B
55,75,57,2011-06-01,ATL,,SDP,W 4-3,CG,4,4,0,2,1,0,0,2,0,0,0,0,.270,.346,.413,.758,3,1,0,0,0,0,1.27,0.109,1.54,0.08%,1.04,5,1B
56,76,58,2011-06-03,ATL,@,NYM,W 6-3,CG,5,5,1,3,2,0,0,2,0,0,0,2,.278,.352,.428,.779,5,0,0,0,0,0,1.12,0.155,1.58,0.13%,2.22,5,1B
57,77,59,2011-06-04,ATL,@,NYM,L 0-5,CG,4,4,0,0,0,0,0,0,0,0,0,0,.273,.345,.419,.764,0,0,0,0,0,0,0.68,-0.069,0.98,-0.06%,-0.59,5,1B
58,78,60,2011-06-05,ATL,@,NYM,L 4-6,CG,4,4,1,2,1,0,0,0,0,0,0,0,.277,.348,.426,.774,3,0,0,0,0,0,0.40,0.017,0.57,0.02%,0.69,5,1B
59,79,61,2011-06-07,ATL,@,FLA,W 1-0,CG,3,3,0,0,0,0,0,0,0,0,0,1,.273,.343,.420,.763,0,0,0,0,0,0,0.61,0.016,0.92,0.02%,0.18,5,1B
60,80,62,2011-06-08,ATL,@,FLA,W 3-2 (10),CG(10),5,5,0,1,0,0,0,1,0,0,0,2,.271,.340,.414,.755,1,0,0,0,0,0,1.52,0.215,2.34,0.20%,-0.04,5,1B
61,81,63,2011-06-09,ATL,@,FLA,W 3-2,CG,4,4,1,1,0,0,0,0,0,0,0,1,.271,.339,.411,.750,1,0,0,0,0,0,1.25,0.055,2.02,0.05%,0.26,5,1B
62,82,64,2011-06-10,ATL,@,HOU,W 11-4,CG,5,5,2,3,0,0,1,3,0,0,0,1,.279,.344,.429,.773,6,0,0,0,0,0,0.46,0.247,0.70,0.22%,2.72,4,1B
63,83,65,2011-06-11,ATL,@,HOU,W 6-3 (10),CG(10),5,5,0,1,1,0,0,0,0,0,0,2,.277,.341,.429,.770,2,0,0,0,0,0,1.10,-0.057,1.66,-0.05%,-0.56,5,1B
64,84,66,2011-06-12,ATL,@,HOU,W 4-1,CG,4,4,0,0,0,0,0,0,0,0,0,4,.272,.336,.421,.757,0,0,0,0,0,0,0.62,-0.061,0.91,-0.05%,-1.10,4,1B
65,85,67,2011-06-13,ATL,@,HOU,L 3-8,CG,4,3,0,0,0,0,0,0,0,0,1,1,.268,.335,.416,.750,0,0,0,0,0,0,1.53,-0.081,2.29,-0.07%,-0.79,5,1B
66,86,70,2011-06-16,ATL,,NYM,W 9-8 (10),CG(10),5,5,0,1,0,0,0,0,0,0,0,2,.267,.332,.411,.743,1,0,0,0,0,0,1.75,-0.216,2.86,-0.21%,-1.59,5,1B
67,87,71,2011-06-17,ATL,,TEX,L 2-6,CG,4,3,1,1,0,0,1,1,0,0,1,2,.268,.335,.423,.757,4,0,0,0,0,0,0.94,0.014,1.43,0.01%,0.61,5,1B
68,88,72,2011-06-18,ATL,,TEX,L 4-5 (10),CG(10),4,4,0,0,0,0,0,0,0,0,0,4,.263,.330,.416,.745,0,0,0,0,0,0,1.52,-0.148,2.28,-0.13%,-0.81,6,1B
69,89,73,2011-06-19,ATL,,TEX,W 4-2,CG,4,4,0,3,1,0,0,1,0,0,0,0,.271,.336,.425,.761,4,0,0,0,0,0,1.00,0.101,1.41,0.09%,1.28,5,1B
70,90,74,2011-06-20,ATL,,TOR,W 2-0,CG,4,3,0,0,0,0,0,0,0,0,0,2,.268,.335,.420,.755,0,0,1,0,0,0,1.03,-0.036,1.53,-0.03%,-0.51,4,1B
71,91,75,2011-06-21,ATL,,TOR,W 5-1,CG,4,3,0,1,0,0,0,0,0,0,1,2,.269,.337,.419,.756,1,0,0,0,0,0,0.56,0.028,0.87,0.03%,-0.23,5,1B
72,92,76,2011-06-22,ATL,,TOR,W 5-1,CG,4,4,1,1,0,0,0,0,0,0,0,1,.268,.336,.416,.752,1,0,0,0,0,0,0.39,0.023,0.62,0.02%,-0.27,5,1B
73,93,77,2011-06-24,ATL,@,SDP,L 2-11,CG,3,3,1,1,0,0,1,2,0,0,0,1,.269,.336,.427,.763,4,0,0,0,0,0,0.76,-0.011,1.17,-0.01%,1.48,5,1B
74,94,78,2011-06-25,ATL,@,SDP,W 10-1,CG,5,4,1,2,1,0,0,1,0,0,1,0,.273,.340,.432,.772,3,0,0,0,0,0,0.81,0.133,1.27,0.12%,1.15,5,1B
75,95,79,2011-06-26,ATL,@,SDP,L 1-4,CG,4,4,0,0,0,0,0,0,0,0,0,1,.269,.336,.425,.761,0,0,0,0,0,0,0.89,-0.085,1.44,-0.08%,-0.68,4,1B
76,96,80,2011-06-27,ATL,@,SEA,W 3-1,CG,4,4,1,1,0,0,1,2,0,0,0,0,.268,.334,.434,.768,4,0,0,0,0,0,0.97,0.269,1.47,0.25%,1.19,5,1B
77,97,81,2011-06-28,ATL,@,SEA,W 5-4,CG,4,3,0,0,0,0,0,0,0,1,1,0,.265,.333,.429,.762,0,0,0,0,0,0,1.29,-0.108,2.09,-0.10%,-0.80,5,1B
78,98,82,2011-06-29,ATL,@,SEA,W 5-3,CG,4,4,1,3,0,0,0,2,0,0,0,0,.272,.339,.434,.772,3,1,0,0,0,0,0.82,0.158,1.34,0.15%,1.00,4,1B
79,99,83,2011-07-01,ATL,,BAL,W 4-0,CG,4,3,0,0,0,0,0,0,0,1,1,0,.270,.338,.429,.767,0,0,0,0,0,0,0.54,-0.024,0.90,-0.02%,1.15,5,1B
80,100,84,2011-07-02,ATL,,BAL,W 5-4,CG,4,3,1,0,0,0,0,0,0,0,0,3,.267,.336,.425,.761,0,0,1,0,0,0,0.99,-0.045,1.55,-0.04%,-0.80,5,1B
81,101,85,2011-07-03,ATL,,BAL,L 4-5,CG,4,2,1,1,0,0,0,1,0,0,2,0,.268,.342,.425,.767,1,0,0,0,0,0,1.88,0.192,2.84,0.17%,1.02,5,1B
82,102,86,2011-07-04,ATL,,COL,W 4-1,CG,4,3,2,2,0,0,2,3,0,0,1,1,.272,.347,.448,.795,8,0,0,0,0,0,0.72,0.220,1.18,0.22%,2.78,4,1B
83,103,87,2011-07-05,ATL,,COL,W 5-3,CG,4,3,1,1,0,0,1,1,0,0,1,1,.273,.348,.457,.806,4,0,0,0,0,0,0.68,0.077,1.14,0.08%,0.59,5,1B
84,104,88,2011-07-06,ATL,,COL,W 9-1,CG,4,4,0,1,1,0,0,0,0,0,0,0,.273,.347,.458,.805,2,0,0,0,0,0,0.33,-0.032,0.53,-0.03%,-0.15,5,1B
85,105,89,2011-07-07,ATL,,COL,W 6-3,CG,5,4,1,3,0,0,1,3,0,0,1,0,.279,.354,.472,.826,6,0,0,0,0,0,0.75,0.278,1.17,0.26%,2.68,4,1B
86,106,90,2011-07-08,ATL,@,PHI,L 2-3 (10),CG(10),4,4,0,1,0,0,0,1,0,0,0,1,.279,.353,.469,.822,1,0,0,0,0,0,1.37,-0.018,2.31,-0.02%,0.19,5,1B
87,107,91,2011-07-09,ATL,@,PHI,W 4-1 (11),CG(11),5,5,0,0,0,0,0,0,0,0,0,2,.274,.348,.461,.809,0,0,0,0,0,0,0.93,-0.117,1.69,-0.13%,-0.82,4,1B
88,108,92,2011-07-10,ATL,@,PHI,L 1-14,CG,4,4,0,1,0,0,0,0,0,0,0,1,.274,.347,.459,.805,1,0,0,0,0,0,0.53,-0.055,0.90,-0.06%,-0.16,4,1B
89,109,93,2011-07-15,ATL,,WSN,W 11-1,CG,5,5,1,2,1,0,0,3,0,0,0,1,.276,.347,.461,.808,3,0,0,0,0,0,0.53,0.121,0.93,0.13%,2.73,4,1B
90,110,94,2011-07-16,ATL,,WSN,L 2-5,CG,4,4,0,0,0,0,0,0,0,0,0,2,.272,.343,.455,.799,0,0,0,0,0,0,1.10,-0.109,1.84,-0.11%,-0.97,4,1B
91,111,95,2011-07-17,ATL,,WSN,W 9-8,CG,5,3,1,1,0,0,0,1,0,0,2,0,.273,.347,.454,.801,1,0,0,0,0,0,1.52,0.406,2.70,0.43%,1.28,4,1B
92,112,96,2011-07-18,ATL,@,COL,W 7-4,CG,5,5,2,3,0,0,1,3,0,0,0,0,.278,.350,.465,.816,6,0,0,0,0,0,0.56,0.172,0.89,0.17%,2.17,4,1B
93,113,97,2011-07-19,ATL,@,COL,L 3-12,CG,4,4,0,1,1,0,0,0,0,0,0,2,.278,.349,.466,.815,2,0,0,0,0,0,0.63,-0.070,0.94,-0.06%,-0.02,4,1B
94,114,98,2011-07-20,ATL,@,COL,L 2-3,CG,4,4,0,1,1,0,0,0,0,0,0,0,.277,.348,.466,.814,2,0,0,0,0,0,1.76,0.045,2.76,0.04%,0.34,3,1B
95,115,99,2011-07-21,ATL,@,COL,W 9-6,CG,5,5,2,2,0,0,1,1,0,0,0,2,.279,.349,.474,.823,5,0,0,0,0,0,0.91,0.064,1.48,0.06%,0.07,4,1B
96,116,100,2011-07-22,ATL,@,CIN,W 6-4,CG,4,3,0,1,0,0,0,0,0,0,1,0,.280,.351,.473,.823,1,0,0,0,0,0,1.19,0.007,1.78,0.01%,0.25,4,1B
97,117,101,2011-07-23,ATL,@,CIN,L 2-11,CG,4,4,0,1,0,0,0,0,0,0,0,0,.279,.349,.470,.820,1,0,0,0,0,0,0.86,-0.029,1.22,-0.03%,-0.26,4,1B
98,118,102,2011-07-24,ATL,@,CIN,L 3-4,CG,4,3,1,1,1,0,0,0,0,0,1,0,.280,.351,.472,.823,2,0,0,0,0,0,1.15,0.020,1.69,0.02%,0.16,5,1B
99,119,103,2011-07-25,ATL,,PIT,L 1-3,CG,4,3,0,1,0,0,0,0,0,0,1,1,.280,.353,.471,.823,1,0,0,0,0,0,1.41,0.013,2.40,0.01%,-0.17,4,1B
100,120,104,2011-07-26,ATL,,PIT,W 4-3 (19),CG(19),9,7,1,3,0,0,0,0,1,0,2,2,.283,.357,.470,.827,3,0,0,0,0,0,2.02,0.112,3.64,0.12%,0.38,4,1B
101,121,105,2011-07-27,ATL,,PIT,W 2-1 (10),CG(10),5,5,0,3,1,0,0,0,0,0,0,1,.287,.360,.474,.834,4,0,0,0,0,0,1.76,0.263,3.08,0.28%,1.20,3,1B
102,122,106,2011-07-28,ATL,,PIT,L 2-5,CG,4,4,1,3,1,0,0,0,0,0,0,1,.292,.364,.480,.844,4,0,0,0,0,0,1.35,0.155,2.26,0.16%,1.04,3,1B
103,123,107,2011-07-29,ATL,,FLA,W 5-0,CG,4,3,1,2,0,0,0,1,0,0,0,0,.295,.365,.481,.846,2,0,0,0,1,0,1.08,0.205,2.03,0.23%,1.54,3,1B
104,124,108,2011-07-30,ATL,,FLA,W 5-1,CG,4,4,1,2,0,0,0,0,1,0,0,2,.297,.366,.482,.848,2,0,0,0,0,0,0.39,0.022,0.70,0.02%,0.72,3,1B
105,125,109,2011-07-31,ATL,,FLA,L 1-3,CG,4,4,0,1,0,0,0,0,0,0,0,1,.297,.365,.479,.844,1,1,0,0,0,0,1.16,-0.090,1.83,-0.09%,-1.01,3,1B
106,126,110,2011-08-01,ATL,@,WSN,L 3-5,CG,4,4,0,1,0,0,0,0,0,0,0,2,.296,.364,.477,.841,1,0,0,0,0,0,0.59,-0.007,1.01,-0.01%,-0.16,3,1B
107,127,111,2011-08-02,ATL,@,WSN,L 3-9,CG,4,4,0,1,1,0,0,0,0,0,0,2,.296,.363,.477,.840,2,0,0,0,0,0,0.60,-0.054,1.08,-0.06%,-0.22,3,1B
108,128,112,2011-08-03,ATL,@,WSN,W 6-4,CG,4,4,1,2,0,0,0,2,0,0,0,1,.298,.364,.477,.842,2,0,0,0,0,0,0.90,0.117,1.59,0.12%,1.22,3,1B
109,129,113,2011-08-05,ATL,@,NYM,W 4-1,CG,4,4,1,2,2,0,0,0,0,0,0,0,.300,.365,.483,.848,4,0,0,0,0,0,1.10,0.086,2.06,0.10%,0.82,3,1B
110,130,114,2011-08-06,ATL,@,NYM,L 7-11,CG,5,5,1,1,0,0,0,1,0,0,0,3,.299,.364,.479,.843,1,0,0,0,0,0,1.18,0.012,1.88,0.01%,-0.12,3,1B
111,131,115,2011-08-07,ATL,@,NYM,W 6-5,CG,5,4,0,0,0,0,0,0,0,0,1,2,.296,.362,.474,.836,0,0,0,0,0,0,1.37,-0.062,2.36,-0.06%,-0.14,3,1B
112,132,116,2011-08-08,ATL,@,FLA,W 8-5,GS-8,5,4,0,2,0,0,0,2,0,0,1,1,.298,.364,.475,.839,2,0,0,0,0,1,0.70,0.105,1.14,0.10%,1.42,3,1B
113,133,117,2011-08-09,ATL,@,FLA,W 4-3 (11),CG(11),6,5,0,0,0,0,0,0,0,0,0,0,.294,.362,.469,.831,0,0,1,0,0,0,0.97,-0.110,1.31,-0.09%,-0.77,3,1B
114,134,118,2011-08-10,ATL,@,FLA,W 6-2,8-GF,0,0,0,0,0,0,0,0,0,0,0,0,.294,.362,.469,.831,0,,0,0,,,,,,,,9,1B
115,135,119,2011-08-12,ATL,,CHC,W 10-4,CG,4,4,2,2,0,0,1,1,0,0,0,1,.296,.363,.476,.839,5,0,0,0,0,0,0.23,0.017,0.24,0.01%,0.81,3,1B
116,136,120,2011-08-13,ATL,,CHC,L 4-8,CG,5,5,0,2,0,0,0,0,0,0,0,0,.297,.363,.475,.839,2,0,0,0,0,0,0.58,-0.017,0.55,-0.01%,0.22,3,1B
117,137,121,2011-08-14,ATL,,CHC,L 5-6,CG,4,4,0,0,0,0,0,0,0,0,0,2,.295,.360,.471,.831,0,0,0,0,0,0,0.89,-0.090,1.04,-0.06%,-0.68,5,1B
118,138,122,2011-08-15,ATL,,SFG,W 5-4,CG,5,5,1,2,0,0,0,2,0,0,0,2,.296,.361,.470,.831,2,0,0,0,0,0,3.07,0.666,5.41,0.70%,1.31,5,1B
119,139,123,2011-08-16,ATL,,SFG,W 2-1 (11),CG(11),4,4,0,1,0,0,0,0,0,0,0,0,.295,.360,.468,.828,1,1,0,0,0,0,1.68,-0.004,2.43,0.00%,-0.78,5,1B
120,140,124,2011-08-17,ATL,,SFG,L 5-7,CG,4,4,1,1,0,0,0,0,0,0,0,2,.295,.359,.466,.825,1,0,0,0,0,0,1.01,-0.142,1.29,-0.11%,-0.90,5,1B
121,141,125,2011-08-18,ATL,,SFG,W 1-0,CG,3,3,0,0,0,0,0,0,0,0,0,1,.293,.357,.463,.820,0,0,0,0,0,0,1.57,-0.123,2.44,-0.12%,-1.14,5,1B
122,142,126,2011-08-19,ATL,,ARI,W 4-2,CG,4,4,0,1,0,0,0,0,0,0,0,0,.293,.356,.461,.817,1,0,0,0,0,0,0.39,-0.029,0.44,-0.02%,-0.39,5,1B
123,143,127,2011-08-20,ATL,,ARI,W 8-1,CG,4,3,1,1,0,0,1,2,0,0,0,0,.293,.355,.467,.822,4,0,0,0,1,0,0.46,-0.032,0.38,-0.02%,0.18,5,1B
124,144,128,2011-08-21,ATL,,ARI,W 1-0,CG,3,3,0,1,0,0,0,0,0,1,0,0,.293,.355,.466,.821,1,0,0,0,0,0,1.53,-0.107,0.84,-0.04%,-1.11,5,1B
125,145,129,2011-08-22,ATL,@,CHC,W 3-0,CG,4,3,1,1,0,0,1,1,0,0,1,1,.293,.356,.472,.828,4,0,0,0,0,0,0.46,0.127,0.23,0.04%,1.01,5,1B
126,146,130,2011-08-23,ATL,@,CHC,W 5-4,8-GF,0,0,0,0,0,0,0,0,0,0,0,0,.293,.356,.472,.828,0,,0,0,,,,,,,,6,1B
127,147,131,2011-08-24,ATL,@,CHC,L 2-3,CG,4,4,0,0,0,0,0,0,0,0,0,2,.291,.353,.468,.821,0,0,0,0,0,0,1.85,-0.173,0.44,-0.03%,-1.06,5,1B
