Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,178,1,2012-04-05,ATL,@,NYM,L 0-1,CG,4,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1.96,-0.162,2.16,-0.11%,-0.93,5,1B
2,179,2,2012-04-07,ATL,@,NYM,L 2-4,CG,4,4,0,2,0,0,0,0,0,0,0,1,.250,.250,.250,.500,2,1,0,0,0,0,1.23,-0.037,1.23,-0.02%,-0.29,5,1B
3,180,3,2012-04-08,ATL,@,NYM,L 5-7,CG,4,4,1,1,0,0,0,0,0,0,0,0,.250,.250,.250,.500,1,0,0,0,0,0,0.79,-0.064,0.80,-0.04%,-0.05,5,1B
4,181,4,2012-04-09,ATL,@,HOU,L 3-8,CG,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,1,0,0,0,0,0,0.78,-0.037,0.66,-0.02%,-0.52,5,1B
5,182,5,2012-04-10,ATL,@,HOU,W 6-4,CG,5,5,0,0,0,0,0,1,0,0,0,3,.190,.190,.190,.381,0,0,0,0,0,0,0.66,-0.019,0.50,-0.01%,-0.21,3,1B
6,183,6,2012-04-11,ATL,@,HOU,W 6-3,CG,5,5,0,2,1,0,0,0,0,0,0,3,.231,.231,.269,.500,3,0,0,0,0,0,0.70,0.019,0.58,0.01%,-0.05,3,1B
7,184,7,2012-04-13,ATL,,MIL,W 10-8,CG,5,3,3,0,0,0,0,0,0,0,2,1,.207,.258,.241,.499,0,0,0,0,0,0,1.54,0.054,1.36,0.03%,0.04,3,1B
8,185,8,2012-04-14,ATL,,MIL,W 2-1,CG,4,4,0,0,0,0,0,0,0,0,0,3,.182,.229,.212,.441,0,0,0,0,0,0,0.62,-0.080,0.53,-0.04%,-1.13,3,1B
9,186,9,2012-04-15,ATL,,MIL,W 7-4,CG,4,4,1,0,0,0,0,0,0,0,0,0,.162,.205,.189,.394,0,0,0,0,0,0,0.40,-0.033,0.37,-0.02%,0.28,6,1B
10,187,11,2012-04-17,ATL,,NYM,W 9-3,CG,4,4,1,2,1,0,0,2,0,0,0,1,.195,.233,.244,.476,3,0,0,0,0,0,0.48,0.122,0.51,0.08%,1.98,7,1B
11,188,12,2012-04-18,ATL,,NYM,W 14-6,CG,5,4,2,2,1,0,1,3,0,0,0,2,.222,.250,.356,.606,6,0,0,0,1,0,0.36,0.148,0.40,0.10%,1.94,5,1B
12,189,13,2012-04-19,ATL,@,ARI,W 10-2,CG,5,5,2,3,1,0,2,5,0,0,0,1,.260,.283,.520,.803,10,0,0,0,0,0,0.78,0.187,0.81,0.12%,3.97,3,1B
13,190,14,2012-04-20,ATL,@,ARI,W 9-1,CG,5,4,2,3,2,0,0,2,0,0,1,0,.296,.328,.574,.902,5,0,0,0,0,0,0.77,0.104,0.81,0.07%,2.08,3,1B
14,191,15,2012-04-21,ATL,@,ARI,W 3-2,CG,4,4,0,0,0,0,0,0,0,0,0,1,.276,.306,.534,.841,0,0,0,0,0,0,1.00,-0.107,1.15,-0.07%,-1.12,3,1B
15,192,16,2012-04-22,ATL,@,ARI,L 4-6,CG,4,2,0,1,0,0,0,2,0,0,1,1,.283,.318,.533,.852,1,0,0,0,1,0,1.27,0.111,1.43,0.08%,1.18,3,1B
16,193,17,2012-04-23,ATL,@,LAD,L 2-7,CG,4,4,0,2,0,0,0,0,0,0,0,1,.297,.329,.531,.860,2,1,0,0,0,0,0.92,0.011,1.03,0.01%,-0.21,3,1B
17,194,18,2012-04-24,ATL,@,LAD,W 4-3,CG,5,5,0,0,0,0,0,0,0,0,0,1,.275,.307,.493,.799,0,0,0,0,0,0,1.41,-0.211,1.53,-0.14%,-1.79,3,1B
18,195,19,2012-04-25,ATL,@,LAD,W 4-2,CG,4,4,2,2,1,0,0,0,0,0,0,0,.288,.316,.507,.823,3,0,0,0,0,0,1.15,0.088,1.25,0.06%,0.28,3,1B
19,196,20,2012-04-27,ATL,,PIT,W 6-1,CG,5,4,1,1,0,0,0,0,0,0,1,1,.286,.321,.494,.815,1,0,0,0,0,0,0.90,-0.024,1.01,-0.02%,-0.44,3,1B
20,197,21,2012-04-28,ATL,,PIT,L 2-4,CG,4,4,0,0,0,0,0,0,0,0,0,3,.272,.307,.469,.776,0,0,0,0,0,0,1.29,-0.167,1.53,-0.12%,-1.54,3,1B
21,198,22,2012-04-29,ATL,,PIT,W 4-3,CG,4,3,0,1,0,0,0,1,0,0,0,0,.274,.304,.464,.769,1,0,0,0,1,0,1.60,-0.060,1.83,-0.04%,-0.26,3,1B
22,199,23,2012-04-30,ATL,,PIT,L 3-9,CG,4,4,1,1,0,0,1,2,0,0,0,2,.273,.302,.489,.791,4,0,0,0,0,0,0.71,0.132,0.82,0.09%,1.14,3,1B
23,200,24,2012-05-01,ATL,,PHI,L 2-4,CG,4,4,1,2,0,0,0,0,0,0,0,1,.283,.310,.489,.799,2,0,0,0,0,0,1.40,0.079,1.79,0.06%,0.18,3,1B
24,201,25,2012-05-02,ATL,,PHI,W 15-13 (11),CG(11),6,5,0,1,0,0,0,1,0,0,0,1,.278,.302,.474,.776,1,0,0,0,1,0,1.96,-0.021,2.42,-0.02%,-0.82,3,1B
25,202,26,2012-05-03,ATL,,PHI,L 0-4,CG,3,3,0,1,0,0,0,0,0,0,0,0,.280,.303,.470,.773,1,0,0,0,0,0,0.93,-0.046,1.22,-0.04%,-0.26,3,1B
26,203,27,2012-05-04,ATL,@,COL,W 9-8 (11),CG(11),6,6,2,4,1,0,1,2,0,0,0,0,.302,.322,.519,.841,8,0,0,0,0,0,1.61,-0.014,1.80,-0.01%,1.35,3,1B
27,204,28,2012-05-05,ATL,@,COL,W 13-9,CG,6,5,0,0,0,0,0,2,0,0,0,1,.288,.306,.496,.801,0,0,0,0,1,0,0.81,0.003,0.96,0.00%,0.00,3,1B
28,205,29,2012-05-06,ATL,@,COL,W 7-2,CG,4,3,2,2,0,1,1,3,0,0,0,1,.298,.320,.544,.864,7,0,1,0,0,0,0.71,0.300,0.81,0.21%,3.38,3,1B
29,206,30,2012-05-07,ATL,@,CHC,L 1-5,CG,4,3,0,0,0,0,0,0,0,0,1,0,.291,.318,.530,.848,0,0,0,0,0,0,1.53,-0.132,1.87,-0.10%,-0.78,3,1B
30,207,31,2012-05-08,ATL,@,CHC,W 3-1,CG,4,4,1,0,0,0,0,0,0,0,0,1,.281,.308,.512,.821,0,0,0,0,0,0,1.79,-0.114,2.14,-0.08%,-1.16,3,1B
