Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
12,12,19,2018-04-19,LAA,,BOS,L 2-8,CG,4,4,0,0,0,0,0,0,0,0,0,3,.324,.378,.676,1.055,0,0,0,0,0,0,0.97,-0.082,1.17,-0.06%,-1.13,6,DH
13,13,20,2018-04-20,LAA,,SFG,L 1-8,CG,4,4,0,2,0,0,0,0,0,0,0,0,.342,.390,.658,1.048,2,0,0,0,0,0,0.28,0.000,0.31,0.00%,0.30,6,DH
14,14,22,2018-04-22,LAA,,SFG,L 2-4,CG,4,4,0,1,0,0,0,0,0,0,0,2,.333,.378,.619,.997,1,0,0,0,0,0,1.10,-0.003,1.23,0.00%,0.11,4,DH
15,15,24,2018-04-24,LAA,@,HOU,W 8-7,,,,,,,,,,,,,,.333,.378,.619,.997,,,,,,,,,,,,,P
16,16,26,2018-04-27,LAA,,NYY,L 3-4 (10),GS-7,2,2,1,1,0,0,1,1,0,0,0,0,.341,.383,.682,1.065,4,0,0,0,0,0,0.92,0.080,1.11,0.06%,0.76,5,DH
17,17,29,2018-05-01,LAA,,BAL,W 3-2,CG,4,4,0,1,1,0,0,0,0,0,0,0,.333,.373,.667,1.039,2,0,0,0,0,0,0.67,0.003,0.70,0.00%,-0.14,5,DH
18,18,30,2018-05-02,LAA,,BAL,W 10-7,CG,4,4,1,0,0,0,0,0,0,0,0,0,.308,.345,.615,.961,0,0,0,0,0,0,0.27,0.011,0.29,0.01%,-0.40,5,DH
19,19,31,2018-05-03,LAA,,BAL,W 12-3,CG,4,3,2,2,0,0,0,1,0,0,1,1,.327,.373,.618,.991,2,0,0,0,0,0,0.29,0.039,0.34,0.03%,0.93,5,DH
20,20,32,2018-05-04,LAA,@,SEA,W 5-0,CG,5,4,1,2,1,0,0,1,0,0,1,1,.339,.391,.627,1.018,3,0,0,0,0,0,0.85,0.191,1.21,0.16%,1.99,5,DH
21,21,34,2018-05-06,LAA,@,SEA,W 8-2,,,,,,,,,,,,,,.339,.391,.627,1.018,,,,,,,,,,,,,P
22,22,35,2018-05-08,LAA,@,COL,L 2-4,7-7,1,1,0,0,0,0,0,0,0,0,0,0,.333,.385,.617,1.001,0,0,0,0,0,0,1.85,-0.049,2.22,-0.04%,-0.34,7,PH
23,23,36,2018-05-09,LAA,@,COL,W 8-0,8-8,1,1,0,1,0,0,0,0,0,0,0,0,.344,.394,.623,1.017,1,0,0,0,0,0,0.02,0.001,0.02,0.00%,0.40,7,PH
24,24,37,2018-05-10,LAA,,MIN,W 7-4,CG,4,4,1,2,1,0,1,2,0,0,0,1,.354,.400,.677,1.077,6,0,0,0,0,0,0.77,0.062,0.94,0.05%,1.53,5,DH
25,25,38,2018-05-11,LAA,,MIN,L 4-5,CG,4,4,0,1,0,0,0,0,0,0,0,1,.348,.392,.652,1.044,1,0,0,0,0,0,0.61,-0.020,0.77,-0.02%,-0.11,4,DH
26,26,40,2018-05-13,LAA,,MIN,W 2-1,,,,,,,,,,,,,,.348,.392,.652,1.044,,,,,,,,,,,,,P
27,27,42,2018-05-15,LAA,,HOU,L 3-5,CG,4,4,0,1,0,0,0,0,0,0,0,1,.342,.385,.630,1.015,1,0,0,0,0,0,1.03,-0.102,1.62,-0.10%,-0.86,2,DH
28,28,43,2018-05-16,LAA,,HOU,L 0-2,CG,4,4,0,0,0,0,0,0,0,0,0,3,.325,.366,.597,.963,0,0,0,0,0,0,1.04,-0.106,1.58,-0.10%,-0.74,2,DH
29,29,44,2018-05-17,LAA,,TBR,L 1-7,CG,4,4,1,1,0,0,1,1,0,0,0,0,.321,.360,.617,.978,4,0,0,0,0,0,0.87,-0.092,1.05,-0.07%,0.30,5,DH
30,30,45,2018-05-18,LAA,,TBR,L 3-8,CG,4,3,0,1,1,0,0,0,0,0,1,1,.321,.367,.619,.986,2,0,0,0,0,0,0.74,0.074,0.85,0.05%,0.68,5,DH
31,31,47,2018-05-20,LAA,,TBR,W 5-2,,,,,,,,,,,,,,.321,.367,.619,.986,,,,,,,,,,,,,P
32,32,48,2018-05-22,LAA,@,TOR,L 3-5,CG,4,3,0,0,0,0,0,0,0,0,1,1,.310,.362,.598,.959,0,0,0,0,0,0,0.88,-0.051,0.97,-0.03%,-0.39,5,DH
33,33,49,2018-05-23,LAA,@,TOR,W 5-4,CG,5,4,1,1,0,0,0,2,1,0,1,2,.308,.364,.582,.946,1,0,0,0,0,0,2.97,0.331,3.12,0.21%,0.94,5,DH
34,34,50,2018-05-24,LAA,@,TOR,W 8-1,CG,5,3,2,2,2,0,0,0,0,0,2,1,.319,.385,.606,.991,4,0,0,0,0,0,0.43,0.083,0.46,0.05%,1.57,5,DH
35,35,51,2018-05-25,LAA,@,NYY,L 1-2,CG,4,3,0,0,0,0,0,0,0,0,1,1,.309,.380,.588,.967,0,0,0,0,0,0,1.40,-0.099,1.57,-0.07%,-0.47,5,DH
36,36,52,2018-05-26,LAA,@,NYY,W 11-4,CG,5,4,0,0,0,0,0,1,0,0,1,2,.297,.372,.564,.936,0,1,0,0,0,0,1.06,0.027,1.15,0.02%,-0.52,5,DH
37,37,53,2018-05-27,LAA,@,NYY,L 1-3,CG,4,2,0,0,0,0,0,0,0,0,2,2,.291,.376,.553,.929,0,0,0,0,0,0,1.35,0.103,1.51,0.07%,0.80,4,DH
38,38,56,2018-05-30,LAA,@,DET,L 1-6,,,,,,,,,,,,,,.291,.376,.553,.929,,,,,,,,,,,,,P
39,39,58,2018-06-01,LAA,,TEX,W 6-0,CG,4,3,0,1,1,0,0,0,0,0,1,1,.292,.380,.557,.937,2,0,0,0,0,0,0.24,0.035,0.22,0.02%,0.59,5,DH
40,40,59,2018-06-02,LAA,,TEX,L 2-3 (10),CG(10),4,4,0,0,0,0,0,0,0,0,0,1,.282,.368,.536,.904,0,0,0,0,0,0,1.58,-0.174,1.49,-0.10%,-1.48,6,DH
41,41,60,2018-06-03,LAA,,TEX,W 3-1,CG,3,3,1,1,0,0,0,0,0,0,0,1,.283,.367,.531,.898,1,0,0,0,0,0,0.44,0.009,0.38,0.01%,-0.14,5,DH
42,42,61,2018-06-04,LAA,,KCR,W 9-6,6-7,1,1,1,1,0,0,0,0,0,0,0,0,.289,.372,.535,.907,1,0,0,0,0,0,1.15,0.044,1.05,0.02%,0.26,9,PH
43,43,63,2018-06-06,LAA,,KCR,W 4-3,,,,,,,,,,,,,,.289,.372,.535,.907,,,,,,,,,,,,,P
44,44,86,2018-07-03,LAA,@,SEA,L 1-4,CG,4,4,0,0,0,0,0,0,0,0,0,3,.280,.361,.517,.878,0,0,0,0,0,0,0.63,-0.063,0.25,-0.02%,-0.63,6,DH
45,45,87,2018-07-04,LAA,@,SEA,W 7-4,CG,5,4,2,2,1,0,0,0,0,0,0,0,.287,.365,.525,.890,3,0,0,0,0,0,0.69,0.012,0.20,0.00%,-0.44,6,DH
46,46,88,2018-07-05,LAA,@,SEA,L 1-4,9-GF,1,1,0,0,0,0,0,0,0,0,0,1,.285,.362,.520,.883,0,0,0,0,0,0,0.72,-0.018,0.24,0.00%,-0.23,8,PH
47,47,89,2018-07-06,LAA,,LAD,W 3-2,CG,4,3,1,0,0,0,0,0,1,0,1,2,.278,.359,.508,.867,0,0,0,0,0,0,1.72,0.031,0.33,0.00%,-0.24,6,DH
48,48,90,2018-07-07,LAA,,LAD,L 1-3,CG,4,4,0,0,0,0,0,0,0,0,0,2,.269,.349,.492,.842,0,0,0,0,0,0,1.36,-0.138,0.31,-0.02%,-0.87,6,DH
49,49,91,2018-07-08,LAA,,LAD,W 4-3,7-8,1,1,1,1,0,0,1,1,0,0,0,0,.275,.354,.519,.873,4,0,0,0,0,0,1.51,0.203,0.27,0.02%,1.00,7,PH
50,50,92,2018-07-10,LAA,,SEA,W 9-3,CG,5,4,1,2,0,0,0,1,0,0,1,0,.281,.362,.519,.880,2,0,0,0,0,0,0.63,0.019,0.15,0.00%,0.81,6,DH
51,51,93,2018-07-11,LAA,,SEA,L 0-3,9-GF,1,1,0,0,0,0,0,0,0,0,0,1,.279,.359,.515,.874,0,0,0,0,0,0,0.91,-0.023,0.25,0.00%,-0.24,1,PH
52,52,95,2018-07-13,LAA,@,LAD,L 2-3,9-GF,1,1,0,1,1,0,0,0,0,0,0,0,.285,.364,.526,.889,2,0,0,0,0,0,2.06,0.136,0.43,0.02%,0.41,7,PH
53,53,96,2018-07-14,LAA,@,LAD,W 5-4 (10),8-8,1,0,0,0,0,0,0,0,0,0,1,0,.285,.368,.526,.893,0,0,0,0,0,0,0.84,0.019,0.15,0.00%,0.20,9,PH
54,54,97,2018-07-15,LAA,@,LAD,L 3-5,9-GF,1,1,0,0,0,0,0,0,0,0,0,1,.283,.365,.522,.887,0,0,0,0,0,0,1.45,-0.036,0.30,-0.01%,-0.22,9,PH
55,55,98,2018-07-20,LAA,,HOU,L 1-3,CG,3,3,0,0,0,0,0,0,0,0,0,3,.277,.358,.511,.869,0,0,0,0,0,0,0.84,-0.067,0.18,-0.01%,-0.63,5,DH
56,56,99,2018-07-21,LAA,,HOU,L 0-7,CG,4,4,0,2,2,0,0,0,0,0,0,0,.283,.362,.524,.886,4,0,0,0,0,0,0.82,0.070,0.13,0.01%,0.85,5,DH
57,57,100,2018-07-22,LAA,,HOU,W 14-5,CG,5,4,2,1,0,0,0,0,0,0,1,0,.282,.363,.517,.880,1,0,0,0,0,0,0.37,0.028,0.04,0.00%,-0.12,5,DH
58,58,101,2018-07-23,LAA,,CHW,L 3-5,CG,4,4,1,1,0,0,1,1,0,0,0,1,.281,.360,.529,.890,4,0,0,0,0,0,1.51,-0.022,0.18,0.00%,0.17,6,DH
59,59,102,2018-07-24,LAA,,CHW,L 2-4,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,.279,.358,.526,.884,0,0,0,0,0,0,2.59,-0.061,0.22,0.00%,-0.30,7,PH
60,60,103,2018-07-25,LAA,,CHW,W 11-3,CG,5,4,1,1,0,0,1,2,0,0,1,3,.278,.360,.538,.898,4,0,0,0,0,0,0.47,0.102,0.03,0.00%,0.66,2,DH
61,61,104,2018-07-26,LAA,,CHW,W 12-8,CG,5,5,0,0,0,0,0,0,0,0,0,1,.270,.350,.521,.871,0,0,0,0,0,0,0.73,-0.091,0.05,0.00%,-1.43,2,DH
62,62,105,2018-07-27,LAA,,SEA,W 4-3 (10),CG(10),4,4,0,0,0,0,0,0,0,0,0,2,.263,.342,.509,.851,0,0,0,0,0,0,1.02,-0.103,0.10,-0.01%,-1.12,2,DH
63,63,106,2018-07-28,LAA,,SEA,W 11-5,CG,5,5,0,1,1,0,0,0,0,0,0,0,.262,.339,.506,.844,2,0,0,0,0,0,0.27,-0.035,0.04,0.00%,-0.59,2,DH
64,64,107,2018-07-29,LAA,,SEA,L 5-8,8-9,1,1,0,0,0,0,0,0,0,0,0,1,.260,.337,.503,.840,0,0,0,0,0,0,0.65,-0.016,0.12,0.00%,-0.16,9,PH
65,65,108,2018-07-31,LAA,@,TBR,L 6-10,CG,5,5,0,1,0,0,0,0,0,0,0,2,.258,.333,.494,.828,1,0,0,0,0,0,0.68,-0.042,0.08,0.00%,-0.74,2,DH
66,66,110,2018-08-02,LAA,@,TBR,L 2-4,8-8,1,1,0,0,0,0,0,0,0,0,0,1,.257,.332,.492,.823,0,0,0,0,0,0,1.44,-0.037,0.08,0.00%,-0.23,8,PH
67,67,111,2018-08-03,LAA,@,CLE,W 7-4,CG,5,5,3,4,0,0,2,3,1,0,0,0,.272,.343,.533,.876,10,0,0,0,0,0,1.15,0.337,0.06,0.01%,3.31,3,DH
68,68,112,2018-08-04,LAA,@,CLE,L 0-3,CG,4,4,0,0,0,0,0,0,0,0,0,2,.266,.337,.521,.858,0,0,0,0,0,0,1.04,-0.111,0.06,0.00%,-1.04,3,DH
69,69,113,2018-08-05,LAA,@,CLE,L 3-4,CG,5,4,0,2,1,0,0,1,0,0,0,0,.271,.343,.526,.869,3,0,1,0,0,0,1.62,0.130,0.07,0.00%,1.18,3,DH
70,70,114,2018-08-06,LAA,,DET,W 6-2,CG,4,2,0,0,0,0,0,0,1,0,2,1,.268,.346,.521,.866,0,0,0,0,0,0,0.57,-0.042,0.01,0.00%,-0.04,5,DH
71,71,115,2018-08-07,LAA,,DET,W 11-5,CG,5,4,2,2,0,0,1,3,1,0,1,2,.273,.351,.535,.887,5,0,0,0,0,0,0.52,0.230,0.02,0.00%,2.59,3,DH
72,72,118,2018-08-11,LAA,,OAK,L 0-7,CG,4,4,0,1,0,0,0,0,0,0,0,1,.272,.350,.530,.879,1,0,0,0,0,0,0.43,-0.045,0.04,0.00%,-0.45,3,DH
73,73,119,2018-08-12,LAA,,OAK,L 7-8,CG,5,5,0,1,0,0,0,2,0,0,0,3,.271,.346,.522,.868,1,0,0,0,0,0,1.48,-0.038,0.06,0.00%,-0.23,3,DH
74,74,120,2018-08-13,LAA,@,SDP,W 6-3 (10),10-10,1,0,1,0,0,0,0,0,0,0,1,0,.271,.349,.522,.871,0,0,0,0,0,0,3.26,0.021,0.05,0.00%,0.22,9,PH
75,75,121,2018-08-14,LAA,@,SDP,W 7-3,9-9,1,0,0,0,0,0,0,0,1,0,1,0,.271,.352,.522,.874,0,0,0,0,0,0,0.14,0.003,0.01,0.00%,0.49,9,PH
76,76,122,2018-08-15,LAA,@,SDP,W 3-2,9-9,1,1,0,0,0,0,0,0,0,0,0,1,.269,.350,.519,.870,0,0,0,0,0,0,0.90,-0.025,0.03,0.00%,-0.30,9,PH
77,77,123,2018-08-16,LAA,@,TEX,L 6-8,CG,4,4,1,1,0,0,0,1,0,0,0,2,.269,.349,.514,.863,1,0,0,0,0,0,0.58,0.019,0.03,0.00%,0.19,4,DH
78,78,124,2018-08-17,LAA,@,TEX,L 4-6,CG,4,4,0,0,0,0,0,0,0,0,0,1,.264,.343,.505,.848,0,0,0,0,0,0,1.06,-0.122,0.04,0.00%,-1.12,4,DH
79,79,125,2018-08-18,LAA,@,TEX,W 11-7,7-7,1,1,1,1,0,0,1,3,0,0,0,0,.267,.346,.521,.866,4,0,0,0,0,0,2.11,0.207,0.05,0.00%,2.33,6,PH
80,80,126,2018-08-19,LAA,@,TEX,L 2-4,CG,4,3,1,1,1,0,0,0,0,0,1,1,.268,.348,.523,.871,2,0,0,0,0,1,1.48,0.072,0.04,0.00%,0.76,3,DH
81,81,127,2018-08-21,LAA,@,ARI,L 4-5,8-8,1,1,0,0,0,0,0,0,0,0,0,0,.267,.347,.520,.867,0,0,0,0,0,0,2.82,-0.066,0.05,0.00%,-0.36,5,PH
82,82,128,2018-08-22,LAA,@,ARI,L 1-5,6-6,1,1,0,1,0,0,0,0,0,0,0,0,.270,.349,.523,.872,1,0,0,0,0,0,0.93,0.041,0.01,0.00%,0.39,9,PH
83,83,129,2018-08-24,LAA,,HOU,L 3-9,8-9,1,1,0,0,0,0,0,0,0,0,0,1,.269,.348,.520,.868,0,0,0,0,0,0,0.94,-0.025,0.01,0.00%,-0.44,6,PH
84,84,130,2018-08-25,LAA,,HOU,L 3-8,CG,4,3,1,2,1,0,1,2,0,1,0,1,.274,.354,.540,.894,6,0,1,0,0,0,1.17,0.074,0.00,0.00%,1.32,4,DH
85,85,131,2018-08-26,LAA,,HOU,L 1-3,9-GF,1,1,0,0,0,0,0,0,0,0,0,1,.273,.353,.537,.890,0,0,0,0,0,0,1.56,-0.045,0.00,0.00%,-0.23,7,PH
86,86,132,2018-08-27,LAA,,COL,W 10-7,CG,5,5,2,2,0,0,1,3,0,0,0,1,.276,.354,.547,.901,5,0,0,0,0,0,1.31,0.259,0.00,0.00%,0.88,4,DH
87,87,133,2018-08-28,LAA,,COL,L 2-3,9-GF,1,1,0,0,0,0,0,0,0,0,0,1,.275,.352,.545,.898,0,0,0,0,0,0,2.63,-0.065,0.00,0.00%,-0.16,7,PH
88,88,134,2018-08-30,LAA,@,HOU,W 5-2,CG,4,3,2,1,0,0,0,0,0,0,1,1,.275,.355,.542,.897,1,0,0,0,0,0,0.69,0.046,0.00,0.00%,1.61,5,DH
89,89,135,2018-08-31,LAA,@,HOU,W 3-0,CG,4,3,0,1,0,0,0,0,0,0,1,0,.276,.357,.540,.897,1,0,0,0,0,0,0.57,0.034,0.00,0.00%,0.96,6,DH
90,90,137,2018-09-02,LAA,@,HOU,L 2-4,,,,,,,,,,,,,,.276,.357,.540,.897,,,,,,,,,,,,,P
91,91,139,2018-09-04,LAA,@,TEX,L 2-4,CG,4,4,1,1,0,0,1,1,0,0,0,2,.276,.355,.547,.903,4,0,0,0,0,0,1.44,-0.064,0.00,0.00%,-0.40,2,DH
92,92,140,2018-09-05,LAA,@,TEX,W 9-3,CG,5,4,4,4,0,0,2,3,1,0,1,0,.287,.367,.579,.946,10,0,0,0,0,0,0.42,0.115,0.00,0.00%,4.31,3,DH
93,93,141,2018-09-07,LAA,@,CHW,W 5-2,CG,5,4,1,1,0,0,1,3,0,0,1,2,.287,.367,.586,.953,4,0,0,0,0,0,1.03,0.215,0.00,0.00%,1.90,5,DH
94,94,142,2018-09-08,LAA,@,CHW,W 12-3,CG,5,4,2,2,0,1,0,3,1,1,1,0,.290,.372,.592,.964,4,0,0,0,0,0,0.42,0.014,0.00,0.00%,2.02,4,DH
95,95,143,2018-09-09,LAA,@,CHW,W 1-0,CG,4,3,0,1,1,0,0,0,0,1,1,1,.291,.373,.593,.966,2,0,0,0,0,0,1.06,-0.028,0.00,0.00%,-0.17,4,DH
96,96,144,2018-09-10,LAA,,TEX,L 2-5,CG,4,4,1,2,1,0,0,1,1,0,0,1,.294,.375,.595,.970,3,0,0,0,0,0,1.18,0.109,0.00,0.00%,1.37,5,DH
97,97,145,2018-09-11,LAA,,TEX,W 1-0,CG,3,3,0,0,0,0,0,0,0,0,0,1,.291,.371,.589,.960,0,0,0,0,0,0,1.02,-0.096,0.00,0.00%,-1.00,4,DH
98,98,146,2018-09-12,LAA,,TEX,W 8-1,CG,4,3,1,2,1,0,0,0,0,0,1,1,.295,.376,.593,.970,3,0,0,0,0,0,0.32,-0.012,0.00,0.00%,0.70,4,DH
99,99,147,2018-09-13,LAA,,SEA,L 2-8,GS-9,4,4,0,1,1,0,0,0,0,0,0,1,.294,.375,.592,.967,2,0,0,0,0,0,0.49,-0.045,0.00,0.00%,0.01,4,DH
100,100,148,2018-09-14,LAA,,SEA,L 0-5,CG,4,4,0,0,0,0,0,0,0,0,0,1,.290,.370,.583,.953,0,0,0,0,0,0,0.60,-0.062,0.00,0.00%,-0.94,4,DH
101,101,149,2018-09-15,LAA,,SEA,L 5-6,CG,4,4,1,2,0,0,1,1,0,0,0,2,.293,.371,.593,.964,5,0,0,0,0,0,0.94,-0.039,0.00,0.00%,-0.07,4,DH
102,102,150,2018-09-16,LAA,,SEA,W 4-3,CG,4,3,1,0,0,0,0,0,0,1,1,2,.290,.370,.587,.956,0,0,0,0,0,0,1.09,-0.068,0.00,0.00%,-0.68,3,DH
103,103,151,2018-09-18,LAA,@,OAK,W 9-7,CG,4,2,1,1,0,0,0,0,0,0,2,0,.291,.375,.586,.961,1,0,0,0,0,0,1.08,0.081,0.00,0.00%,1.01,5,DH
104,104,152,2018-09-19,LAA,@,OAK,L 0-10,GS-7,3,3,0,1,0,0,0,0,0,0,0,0,.292,.374,.583,.958,1,0,0,0,0,0,0.49,-0.036,0.00,0.00%,-0.08,4,DH
105,105,153,2018-09-20,LAA,@,OAK,L 3-21,GS-7,3,2,0,0,0,0,0,0,0,0,1,1,.290,.374,.579,.953,0,0,0,0,0,0,1.10,-0.080,0.00,0.00%,-0.57,4,DH
106,106,154,2018-09-21,LAA,@,HOU,L 3-11,CG,4,4,0,0,0,0,0,0,0,0,0,2,.286,.369,.571,.941,0,0,0,0,0,0,0.23,-0.024,0.00,0.00%,-0.69,4,DH
107,107,155,2018-09-22,LAA,@,HOU,L 5-10,CG,4,4,1,1,0,0,0,0,0,0,0,1,.285,.368,.567,.935,1,0,0,0,0,0,0.71,-0.051,0.00,0.00%,0.20,4,DH
108,108,156,2018-09-23,LAA,@,HOU,L 2-6,CG,4,4,0,0,0,0,0,0,0,0,0,3,.281,.364,.560,.923,0,0,0,0,0,0,1.01,-0.101,0.00,0.00%,-1.11,3,DH
109,109,157,2018-09-24,LAA,,TEX,W 5-4 (11),CG(11),5,5,1,1,0,0,1,1,0,0,0,1,.280,.361,.564,.925,4,1,0,0,0,0,1.46,-0.141,0.00,0.00%,-1.22,3,DH
110,110,158,2018-09-25,LAA,,TEX,W 4-1,CG,4,4,1,1,0,0,0,1,0,0,0,0,.280,.360,.559,.919,1,0,0,0,0,0,1.81,-0.058,0.00,0.00%,-1.23,4,DH
111,111,159,2018-09-26,LAA,,TEX,W 3-2,CG,4,4,1,2,0,0,1,2,0,0,0,1,.283,.362,.568,.930,5,0,0,0,0,0,1.29,0.334,0.00,0.00%,1.29,4,DH
112,112,160,2018-09-28,LAA,,OAK,W 8-5,CG,4,3,1,3,1,0,0,2,1,0,0,0,.289,.366,.575,.941,4,0,0,0,1,0,0.68,0.104,0.00,0.00%,2.06,4,DH
113,113,161,2018-09-29,LAA,,OAK,L 2-5,CG,4,4,0,0,0,0,0,0,0,0,0,1,.286,.362,.568,.930,0,0,0,0,0,0,0.91,-0.094,0.00,0.00%,-0.87,4,DH
114,114,162,2018-09-30,LAA,,OAK,W 5-4,CG,4,4,1,1,0,0,0,0,0,0,0,1,.285,.361,.564,.925,1,0,0,0,0,0,1.33,0.003,0.00,0.00%,-0.43,3,DH
,,,,,,,59-55,,367,326,59,93,21,2,22,61,10,4,37,102,.285,.361,.564,.925,184,2,2,0,1,2,0.96,1.569,0.40,0.52%,24.77,,
