Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2014-10-02,DET,@,BAL,L 3-12,ALDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.82,-0.082,12.90,-0.71%,-0.82,,,7,3B
2,2,2,2014-10-03,DET,@,BAL,L 6-7,ALDS G2,GS-8,4,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,.000,0.54,0.047,8.63,0.50%,0.38,,,6,3B
3,3,3,2014-10-05,DET,,BAL,L 1-2,ALDS G3,CG,4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,.000,1.93,0.053,19.97,0.41%,0.07,,,7,3B
4,4,1,2020-09-30,CIN,@,ATL,L 0-1 (13),NLWC G1,CG(13),6,6,0,3,1,0,0,0,0,0,0,1,4,0,0,0,0,0,.600,1.43,0.063,14.84,0.45%,0.74,,,2,RF
5,5,2,2020-10-01,CIN,@,ATL,L 0-5,NLWC G2,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.76,-0.079,7.36,-0.44%,-0.92,,,2,RF
6,6,1,2022-10-07,PHI,@,STL,W 6-3,NLWC G1,CG,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.54,0.059,16.00,0.35%,0.25,,,5,RF
7,7,2,2022-10-08,PHI,@,STL,W 2-0,NLWC G2,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.76,-0.098,8.39,-0.68%,-1.25,,,5,RF
8,8,3,2022-10-11,PHI,@,ATL,W 7-6,NLDS G1,CG,5,5,1,3,1,0,0,3,0,0,0,0,4,0,0,0,0,0,.600,1.00,0.237,15.67,2.37%,2.70,,,5,RF
9,9,4,2022-10-12,PHI,@,ATL,L 0-3,NLDS G2,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.96,-0.059,14.70,-0.52%,-0.59,,,5,RF
10,10,5,2022-10-14,PHI,,ATL,W 9-1,NLDS G3,GS-7,4,4,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,.500,0.22,-0.012,4.50,-0.15%,1.07,,,5,RF
11,11,6,2022-10-15,PHI,,ATL,W 8-3,NLDS G4,CG,5,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,.000,0.51,-0.064,11.30,-0.80%,-0.57,,,5,RF
12,12,7,2022-10-18,PHI,@,SDP,W 2-0,NLCS G1,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.71,-0.053,18.45,-0.82%,-0.59,,,5,RF
13,13,8,2022-10-19,PHI,@,SDP,L 5-8,NLCS G2,CG,4,4,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.89,0.003,22.98,0.14%,-0.02,,,5,RF
14,14,9,2022-10-21,PHI,,SDP,W 4-2,NLCS G3,CG,4,4,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,.250,0.86,-0.102,27.03,-1.78%,-1.01,,,5,RF
15,15,10,2022-10-22,PHI,,SDP,W 10-6,NLCS G4,CG,4,4,1,2,1,0,0,1,0,0,0,0,3,0,0,0,0,0,.500,0.95,0.152,30.20,2.92%,1.13,,,5,RF
16,16,11,2022-10-23,PHI,,SDP,W 4-3,NLCS G5,CG,4,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,.000,0.87,-0.072,20.43,-0.95%,-0.78,,,5,RF
17,17,12,2022-10-28,PHI,@,HOU,W 6-5 (10),WS G1,CG(10),5,5,1,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,.333,1.84,-0.170,96.17,-5.21%,-0.66,,,5,RF
18,18,13,2022-10-29,PHI,@,HOU,L 2-5,WS G2,CG,4,4,1,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,.500,0.51,-0.021,26.01,-0.63%,0.02,,,5,RF
19,19,14,2022-11-01,PHI,,HOU,W 7-0,WS G3,GS-9,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,0.13,-0.012,7.90,-0.41%,0.38,,,5,RF
20,20,15,2022-11-02,PHI,,HOU,L 0-5,WS G4,CG,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0.72,-0.051,46.02,-1.84%,-0.56,,,5,RF
21,21,16,2022-11-03,PHI,,HOU,L 2-3,WS G5,CG,5,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,1.80,-0.122,149.73,-6.14%,-0.68,,,5,RF
22,22,17,2022-11-05,PHI,@,HOU,L 1-4,WS G6,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.74,-0.075,57.77,-3.31%,-0.82,,,5,RF
23,23,1,2023-10-03,PHI,,MIA,W 4-1,NLWC G1,CG,4,4,0,2,2,0,0,1,0,0,0,1,4,0,0,0,0,0,.667,0.73,0.103,7.55,0.59%,2.03,,,6,RF
24,24,2,2023-10-04,PHI,,MIA,W 7-1,NLWC G2,CG,4,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.59,-0.028,5.73,-0.17%,-0.20,,,6,RF
25,25,3,2023-10-07,PHI,@,ATL,W 3-0,NLDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.72,-0.075,11.32,-0.73%,-1.41,,,7,RF
26,26,4,2023-10-09,PHI,@,ATL,L 4-5,NLDS G2,CG,5,4,1,2,0,0,0,0,1,0,1,0,2,0,0,0,0,0,.500,1.20,-0.104,18.44,-0.80%,0.49,,,6,RF
27,27,5,2023-10-11,PHI,,ATL,W 10-2,NLDS G3,CG,4,4,2,2,0,0,2,2,0,0,0,1,8,0,0,0,0,0,.000,0.38,0.106,8.00,1.34%,1.18,,,7,RF
28,28,6,2023-10-12,PHI,,ATL,W 3-1,NLDS G4,CG,4,3,2,3,0,0,2,2,0,0,1,0,9,0,0,0,0,0,1.000,0.53,0.285,11.77,3.72%,2.53,,,7,RF
29,29,7,2023-10-16,PHI,,ARI,W 5-3,NLCS G1,CG,4,4,1,1,0,0,1,1,0,0,0,1,4,0,0,0,0,0,.000,0.30,0.059,7.70,0.87%,0.21,,,7,RF
30,30,8,2023-10-17,PHI,,ARI,W 10-0,NLCS G2,CG,4,2,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,.000,0.28,-0.024,7.39,-0.35%,-0.21,,,7,RF
31,31,9,2023-10-19,PHI,@,ARI,L 1-2,NLCS G3,CG,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,1.14,-0.089,23.82,-1.05%,-0.61,,,7,RF
32,32,10,2023-10-20,PHI,@,ARI,L 5-6,NLCS G4,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.25,-0.123,38.24,-2.25%,-1.42,,,7,RF
33,33,11,2023-10-21,PHI,@,ARI,W 6-1,NLCS G5,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.42,0.002,17.44,0.05%,-0.22,,,7,RF
34,34,12,2023-10-23,PHI,,ARI,L 1-5,NLCS G6,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.88,-0.102,34.44,-2.54%,-1.11,,,7,RF
35,35,13,2023-10-24,PHI,,ARI,L 2-4,NLCS G7,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,1.20,-0.143,100.00,-7.11%,-1.16,,,7,RF
36,36,1,2024-10-05,PHI,,NYM,L 2-6,NLDS G1,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.95,-0.071,14.88,-0.61%,-0.79,3.00,3.00,4,RF
37,37,2,2024-10-06,PHI,,NYM,W 7-6,NLDS G2,CG,5,5,2,3,0,0,1,2,0,0,0,0,6,0,0,0,0,0,.500,2.12,0.705,32.42,6.47%,2.14,24.00,31.40,4,RF
38,38,3,2024-10-08,PHI,@,NYM,L 2-7,NLDS G3,CG,4,4,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,.250,1.33,-0.159,27.71,-1.86%,-0.40,5.00,6.50,4,RF
39,39,4,2024-10-09,PHI,@,NYM,L 1-4,NLDS G4,CG,4,4,0,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,.667,0.97,0.046,21.46,0.67%,0.34,8.00,9.00,4,RF
,,,,,,,20-19,,,160,149,18,33,8,0,7,18,1,0,9,40,62,2,1,0,1,2,.252,0.93,-0.070,26.29,-21.01%,-1.11,40.00,49.90,,
