Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2012-10-05,BAL,@,TEX,W 5-1,ALWC G1,CG,4,3,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,.500,0.99,-0.052,20.52,-0.60%,0.04,,,9,3B
2,2,2,2012-10-07,BAL,,NYY,L 2-7,ALDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.73,-0.016,11.45,-0.17%,-0.37,,,6,3B
3,3,3,2012-10-08,BAL,,NYY,W 3-2,ALDS G2,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,0.86,-0.076,12.22,-0.63%,-0.99,,,8,3B
4,4,4,2012-10-10,BAL,@,NYY,L 2-3 (12),ALDS G3,CG(12),4,3,1,1,0,0,1,1,0,0,0,1,4,0,0,1,0,0,.000,1.50,0.079,31.00,1.07%,0.46,,,9,3B
5,5,5,2012-10-11,BAL,@,NYY,W 2-1 (13),ALDS G4,CG(13),5,4,1,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,.500,1.70,0.076,32.48,1.19%,0.17,,,9,3B
6,6,6,2012-10-12,BAL,@,NYY,L 1-3,ALDS G5,CG,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.34,0.020,55.69,0.29%,0.14,,,6,3B
7,7,1,2016-10-04,BAL,@,TOR,L 2-5 (11),ALWC G1,CG(11),4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,1.24,-0.096,25.83,-1.12%,-0.59,,,3,3B
8,8,1,2018-10-04,LAD,,ATL,W 6-0,NLDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,.000,0.53,-0.067,8.23,-0.60%,-1.88,,,4,SS
9,9,2,2018-10-05,LAD,,ATL,W 3-0,NLDS G2,CG,4,4,1,1,0,0,1,2,0,0,0,2,4,0,0,0,0,0,.000,0.56,0.156,9.00,1.40%,1.20,,,4,SS
10,10,3,2018-10-07,LAD,@,ATL,L 5-6,NLDS G3,CG,5,4,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,.000,1.99,-0.175,20.59,-0.98%,-0.72,,,4,SS
11,11,4,2018-10-08,LAD,@,ATL,W 6-2,NLDS G4,CG,5,5,1,2,1,0,1,4,0,0,0,0,6,0,0,0,0,0,.250,0.84,0.223,16.24,2.79%,2.62,,,4,SS
12,12,5,2018-10-12,LAD,@,MIL,L 5-6,NLCS G1,CG,4,4,1,2,0,0,1,3,0,0,0,1,5,0,0,0,0,0,.500,0.80,0.110,20.76,1.83%,2.28,,,4,SS
13,13,6,2018-10-13,LAD,@,MIL,W 4-3,NLCS G2,CG,4,4,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,.250,1.09,-0.035,28.83,-0.68%,-0.49,,,4,SS
14,14,7,2018-10-15,LAD,,MIL,L 0-4,NLCS G3,CG,4,3,0,2,1,0,0,0,0,0,1,0,3,0,0,0,0,0,.667,1.24,0.100,38.95,2.01%,1.51,,,4,SS
15,15,8,2018-10-16,LAD,,MIL,W 2-1 (13),NLCS G4,CG(13),6,6,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.250,1.68,-0.086,51.38,-1.46%,-0.94,,,4,SS
16,16,9,2018-10-17,LAD,,MIL,W 5-2,NLCS G5,CG,4,2,1,0,0,0,0,0,1,0,1,0,0,2,1,0,0,1,.000,1.19,-0.133,49.27,-3.43%,-1.02,,,4,SS
17,17,10,2018-10-19,LAD,@,MIL,L 2-7,NLCS G6,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.80,-0.080,35.70,-2.08%,-0.98,,,4,SS
18,18,11,2018-10-20,LAD,@,MIL,W 5-1,NLCS G7,CG,4,4,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,.667,0.95,0.019,79.38,0.75%,0.03,,,4,SS
19,19,12,2018-10-23,LAD,@,BOS,L 4-8,WS G1,CG,4,3,0,1,0,0,0,3,0,0,0,0,1,0,0,0,1,0,.250,2.43,0.029,126.65,1.04%,0.54,,,4,SS
20,20,13,2018-10-24,LAD,@,BOS,L 2-4,WS G2,CG,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,1.36,-0.025,71.93,-0.74%,-0.12,,,4,SS
21,21,14,2018-10-26,LAD,,BOS,W 3-2 (18),WS G3,CG(18),7,7,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.167,2.11,-0.351,87.79,-8.59%,-1.35,,,4,SS
22,22,15,2018-10-27,LAD,,BOS,L 6-9,WS G4,CG,5,4,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,.333,1.56,-0.017,95.29,-0.72%,-0.22,,,4,SS
23,23,16,2018-10-28,LAD,,BOS,L 1-5,WS G5,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.67,-0.068,24.36,-1.57%,-0.64,,,4,SS
24,24,1,2020-09-30,SDP,,STL,L 4-7,NLWC G1,CG,5,5,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.200,1.21,-0.045,12.59,-0.28%,-0.12,,,2,3B
25,25,2,2020-10-01,SDP,,STL,W 11-9,NLWC G2,CG,5,5,1,1,0,0,1,1,0,0,0,1,4,1,0,0,0,0,.000,1.02,0.148,11.29,1.04%,0.31,,,3,3B
26,26,3,2020-10-02,SDP,,STL,W 4-0,NLWC G3,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.19,-0.048,24.69,-0.56%,0.18,,,3,3B
27,27,4,2020-10-06,SDP,@,LAD,L 1-5,NLDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.75,-0.077,11.79,-0.68%,-0.95,,,3,3B
28,28,5,2020-10-07,SDP,@,LAD,L 5-6,NLDS G2,CG,5,4,1,1,0,0,1,1,0,0,1,1,4,0,0,0,0,0,.000,1.67,0.125,26.77,1.11%,0.81,,,2,3B
29,29,6,2020-10-08,SDP,,LAD,L 3-12,NLDS G3,CG,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,0.66,-0.030,6.81,-0.20%,-0.16,,,3,3B
30,30,1,2022-10-07,SDP,@,NYM,W 7-1,NLWC G1,CG,4,4,1,1,0,0,1,1,0,0,0,1,4,0,0,0,0,0,.000,0.38,-0.018,3.94,-0.11%,0.40,,,3,3B
31,31,2,2022-10-08,SDP,@,NYM,L 3-7,NLWC G2,CG,5,4,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,.000,1.19,-0.149,13.13,-1.01%,-0.58,,,3,3B
32,32,3,2022-10-09,SDP,@,NYM,W 6-0,NLWC G3,CG,5,5,0,2,1,0,0,1,0,0,0,2,3,0,0,0,0,0,.667,0.36,0.047,7.54,0.64%,1.47,,,3,3B
33,33,4,2022-10-11,SDP,@,LAD,L 3-5,NLDS G1,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,0.84,0.053,13.12,0.46%,0.24,,,3,3B
34,34,5,2022-10-12,SDP,@,LAD,W 5-3,NLDS G2,CG,5,5,1,2,1,0,1,2,0,0,0,2,6,0,0,0,0,0,.500,0.80,0.228,12.72,2.29%,2.12,,,3,3B
35,35,6,2022-10-14,SDP,,LAD,W 2-1,NLDS G3,CG,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,,1.07,0.018,22.28,0.21%,0.32,,,3,3B
36,36,7,2022-10-15,SDP,,LAD,W 5-3,NLDS G4,CG,4,4,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,.667,0.93,-0.050,20.55,-0.56%,-0.38,,,3,3B
37,37,8,2022-10-18,SDP,,PHI,L 0-2,NLCS G1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,2.02,-0.188,52.73,-3.07%,-1.10,,,3,3B
38,38,9,2022-10-19,SDP,,PHI,W 8-5,NLCS G2,CG,5,5,1,3,1,0,1,1,0,0,0,2,7,0,0,0,0,0,1.000,0.63,-0.065,16.28,-0.96%,0.53,,,3,3B
39,39,10,2022-10-21,SDP,@,PHI,L 2-4,NLCS G3,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.59,-0.149,49.90,-2.62%,-1.04,,,3,3B
40,40,11,2022-10-22,SDP,@,PHI,L 6-10,NLCS G4,CG,4,4,1,2,0,0,1,1,0,0,0,1,5,0,0,0,0,0,.500,0.62,0.092,19.73,1.73%,0.82,,,3,3B
41,41,12,2022-10-23,SDP,@,PHI,L 3-4,NLCS G5,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.93,-0.088,21.96,-1.26%,-0.83,,,3,3B
42,42,1,2024-10-01,SDP,,ATL,W 4-0,NLWC G1,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.000,0.40,-0.041,4.18,-0.24%,-0.80,0.00,0.00,4,3B
43,43,2,2024-10-02,SDP,,ATL,W 5-4,NLWC G2,CG,4,4,1,1,1,0,0,2,0,0,0,2,2,0,0,0,0,0,.500,1.44,0.097,14.03,0.53%,0.59,11.00,16.20,4,3B
44,44,3,2024-10-05,SDP,@,LAD,L 5-7,NLDS G1,CG,5,5,1,1,0,0,1,2,0,0,0,2,4,0,0,0,0,0,.000,1.77,-0.048,27.69,-0.28%,0.31,16.00,22.20,4,3B
45,45,4,2024-10-06,SDP,@,LAD,W 10-2,NLDS G2,CG,5,5,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,.250,0.65,-0.103,10.44,-1.04%,-1.56,5.00,6.20,4,3B
46,46,5,2024-10-08,SDP,,LAD,W 6-5,NLDS G3,CG,4,4,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,.500,0.59,0.044,12.38,0.56%,0.13,8.00,9.20,4,3B
47,47,6,2024-10-09,SDP,,LAD,L 0-8,NLDS G4,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.46,-0.047,10.17,-0.68%,-1.12,0.00,0.00,4,3B
48,48,7,2024-10-11,SDP,@,LAD,L 0-2,NLDS G5,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.99,-0.073,41.39,-1.72%,-0.53,0.00,0.00,4,3B
,,,,,,,23-25,,,206,191,22,41,7,0,11,27,1,0,11,54,81,8,1,2,1,2,.236,1.12,-0.832,29.62,-17.69%,-2.26,40.00,53.80,,
