Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,547,22,2024-04-20,TEX,@,ATL,L 2-5,CG,4,3,1,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,0,0,0,0,0,0,.000,1.36,-0.048,1.37,-0.03%,-0.23,4.00,6.20,5,1B
2,548,23,2024-04-21,TEX,@,ATL,W 6-4,CG,4,4,1,2,0,0,0,0,0,0,0,2,.286,.375,.286,.661,2,0,0,0,0,0,1.000,0.70,-0.001,0.68,0.00%,-0.16,8.00,9.20,5,1B
3,549,24,2024-04-23,TEX,,SEA,L 0-4,CG,4,4,0,2,1,0,0,0,0,0,0,0,.364,.417,.455,.871,3,0,0,0,0,0,.500,0.78,-0.002,0.87,0.00%,0.29,8.00,9.00,5,1B
4,550,25,2024-04-24,TEX,,SEA,W 5-1,CG,4,2,0,0,0,0,0,0,0,0,2,0,.308,.438,.385,.822,0,0,0,0,0,0,.000,0.98,0.016,1.08,0.01%,0.03,4.00,6.00,3,1B
5,551,26,2024-04-25,TEX,,SEA,L 3-4,CG,4,4,1,1,0,0,1,1,0,0,0,0,.294,.400,.529,.929,4,0,0,0,0,0,.000,1.66,-0.063,1.92,-0.04%,-0.03,14.00,18.70,3,1B
6,552,27,2024-04-26,TEX,,CIN,W 2-1,CG,4,4,0,1,0,0,0,0,0,0,0,1,.286,.375,.476,.851,1,1,0,0,0,0,.333,1.03,-0.139,0.99,-0.08%,-1.05,3.00,3.00,3,1B
7,553,28,2024-04-27,TEX,,CIN,L 4-8,CG,4,4,1,1,0,0,0,0,0,0,0,2,.280,.357,.440,.797,1,0,0,0,0,0,.500,0.49,-0.032,0.47,-0.02%,0.01,5.00,6.20,3,1B
8,554,29,2024-04-28,TEX,,CIN,W 4-3,CG,4,4,1,2,0,0,0,0,0,0,0,1,.310,.375,.448,.823,2,0,0,0,0,0,.667,0.53,0.037,0.50,0.02%,0.23,8.00,9.20,3,1B
9,555,30,2024-04-30,TEX,,WSN,W 7-1,CG,5,4,1,1,0,0,0,1,0,0,1,1,.303,.378,.424,.803,1,0,0,0,0,0,.333,0.55,0.077,0.52,0.04%,0.76,9.00,12.70,3,1B
10,556,31,2024-05-01,TEX,,WSN,L 0-1,CG,4,2,0,0,0,0,0,0,0,0,2,0,.286,.390,.400,.790,0,0,0,0,0,0,.000,1.47,-0.052,1.46,-0.03%,-0.54,4.00,6.00,3,1B
11,557,32,2024-05-02,TEX,,WSN,W 6-0,CG,4,3,1,1,1,0,0,0,1,0,1,0,.289,.400,.421,.821,2,0,0,0,0,0,.333,0.25,0.021,0.24,0.01%,0.95,14.00,18.20,3,1B
12,558,33,2024-05-03,TEX,@,KCR,L 1-7,CG,4,4,0,0,0,0,0,0,0,0,0,1,.262,.367,.381,.748,0,0,0,0,0,0,.000,0.62,-0.063,0.66,-0.04%,-0.70,0.00,0.00,3,1B
13,559,34,2024-05-04,TEX,@,KCR,W 15-4,CG,6,6,2,4,1,0,0,2,0,0,0,0,.313,.400,.438,.838,5,0,0,0,0,0,.667,0.60,0.190,0.63,0.12%,3.05,22.00,28.40,3,1B
14,560,35,2024-05-05,TEX,@,KCR,W 3-2 (10),CG(10),5,4,0,1,0,0,0,1,0,0,1,1,.308,.400,.423,.823,1,0,0,0,0,0,.333,1.96,0.150,2.07,0.10%,0.74,7.00,9.50,3,1B
15,561,36,2024-05-06,TEX,@,OAK,W 4-2,CG,4,3,0,1,0,0,0,0,0,0,1,1,.309,.406,.418,.824,1,0,0,0,0,0,.500,0.61,-0.017,0.73,-0.01%,-0.08,5.00,6.00,3,1B
16,562,37,2024-05-07,TEX,@,OAK,W 15-8,CG,6,4,1,2,1,0,0,2,0,0,2,2,.322,.429,.441,.869,3,0,0,0,0,0,1.000,0.22,0.050,0.26,0.04%,2.65,18.00,25.20,3,1B
17,563,38,2024-05-08 (1),TEX,@,OAK,L 4-9,CG,4,4,0,2,1,0,0,0,0,0,0,1,.333,.432,.460,.893,3,0,0,0,0,0,.667,1.09,0.057,1.33,0.04%,0.69,8.00,9.00,3,1B
18,564,39,2024-05-08 (2),TEX,@,OAK,W 12-11,CG,6,4,2,2,0,0,0,3,0,0,2,0,.343,.450,.463,.913,2,0,0,0,0,0,.500,1.00,0.144,1.22,0.11%,2.45,20.00,28.90,3,1B
19,565,40,2024-05-10,TEX,@,COL,L 2-4,CG,4,4,0,0,0,0,0,0,0,0,0,1,.324,.429,.437,.865,0,0,0,0,0,0,.000,1.53,-0.163,1.80,-0.12%,-1.52,0.00,0.00,3,1B
20,566,41,2024-05-11,TEX,@,COL,L 3-8,CG,4,2,0,1,0,0,0,1,0,0,2,0,.329,.443,.438,.882,1,0,0,0,0,0,.500,1.06,0.147,1.19,0.10%,1.17,9.00,12.50,3,1B
