Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,848,1,2024-03-20,LAD,@,SDP,W 5-2,CG,5,3,1,1,0,0,0,0,0,0,2,2,.333,.600,.333,.933,1,0,0,0,0,0,1.000,1.76,0.005,1.76,0.00%,0.34,9.00,12.20,5,3B
2,849,2,2024-03-21,LAD,,SDP,L 11-15,CG,6,6,1,2,1,0,0,0,0,0,0,3,.333,.455,.444,.899,3,0,0,0,0,0,.667,1.06,-0.031,1.12,-0.02%,-0.16,10.00,12.20,5,3B
3,850,3,2024-03-28,LAD,,STL,W 7-1,CG,4,3,0,1,0,0,0,2,0,0,0,2,.333,.400,.417,.817,1,0,0,0,1,0,.500,0.51,0.014,0.48,0.01%,0.62,7.00,10.00,5,3B
4,851,4,2024-03-29,LAD,,STL,W 6-3,CG,4,4,1,1,0,0,0,0,0,0,0,1,.313,.368,.375,.743,1,0,0,0,0,0,.333,0.44,-0.002,0.44,0.00%,-0.38,5.00,6.20,5,3B
5,852,5,2024-03-30,LAD,,STL,L 5-6 (10),CG(10),5,5,0,1,0,0,0,1,0,0,0,2,.286,.333,.333,.667,1,0,0,0,0,0,.333,2.80,0.258,2.83,0.16%,-1.33,5.00,6.50,5,3B
6,853,6,2024-03-31,LAD,,STL,W 5-4,6-GF,2,2,1,2,0,0,1,2,0,0,0,0,.348,.385,.522,.906,5,0,0,0,0,0,1.000,3.03,0.589,2.96,0.35%,2.25,19.00,25.20,6,PH 3B
7,854,7,2024-04-01,LAD,,SFG,W 8-3,CG,4,4,1,0,0,0,0,0,0,0,0,2,.296,.333,.444,.778,0,0,0,0,0,0,.000,0.51,-0.039,0.55,-0.03%,-0.96,2.00,3.20,5,3B
8,855,8,2024-04-02,LAD,,SFG,W 5-4,CG,4,3,1,1,1,0,0,0,0,0,1,2,.300,.353,.467,.820,2,0,0,0,0,0,1.000,0.82,0.068,0.98,0.05%,0.53,9.00,12.20,5,3B
9,856,9,2024-04-03,LAD,,SFG,W 5-4,CG,4,3,1,1,0,0,0,0,0,0,1,2,.303,.368,.455,.823,1,0,0,0,0,0,1.000,0.74,0.005,0.85,0.00%,0.13,7.00,9.20,6,3B
10,857,10,2024-04-05,LAD,@,CHC,L 7-9,CG,5,5,0,0,0,0,0,0,0,0,0,3,.263,.326,.395,.720,0,0,0,0,0,0,.000,2.18,-0.309,2.49,-0.21%,-2.84,0.00,0.00,5,3B
11,858,11,2024-04-06,LAD,@,CHC,W 4-1,CG,4,4,0,2,1,0,0,2,0,0,0,2,.286,.340,.429,.769,3,0,0,0,0,0,1.000,1.35,0.187,1.52,0.13%,1.43,12.00,16.00,5,3B
12,859,13,2024-04-08,LAD,@,MIN,W 4-2,CG,4,2,0,0,0,0,0,0,0,0,2,0,.273,.353,.409,.762,0,0,0,0,0,0,.000,1.13,-0.076,1.23,-0.05%,-0.52,4.00,6.00,5,3B
13,860,14,2024-04-09,LAD,@,MIN,W 6-3,CG,5,4,0,0,0,0,0,0,0,0,1,2,.250,.339,.375,.714,0,0,0,0,0,0,.000,0.51,-0.018,0.55,-0.01%,-0.47,2.00,3.00,5,3B
14,861,15,2024-04-10,LAD,@,MIN,L 2-3,CG,4,4,1,1,0,0,1,1,0,0,0,2,.250,.333,.423,.756,4,0,0,0,0,0,.000,1.62,-0.050,1.80,-0.03%,-0.47,14.00,18.70,5,3B
15,862,16,2024-04-12,LAD,,SDP,L 7-8 (11),CG(11),5,3,1,1,0,0,1,1,0,0,2,2,.255,.354,.473,.827,4,0,0,0,0,1,,1.95,0.011,2.45,0.01%,0.64,18.00,24.70,5,3B
16,863,17,2024-04-13,LAD,,SDP,W 5-2,CG,4,2,1,0,0,0,0,1,0,0,0,0,.246,.348,.456,.804,0,0,1,0,1,0,.000,1.16,0.007,1.43,0.01%,-0.03,6.00,9.70,6,3B
17,864,18,2024-04-14,LAD,,SDP,L 3-6,CG,4,4,1,1,0,0,1,2,0,0,0,0,.246,.342,.492,.834,4,0,0,0,0,0,.000,1.59,0.077,1.99,0.06%,0.53,16.00,22.20,5,3B
18,865,19,2024-04-15,LAD,,WSN,L 4-6,CG,4,4,1,2,1,0,0,1,0,0,0,0,.262,.351,.508,.858,3,0,0,0,0,0,.500,1.06,0.071,1.21,0.05%,1.11,12.00,15.70,6,3B
19,866,20,2024-04-16,LAD,,WSN,W 6-2,7-GF,1,1,0,0,0,0,0,0,0,0,0,1,.258,.346,.500,.846,0,0,0,0,0,0,,0.42,-0.010,0.47,-0.01%,-0.46,0.00,0.00,5,PH 3B
20,867,21,2024-04-17,LAD,,WSN,L 0-2,CG,4,4,0,1,1,0,0,0,0,0,0,1,.257,.341,.500,.841,2,0,0,0,0,0,.333,1.29,-0.058,1.41,-0.04%,-0.40,5.00,6.00,5,3B
21,868,22,2024-04-19,LAD,,NYM,L 4-9,6-GF,2,2,0,0,0,0,0,0,0,0,0,2,.250,.333,.486,.819,0,0,0,0,0,0,,2.41,-0.126,2.73,-0.09%,-0.95,0.00,0.00,8,PH 3B
22,869,23,2024-04-20,LAD,,NYM,L 4-6,CG,5,3,0,0,0,0,0,1,0,0,1,1,.240,.326,.467,.793,0,0,0,0,1,0,.000,3.40,-0.224,3.63,-0.14%,-1.02,4.00,6.50,5,3B
23,870,24,2024-04-21,LAD,,NYM,W 10-0,CG,4,3,1,0,0,0,0,0,0,0,1,0,.231,.323,.449,.771,0,0,0,0,0,0,.000,0.38,-0.037,0.39,-0.02%,-0.51,4.00,6.20,5,3B
24,871,25,2024-04-23,LAD,@,WSN,W 4-1,CG,4,2,0,0,0,0,0,0,0,0,2,1,.225,.330,.438,.767,0,0,0,0,0,0,.000,1.48,-0.015,1.57,-0.01%,0.08,4.00,6.00,6,3B
25,872,26,2024-04-24,LAD,@,WSN,W 11-2,CG,5,3,1,2,1,0,0,1,0,0,2,0,.241,.353,.458,.811,3,0,0,0,0,0,.667,0.66,0.174,0.72,0.11%,2.13,16.00,21.70,5,3B
26,873,28,2024-04-26,LAD,@,TOR,W 12-2,CG,6,6,2,3,0,0,1,3,0,0,0,1,.258,.361,.494,.855,6,0,0,0,0,0,.500,0.28,0.046,0.31,0.03%,2.10,26.00,34.90,5,3B
