Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,549,3,2025-03-27,CHC,@,ARI,W 10-6,CG,5,4,1,2,0,0,0,1,0,0,1,0,.500,.600,.500,1.100,2,0,0,0,0,0,.500,0.64,-0.004,0.56,0.00%,0.88,12.00,15.70,6,2B
2,550,4,2025-03-28,CHC,@,ARI,L 1-8,CG,4,4,0,0,0,0,0,0,0,0,0,0,.250,.333,.250,.583,0,0,0,0,0,0,.000,0.74,-0.008,0.68,0.00%,0.19,0.00,0.00,6,2B
3,551,6,2025-03-30,CHC,@,ARI,L 6-10,CG,4,4,0,1,0,0,0,0,0,0,0,0,.250,.308,.250,.558,1,0,0,0,0,0,.250,0.73,-0.073,0.66,-0.04%,-0.64,3.00,3.00,6,2B
4,552,7,2025-03-31,CHC,@,ATH,W 18-3,GS-7,5,4,2,3,0,0,0,1,0,0,1,0,.375,.444,.375,.819,3,0,0,0,0,0,.750,0.22,0.026,0.19,0.01%,1.57,17.00,21.90,6,2B
5,553,8,2025-04-01,CHC,@,ATH,W 7-4,CG,4,4,0,1,0,0,0,0,1,0,0,0,.350,.409,.350,.759,1,0,0,0,0,0,.250,0.48,-0.024,0.43,-0.01%,-0.19,8.00,9.00,6,2B
6,554,9,2025-04-02,CHC,@,ATH,W 10-2,CG,5,4,2,1,0,0,0,1,2,0,1,1,.333,.407,.333,.741,1,0,0,0,0,0,.333,0.67,0.107,0.62,0.06%,0.84,21.00,27.90,6,2B
7,555,10,2025-04-04,CHC,,SDP,W 3-1,CG,4,3,0,0,0,0,0,1,0,0,1,0,.296,.387,.296,.683,0,0,0,0,0,0,.000,1.39,0.033,1.40,0.02%,-0.11,4.00,6.50,6,2B
8,556,11,2025-04-05,CHC,,SDP,W 7-1,CG,5,5,1,2,0,0,0,1,1,0,0,0,.313,.389,.313,.701,2,0,0,0,0,0,.400,0.47,0.035,0.52,0.02%,0.89,15.00,18.70,6,2B
9,557,12,2025-04-06,CHC,,SDP,L 7-8,CG,4,4,1,3,1,0,0,1,2,0,0,0,.361,.425,.389,.814,4,0,0,0,0,0,.750,1.58,0.331,1.73,0.22%,2.75,25.00,30.70,6,2B
10,558,14,2025-04-08,CHC,,TEX,W 10-6,CG,5,4,0,1,0,0,0,2,0,0,1,1,.350,.422,.375,.797,1,0,0,0,0,0,.333,0.83,0.076,0.83,0.05%,0.70,9.00,13.00,6,2B
