Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2014-09-30,KCR,,OAK,W 9-8 (12),ALWC G1,CG(12),6,6,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,.250,2.57,0.040,53.61,0.07%,-0.59,,,7,C
2,2,2,2014-10-02,KCR,@,LAA,W 3-2 (11),ALDS G1,CG(11),4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,2.28,-0.181,35.79,-1.69%,-1.01,,,7,C
3,3,3,2014-10-03,KCR,@,LAA,W 4-1 (11),ALDS G2,CG(11),5,5,0,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,.500,1.58,-0.088,24.15,-0.68%,0.43,,,7,C
4,4,4,2014-10-05,KCR,,LAA,W 8-3,ALDS G3,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.38,-0.042,3.96,-0.23%,-0.96,,,7,C
5,5,5,2014-10-10,KCR,@,BAL,W 8-6 (10),ALCS G1,CG(10),5,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.25,-0.112,32.71,-1.83%,-0.84,,,7,C
6,6,6,2014-10-11,KCR,@,BAL,W 6-4,ALCS G2,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,1.01,-0.058,26.03,-0.78%,-0.17,,,7,C
7,7,7,2014-10-14,KCR,,BAL,W 2-1,ALCS G3,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.21,-0.101,25.14,-1.19%,-0.92,,,7,C
8,8,8,2014-10-15,KCR,,BAL,W 2-1,ALCS G4,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.12,-0.144,12.46,-0.88%,-1.86,,,7,C
9,9,9,2014-10-21,KCR,,SFG,L 1-7,WS G1,CG,3,3,1,1,0,0,1,1,0,0,0,1,4,1,0,0,0,0,.000,0.46,-0.049,23.86,-1.63%,0.39,,,7,C
10,10,10,2014-10-22,KCR,,SFG,W 7-2,WS G2,CG,4,4,1,1,1,0,0,2,0,0,0,1,2,0,0,0,0,0,.333,0.78,0.056,39.98,1.61%,0.80,,,7,C
11,11,11,2014-10-24,KCR,@,SFG,W 3-2,WS G3,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.01,-0.078,63.56,-3.16%,-0.82,,,7,C
12,12,12,2014-10-25,KCR,@,SFG,L 4-11,WS G4,CG,4,4,0,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,.750,0.64,0.077,38.92,2.93%,1.06,,,7,C
13,13,13,2014-10-26,KCR,@,SFG,L 0-5,WS G5,CG,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.333,1.27,-0.024,105.54,-0.84%,-0.05,,,5,C
14,14,14,2014-10-28,KCR,,SFG,W 10-0,WS G6,CG,4,4,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,.500,0.43,0.091,38.01,4.53%,0.63,,,7,C
15,15,15,2014-10-29,KCR,,SFG,L 2-3,WS G7,CG,4,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,.000,2.80,-0.271,466.25,-29.64%,-0.98,,,7,C
16,16,1,2015-10-08,KCR,,HOU,L 2-5,ALDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.05,-0.105,16.39,-1.07%,-0.86,,,7,C
