Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,3,2013-10-07,BOS,@,TBR,L 4-5,ALDS G3,9-GF,0,0,1,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,0.000,,0.00%,0.00,,,9,PR 3B
2,2,4,2013-10-08,BOS,@,TBR,W 3-1,ALDS G4,7-GF,2,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,1.55,0.272,29.77,2.96%,1.65,,,8,PH SS
3,3,5,2013-10-12,BOS,,DET,L 0-1,ALCS G1,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,5.04,-0.143,131.73,-2.41%,-0.32,,,8,3B
4,4,8,2013-10-16,BOS,@,DET,L 3-7,ALCS G4,6-GF,1,1,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1.000,0.14,0.009,4.27,0.16%,0.62,,,9,3B
5,5,9,2013-10-17,BOS,@,DET,W 4-3,ALCS G5,GS-9,4,3,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,.500,0.61,0.085,25.16,2.29%,0.87,,,8,3B
6,6,10,2013-10-19,BOS,,DET,W 5-2,ALCS G6,CG,3,1,2,1,1,0,0,0,0,0,2,0,2,0,0,0,0,0,1.000,1.42,0.109,54.67,2.44%,0.83,,,9,3B
7,7,11,2013-10-23,BOS,,STL,W 8-1,WS G1,CG,4,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,.000,0.25,-0.027,12.94,-0.77%,-0.92,,,7,3B
8,8,12,2013-10-24,BOS,,STL,L 2-4,WS G2,CG,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,1.05,-0.077,55.69,-2.55%,-0.56,,,9,3B
9,9,13,2013-10-26,BOS,@,STL,L 4-5,WS G3,CG,4,4,1,2,0,1,0,1,0,0,0,0,4,1,0,0,0,0,.500,2.22,0.235,139.32,7.87%,0.97,,,6,SS 3B
10,10,14,2013-10-27,BOS,@,STL,W 4-2,WS G4,CG,4,3,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,.500,1.08,0.086,69.11,3.56%,0.47,,,6,3B
11,11,15,2013-10-28,BOS,@,STL,W 3-1,WS G5,CG,4,4,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1.000,0.84,0.063,69.57,3.10%,0.19,,,6,3B
12,12,16,2013-10-30,BOS,,STL,W 6-1,WS G6,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.75,-0.083,57.61,-3.53%,-1.87,,,7,3B
13,13,1,2016-10-06,BOS,@,CLE,L 4-5,ALDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,1.60,-0.179,25.12,-1.59%,-1.20,,,6,SS
14,14,2,2016-10-07,BOS,@,CLE,L 0-6,ALDS G2,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,0.27,0.007,4.32,0.05%,-0.02,,,6,SS
15,15,3,2016-10-10,BOS,,CLE,L 3-4,ALDS G3,CG,4,4,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,.500,2.10,-0.093,21.75,-0.66%,-0.05,,,6,SS
16,16,1,2017-10-05,BOS,@,HOU,L 2-8,ALDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.72,-0.073,11.25,-0.64%,-0.86,,,1,SS
17,17,2,2017-10-06,BOS,@,HOU,L 2-8,ALDS G2,CG,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.75,-0.088,11.98,-0.78%,-1.32,,,1,SS
18,18,3,2017-10-08,BOS,,HOU,W 10-3,ALDS G3,CG,5,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.04,-0.143,10.80,-0.92%,-1.70,,,1,SS
19,19,4,2017-10-09,BOS,,HOU,L 4-5,ALDS G4,CG,4,3,2,1,0,0,1,1,0,0,1,0,4,0,0,0,0,0,.000,1.34,0.038,25.96,0.44%,0.28,,,2,SS
20,20,1,2018-10-05,BOS,,NYY,W 5-4,ALDS G1,CG,4,3,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,.250,0.37,-0.011,5.84,-0.10%,-0.26,,,5,SS
21,21,2,2018-10-06,BOS,,NYY,L 2-6,ALDS G2,CG,4,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,.000,0.62,0.040,9.92,0.40%,0.41,,,4,SS
22,22,3,2018-10-08,BOS,@,NYY,W 16-1,ALDS G3,CG,6,6,1,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,.333,0.32,0.019,6.73,0.30%,-0.41,,,4,SS
23,23,4,2018-10-09,BOS,@,NYY,W 4-3,ALDS G4,CG,5,4,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,.333,0.72,0.004,13.98,0.03%,-0.04,,,5,SS
24,24,5,2018-10-13,BOS,,HOU,L 2-7,ALCS G1,CG,4,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,.250,0.94,-0.118,24.48,-1.80%,-0.84,,,4,SS
