Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,295,1,2024-03-29,MIL,@,NYM,W 3-1,CG,4,3,0,0,0,0,0,1,0,0,0,2,.000,.000,.000,.000,0,1,0,0,1,0,.000,1.26,-0.061,1.20,-0.04%,-0.98,2.00,3.50,2,C
2,296,2,2024-03-30,MIL,@,NYM,W 7-6,CG,5,5,1,2,0,0,0,0,0,0,0,1,.250,.222,.250,.472,2,0,0,0,0,0,.500,0.48,0.015,0.48,0.01%,0.39,8.00,9.20,2,C
3,297,3,2024-03-31,MIL,@,NYM,W 4-1,CG,5,5,1,2,2,0,0,1,0,0,0,2,.308,.286,.462,.747,4,0,0,0,0,0,.667,0.88,0.065,0.86,0.04%,0.41,14.00,18.70,2,C
4,298,4,2024-04-02,MIL,,MIN,W 3-2,CG,4,2,0,0,0,0,0,0,0,0,2,1,.267,.333,.400,.733,0,0,0,0,0,0,.000,1.08,-0.046,1.05,-0.03%,-0.57,4.00,6.00,2,C
5,299,5,2024-04-03,MIL,,MIN,L 3-7,CG,4,4,0,1,0,0,0,0,0,0,0,2,.263,.318,.368,.687,1,0,0,0,0,0,.500,1.00,0.008,1.00,0.00%,0.03,3.00,3.00,2,C
6,300,6,2024-04-05,MIL,,SEA,W 6-5,CG,5,4,1,1,0,0,0,1,0,0,1,1,.261,.333,.348,.681,1,0,0,0,0,0,.333,1.68,0.119,1.63,0.07%,0.69,9.00,12.70,2,C
7,301,7,2024-04-06,MIL,,SEA,L 3-5,CG,4,3,1,2,1,0,0,0,0,0,1,1,.308,.387,.423,.810,3,0,0,0,0,0,1.000,0.80,0.116,0.82,0.07%,0.85,12.00,15.20,2,DH
8,302,8,2024-04-07,MIL,,SEA,W 12-4,CG,5,5,3,4,0,0,2,5,0,0,0,1,.387,.444,.677,1.122,10,0,0,0,0,0,1.000,0.49,0.176,0.48,0.10%,3.58,42.00,57.10,2,C
9,303,9,2024-04-08,MIL,@,CIN,L 8-10,CG,5,5,1,2,1,0,0,1,0,0,0,1,.389,.439,.667,1.106,3,0,0,0,0,0,.500,0.95,0.001,1.09,0.00%,0.96,12.00,15.70,2,C
10,304,10,2024-04-09,MIL,@,CIN,W 9-5,CG,5,4,2,1,0,0,0,0,0,0,1,0,.375,.435,.625,1.060,1,0,0,0,0,0,.250,0.54,0.032,0.59,0.02%,1.05,9.00,12.40,2,C
