Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,10,2024-04-08,DET,@,PIT,L 4-7,7-GF,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,.000,1.10,-0.058,1.12,-0.04%,-1.02,0.00,0.00,8,PH CF
2,2,12,2024-04-12,DET,,MIN,W 8-2,8-GF,1,0,1,0,0,0,0,0,0,0,1,0,.000,.333,.000,.333,0,0,0,0,0,0,,0.00,0.000,0.00,0.00%,0.26,4.00,6.20,2,RF
3,3,14,2024-04-13 (2),DET,,MIN,L 1-4,CG,3,3,0,2,1,0,0,0,1,0,0,1,.400,.500,.600,1.100,3,0,0,0,0,0,1.000,1.57,0.090,1.79,0.06%,0.90,13.00,15.00,7,CF RF
4,4,16,2024-04-15,DET,,TEX,L 0-1,6-GF,2,2,0,0,0,0,0,0,0,0,0,2,.286,.375,.429,.804,0,0,0,0,0,0,,3.43,-0.171,3.78,-0.11%,-0.72,0.00,0.00,5,PH CF RF
5,5,17,2024-04-16,DET,,TEX,W 4-2,CG,4,4,0,0,0,0,0,0,0,0,0,1,.182,.250,.273,.523,0,0,0,0,0,0,.000,1.08,-0.140,1.10,-0.09%,-1.37,0.00,0.00,6,RF
6,6,18,2024-04-17,DET,,TEX,L 4-5,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,.182,.250,.273,.523,0,,0,0,,,,,,,,,0.00,0.00,2,PR
7,7,20,2024-04-19,DET,@,MIN,W 5-4,CG,5,5,2,3,0,1,0,2,1,0,0,2,.313,.353,.500,.853,5,0,0,0,0,0,1.000,1.69,0.513,1.70,0.31%,2.52,27.00,34.40,2,RF
8,8,21,2024-04-20,DET,@,MIN,L 3-4,CG,4,4,0,1,0,1,0,1,0,0,0,2,.300,.333,.550,.883,3,0,0,0,0,0,.500,1.04,-0.044,1.07,-0.03%,0.37,10.00,12.50,2,RF
9,9,24,2024-04-23,DET,@,TBR,W 4-2,CG,4,3,0,1,0,0,0,0,0,1,1,0,.304,.360,.522,.882,1,0,0,0,0,0,.333,0.94,-0.060,1.02,-0.04%,-0.61,5.00,6.00,2,RF
10,10,25,2024-04-24,DET,@,TBR,L 5-7,CG,4,3,0,0,0,0,0,0,0,0,1,1,.269,.345,.462,.806,0,0,0,0,0,0,.000,0.92,-0.031,0.99,-0.02%,-0.17,2.00,3.00,3,CF RF
11,11,26,2024-04-26,DET,,KCR,L 0-8,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,.259,.333,.444,.778,0,0,0,0,0,0,.000,1.84,-0.045,2.12,-0.03%,-0.16,0.00,0.00,9,PH CF
12,12,27,2024-04-27,DET,,KCR,W 6-5,GS-9,5,4,0,1,0,0,0,0,0,0,1,0,.258,.343,.419,.762,1,0,0,0,0,0,.250,1.61,-0.029,1.78,-0.02%,-0.45,5.00,6.00,3,CF
13,13,28,2024-04-28,DET,,KCR,W 4-1,CG,4,4,1,2,0,0,1,2,0,0,0,0,.286,.359,.514,.873,5,0,0,0,0,0,.333,0.73,0.187,0.84,0.13%,1.73,19.00,25.20,3,RF
14,14,29,2024-04-30 (1),DET,,STL,L 1-2,CG,4,4,0,0,0,0,0,0,0,0,0,0,.256,.326,.462,.787,0,0,0,0,0,0,.000,0.52,-0.054,0.54,-0.03%,-0.59,0.00,0.00,3,CF RF
15,15,30,2024-04-30 (2),DET,,STL,W 11-6,CG,5,4,3,3,0,0,2,3,0,0,1,1,.302,.375,.628,1.003,9,0,0,0,0,0,1.000,0.61,0.313,0.59,0.18%,2.66,37.00,50.10,7,RF
16,16,31,2024-05-01,DET,,STL,W 4-1,CG,4,4,1,1,0,0,0,0,0,0,0,0,.298,.365,.596,.961,1,0,0,0,0,0,.250,0.63,-0.076,0.67,-0.05%,-0.63,5.00,6.20,3,CF RF
17,17,32,2024-05-03,DET,@,NYY,L 1-2,GS-7,4,2,0,0,0,0,0,0,0,0,2,0,.286,.375,.571,.946,0,0,0,0,0,0,.000,1.56,0.017,1.78,0.01%,0.14,4.00,6.00,3,CF
18,18,33,2024-05-04,DET,@,NYY,L 3-5,CG,4,4,1,2,0,0,0,0,0,0,0,2,.302,.383,.566,.949,2,0,0,0,0,0,1.000,0.86,0.029,0.94,0.02%,0.25,8.00,9.20,3,CF
19,19,35,2024-05-06,DET,@,CLE,L 1-2,6-GF,2,1,0,0,0,0,0,0,0,0,1,1,.296,.387,.556,.943,0,0,0,0,0,0,,2.84,-0.092,3.13,-0.06%,-0.29,2.00,3.00,7,PH CF
20,20,36,2024-05-07,DET,@,CLE,W 11-7,CG,5,5,1,2,0,0,0,0,0,0,0,2,.305,.388,.542,.930,2,0,0,0,0,0,.667,0.95,0.102,0.96,0.06%,1.29,8.00,9.20,2,CF
21,21,37,2024-05-08,DET,@,CLE,L 4-5 (10),CG(10),4,4,0,0,0,0,0,0,0,0,0,2,.286,.366,.508,.874,0,0,0,0,0,0,.000,0.73,-0.068,0.79,-0.05%,-0.72,0.00,0.00,3,CF
22,22,38,2024-05-10,DET,,HOU,L 2-5,CG,4,4,0,1,0,0,0,0,0,0,0,1,.284,.360,.493,.853,1,0,0,0,0,0,.333,0.96,-0.064,0.87,-0.04%,-0.58,3.00,3.00,6,CF
23,23,39,2024-05-11,DET,,HOU,W 8-2,CG,5,4,1,1,1,0,0,0,1,0,1,1,.282,.363,.493,.855,2,0,0,0,0,0,.333,0.55,0.049,0.45,0.03%,-0.14,14.00,18.20,3,CF
24,24,41,2024-05-13,DET,,MIA,W 6-5,CG,4,4,1,2,1,0,0,0,0,0,0,1,.293,.369,.507,.876,3,0,0,0,0,0,.667,0.77,0.087,0.62,0.04%,0.35,10.00,12.20,3,CF RF
25,25,42,2024-05-14,DET,,MIA,L 0-1 (10),CG(10),4,4,0,2,0,0,0,0,0,0,0,0,.304,.375,.506,.881,2,0,0,0,0,0,.500,2.30,-0.110,2.00,-0.06%,-0.08,6.00,6.00,7,RF
26,26,43,2024-05-15,DET,,MIA,L 0-2,CG,4,4,0,0,0,0,0,0,0,0,0,2,.289,.359,.482,.841,0,0,0,0,0,0,.000,1.46,-0.142,1.24,-0.07%,-1.14,0.00,0.00,3,CF
27,27,44,2024-05-17,DET,@,ARI,W 13-0,CG,5,3,2,1,1,0,0,1,0,0,2,1,.291,.371,.488,.860,2,0,0,0,0,0,.500,0.58,0.076,0.45,0.04%,1.41,15.00,21.90,3,CF
28,28,45,2024-05-18,DET,@,ARI,W 8-3,CG,5,4,1,2,0,2,0,4,0,0,0,0,.300,.373,.533,.906,6,0,0,0,1,0,.400,1.42,0.335,1.20,0.17%,2.37,26.00,35.20,3,CF RF
