Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1531,1,2025-03-27,SDP,,ATL,W 7-4,CG,4,3,0,1,0,0,0,0,1,0,1,1,.333,.500,.333,.833,1,0,0,0,0,1,.500,1.51,-0.061,1.38,-0.03%,-0.31,10.00,12.00,4,SS
2,1532,2,2025-03-28,SDP,,ATL,W 4-3,CG,4,4,1,1,1,0,0,1,0,0,0,1,.286,.375,.429,.804,2,0,0,0,0,0,.333,1.30,0.050,1.27,0.03%,0.27,9.00,12.70,6,SS
3,1533,3,2025-03-29,SDP,,ATL,W 1-0,CG,3,1,0,0,0,0,0,0,0,0,1,1,.250,.455,.375,.830,0,0,1,0,0,1,,1.28,-0.006,1.24,0.00%,0.00,4.00,6.00,6,SS
4,1534,4,2025-03-30,SDP,,ATL,W 5-0,CG,4,3,1,1,1,0,0,1,1,0,1,2,.273,.467,.455,.921,2,0,0,0,0,0,1.000,0.43,0.090,0.44,0.05%,1.37,16.00,21.70,6,SS
5,1535,5,2025-03-31,SDP,,CLE,W 7-2,CG,4,3,2,1,0,0,0,0,0,0,1,1,.286,.474,.429,.902,1,0,0,0,0,0,.500,0.83,0.077,0.82,0.05%,0.66,9.00,12.40,6,SS
6,1536,6,2025-04-01,SDP,,CLE,W 7-0,CG,4,4,0,1,0,0,0,1,1,0,0,1,.278,.435,.389,.824,1,1,0,0,0,0,.333,0.82,-0.051,0.84,-0.03%,0.14,10.00,12.50,4,SS
7,1537,7,2025-04-02,SDP,,CLE,W 5-2,CG,4,4,0,0,0,0,0,0,0,0,0,0,.227,.370,.318,.689,0,0,0,0,0,0,.000,0.51,-0.034,0.53,-0.02%,-0.43,0.00,0.00,6,SS
8,1538,8,2025-04-04,SDP,@,CHC,L 1-3,CG,4,3,0,0,0,0,0,0,0,0,1,0,.200,.355,.280,.635,0,0,0,0,0,0,.000,0.78,-0.008,0.85,-0.01%,-0.22,2.00,3.00,4,SS
9,1539,9,2025-04-05,SDP,@,CHC,L 1-7,CG,4,3,0,1,0,0,0,0,0,0,1,1,.214,.371,.286,.657,1,1,0,0,0,0,.500,0.98,-0.045,1.10,-0.03%,-0.78,5.00,6.00,4,SS
10,1540,10,2025-04-06,SDP,@,CHC,W 8-7,CG,5,5,0,2,0,0,0,1,0,0,0,0,.242,.375,.303,.678,2,0,0,0,0,0,.400,1.93,-0.102,2.04,-0.07%,0.32,8.00,9.50,6,SS
