Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,1,1,2020-09-29,TOR,@,TBR,L 1-3,ALWC G1,CG,4,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,.000,1.01,-0.024,10.50,-0.15%,-0.31,4,1B
2,2,2,2020-09-30,TOR,@,TBR,L 2-8,ALWC G2,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.43,-0.021,4.19,-0.12%,-0.09,4,DH
3,3,1,2022-10-07,TOR,,SEA,L 0-4,ALWC G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.76,-0.078,7.89,-0.51%,-0.96,3,1B
4,4,2,2022-10-08,TOR,,SEA,L 9-10,ALWC G2,CG,5,4,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1,.250,0.90,0.003,10.01,0.01%,0.57,3,1B
5,5,1,2023-10-03,TOR,@,MIN,L 1-3,ALWC G1,CG,4,4,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,.250,1.11,0.025,11.55,0.13%,-0.07,3,1B
6,6,2,2023-10-04,TOR,@,MIN,L 0-2,ALWC G2,CG,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,1.37,-0.134,13.39,-0.75%,-1.12,3,1B
,,,,,,,0-6,,,25,22,1,3,1,0,0,1,0,0,2,5,4,0,1,0,0,1,.176,0.93,-0.229,9.59,-1.39%,-1.98,,
