Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,1,1,2019-10-03,ATL,,STL,L 6-7,NLDS G1,6-GF,2,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1.000,1.77,0.054,27.74,0.47%,0.45,6,PH LF
2,2,2,2019-10-04,ATL,,STL,W 3-0,NLDS G2,7-GF,1,1,1,1,0,0,1,2,0,0,0,0,4,0,0,0,0,0,,0.79,0.169,12.09,1.45%,1.87,9,PH LF
3,3,3,2019-10-06,ATL,@,STL,W 3-1,NLDS G3,8-GF,2,2,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,0,.500,3.95,0.343,82.64,4.69%,1.42,9,PH LF
4,4,4,2019-10-07,ATL,@,STL,L 4-5 (10),NLDS G4,4-GF(10),3,3,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,.000,1.71,-0.021,33.32,-0.37%,-0.30,9,LF
5,5,5,2019-10-09,ATL,,STL,L 1-13,NLDS G5,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.02,-0.003,0.94,-0.05%,-0.68,6,LF
6,6,1,2020-09-30,ATL,,CIN,W 1-0 (13),NLWC G1,CG(13),5,4,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,,1.94,-0.124,20.08,-0.72%,-0.99,6,LF
7,7,2,2020-10-01,ATL,,CIN,W 5-0,NLWC G2,CG,4,4,1,1,0,0,1,2,0,0,0,2,4,0,0,0,0,0,.000,0.75,-0.052,7.31,-0.29%,0.94,6,LF
8,8,3,2020-10-06,ATL,,MIA,W 9-5,NLDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.69,-0.070,10.78,-0.67%,-0.70,7,LF
9,9,4,2020-10-07,ATL,,MIA,W 2-0,NLDS G2,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.41,0.006,6.56,0.06%,0.17,7,LF
10,10,5,2020-10-08,ATL,@,MIA,W 7-0,NLDS G3,CG,5,5,0,1,1,0,0,1,0,0,0,3,2,0,0,0,0,0,.500,0.53,-0.054,5.46,-0.35%,-0.50,7,LF
11,11,6,2020-10-12,ATL,@,LAD,W 5-1,NLCS G1,GS-2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,7,LF
12,12,1,2021-10-08,ATL,@,MIL,L 1-2,NLDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,2.17,-0.183,34.04,-1.61%,-0.92,5,CF
13,13,2,2021-10-09,ATL,@,MIL,W 3-0,NLDS G2,CG,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,0.61,-0.053,9.79,-0.51%,-0.52,5,CF RF
14,14,3,2021-10-11,ATL,,MIL,W 3-0,NLDS G3,CG,4,4,0,2,0,1,0,0,0,0,0,1,4,0,0,0,0,0,.667,0.64,0.071,13.28,0.84%,0.04,5,CF RF
15,15,4,2021-10-12,ATL,,MIL,W 5-4,NLDS G4,CG,4,3,0,2,0,0,0,0,0,0,0,0,2,0,1,0,0,0,.667,1.79,0.134,39.53,1.73%,1.08,5,CF LF
16,16,5,2021-10-16,ATL,,LAD,W 3-2,NLCS G1,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.95,-0.075,24.80,-1.10%,-0.58,6,CF
17,17,6,2021-10-17,ATL,,LAD,W 5-4,NLCS G2,GS-7,3,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.500,0.64,-0.024,16.82,-0.34%,-0.15,6,CF
18,18,7,2021-10-19,ATL,@,LAD,L 5-6,NLCS G3,CG,5,5,1,2,0,0,0,2,0,0,0,2,2,0,0,0,0,0,.667,1.44,0.068,30.04,0.96%,0.94,6,CF
19,19,8,2021-10-20,ATL,@,LAD,W 9-2,NLCS G4,CG,5,3,1,1,0,0,1,2,0,0,1,1,4,0,0,0,1,1,.000,0.53,0.102,16.30,2.01%,0.75,6,CF RF
20,20,9,2021-10-21,ATL,@,LAD,L 2-11,NLCS G5,CG,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.38,-0.030,6.95,-0.33%,-0.39,5,CF
21,21,10,2021-10-23,ATL,,LAD,W 4-2,NLCS G6,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.81,-0.087,31.53,-1.92%,-1.21,5,CF RF
22,22,11,2021-10-26,ATL,@,HOU,W 6-2,WS G1,CG,5,4,1,1,0,0,1,2,0,0,1,2,4,0,0,0,0,0,.000,0.47,0.061,24.43,2.03%,1.23,6,CF RF
23,23,12,2021-10-27,ATL,@,HOU,L 2-7,WS G2,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.52,-0.057,26.91,-1.67%,-0.86,7,CF
24,24,13,2021-10-29,ATL,,HOU,W 2-0,WS G3,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,1.02,-0.075,64.08,-2.64%,-0.95,6,CF RF
25,25,14,2021-10-30,ATL,,HOU,W 3-2,WS G4,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,1.08,-0.086,68.86,-3.37%,-0.74,7,CF RF
26,26,15,2021-10-31,ATL,,HOU,L 5-9,WS G5,CG,4,4,1,1,0,0,1,4,0,0,0,1,4,0,0,0,0,0,.000,1.43,0.196,67.20,5.01%,2.61,6,CF
27,27,16,2021-11-02,ATL,@,HOU,W 7-0,WS G6,CG,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,0.29,-0.024,25.69,-1.23%,-0.20,5,CF RF
,,,,,,,19-8,,,97,90,7,18,1,1,5,18,0,0,5,32,36,0,1,0,1,2,.241,0.99,0.186,27.20,2.08%,1.81,,
