Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,1,1,2020-09-29,TOR,@,TBR,L 1-3,ALWC G1,GS-8,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.56,-0.073,16.18,-0.42%,-0.52,9,C
2,2,2,2020-09-30,TOR,@,TBR,L 2-8,ALWC G2,CG,3,3,2,2,0,0,2,2,0,0,0,0,8,0,0,0,0,0,.000,0.25,0.028,2.44,0.16%,1.64,9,C
3,3,1,2022-10-07,TOR,,SEA,L 0-4,ALWC G1,CG,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.52,-0.039,5.40,-0.24%,-0.47,8,DH
4,4,2,2022-10-08,TOR,,SEA,L 9-10,ALWC G2,CG,5,5,0,3,1,0,0,2,0,0,0,2,4,0,0,0,0,0,1.000,1.15,-0.070,12.76,-0.51%,1.70,7,C
,,,,,,,0-4,,,13,13,2,5,1,0,2,4,0,0,0,4,12,0,0,0,0,0,.429,0.86,-0.154,9.19,-1.01%,2.36,,
