Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,624,1,2025-03-27,NYY,,MIL,W 4-2,8-GF,1,1,0,1,0,0,0,0,0,1,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,1.000,0.08,0.000,0.07,0.00%,0.03,3.00,3.00,6,CF
2,625,2,2025-03-29,NYY,,MIL,W 20-9,CG,5,4,3,1,0,0,0,0,0,0,1,1,.400,.500,.400,.900,1,0,0,0,0,0,.333,0.23,0.014,0.21,0.01%,0.76,11.00,15.60,9,CF
3,626,3,2025-03-30,NYY,,MIL,W 12-3,7-GF,1,0,0,0,0,0,0,0,0,0,0,0,.400,.571,.400,.971,0,0,1,0,0,0,,0.00,0.000,0.00,0.00%,0.38,2.00,3.00,7,CF
4,627,4,2025-04-01,NYY,,ARI,L 5-7,7-GF,1,1,0,0,0,0,0,0,0,0,0,1,.333,.500,.333,.833,0,0,0,0,0,0,,0.49,-0.013,0.49,-0.01%,-0.16,0.00,0.00,7,CF
5,628,6,2025-04-03,NYY,,ARI,W 9-7,CG,4,4,1,3,1,0,1,3,0,0,0,0,.500,.583,.900,1.483,7,0,0,0,0,0,.667,0.29,0.166,0.26,0.09%,2.86,26.00,34.70,7,CF
6,629,7,2025-04-04,NYY,@,PIT,W 9-4,CG,5,3,2,1,0,0,0,0,0,0,2,2,.462,.588,.769,1.357,1,0,0,0,0,0,1.000,0.43,0.048,0.42,0.03%,0.28,11.00,15.40,7,CF
7,630,8,2025-04-05,NYY,@,PIT,W 10-4,CG,4,4,2,2,0,0,2,4,0,0,0,0,.471,.571,1.059,1.630,8,0,0,0,0,0,.000,0.92,0.318,0.91,0.19%,2.17,32.00,44.40,9,CF
8,631,9,2025-04-06,NYY,@,PIT,L 4-5 (11),CG(11),5,5,0,2,0,0,0,2,0,0,0,0,.455,.538,.909,1.448,2,0,0,0,0,0,.400,2.40,0.150,2.57,0.10%,1.13,10.00,13.00,9,CF
9,632,10,2025-04-07,NYY,@,DET,L 2-6,CG,4,4,1,1,0,0,0,0,0,0,0,0,.423,.500,.808,1.308,1,0,0,0,0,0,.250,0.57,-0.014,0.61,-0.01%,-0.36,5.00,6.20,8,CF
10,633,11,2025-04-08,NYY,@,DET,L 0-5,CG,3,3,0,0,0,0,0,0,0,0,0,2,.379,.455,.724,1.179,0,0,0,0,0,0,.000,0.30,-0.023,0.33,-0.02%,-0.43,0.00,0.00,8,CF
