Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,524,1,2025-03-27,KCR,,CLE,L 4-7 (10),CG(10),5,5,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,.000,1.49,-0.484,1.52,-0.30%,-2.59,0.00,0.00,1,3B LF
2,525,2,2025-03-29,KCR,,CLE,W 4-3,CG,4,3,1,2,0,0,0,0,0,0,1,0,.250,.333,.250,.583,2,0,0,0,0,0,.667,1.69,0.145,1.66,0.09%,1.25,10.00,12.20,1,LF
3,526,3,2025-03-30,KCR,,CLE,L 2-6,GS-9,5,3,1,1,0,0,0,0,0,1,1,0,.273,.429,.273,.701,1,0,1,0,0,0,.333,0.63,-0.012,0.64,-0.01%,0.39,9.00,12.20,1,3B LF
4,527,4,2025-03-31,KCR,@,MIL,W 11-1,GS-9,5,5,2,3,0,0,0,2,0,0,0,0,.375,.474,.375,.849,3,0,0,0,0,0,.600,0.41,0.036,0.35,0.02%,1.99,17.00,22.40,1,3B
5,528,5,2025-04-01,KCR,@,MIL,L 0-5,CG,4,4,0,1,1,0,0,0,0,0,0,1,.350,.435,.400,.835,2,0,0,0,0,0,.333,0.68,-0.031,0.63,-0.02%,-0.43,5.00,6.00,1,LF
6,529,6,2025-04-02,KCR,@,MIL,L 2-3 (11),CG(11),5,5,0,1,1,0,0,0,0,0,0,3,.320,.393,.400,.793,2,0,0,0,0,0,.500,1.99,-0.094,1.74,-0.05%,-0.63,5.00,6.00,1,3B
7,530,7,2025-04-04,KCR,,BAL,W 8-2,GS-7,4,3,0,0,0,0,0,0,0,0,1,0,.286,.375,.357,.732,0,0,0,0,0,0,.000,1.10,-0.068,0.96,-0.04%,-0.57,2.00,3.00,1,LF
8,531,8,2025-04-05,KCR,,BAL,L 1-8,CG,4,2,0,0,0,0,0,0,0,0,2,0,.267,.389,.333,.722,0,0,0,0,0,0,.000,1.05,-0.055,1.00,-0.03%,-0.26,4.00,6.00,1,3B
9,532,9,2025-04-06,KCR,,BAL,W 4-1,CG,4,4,0,1,0,0,0,0,0,0,0,0,.265,.375,.324,.699,1,0,0,0,0,0,.250,0.35,-0.020,0.32,-0.01%,-0.24,3.00,3.00,1,3B LF
10,533,10,2025-04-07,KCR,,MIN,W 4-2,CG,4,2,1,1,1,0,0,0,0,0,2,0,.278,.409,.361,.770,2,0,0,0,0,0,.500,0.76,0.061,0.76,0.04%,0.70,11.00,15.20,1,3B
11,534,11,2025-04-08,KCR,,MIN,W 2-1,CG,4,3,0,0,0,0,0,0,0,0,1,0,.256,.396,.333,.729,0,0,0,0,0,0,.000,1.22,-0.070,1.27,-0.04%,-0.51,2.00,3.00,1,DH
12,535,12,2025-04-09,KCR,,MIN,L 0-4,CG,4,4,0,0,0,0,0,0,0,0,0,2,.233,.365,.302,.668,0,0,0,0,0,0,.000,0.64,-0.067,0.66,-0.04%,-0.71,0.00,0.00,1,LF
13,536,13,2025-04-10,KCR,,MIN,W 3-2,CG,4,4,0,1,0,0,0,1,0,0,0,0,.234,.357,.298,.655,1,1,0,0,0,0,.250,1.87,0.090,1.95,0.06%,0.03,5.00,6.50,1,3B
14,537,14,2025-04-11,KCR,@,CLE,L 0-7,CG,4,4,0,0,0,0,0,0,0,0,0,2,.216,.333,.275,.608,0,0,0,0,0,0,.000,0.99,-0.101,1.10,-0.07%,-1.01,0.00,0.00,1,3B
15,538,15,2025-04-12,KCR,@,CLE,L 3-6,GS-6,3,2,0,0,0,0,0,0,0,0,1,0,.208,.333,.264,.597,0,0,0,0,0,0,.000,0.79,0.007,0.86,0.01%,-0.08,2.00,3.00,1,LF
16,539,17,2025-04-14,KCR,@,NYY,L 1-4,CG,4,3,0,0,0,0,0,0,0,0,1,0,.196,.328,.250,.578,0,0,0,0,0,0,.000,0.77,-0.023,0.76,-0.01%,-0.24,2.00,3.00,1,DH
17,540,19,2025-04-16,KCR,@,NYY,L 3-4,CG,4,4,0,0,0,0,0,1,0,0,0,0,.183,.310,.233,.543,0,0,0,0,0,0,.000,1.32,-0.053,1.21,-0.03%,-0.43,2.00,3.50,1,3B
18,541,20,2025-04-17,KCR,@,DET,L 1-6,CG,5,5,0,1,0,0,0,0,0,0,0,1,.185,.303,.231,.533,1,0,0,0,0,0,.250,0.67,-0.027,0.65,-0.02%,-0.45,3.00,3.00,1,DH
19,542,21,2025-04-18,KCR,@,DET,L 3-7,CG,5,4,0,1,0,0,0,0,0,0,1,0,.188,.309,.232,.541,1,0,0,0,0,0,.250,0.71,0.034,0.65,0.02%,-0.10,5.00,6.00,1,3B
