Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
11,11,11,2022-10-23,PHI,,SDP,W 4-3,NLCS G5,CG,4,4,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1.000,0.99,0.074,23.32,1.16%,0.18,,,3,C
12,12,12,2022-10-28,PHI,@,HOU,W 6-5 (10),WS G1,CG(10),5,4,1,2,1,0,1,3,0,0,1,0,6,0,0,0,0,0,.333,1.63,0.571,84.89,18.25%,2.60,,,3,C
13,13,13,2022-10-29,PHI,@,HOU,L 2-5,WS G2,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.85,-0.066,43.65,-1.90%,-0.81,,,3,C
14,14,14,2022-11-01,PHI,,HOU,W 7-0,WS G3,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.35,-0.034,22.09,-1.18%,-0.70,,,3,C
15,15,15,2022-11-02,PHI,,HOU,L 0-5,WS G4,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.48,-0.049,30.84,-1.82%,-0.79,,,3,C
16,16,16,2022-11-03,PHI,,HOU,L 2-3,WS G5,CG,5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,1.31,-0.162,109.06,-8.34%,-0.86,,,3,C
17,17,17,2022-11-05,PHI,@,HOU,L 1-4,WS G6,CG,4,3,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,.500,0.48,0.004,37.67,0.09%,0.12,,,3,C
18,18,1,2023-10-03,PHI,,MIA,W 4-1,NLWC G1,CG,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,0.92,-0.050,9.52,-0.28%,-0.93,,,5,C
19,19,2,2023-10-04,PHI,,MIA,W 7-1,NLWC G2,CG,4,4,1,2,1,0,1,1,0,0,0,0,6,0,0,0,0,0,.333,0.47,0.099,4.55,0.55%,0.32,,,5,C
20,20,3,2023-10-07,PHI,@,ATL,W 3-0,NLDS G1,CG,4,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,.000,1.07,-0.009,16.82,-0.08%,0.25,,,6,C
21,21,4,2023-10-09,PHI,@,ATL,L 4-5,NLDS G2,CG,5,5,1,2,0,0,1,2,0,0,0,1,5,0,0,0,0,0,.333,1.50,0.047,22.96,0.57%,0.86,,,5,C
22,22,5,2023-10-11,PHI,,ATL,W 10-2,NLDS G3,CG,4,3,0,1,1,0,0,2,0,0,1,2,2,0,0,0,0,0,1.000,0.35,0.085,7.27,1.00%,2.06,,,6,C
23,23,6,2023-10-12,PHI,,ATL,W 3-1,NLDS G4,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.75,-0.077,16.57,-1.01%,-0.91,,,6,C
24,24,7,2023-10-16,PHI,,ARI,W 5-3,NLCS G1,CG,4,4,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,.333,0.42,-0.041,10.91,-0.61%,-1.05,,,6,C
25,25,8,2023-10-17,PHI,,ARI,W 10-0,NLCS G2,GS-9,4,4,1,2,1,0,0,3,0,0,0,1,3,0,0,0,0,0,.667,0.40,0.037,10.56,0.54%,2.71,,,6,C
26,26,9,2023-10-19,PHI,@,ARI,L 1-2,NLCS G3,CG,3,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.61,-0.047,12.71,-0.57%,-0.39,,,6,C
27,27,10,2023-10-20,PHI,@,ARI,L 5-6,NLCS G4,CG,4,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,0.79,-0.045,24.29,-0.93%,-0.87,,,6,C
28,28,11,2023-10-21,PHI,@,ARI,W 6-1,NLCS G5,CG,4,4,1,1,0,0,1,2,0,0,0,0,4,1,0,0,0,0,.000,0.57,-0.005,23.56,-0.14%,0.44,,,6,C
29,29,12,2023-10-23,PHI,,ARI,L 1-5,NLCS G6,CG,4,4,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,.333,1.01,-0.026,39.53,-0.66%,-0.26,,,6,C
30,30,13,2023-10-24,PHI,,ARI,L 2-4,NLCS G7,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.91,-0.019,75.83,-1.18%,0.06,,,6,C
31,31,1,2024-10-05,PHI,,NYM,L 2-6,NLDS G1,CG,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.59,-0.045,9.27,-0.39%,-0.25,4.00,6.20,7,C
32,32,2,2024-10-06,PHI,,NYM,W 7-6,NLDS G2,CG,4,3,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,.000,1.20,0.065,18.35,0.61%,0.57,4.00,6.50,6,C
33,33,3,2024-10-08,PHI,@,NYM,L 2-7,NLDS G3,CG,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,.000,0.36,-0.012,7.43,-0.14%,-0.36,2.00,3.00,6,C
34,34,4,2024-10-09,PHI,@,NYM,L 1-4,NLDS G4,CG,4,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.000,1.28,-0.064,28.31,-0.99%,-0.64,4.00,6.00,6,C
,,,,,,,20-14,,,140,125,19,27,5,0,6,19,0,1,10,41,50,2,4,0,0,0,.269,0.77,0.245,24.26,2.85%,0.98,14.00,21.70,,
