Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,634,1,2025-03-18,CHC,,LAD,L 1-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,.000,1.04,-0.094,1.01,-0.05%,-0.93,0.00,0.00,3,RF
2,635,2,2025-03-19,CHC,,LAD,L 3-6,CG,5,4,0,1,1,0,0,1,0,0,1,0,.125,.222,.250,.472,2,0,0,0,0,0,.250,1.09,0.056,0.97,0.03%,0.64,9.00,12.50,3,RF
3,636,3,2025-03-27,CHC,@,ARI,W 10-6,CG,6,5,0,1,0,0,0,1,0,0,1,2,.154,.267,.231,.497,1,0,0,0,0,0,.333,0.50,0.060,0.43,0.03%,-0.18,7.00,9.50,2,RF
4,637,4,2025-03-28,CHC,@,ARI,L 1-8,CG,4,3,0,0,0,0,0,0,1,0,1,1,.125,.263,.188,.451,0,0,0,0,0,0,.000,0.66,-0.046,0.61,-0.03%,-0.59,7.00,9.00,2,RF
5,638,5,2025-03-29,CHC,@,ARI,W 4-3,CG,4,4,1,3,1,0,1,2,0,0,0,0,.250,.348,.500,.848,7,0,0,0,0,0,.667,0.72,0.281,0.63,0.15%,2.18,24.00,31.20,2,RF
6,639,6,2025-03-30,CHC,@,ARI,L 6-10,CG,5,4,1,1,0,0,1,3,0,0,1,2,.250,.357,.583,.940,4,0,0,0,0,0,.000,0.97,0.131,0.88,0.07%,1.48,20.00,28.70,3,RF
7,640,7,2025-03-31,CHC,@,ATH,W 18-3,CG,7,7,4,4,2,0,1,3,0,0,0,0,.323,.400,.742,1.142,9,0,0,0,0,0,.500,0.44,0.140,0.37,0.07%,3.95,37.00,50.30,2,RF
8,641,8,2025-04-01,CHC,@,ATH,W 7-4,CG,5,3,3,2,1,0,1,1,0,0,2,1,.353,.450,.853,1.303,6,0,0,0,0,1,1.000,0.79,0.208,0.70,0.11%,2.16,27.00,37.10,2,RF
9,642,9,2025-04-02,CHC,@,ATH,W 10-2,CG,5,3,1,0,0,0,0,0,1,0,2,0,.324,.444,.784,1.228,0,0,0,0,0,0,.000,0.50,-0.039,0.46,-0.02%,-0.04,11.00,15.20,3,DH
10,643,10,2025-04-04,CHC,,SDP,W 3-1,CG,4,2,1,0,0,0,0,0,1,0,2,0,.308,.449,.744,1.193,0,0,0,0,0,0,.000,0.84,-0.016,0.85,-0.01%,-0.02,11.00,15.20,2,RF
