Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,994,1,2025-03-27,NYY,,MIL,W 4-2,CG,4,4,0,1,1,0,0,1,0,0,0,2,.250,.250,.500,.750,2,0,0,0,0,0,.500,1.07,0.039,0.96,0.02%,0.72,7.00,9.50,2,RF
2,995,2,2025-03-29,NYY,,MIL,W 20-9,GS-9,6,6,4,4,1,0,3,8,0,0,0,0,.500,.500,1.600,2.100,14,0,0,0,0,0,.333,0.34,0.074,0.30,0.04%,5.50,59.00,82.80,3,RF
3,996,3,2025-03-30,NYY,,MIL,W 12-3,GS-8,4,1,4,1,0,0,1,2,0,0,3,0,.545,.643,1.818,2.461,4,0,0,0,0,1,,0.59,0.247,0.56,0.14%,3.18,28.00,40.80,3,RF
4,997,4,2025-04-01,NYY,,ARI,L 5-7,CG,4,4,0,0,0,0,0,0,0,0,0,2,.400,.500,1.333,1.833,0,0,0,0,0,0,.000,1.05,-0.116,1.05,-0.07%,-1.21,0.00,0.00,3,RF
5,998,5,2025-04-02,NYY,,ARI,L 3-4,CG,4,4,1,1,0,0,0,0,0,0,0,3,.368,.455,1.105,1.560,1,0,0,0,0,0,1.000,0.65,0.001,0.63,0.00%,0.05,5.00,6.20,3,RF
6,999,6,2025-04-03,NYY,,ARI,W 9-7,CG,5,5,2,3,1,0,1,4,1,0,0,0,.417,.481,1.167,1.648,7,0,0,0,0,0,.500,0.55,0.212,0.51,0.12%,2.84,35.00,47.40,3,DH
7,1000,7,2025-04-04,NYY,@,PIT,W 9-4,CG,6,5,1,1,0,0,1,2,1,0,1,3,.379,.455,1.103,1.558,4,0,0,0,0,0,.000,0.61,0.015,0.60,0.01%,1.09,23.00,31.20,2,RF
8,1001,8,2025-04-05,NYY,@,PIT,W 10-4,CG,5,4,2,1,0,0,0,0,0,0,0,0,.364,.447,1.000,1.447,1,1,1,0,0,0,.250,0.68,0.014,0.67,0.01%,0.35,9.00,12.40,3,RF
9,1002,9,2025-04-06,NYY,@,PIT,L 4-5 (11),CG(11),5,4,0,0,0,0,0,0,0,0,1,2,.324,.419,.892,1.310,0,0,0,0,0,1,.000,1.85,-0.054,1.97,-0.04%,-0.64,2.00,3.00,3,DH
10,1003,10,2025-04-07,NYY,@,DET,L 2-6,CG,4,3,0,1,0,0,0,1,0,0,1,0,.325,.426,.850,1.276,1,0,0,0,0,0,.333,0.92,0.061,0.99,0.04%,0.61,7.00,9.50,2,RF
11,1004,11,2025-04-08,NYY,@,DET,L 0-5,CG,4,4,0,2,0,0,0,0,0,0,0,1,.341,.431,.818,1.250,2,0,0,0,0,0,.667,0.87,-0.065,0.93,-0.04%,-0.22,6.00,6.00,3,RF
12,1005,12,2025-04-09,NYY,@,DET,W 4-3,CG,5,4,0,2,0,0,0,2,0,0,1,1,.354,.446,.792,1.238,2,0,0,0,0,0,.667,0.68,0.046,0.70,0.03%,1.35,12.00,16.00,2,RF
