Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
12,12,12,2018-10-26,BOS,@,LAD,L 2-3 (18),WS G3,CG(18),7,7,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.167,1.68,-0.274,69.82,-6.84%,-1.29,8,C 1B
13,13,13,2018-10-27,BOS,@,LAD,W 9-6,WS G4,GS-7,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.500,0.85,0.010,51.99,0.35%,0.03,8,C
14,14,14,2018-10-28,BOS,@,LAD,W 5-1,WS G5,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.51,-0.037,18.47,-0.85%,-0.66,8,C
15,15,1,2021-10-05,BOS,,NYY,W 6-2,ALWC G1,7-GF,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0.02,-0.001,0.42,-0.01%,-0.18,7,C
16,16,2,2021-10-07,BOS,@,TBR,L 0-5,ALDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.59,-0.062,9.20,-0.55%,-0.79,8,C
17,17,3,2021-10-08,BOS,@,TBR,W 14-6,ALDS G2,CG,5,5,1,3,0,0,0,2,0,0,0,1,3,0,0,0,0,0,.750,0.69,0.077,11.03,0.77%,1.60,8,C
18,18,4,2021-10-10,BOS,,TBR,W 6-4 (13),ALDS G3,6-GF(13),4,3,1,1,0,0,1,2,0,0,0,0,4,0,0,1,0,0,.000,1.99,0.234,41.52,2.74%,0.99,8,PH C
19,19,5,2021-10-11,BOS,,TBR,W 6-5,ALDS G4,GS-9,4,4,1,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1.000,1.13,0.078,25.08,0.97%,-0.17,8,C
20,20,6,2021-10-15,BOS,@,HOU,L 4-5,ALCS G1,GS-8,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.69,-0.053,18.01,-0.87%,-0.69,9,C
21,21,7,2021-10-16,BOS,@,HOU,W 9-5,ALCS G2,7-GF,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0.03,-0.001,0.79,-0.01%,-0.25,8,C
22,22,8,2021-10-18,BOS,,HOU,W 12-3,ALCS G3,CG,4,4,2,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,.500,0.73,0.088,22.72,1.55%,0.86,8,C
23,23,9,2021-10-19,BOS,,HOU,L 2-9,ALCS G4,CG,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,1.20,-0.077,38.18,-1.37%,-0.50,8,C
24,24,10,2021-10-20,BOS,,HOU,L 1-9,ALCS G5,CG,3,3,0,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,.500,0.25,-0.001,10.51,-0.03%,0.19,9,C
25,25,11,2021-10-22,BOS,@,HOU,L 0-5,ALCS G6,6-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.00,-0.025,39.05,-0.55%,-0.17,9,C
26,26,1,2022-10-11,HOU,,SEA,W 8-7,ALDS G1,7-GF,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.500,1.20,-0.013,18.80,-0.14%,0.15,8,PH C
27,27,3,2022-10-15,HOU,@,SEA,W 1-0 (18),ALDS G3,7-GF(18),5,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,2.98,-0.457,30.90,-2.94%,-1.92,9,PH C
28,28,6,2022-10-22,HOU,@,NYY,W 5-0,ALCS G3,CG,4,3,1,1,0,0,0,2,0,0,1,0,1,0,0,0,0,0,.333,0.45,0.042,9.43,0.54%,1.40,8,C
29,29,8,2022-10-28,HOU,,PHI,L 5-6 (10),WS G1,9-GF(10),1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.75,-0.043,91.37,-1.25%,-0.15,9,PH C
30,30,11,2022-11-02,HOU,@,PHI,W 5-0,WS G4,CG,4,3,0,1,0,0,0,0,0,0,0,2,1,0,1,0,0,0,1.000,0.70,0.038,44.42,1.42%,-0.07,7,C
31,31,13,2022-11-05,HOU,,PHI,W 4-1,WS G6,CG,3,3,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,.333,1.03,-0.018,80.41,-0.79%,0.18,6,DH
,,,,,,,20-11,,,99,92,11,23,2,0,2,11,0,0,5,23,31,1,1,1,0,0,.313,0.97,-0.569,28.43,-10.02%,-2.37,,
