Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1306,1,2025-03-27,TOR,,BAL,L 2-12,CG,4,3,0,0,0,0,0,0,0,0,1,2,.000,.250,.000,.250,0,0,0,0,0,0,.000,0.28,-0.026,0.28,-0.02%,-0.14,2.00,3.00,6,CF
2,1307,2,2025-03-28,TOR,,BAL,W 8-2,CG,4,4,1,2,0,0,0,0,1,0,0,1,.286,.375,.286,.661,2,0,0,0,0,0,.667,0.76,0.057,0.74,0.03%,-0.11,13.00,15.20,6,CF RF
3,1308,3,2025-03-29,TOR,,BAL,L 5-9,8-GF,1,0,0,0,0,0,0,0,0,0,1,0,.286,.444,.286,.730,0,0,0,0,0,0,,0.74,0.031,0.75,0.02%,0.39,2.00,3.00,6,PH DH
4,1309,4,2025-03-30,TOR,,BAL,W 3-1,CG,4,4,0,2,1,0,0,2,0,0,0,0,.364,.462,.455,.916,3,0,0,0,0,0,.500,1.10,0.127,1.02,0.07%,1.45,12.00,16.00,5,RF
5,1310,5,2025-03-31,TOR,,WSN,W 5-2,CG,4,4,0,2,1,0,0,1,0,0,0,2,.400,.471,.533,1.004,3,0,0,0,0,0,1.000,0.40,-0.009,0.35,-0.01%,0.27,10.00,12.50,6,CF RF
6,1311,6,2025-04-01,TOR,,WSN,W 5-3,CG,4,3,2,2,0,0,0,1,0,0,1,1,.444,.524,.556,1.079,2,0,0,0,0,0,1.000,1.17,0.139,1.08,0.08%,1.18,14.00,18.90,6,CF RF
7,1312,7,2025-04-02,TOR,,WSN,W 4-2,CG,4,3,1,1,0,0,1,1,0,0,1,2,.429,.520,.667,1.187,4,0,0,0,0,0,,0.81,0.103,0.78,0.06%,1.11,16.00,21.70,5,DH
8,1313,8,2025-04-04,TOR,@,NYM,L 0-5,CG,4,4,0,2,0,1,0,0,0,0,0,0,.440,.517,.720,1.237,4,0,0,0,0,0,.500,0.30,0.028,0.30,0.02%,0.38,11.00,12.00,6,CF
9,1314,9,2025-04-05,TOR,@,NYM,L 2-3,GS-8,4,4,0,0,0,0,0,0,0,0,0,3,.379,.455,.621,1.075,0,0,0,0,0,0,.000,1.29,-0.128,1.27,-0.08%,-1.36,0.00,0.00,6,RF
10,1315,10,2025-04-06,TOR,@,NYM,L 1-2,8-GF,0,0,0,0,0,0,0,0,1,0,0,0,.379,.455,.621,1.075,0,,0,0,,,,2.04,0.024,1.93,0.01%,0.09,5.00,6.00,5,PR DH
11,1316,11,2025-04-07,TOR,@,BOS,W 6-2,CG,5,4,1,4,0,0,0,3,0,0,0,0,.455,.514,.667,1.180,4,0,0,0,0,0,1.000,1.05,0.311,1.06,0.19%,3.41,20.00,25.70,5,RF
12,1317,12,2025-04-08,TOR,@,BOS,W 6-1,CG,5,4,1,2,0,0,1,1,0,0,1,1,.459,.524,.730,1.254,5,0,0,0,0,0,.500,0.75,0.142,0.83,0.09%,0.44,19.00,24.70,4,RF
