Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2017-10-05,CLE,,NYY,W 4-0,ALDS G1,CG,3,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.500,0.79,-0.014,12.44,-0.13%,-0.05,,,9,3B
2,2,2,2017-10-06,CLE,,NYY,W 9-8 (13),ALDS G2,GS-6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,1.25,-0.023,20.03,-0.23%,-0.29,,,9,3B
3,3,3,2017-10-08,CLE,@,NYY,L 0-1,ALDS G3,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.54,-0.122,15.93,-0.76%,-0.74,,,9,3B
4,4,4,2017-10-09,CLE,@,NYY,L 3-7,ALDS G4,GS-8,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.65,-0.033,12.50,-0.35%,-0.36,,,9,3B
5,5,5,2017-10-11,CLE,,NYY,L 2-5,ALDS G5,CG,3,3,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,1.000,1.79,0.013,74.58,0.35%,0.35,,,9,3B
6,6,1,2019-10-04,NYY,,MIN,W 10-4,ALDS G1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.74,-0.083,11.64,-0.75%,-1.49,,,9,3B
7,7,2,2019-10-05,NYY,,MIN,W 8-2,ALDS G2,CG,4,4,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,.667,0.22,0.015,3.48,0.13%,0.18,,,9,3B
8,8,3,2019-10-07,NYY,@,MIN,W 5-1,ALDS G3,CG,4,4,1,1,1,0,0,0,0,0,0,1,2,1,0,0,0,0,.333,0.56,0.012,5.84,0.06%,-0.69,,,9,3B
9,9,4,2019-10-12,NYY,@,HOU,W 7-0,ALCS G1,CG,4,4,1,2,0,0,1,1,0,0,0,1,5,0,0,0,0,0,.500,0.59,0.014,15.47,0.27%,1.03,,,8,3B
10,10,5,2019-10-13,NYY,@,HOU,L 2-3 (11),ALCS G2,CG(11),4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.09,-0.115,28.13,-1.70%,-0.75,,,7,3B
11,11,6,2019-10-15,NYY,,HOU,L 1-4,ALCS G3,CG,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,0.79,-0.053,24.76,-1.06%,-0.47,,,8,3B
12,12,7,2019-10-17,NYY,,HOU,L 3-8,ALCS G4,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.65,-0.053,19.75,-0.97%,-0.39,,,8,3B
13,13,8,2019-10-18,NYY,,HOU,W 4-1,ALCS G5,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.34,-0.028,6.26,-0.30%,-0.61,,,8,3B
14,14,9,2019-10-19,NYY,@,HOU,L 4-6,ALCS G6,CG,4,3,2,3,0,0,1,1,0,0,1,0,6,0,0,0,0,0,1.000,1.27,0.255,49.31,5.58%,2.02,,,8,3B
15,15,1,2020-09-29,NYY,@,CLE,W 12-3,ALWC G1,CG,5,4,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,.250,0.38,-0.027,3.92,-0.18%,-0.61,,,6,3B
16,16,2,2020-09-30,NYY,@,CLE,W 10-9,ALWC G2,CG,5,5,2,2,0,0,1,4,0,0,0,2,5,0,0,0,0,0,.500,1.76,0.318,19.49,2.02%,1.65,,,6,3B
17,17,3,2020-10-05,NYY,@,TBR,W 9-3,ALDS G1,CG,5,5,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,.400,0.86,0.017,13.42,0.20%,0.01,,,6,3B
18,18,4,2020-10-06,NYY,@,TBR,L 5-7,ALDS G2,CG,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.97,-0.045,14.88,-0.38%,-0.33,,,6,3B
19,19,5,2020-10-07,NYY,,TBR,L 4-8,ALDS G3,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.58,-0.058,12.13,-0.77%,-0.87,,,6,3B
20,20,6,2020-10-08,NYY,,TBR,W 5-1,ALDS G4,CG,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,0.76,0.034,14.85,0.36%,0.18,,,8,3B
21,21,7,2020-10-09,NYY,@,TBR,L 1-2,ALDS G5,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,1.28,-0.130,53.44,-3.12%,-0.88,,,6,3B
22,22,1,2021-10-05,NYY,@,BOS,L 2-6,ALWC G1,CG,3,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.500,0.46,-0.013,9.65,-0.16%,-0.16,,,7,SS 3B
23,23,1,2024-10-01,ATL,@,SDP,L 0-4,NLWC G1,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.56,-0.046,5.85,-0.27%,-0.54,0.00,0.00,8,3B
24,24,2,2024-10-02,ATL,@,SDP,L 4-5,NLWC G2,GS-9,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.74,-0.055,7.26,-0.30%,-0.56,0.00,0.00,7,3B
,,,,,,,11-13,,,88,82,8,16,1,0,3,8,0,0,4,20,26,1,0,1,1,0,.217,0.87,-0.220,18.96,-2.46%,-4.38,0.00,0.00,,
