Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,331,1,2022-04-08,TBR,,BAL,W 2-1,CG,4,3,0,0,0,0,0,1,0,0,0,0,.000,.000,.000,.000,0,0,0,0,1,0,.000,1.92,-0.139,1.78,-0.08%,-1.24,5,2B
2,332,2,2022-04-09,TBR,,BAL,W 5-3,CG,4,3,0,0,0,0,0,0,0,0,1,1,.000,.125,.000,.125,0,1,0,0,0,0,.000,0.68,-0.052,0.71,-0.03%,-1.00,1,2B
3,333,3,2022-04-10,TBR,,BAL,W 8-0,CG,5,5,2,2,0,0,1,2,0,0,0,2,.182,.231,.455,.685,5,0,0,0,0,0,.500,0.43,0.113,0.43,0.07%,2.11,1,2B
4,334,4,2022-04-11,TBR,,OAK,L 2-13,GS-8,3,3,0,1,0,0,0,0,0,0,0,1,.214,.250,.429,.679,1,0,0,0,0,0,.500,0.25,-0.015,0.27,-0.01%,-0.19,1,DH
5,335,5,2022-04-12,TBR,,OAK,W 9-8 (10),CG(10),6,5,3,2,0,0,1,1,0,0,1,1,.263,.318,.579,.897,5,0,0,0,0,0,.333,1.24,0.021,1.23,0.01%,0.75,1,2B
6,336,6,2022-04-13,TBR,,OAK,L 2-4,CG,5,4,0,1,0,0,0,0,0,0,1,0,.261,.333,.522,.855,1,0,0,0,0,0,.250,1.34,-0.036,1.41,-0.02%,-0.21,1,2B
7,337,7,2022-04-14,TBR,,OAK,L 3-6,CG,4,4,1,2,0,0,1,2,0,0,0,0,.296,.355,.630,.984,5,0,0,0,0,0,.333,0.72,0.088,0.73,0.05%,1.79,5,2B
8,338,8,2022-04-15,TBR,@,CHW,L 2-3,CG,4,3,1,0,0,0,0,0,0,0,1,2,.267,.343,.567,.910,0,0,0,0,0,0,.000,1.28,-0.072,1.26,-0.04%,-0.39,1,2B
9,339,9,2022-04-16,TBR,@,CHW,L 2-3,CG,4,3,1,0,0,0,0,0,0,0,1,2,.242,.333,.515,.848,0,0,0,0,0,0,.000,1.17,-0.064,1.14,-0.04%,-0.27,1,2B
10,340,10,2022-04-17,TBR,@,CHW,W 9-3,CG,5,5,0,0,0,0,0,0,0,0,0,1,.211,.295,.447,.743,0,0,0,0,0,0,.000,0.74,-0.094,0.68,-0.05%,-1.85,1,2B
11,341,11,2022-04-18,TBR,@,CHC,L 2-4,CG,4,3,0,0,0,0,0,0,0,0,1,1,.195,.292,.415,.706,0,0,0,0,0,0,.000,1.37,-0.093,1.28,-0.05%,-0.54,1,2B
12,342,12,2022-04-19,TBR,@,CHC,W 6-5,CG,4,4,0,2,0,0,0,1,0,0,0,0,.222,.308,.422,.730,2,0,0,0,0,0,.500,1.04,0.059,0.90,0.03%,0.96,5,DH
13,343,13,2022-04-20,TBR,@,CHC,W 8-2 (6),CG(6),4,3,2,0,0,0,0,0,0,0,1,1,.208,.304,.396,.699,0,0,0,0,0,0,.000,0.54,0.004,0.50,0.00%,-0.45,1,2B
