Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,203,1,2020-07-24,CHC,,MIL,W 3-0,CG,3,3,0,1,1,0,0,0,0,0,0,0,.333,.333,.667,1.000,2,0,0,0,0,0,.333,0.64,0.006,0.76,0.01%,0.20,7,DH
2,204,2,2020-07-25,CHC,,MIL,L 3-8,CG,4,3,0,1,0,0,0,0,0,0,1,1,.333,.429,.500,.929,1,0,0,0,0,0,.500,0.80,-0.004,0.94,0.00%,0.16,7,C
3,205,3,2020-07-26,CHC,,MIL,W 9-1,GS-6,2,2,0,1,0,0,0,1,0,0,0,1,.375,.444,.500,.944,1,0,0,0,0,0,1.000,0.92,0.020,1.09,0.01%,0.99,8,DH
4,206,5,2020-07-28,CHC,@,CIN,W 8-5,CG,5,5,0,1,0,0,0,0,0,0,0,1,.308,.357,.385,.742,1,0,0,0,0,0,.250,0.75,-0.035,0.89,-0.03%,-0.74,2,C
5,207,6,2020-07-29,CHC,@,CIN,L 7-12,CG,4,3,1,0,0,0,0,1,0,0,0,2,.250,.333,.313,.646,0,0,1,0,0,0,.000,0.62,-0.063,0.71,-0.04%,0.09,8,DH
6,208,7,2020-07-31,CHC,,PIT,W 6-3,CG,4,4,0,1,0,0,0,0,0,0,0,1,.250,.318,.300,.618,1,0,0,0,0,0,.333,0.55,-0.017,0.68,-0.01%,-0.88,7,C
7,209,8,2020-08-01,CHC,,PIT,W 4-3,CG,3,3,0,0,0,0,0,0,0,0,0,1,.217,.280,.261,.541,0,0,0,0,0,0,.000,0.68,-0.053,0.79,-0.04%,-0.77,9,DH
8,210,11,2020-08-04,CHC,,KCR,W 5-4,7-7,1,1,0,1,1,0,0,0,0,0,0,0,.250,.308,.333,.641,2,0,0,0,0,0,1.000,0.44,0.031,0.39,0.02%,0.63,7,PH
9,211,12,2020-08-05,CHC,@,KCR,W 6-1,CG,4,4,1,2,0,0,0,1,0,0,0,0,.286,.333,.357,.690,2,0,0,0,0,0,.500,0.49,0.003,0.38,0.00%,0.74,9,C
10,212,13,2020-08-06,CHC,@,KCR,L 2-13,CG,4,4,0,2,0,0,0,1,0,0,0,0,.313,.353,.375,.728,2,0,0,0,0,0,.500,0.14,-0.007,0.09,0.00%,1.05,7,1B DH
11,213,14,2020-08-11,CHC,@,CLE,W 7-1,GS-8,3,3,0,0,0,0,0,0,0,0,0,1,.286,.324,.343,.667,0,1,0,0,0,0,.000,0.85,-0.101,0.64,-0.05%,-1.24,8,DH
12,214,15,2020-08-12,CHC,@,CLE,W 7-2,CG,4,3,0,1,0,0,0,0,0,0,1,1,.289,.341,.342,.684,1,0,0,0,0,0,.500,0.76,-0.047,0.51,-0.02%,-0.48,8,C DH
13,215,16,2020-08-13,CHC,,MIL,W 4-2,CG,3,3,0,1,0,0,0,0,0,0,0,1,.293,.341,.341,.682,1,0,0,0,0,0,.500,0.53,-0.013,0.36,-0.01%,-0.53,9,C
14,216,18,2020-08-15,CHC,,MIL,L 5-6 (10),GS-6,2,2,0,0,0,0,0,0,0,0,0,0,.279,.326,.326,.652,0,0,0,0,0,0,.000,1.31,-0.070,0.84,-0.03%,-1.15,8,DH
15,217,21,2020-08-17 (2),CHC,,STL,W 5-4 (7),GS-6,2,0,0,0,0,0,0,0,0,0,2,0,.279,.354,.326,.680,0,0,0,0,0,0,,0.71,0.056,0.73,0.04%,0.53,8,C
16,218,22,2020-08-18,CHC,,STL,W 6-3,CG,4,3,0,1,1,0,0,1,0,0,1,1,.283,.365,.348,.713,2,0,0,0,0,0,.500,0.66,0.002,0.62,0.00%,0.98,8,C
17,219,23,2020-08-19 (1),CHC,,STL,L 3-9 (7),CG(7),3,3,0,0,0,0,0,0,0,0,0,2,.265,.345,.327,.672,0,0,0,0,0,0,.000,0.80,-0.058,0.64,-0.03%,-1.00,8,DH
18,220,24,2020-08-19 (2),CHC,,STL,W 4-2 (7),GS-7,2,2,0,1,0,0,0,2,0,0,0,0,.275,.351,.333,.684,1,0,0,0,0,0,.500,1.20,0.104,1.12,0.06%,0.85,7,C
19,221,25,2020-08-21,CHC,,CHW,L 1-10,6-GF,2,2,1,2,1,0,0,0,0,0,0,0,.302,.373,.377,.750,3,0,0,0,0,0,1.000,0.01,0.001,0.01,0.00%,0.77,7,1B
20,222,26,2020-08-22,CHC,,CHW,L 4-7,GS-7,2,2,0,1,1,0,0,2,0,0,0,1,.309,.377,.400,.777,2,0,0,0,0,0,1.000,1.76,0.128,1.34,0.06%,1.30,7,DH
21,223,27,2020-08-23,CHC,,CHW,W 2-1,CG,3,3,0,0,0,0,0,0,0,0,0,0,.293,.359,.379,.739,0,0,0,0,0,0,.000,1.12,0.116,0.98,0.06%,0.73,7,C
22,224,28,2020-08-24,CHC,@,DET,W 9-3,CG,5,2,1,0,0,0,0,0,0,0,1,1,.283,.377,.367,.743,0,0,2,0,0,1,.000,0.57,-0.031,0.42,-0.01%,-0.35,7,DH
23,225,29,2020-08-25,CHC,@,DET,L 1-7,GS-9,3,3,0,0,0,0,0,0,0,0,0,3,.270,.361,.349,.710,0,0,0,0,0,0,,1.08,-0.092,0.71,-0.04%,-0.82,7,DH
24,226,31,2020-08-28,CHC,@,CIN,L 5-6,CG,4,4,0,0,0,0,0,0,0,0,0,2,.254,.342,.328,.670,0,0,0,0,0,0,.000,1.13,-0.124,1.04,-0.07%,-1.01,8,C
25,227,32,2020-08-29 (1),CHC,@,CIN,W 3-0 (7),CG(7),3,3,0,0,0,0,0,0,0,0,0,2,.243,.329,.314,.643,0,0,0,0,0,0,.000,0.61,-0.047,0.64,-0.03%,-0.74,7,C
26,228,35,2020-09-01,CHC,@,PIT,W 8-7 (11),8-10,2,2,0,1,0,0,0,0,0,0,0,0,.250,.333,.319,.653,1,1,0,0,0,0,.500,1.35,-0.034,0.95,-0.01%,-0.54,8,PH DH
27,229,37,2020-09-03,CHC,@,PIT,L 2-6,GS-6,2,2,0,2,0,0,0,1,0,1,0,0,.270,.349,.338,.687,2,0,0,0,0,0,1.000,1.27,0.075,0.60,0.02%,0.68,8,DH
28,230,38,2020-09-04,CHC,,STL,W 4-1,CG,4,3,0,0,0,0,0,0,0,0,1,0,.260,.345,.325,.670,0,0,0,0,0,0,.000,0.62,-0.062,0.45,-0.03%,-0.90,7,C
