Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,60,1,2024-03-29,PHI,,ATL,L 3-9,CG,3,2,0,0,0,0,0,0,1,0,1,0,.000,.333,.000,.333,0,0,0,0,0,0,.000,0.68,-0.011,0.69,-0.01%,0.15,7.00,9.00,9,CF
2,61,2,2024-03-30,PHI,,ATL,L 4-12,CG,4,4,0,0,0,0,0,0,0,0,0,1,.000,.143,.000,.143,0,0,0,0,0,0,.000,0.61,-0.062,0.58,-0.04%,-1.08,0.00,0.00,9,CF
3,62,3,2024-03-31,PHI,,ATL,W 5-4,CG,3,2,1,0,0,0,0,0,0,0,0,1,.000,.200,.000,.200,0,0,1,0,0,0,.000,2.43,0.001,2.22,0.00%,0.12,4.00,6.20,9,CF
4,63,4,2024-04-01,PHI,,CIN,L 3-6 (10),8-GF(10),1,1,0,0,0,0,0,0,0,1,0,0,.000,.182,.000,.182,0,0,0,0,0,0,.000,1.79,-0.112,1.61,-0.06%,-0.90,0.00,0.00,1,PR DH
5,64,5,2024-04-02,PHI,,CIN,W 9-4,CG,4,4,1,0,0,0,0,0,0,0,0,1,.000,.133,.000,.133,0,0,0,0,0,0,.000,0.50,-0.014,0.44,-0.01%,-0.02,2.00,3.20,8,CF
6,65,6,2024-04-03,PHI,,CIN,L 1-4,GS-7,2,2,0,1,0,0,0,0,0,0,0,1,.067,.176,.067,.243,1,0,0,0,0,0,1.000,0.92,-0.001,0.80,0.00%,0.03,3.00,3.00,9,CF
7,66,7,2024-04-05,PHI,@,WSN,W 4-0,CG,4,3,0,0,0,0,0,0,0,0,1,1,.056,.190,.056,.246,0,0,0,0,0,0,.000,0.75,-0.048,0.70,-0.03%,-0.43,2.00,3.00,9,CF
8,67,8,2024-04-06,PHI,@,WSN,W 5-2,CG,4,4,0,0,0,0,0,0,0,0,0,1,.045,.160,.045,.205,0,0,0,0,0,0,.000,0.71,-0.140,0.71,-0.08%,-2.59,0.00,0.00,9,CF
9,68,10,2024-04-08,PHI,@,STL,W 5-3 (10),CG(10),4,4,0,3,1,0,0,1,0,0,0,0,.154,.241,.192,.434,4,0,0,0,0,0,.750,0.97,0.166,0.89,0.09%,1.64,13.00,15.50,9,CF
10,69,11,2024-04-09,PHI,@,STL,L 0-3,GS-7,2,1,0,0,0,0,0,0,0,0,0,0,.148,.233,.185,.419,0,1,0,1,0,0,.000,2.08,-0.146,2.07,-0.09%,-1.12,0.00,0.00,9,CF
11,70,12,2024-04-10,PHI,@,STL,W 4-3,CG,4,4,0,1,0,0,0,0,0,0,0,0,.161,.235,.194,.429,1,0,0,0,0,0,.250,0.89,-0.013,0.84,-0.01%,0.02,3.00,3.00,9,CF
12,71,15,2024-04-13,PHI,,PIT,W 4-3,GS-8,3,3,0,1,0,0,0,0,0,0,0,1,.176,.243,.206,.449,1,0,0,0,0,0,.500,0.99,-0.057,0.99,-0.03%,-0.40,3.00,3.00,9,CF
