Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,160,1,2024-03-28,BOS,@,SEA,W 6-4,CG,4,4,0,2,0,0,0,1,0,0,0,1,.500,.500,.500,1.000,2,0,0,0,0,0,.667,0.97,0.026,0.90,0.02%,0.69,8.00,9.50,9,C
2,161,3,2024-03-30,BOS,@,SEA,L 3-4 (10),GS-10,3,3,0,1,0,0,0,0,0,0,0,1,.429,.429,.429,.857,1,0,0,0,0,0,.500,1.03,-0.046,0.97,-0.03%,-0.24,3.00,3.00,9,C
3,162,6,2024-04-02,BOS,@,OAK,W 5-4 (11),GS-10,5,5,0,1,0,0,0,0,0,0,0,3,.333,.333,.333,.667,1,0,0,0,0,0,.500,1.83,-0.196,1.77,-0.11%,-0.73,3.00,3.00,9,C
4,163,9,2024-04-06,BOS,@,LAA,L 1-2,CG,3,3,1,1,1,0,0,0,0,0,0,0,.333,.333,.400,.733,2,0,0,0,0,0,.333,1.28,-0.003,1.41,0.00%,0.23,7.00,9.20,8,C
5,164,11,2024-04-09,BOS,,BAL,L 1-7,8-GF,1,1,0,0,0,0,0,0,0,0,0,1,.313,.313,.375,.688,0,0,0,0,0,0,,0.37,-0.009,0.42,-0.01%,-0.17,0.00,0.00,9,PH C
6,165,12,2024-04-10,BOS,,BAL,L 5-7,GS-9,3,3,0,1,0,0,0,2,0,0,0,1,.316,.316,.368,.684,1,0,0,0,0,0,.500,1.19,0.112,1.28,0.07%,1.08,7.00,10.00,8,C
7,166,13,2024-04-11,BOS,,BAL,L 4-9 (10),8-GF(10),1,1,1,1,0,0,1,1,0,0,0,0,.350,.350,.550,.900,4,0,0,0,0,0,,1.27,0.328,1.39,0.22%,1.00,14.00,18.70,5,PH C 2B
8,167,14,2024-04-12,BOS,,LAA,L 0-7,CG,3,3,0,0,0,0,0,0,0,0,0,1,.304,.304,.478,.783,0,0,0,0,0,0,.000,0.40,-0.033,0.39,-0.02%,-0.65,0.00,0.00,7,C
9,168,16,2024-04-14,BOS,,LAA,W 5-4,CG,4,4,0,2,0,0,0,0,0,1,0,0,.333,.333,.481,.815,2,0,0,0,0,0,.500,0.51,-0.024,0.50,-0.01%,0.35,6.00,6.00,7,C
10,169,18,2024-04-16,BOS,,CLE,L 7-10 (11),CG(11),5,4,1,2,0,0,1,3,0,0,0,1,.355,.344,.581,.924,5,0,0,0,1,0,.333,1.96,0.285,1.91,0.17%,1.66,21.00,28.70,7,C
11,170,19,2024-04-17,BOS,,CLE,W 2-0,CG,3,3,1,2,0,0,1,1,0,0,0,0,.382,.371,.676,1.048,5,0,0,0,0,0,.500,0.67,0.085,0.61,0.05%,0.90,17.00,21.70,6,C
12,171,20,2024-04-18,BOS,,CLE,L 4-5,CG,4,4,0,0,0,0,0,0,0,0,0,1,.342,.333,.605,.939,0,0,0,0,0,0,.000,1.26,-0.127,1.21,-0.07%,-1.23,0.00,0.00,5,DH
13,172,21,2024-04-19,BOS,@,PIT,W 8-1,CG,5,5,0,2,0,0,0,0,0,0,0,2,.349,.341,.581,.922,2,0,0,0,0,0,.667,0.19,0.004,0.17,0.00%,-0.30,6.00,6.00,5,C
14,173,23,2024-04-21,BOS,@,PIT,W 6-1,CG,5,4,1,0,0,0,0,0,0,0,1,3,.319,.327,.532,.858,0,0,0,0,0,0,.000,1.04,-0.099,0.98,-0.06%,-1.49,4.00,6.20,5,C
15,174,24,2024-04-23,BOS,@,CLE,L 1-4,CG,3,3,0,1,0,0,0,0,0,0,0,0,.320,.327,.520,.847,1,0,0,0,0,0,.333,1.79,-0.070,1.80,-0.04%,-0.49,3.00,3.00,7,C 1B
16,175,25,2024-04-24,BOS,@,CLE,W 8-0,CG,5,4,2,4,0,0,2,3,0,0,0,0,.370,.386,.667,1.053,10,0,1,0,0,0,1.000,0.44,0.200,0.43,0.12%,3.68,38.00,49.90,6,C
17,176,26,2024-04-25,BOS,@,CLE,L 4-6,5-GF,1,1,0,0,0,0,0,0,0,0,0,0,.364,.379,.655,1.034,0,0,0,0,0,0,.000,1.24,-0.031,1.32,-0.02%,-0.16,0.00,0.00,5,1B
18,177,27,2024-04-26,BOS,,CHC,L 1-7,CG,4,4,0,1,0,0,0,0,0,0,0,0,.356,.371,.627,.998,1,0,0,0,0,0,.250,1.05,-0.045,0.99,-0.03%,-0.62,3.00,3.00,5,C
19,178,28,2024-04-27,BOS,,CHC,W 17-0,CG,5,4,1,0,0,0,0,0,0,0,0,0,.333,.358,.587,.946,0,0,1,0,0,0,.000,0.25,-0.012,0.23,-0.01%,-0.33,4.00,6.20,5,C 1B
20,179,29,2024-04-28,BOS,,CHC,W 5-4,CG,4,4,0,2,0,0,0,2,0,0,0,0,.343,.366,.582,.948,2,0,0,0,0,0,.500,0.91,0.171,0.88,0.10%,1.53,10.00,13.00,5,C
21,180,31,2024-05-01,BOS,,SFG,W 6-2,CG,4,4,1,3,2,0,0,1,0,0,0,1,.366,.387,.620,1.006,5,0,0,0,0,0,1.000,0.84,0.085,0.85,0.05%,1.56,17.00,21.70,6,C
22,181,32,2024-05-02,BOS,,SFG,L 1-3,CG,4,3,0,0,0,0,0,0,0,0,1,1,.351,.380,.595,.974,0,0,0,0,0,0,.000,1.39,-0.079,1.50,-0.05%,-0.60,2.00,3.00,5,C
23,182,34,2024-05-04,BOS,@,MIN,L 1-3,CG,4,4,0,1,0,0,0,0,0,0,0,2,.346,.373,.577,.950,1,0,0,0,0,0,.500,1.04,-0.060,1.11,-0.04%,-0.29,3.00,3.00,5,C
24,183,37,2024-05-08,BOS,@,ATL,L 0-5,CG,4,4,0,2,1,0,0,0,0,0,0,0,.354,.379,.585,.965,3,0,0,0,0,0,.500,0.67,0.028,0.59,0.02%,0.13,8.00,9.00,2,C
25,184,38,2024-05-10,BOS,,WSN,L 1-5,CG,4,4,1,2,0,0,0,0,0,0,0,0,.360,.385,.581,.966,2,0,0,0,0,0,.500,1.35,-0.094,1.17,-0.05%,-0.67,8.00,9.20,5,C
26,185,40,2024-05-12,BOS,,WSN,W 3-2,CG,4,3,0,0,0,0,0,0,0,0,1,1,.348,.379,.562,.941,0,0,0,0,0,0,.000,0.75,-0.027,0.60,-0.01%,-0.60,2.00,3.00,5,C
