Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,871,1,2024-03-28,SFG,@,SDP,L 4-6,CG,4,3,0,0,0,0,0,0,0,0,1,1,.000,.250,.000,.250,0,0,0,0,0,0,.000,1.03,-0.012,1.04,-0.01%,-0.34,2.00,3.00,2,DH
2,872,2,2024-03-29,SFG,@,SDP,W 8-3,CG,5,4,2,1,1,0,0,0,0,0,1,0,.143,.333,.286,.619,2,2,0,0,0,0,.250,0.51,-0.069,0.49,-0.04%,-0.51,11.00,15.40,2,DH
3,873,3,2024-03-30,SFG,@,SDP,W 9-6,CG,5,5,1,1,0,0,0,0,0,0,0,2,.167,.286,.250,.536,1,0,0,0,0,0,.333,0.42,-0.043,0.44,-0.03%,-0.67,5.00,6.20,2,DH
4,874,4,2024-03-31,SFG,@,SDP,L 4-13,GS-8,4,3,1,0,0,0,0,0,0,0,1,1,.133,.278,.200,.478,0,0,0,0,0,0,.000,0.43,-0.040,0.46,-0.03%,-0.65,4.00,6.20,2,DH
5,875,5,2024-04-01,SFG,@,LAD,L 3-8,CG,5,3,0,1,0,0,0,1,0,0,1,1,.167,.304,.222,.527,1,0,0,0,1,0,.333,0.85,-0.033,0.88,-0.02%,0.00,7.00,9.50,3,DH
6,876,6,2024-04-02,SFG,@,LAD,L 4-5,GS-8,4,3,1,2,0,0,1,1,0,0,1,0,.238,.370,.429,.799,5,0,0,0,0,0,.500,1.22,0.168,1.22,0.10%,1.33,19.00,24.70,3,DH
7,877,7,2024-04-03,SFG,@,LAD,L 4-5,CG,4,4,2,2,1,0,1,1,0,0,0,1,.280,.387,.600,.987,6,0,0,0,0,0,.500,0.98,0.121,0.95,0.07%,1.42,21.00,27.90,3,DH
8,878,8,2024-04-05,SFG,,SDP,W 3-2,CG,4,4,0,0,0,0,0,0,0,0,0,2,.241,.343,.517,.860,0,0,0,0,0,0,.000,1.34,-0.126,1.20,-0.07%,-0.82,0.00,0.00,3,DH
9,879,9,2024-04-06,SFG,,SDP,L 0-4,CG,4,4,0,0,0,0,0,0,0,0,0,0,.212,.308,.455,.762,0,0,0,0,0,0,.000,0.65,-0.067,0.62,-0.04%,-1.03,0.00,0.00,3,DH
10,880,10,2024-04-07,SFG,,SDP,W 3-2,CG,4,4,1,2,1,0,0,0,0,0,0,0,.243,.326,.486,.812,3,0,0,0,0,0,.500,2.22,0.159,1.93,0.08%,0.74,10.00,12.20,3,DH
