Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,139,1,2024-03-28,COL,@,ARI,L 1-16,CG,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,.000,0.48,-0.040,0.48,-0.02%,-1.05,0.00,0.00,8,DH
2,140,2,2024-03-29,COL,@,ARI,L 3-7,CG,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,.000,0.32,-0.025,0.31,-0.02%,-0.38,0.00,0.00,8,1B
3,141,3,2024-03-30,COL,@,ARI,W 9-4,CG,4,1,2,1,0,0,0,0,0,0,3,0,.143,.400,.143,.543,1,0,0,0,0,0,1.000,0.56,0.093,0.52,0.05%,1.20,13.00,18.40,8,1B
4,142,4,2024-03-31,COL,@,ARI,L 1-5,CG,4,4,0,1,0,0,0,0,0,0,0,1,.182,.357,.182,.539,1,1,0,0,0,0,.333,1.35,-0.107,1.31,-0.06%,-1.16,3.00,3.00,3,DH
5,143,5,2024-04-01,COL,@,CHC,L 0-5,CG,3,3,0,0,0,0,0,0,0,0,0,0,.143,.294,.143,.437,0,0,0,0,0,0,.000,1.34,-0.105,1.14,-0.05%,-0.96,0.00,0.00,8,DH
6,144,8,2024-04-05,COL,,TBR,W 10-7,CG,4,4,0,1,0,0,0,0,0,0,0,0,.167,.286,.167,.452,1,0,0,0,0,0,.250,0.76,-0.054,0.54,-0.02%,-0.94,3.00,3.00,8,DH
7,145,9,2024-04-06,COL,,TBR,L 6-8,GS-7,4,4,0,1,0,0,0,0,0,0,0,0,.182,.280,.182,.462,1,1,0,0,0,0,.250,0.65,-0.098,0.47,-0.04%,-1.92,3.00,3.00,6,1B
8,146,11,2024-04-08,COL,,ARI,W 7-5,GS-8,4,3,0,0,0,0,0,1,0,0,0,1,.160,.241,.160,.401,0,1,0,0,1,0,.000,1.49,-0.131,1.08,-0.06%,-1.51,2.00,3.50,8,1B
9,147,13,2024-04-10,COL,,ARI,L 3-5,GS-8,4,4,0,1,0,0,0,1,0,0,0,2,.172,.242,.172,.415,1,0,0,0,0,0,.500,1.12,0.029,0.77,0.01%,0.45,5.00,6.50,4,1B
10,148,14,2024-04-12,COL,@,TOR,W 12-4,CG,5,5,0,2,1,0,0,0,0,0,0,0,.206,.263,.235,.498,3,1,0,0,0,0,.400,0.50,0.012,0.31,0.01%,-0.47,8.00,9.00,6,1B
11,149,15,2024-04-13,COL,@,TOR,L 3-5,CG,4,4,0,1,0,0,0,0,0,0,0,1,.211,.262,.237,.499,1,0,0,0,0,0,.333,1.29,-0.066,0.84,-0.03%,-0.61,3.00,3.00,8,1B
12,150,16,2024-04-14,COL,@,TOR,L 0-5,CG,3,2,0,1,0,0,0,0,0,0,1,0,.225,.289,.250,.539,1,0,0,0,0,0,.500,0.55,0.044,0.32,0.02%,0.35,5.00,6.00,8,1B
13,151,17,2024-04-15,COL,@,PHI,L 1-2 (10),CG(10),4,4,0,0,0,0,0,0,0,0,0,1,.205,.265,.227,.493,0,0,0,0,0,0,.000,1.70,-0.178,0.98,-0.06%,-0.94,0.00,0.00,6,1B
14,152,18,2024-04-16,COL,@,PHI,L 0-5,CG,3,3,0,1,0,0,0,0,0,0,0,0,.213,.269,.234,.503,1,1,0,0,0,0,.333,0.77,-0.079,0.41,-0.03%,-0.79,3.00,3.00,6,1B
15,153,19,2024-04-17,COL,@,PHI,L 6-7,GS-9,5,4,0,1,0,0,0,1,0,0,0,2,.216,.263,.235,.498,1,0,0,0,1,0,.333,1.00,-0.048,0.51,-0.02%,-1.06,5.00,6.50,5,1B
16,154,20,2024-04-20,COL,,SEA,L 0-7,CG,4,4,0,0,0,0,0,0,0,0,0,0,.200,.246,.218,.464,0,0,0,0,0,0,.000,0.42,-0.046,0.18,-0.01%,-1.23,0.00,0.00,5,1B
17,155,21,2024-04-21 (1),COL,,SEA,W 2-1 (10),10-GF(10),0,0,0,0,0,0,0,0,0,0,0,0,.200,.246,.218,.464,0,,0,0,,,,,,,,,0.00,0.00,8,1B
18,156,22,2024-04-21 (2),COL,,SEA,L 2-10,CG,4,4,0,2,0,0,0,0,0,0,0,0,.220,.262,.237,.499,2,0,0,0,0,0,.500,0.37,-0.022,0.15,-0.01%,-0.28,6.00,6.00,6,DH
19,157,23,2024-04-22,COL,,SDP,L 1-3,CG,3,3,0,0,0,0,0,0,0,0,0,1,.210,.250,.226,.476,0,0,0,0,0,0,.000,1.21,-0.095,0.50,-0.02%,-0.69,0.00,0.00,5,1B
