Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
17,1216,21,2020-08-15,LAA,,LAD,L 5-6 (10),CG(10),5,4,1,1,0,0,1,3,1,0,1,1,.304,.359,.710,1.069,4,0,0,0,0,0,1.87,0.003,1.50,0.00%,1.22,3,CF
18,1217,22,2020-08-16,LAA,,LAD,L 3-8,CG,4,4,0,1,0,0,0,0,0,0,0,2,.301,.354,.685,1.039,1,0,0,0,0,0,0.49,-0.028,0.33,-0.01%,-0.54,3,CF
19,1218,23,2020-08-17,LAA,,SFG,W 7-6,CG,4,4,1,1,0,0,1,1,0,0,0,0,.299,.349,.701,1.050,4,0,0,0,0,0,1.62,-0.027,0.91,-0.01%,-0.06,3,CF
20,1219,24,2020-08-18,LAA,,SFG,L 2-8,CG,4,2,1,0,0,0,0,0,0,0,2,0,.291,.356,.684,1.039,0,0,0,0,0,0,0.38,-0.015,0.24,-0.01%,0.80,3,CF
21,1220,25,2020-08-19,LAA,@,SFG,L 2-7,CG,4,4,0,0,0,0,0,0,0,0,0,2,.277,.340,.651,.991,0,0,0,0,0,0,0.96,-0.099,0.54,-0.03%,-1.36,3,CF
22,1221,26,2020-08-20,LAA,@,SFG,L 5-10,CG,5,5,1,2,0,1,0,0,0,0,0,2,.284,.343,.659,1.003,4,0,0,0,0,0,0.41,-0.017,0.18,0.00%,0.79,3,CF
23,1222,27,2020-08-21,LAA,@,OAK,L 3-5,CG,5,4,0,1,0,0,0,2,0,0,0,1,.283,.346,.641,.987,1,0,1,0,0,0,1.42,0.025,0.49,0.01%,0.97,3,CF
24,1223,28,2020-08-22,LAA,@,OAK,W 4-3,CG,5,4,0,1,1,0,0,3,0,0,1,0,.281,.349,.635,.984,2,0,0,0,0,0,0.98,0.185,0.26,0.03%,2.19,3,CF
25,1224,29,2020-08-23,LAA,@,OAK,L 4-5 (10),CG(10),5,4,1,0,0,0,0,0,0,1,1,2,.270,.342,.610,.952,0,0,0,0,0,0,1.82,0.006,0.68,0.00%,-0.93,3,CF
26,1225,30,2020-08-24,LAA,@,HOU,L 4-11,CG,4,3,1,0,0,0,0,0,0,0,1,2,.262,.339,.592,.931,0,0,0,0,0,0,0.95,-0.052,0.38,-0.01%,-0.60,3,CF
27,1226,31,2020-08-25 (1),LAA,@,HOU,L 3-6 (7),CG(7),3,3,0,0,0,0,0,0,0,0,0,1,.255,.331,.575,.906,0,0,0,0,0,0,0.56,-0.044,0.16,-0.01%,-0.54,3,CF
28,1227,32,2020-08-25 (2),LAA,@,HOU,W 12-5 (7),CG(7),5,4,2,1,0,0,0,0,0,0,1,2,.255,.333,.564,.897,1,0,0,0,0,0,0.42,0.013,0.07,0.00%,1.27,1,CF
29,1228,33,2020-08-28,LAA,,SEA,W 3-2,CG,4,3,1,2,0,0,1,1,0,0,1,1,.265,.346,.593,.939,5,0,0,0,0,1,1.27,0.037,0.26,0.01%,0.93,3,CF
30,1229,34,2020-08-29,LAA,,SEA,W 16-3,CG,6,4,4,3,1,0,1,6,0,0,1,0,.282,.360,.632,.993,7,0,0,0,1,0,0.36,0.028,0.09,0.00%,3.98,3,CF
31,1230,35,2020-08-30,LAA,,SEA,L 1-2 (10),CG(10),5,2,0,0,0,0,0,0,0,0,3,0,.277,.369,.622,.991,0,0,0,0,0,2,2.28,0.059,0.59,0.01%,0.20,3,CF
32,1231,36,2020-08-31,LAA,,SEA,L 1-2,CG,4,4,0,0,0,0,0,0,0,0,0,3,.268,.359,.602,.960,0,0,0,0,0,0,2.16,-0.493,0.40,-0.05%,-1.90,2,CF
33,1232,37,2020-09-02,LAA,,SDP,L 4-11,CG,4,4,1,2,0,0,1,2,0,0,0,1,.276,.362,.622,.984,5,0,0,0,0,0,0.53,0.184,0.06,0.01%,2.20,2,CF
34,1233,38,2020-09-03,LAA,,SDP,W 2-0,CG,4,4,0,0,0,0,0,0,0,0,0,1,.267,.353,.603,.956,0,0,0,0,0,0,0.72,-0.074,0.04,0.00%,-1.04,2,CF
35,1234,39,2020-09-04,LAA,,HOU,W 6-5 (11),CG(11),6,3,2,2,0,0,1,2,0,0,3,1,.276,.371,.627,.998,5,0,0,0,0,0,1.28,0.048,0.12,0.00%,2.08,2,CF
36,1235,40,2020-09-05 (1),LAA,,HOU,W 10-9 (7),CG(7),4,3,4,3,2,0,1,2,0,0,1,0,.292,.387,.672,1.058,8,0,0,0,0,0,1.23,0.358,0.18,0.03%,2.62,3,CF
37,1236,41,2020-09-05 (2),LAA,,HOU,W 7-6 (7),CG(7),4,2,2,1,1,0,0,0,0,0,2,0,.295,.395,.676,1.071,2,0,0,0,0,0,1.64,0.115,0.36,0.02%,1.06,3,DH
38,1237,43,2020-09-08,LAA,@,TEX,L 1-7,CG,4,4,0,2,0,0,0,0,0,0,0,1,.301,.398,.671,1.069,2,0,0,0,0,0,0.43,-0.010,0.15,0.00%,0.04,3,CF
39,1238,44,2020-09-09,LAA,@,TEX,L 3-7,CG,5,4,0,0,0,0,0,0,0,0,1,1,.293,.392,.653,1.045,0,0,0,0,0,0,0.76,-0.033,0.18,-0.01%,-0.66,3,CF
40,1239,45,2020-09-10,LAA,@,TEX,W 6-2,CG,5,5,2,2,0,0,1,1,0,0,0,1,.296,.392,.664,1.057,5,0,0,0,0,0,0.49,0.033,0.10,0.00%,-0.30,3,CF
41,1240,46,2020-09-11,LAA,@,COL,L 4-8,CG,4,3,1,2,0,0,0,0,0,0,1,0,.303,.400,.665,1.065,2,0,0,0,0,0,1.51,0.062,0.51,0.01%,0.57,3,CF
42,1241,47,2020-09-12,LAA,@,COL,W 5-2 (11),CG(11),6,4,1,1,1,0,0,0,0,0,2,1,.302,.403,.660,1.064,2,0,0,0,0,0,1.26,0.095,0.30,0.01%,0.48,3,CF
43,1242,48,2020-09-13,LAA,@,COL,W 5-3,CG,5,3,0,0,0,0,0,0,0,0,2,1,.296,.403,.648,1.051,0,0,0,0,0,0,1.42,-0.066,0.37,-0.01%,-0.14,3,CF
44,1243,49,2020-09-15,LAA,,ARI,L 8-9,CG,5,4,0,1,0,0,0,0,0,0,0,1,.295,.403,.639,1.042,1,0,1,0,0,0,1.60,-0.184,0.58,-0.04%,-0.93,3,CF
45,1244,50,2020-09-16,LAA,,ARI,L 6-9,CG,5,4,0,1,1,0,0,1,0,0,1,1,.294,.403,.635,1.038,2,0,0,0,0,0,0.75,0.097,0.14,0.01%,1.66,3,CF
46,1245,51,2020-09-17,LAA,,ARI,W 7-3,CG,4,3,0,1,0,0,0,2,0,0,0,0,.295,.400,.630,1.030,1,0,0,0,1,0,0.61,0.014,0.06,0.00%,0.25,3,CF
47,1246,52,2020-09-18,LAA,,TEX,W 6-2,CG,5,4,1,1,1,0,0,0,0,0,1,0,.294,.400,.627,1.027,2,0,0,0,0,0,0.99,-0.094,0.16,-0.01%,-0.69,3,CF
48,1247,53,2020-09-19,LAA,,TEX,W 4-3,CG,4,4,0,1,0,0,0,1,0,0,0,1,.293,.397,.619,1.016,1,0,0,0,0,0,1.38,-0.031,0.58,-0.01%,-0.16,3,CF
49,1248,54,2020-09-20,LAA,,TEX,L 2-7,CG,4,4,0,1,0,0,0,0,0,0,0,0,.292,.395,.611,1.005,1,0,0,0,0,0,0.76,-0.056,0.35,-0.02%,-0.69,3,CF
50,1249,55,2020-09-21,LAA,,TEX,W 8-5,CG,4,4,0,1,0,1,0,0,0,0,0,2,.291,.392,.614,1.006,3,0,0,0,0,0,0.52,-0.019,0.05,0.00%,0.33,3,CF
51,1250,56,2020-09-22,LAA,@,SDP,W 4-2,CG,5,2,0,0,0,0,0,0,0,0,3,2,.288,.397,.607,1.004,0,0,0,0,0,0,0.80,0.033,0.17,0.00%,0.10,3,CF
52,1251,57,2020-09-23,LAA,@,SDP,W 5-2,CG,5,4,0,0,0,0,0,0,0,0,1,3,.282,.392,.595,.987,0,0,0,0,0,0,0.51,-0.055,0.13,-0.01%,-0.49,3,CF
53,1252,58,2020-09-25,LAA,@,LAD,L 5-9,CG,4,4,1,1,0,0,1,3,0,0,0,0,.281,.390,.603,.993,4,0,0,0,0,0,1.62,0.143,0.24,0.01%,1.33,3,CF
,,,,,,,24-29,,241,199,41,56,9,2,17,46,1,1,35,56,.281,.390,.603,.993,120,1,3,0,4,4,1.02,0.833,0.54,0.39%,19.79,,
