Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,283,1,2025-03-27,DET,@,LAD,L 4-5,CG,4,3,0,1,0,0,0,0,0,0,1,1,.333,.500,.333,.833,1,0,0,0,0,0,.500,2.31,-0.035,2.05,-0.02%,-0.29,5.00,6.00,8,C
2,284,3,2025-03-29,DET,@,LAD,L 3-7,CG,4,4,1,1,0,1,0,0,0,0,0,2,.286,.375,.571,.946,3,0,0,0,0,0,.500,1.14,-0.014,1.00,-0.01%,-0.37,10.00,12.20,8,C
3,285,5,2025-04-01,DET,@,SEA,W 4-1,CG,4,4,0,0,0,0,0,0,0,0,0,1,.182,.250,.364,.614,0,0,0,0,0,0,.000,0.29,-0.028,0.25,-0.02%,-0.70,0.00,0.00,8,C
4,286,6,2025-04-02,DET,@,SEA,L 2-3,GS-9,3,3,0,0,0,0,0,0,0,0,0,1,.143,.200,.286,.486,0,0,0,0,0,0,.000,1.27,-0.093,1.18,-0.05%,-0.63,0.00,0.00,8,C
5,287,8,2025-04-05,DET,,CHW,W 7-2,CG,4,4,0,2,0,0,0,0,0,0,0,0,.222,.263,.333,.596,2,0,0,0,0,0,.500,0.55,-0.023,0.56,-0.01%,0.58,6.00,6.00,7,C
6,288,10,2025-04-07,DET,,NYY,W 6-2,CG,3,0,2,0,0,0,0,0,0,0,3,0,.222,.364,.333,.697,0,0,0,0,0,0,,0.59,0.065,0.62,0.04%,1.47,10.00,15.40,8,C
7,289,49,2025-05-20,DET,@,STL,W 5-4,CG,3,3,0,0,0,0,0,0,0,0,0,0,.190,.320,.286,.606,0,0,0,0,0,0,.000,0.83,-0.063,0.96,-0.04%,-0.58,0.00,0.00,9,C
8,290,52,2025-05-23,DET,,CLE,L 1-3,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,.190,.320,.286,.606,0,,0,0,,,,,,,,,0.00,0.00,4,C
9,291,53,2025-05-24,DET,,CLE,L 5-7 (10),CG(10),4,4,0,0,0,0,0,0,0,0,0,2,.160,.276,.240,.516,0,0,0,0,0,0,.000,0.58,-0.058,0.00,0.00%,-0.89,0.00,0.00,9,C
10,292,57,2025-05-28,DET,,SFG,W 4-3,CG,4,4,1,0,0,0,0,0,0,0,0,2,.138,.242,.207,.449,0,0,0,0,0,0,.000,0.95,-0.031,1.09,-0.02%,-0.59,2.00,3.20,9,C
11,293,60,2025-06-01,DET,@,KCR,W 1-0,CG,3,3,0,0,0,0,0,0,0,0,0,0,.125,.222,.188,.410,0,0,0,0,0,0,.000,0.75,-0.059,0.91,-0.04%,-0.56,0.00,0.00,8,C
12,294,64,2025-06-05,DET,@,CHW,L 2-3 (10),GS-7,2,2,0,0,0,0,0,0,0,0,0,1,.118,.211,.176,.387,0,0,0,0,0,0,.000,0.99,-0.052,1.01,-0.03%,-0.45,0.00,0.00,9,C
13,295,66,2025-06-07,DET,,CHC,L 1-6,CG,3,2,0,1,0,0,0,1,0,0,1,0,.139,.244,.194,.438,1,0,0,0,0,0,.500,0.92,0.099,0.95,0.06%,0.73,7.00,9.50,8,C
14,296,69,2025-06-11,DET,@,BAL,L 1-10,GS-7,2,2,0,0,0,0,0,0,0,0,0,0,.132,.233,.184,.417,0,0,0,0,0,0,.000,0.58,-0.028,0.53,-0.02%,-0.24,0.00,0.00,8,C
15,297,71,2025-06-13,DET,,CIN,W 11-5,CG,5,4,1,2,1,0,0,2,0,0,1,0,.167,.271,.238,.509,3,0,0,0,0,0,.500,0.58,-0.010,0.55,-0.01%,1.41,16.00,22.20,9,C
16,298,72,2025-06-14,DET,,CIN,L 1-11,,,,,,,,,,,,,,.167,.271,.238,.509,,,,,,,,,,,,,,,,P
17,299,76,2025-06-19 (2),DET,,PIT,L 4-8 (10),CG(10),4,3,1,1,1,0,0,0,0,0,1,1,.178,.288,.267,.555,2,0,0,0,0,0,.500,1.12,-0.011,0.98,-0.01%,0.49,9.00,12.20,8,C
18,300,78,2025-06-21,DET,@,TBR,L 3-8,GS-8,3,3,0,1,0,0,0,1,0,0,0,0,.188,.291,.271,.562,1,0,0,0,0,0,.333,0.56,-0.002,0.62,0.00%,0.05,5.00,6.50,9,C
19,301,82,2025-06-26,DET,,ATH,W 8-0,CG,4,2,0,0,0,0,0,1,0,0,1,0,.180,.288,.260,.548,0,0,0,0,1,0,.000,0.39,-0.022,0.39,-0.01%,-0.17,4.00,6.50,8,C
20,302,84,2025-06-28,DET,,MIN,W 10-5,CG,4,2,0,0,0,0,0,0,0,0,1,1,.173,.290,.250,.540,0,0,0,1,0,0,.000,0.75,-0.023,0.81,-0.02%,-0.33,2.00,3.00,9,C
21,303,86,2025-07-02 (1),DET,@,WSN,W 11-2,CG,5,5,1,1,0,0,1,3,0,0,0,3,.175,.284,.298,.582,4,0,0,0,0,0,.000,0.28,0.127,0.24,0.07%,1.34,18.00,25.70,8,C
