Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2016-10-06,CLE,,BOS,W 5-4,ALDS G1,CG,4,4,1,1,0,0,1,1,0,0,0,2,4,0,0,0,0,0,.000,0.80,0.033,12.58,0.24%,0.04,,,3,SS
2,2,2,2016-10-07,CLE,,BOS,W 6-0,ALDS G2,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.31,-0.032,4.88,-0.28%,-1.31,,,3,SS
3,3,3,2016-10-10,CLE,@,BOS,W 4-3,ALDS G3,CG,4,4,0,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,.667,0.62,0.037,6.46,0.22%,0.33,,,3,SS
4,4,4,2016-10-14,CLE,,TOR,W 2-0,ALCS G1,CG,4,4,1,2,0,0,1,2,0,0,0,1,5,0,0,0,0,0,.500,0.78,0.259,20.24,3.78%,1.77,,,3,SS
5,5,5,2016-10-15,CLE,,TOR,W 2-1,ALCS G2,CG,4,4,0,2,0,0,0,1,0,0,0,1,2,0,0,0,0,0,.667,0.77,0.078,20.43,1.15%,0.62,,,3,SS
6,6,6,2016-10-17,CLE,@,TOR,W 4-2,ALCS G3,CG,4,3,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,.000,0.72,-0.061,14.96,-0.75%,-0.50,,,3,SS
7,7,7,2016-10-18,CLE,@,TOR,L 1-5,ALCS G4,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.69,-0.070,6.66,-0.40%,-0.68,,,3,SS
8,8,8,2016-10-19,CLE,@,TOR,W 3-0,ALCS G5,CG,4,4,1,3,1,0,0,0,0,0,0,1,4,0,0,0,0,0,1.000,0.34,0.021,6.10,0.22%,0.64,,,3,SS
9,9,9,2016-10-25,CLE,,CHC,W 6-0,WS G1,CG,4,4,1,3,1,0,0,0,1,1,0,0,4,0,0,0,0,0,.750,0.53,0.012,27.77,0.35%,0.14,,,3,SS
10,10,10,2016-10-26,CLE,,CHC,L 1-5,WS G2,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.67,-0.046,35.18,-1.58%,-0.64,,,3,SS
11,11,11,2016-10-28,CLE,@,CHC,W 1-0,WS G3,CG,4,4,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,.500,1.65,-0.187,103.20,-7.11%,-1.59,,,3,SS
12,12,12,2016-10-29,CLE,@,CHC,W 7-2,WS G4,CG,5,4,1,2,0,0,0,1,0,0,1,1,2,0,0,0,0,0,.667,0.46,0.084,28.25,3.35%,1.19,,,3,SS
13,13,13,2016-10-30,CLE,@,CHC,L 2-3,WS G5,CG,4,4,0,1,0,0,0,1,0,1,0,2,1,0,0,0,0,0,.500,1.43,-0.054,51.84,-1.13%,0.05,,,3,SS
14,14,14,2016-11-01,CLE,,CHC,L 3-9,WS G6,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.45,-0.029,34.93,-1.42%,-0.91,,,3,SS
