Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2015-10-07,CHC,@,PIT,W 4-0,NLWC G1,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.34,-0.026,7.08,-0.36%,-0.86,,,4,1B
2,2,2,2015-10-09,CHC,@,STL,L 0-4,NLDS G1,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,.000,1.53,-0.155,23.94,-1.34%,-0.94,,,4,1B
3,3,3,2015-10-10,CHC,@,STL,W 6-3,NLDS G2,CG,4,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.60,-0.048,9.58,-0.45%,-0.83,,,4,1B
4,4,4,2015-10-12,CHC,,STL,W 8-6,NLDS G3,CG,4,4,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,.000,0.92,-0.042,19.32,-0.54%,-0.17,,,4,1B
5,5,5,2015-10-13,CHC,,STL,W 6-4,NLDS G4,CG,4,4,1,2,0,0,1,1,0,0,0,2,5,0,0,0,0,0,1.000,0.54,0.224,11.96,2.85%,0.82,,,4,1B
6,6,6,2015-10-17,CHC,@,NYM,L 2-4,NLCS G1,CG,4,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.000,1.18,0.057,30.83,0.83%,0.32,,,4,1B
7,7,7,2015-10-18,CHC,@,NYM,L 1-4,NLCS G2,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.62,-0.037,16.48,-0.54%,-0.41,,,4,1B
8,8,8,2015-10-20,CHC,,NYM,L 2-5,NLCS G3,CG,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,0.84,-0.063,17.40,-0.88%,-0.46,,,4,1B
9,9,9,2015-10-21,CHC,,NYM,L 3-8,NLCS G4,CG,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,0.55,0.020,5.24,0.13%,0.20,,,4,1B
10,10,1,2016-10-07,CHC,,SFG,W 1-0,NLDS G1,CG,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.14,-0.085,17.82,-0.75%,-0.66,,,3,2B 1B
11,11,2,2016-10-08,CHC,,SFG,W 5-2,NLDS G2,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.64,-0.062,10.17,-0.56%,-1.27,,,3,1B
12,12,3,2016-10-10,CHC,@,SFG,L 5-6 (13),NLDS G3,CG(13),6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,1.35,-0.204,14.00,-1.27%,-1.55,,,3,1B
13,13,4,2016-10-11,CHC,@,SFG,W 6-5,NLDS G4,CG,4,2,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1.000,1.04,0.103,20.18,1.18%,0.82,,,3,1B
14,14,5,2016-10-15,CHC,,LAD,W 8-4,NLCS G1,CG,5,5,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.52,-0.074,13.68,-1.07%,-1.47,,,3,1B
15,15,6,2016-10-16,CHC,,LAD,L 0-1,NLCS G2,CG,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,1.17,0.006,30.88,0.12%,0.07,,,3,1B
16,16,7,2016-10-18,CHC,@,LAD,L 0-6,NLCS G3,CG,4,3,0,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,.500,0.88,0.059,27.72,1.31%,0.92,,,4,1B
17,17,8,2016-10-19,CHC,@,LAD,W 10-2,NLCS G4,CG,5,5,2,3,0,0,1,3,0,0,0,2,6,0,0,0,0,0,1.000,0.45,0.033,14.48,0.76%,2.40,,,3,1B
18,18,9,2016-10-20,CHC,@,LAD,W 8-4,NLCS G5,CG,5,5,0,2,1,0,0,1,0,0,0,1,3,0,0,0,0,0,.500,0.82,0.064,34.17,1.76%,0.44,,,3,1B
19,19,10,2016-10-22,CHC,,LAD,W 5-0,NLCS G6,CG,4,4,1,2,1,0,1,1,0,0,0,0,6,0,0,0,0,0,.333,0.44,0.140,17.18,3.01%,2.36,,,3,1B
20,20,11,2016-10-25,CHC,@,CLE,L 0-6,WS G1,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.76,-0.080,39.83,-2.32%,-0.81,,,3,1B
21,21,12,2016-10-26,CHC,@,CLE,W 5-1,WS G2,CG,5,3,2,1,1,0,0,1,0,0,2,0,2,0,0,0,0,0,.333,0.59,0.116,31.43,3.93%,0.57,,,3,1B
22,22,13,2016-10-28,CHC,,CLE,L 0-1,WS G3,GS-9,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,1.57,0.067,98.44,3.04%,-0.18,,,3,1B
23,23,14,2016-10-29,CHC,,CLE,L 2-7,WS G4,CG,4,3,0,2,1,0,0,1,1,0,0,1,3,0,1,0,0,0,1.000,0.81,0.179,49.53,6.57%,1.61,,,3,1B
24,24,15,2016-10-30,CHC,,CLE,W 3-2,WS G5,CG,4,3,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,1,.333,0.83,0.051,30.01,1.02%,0.34,,,3,1B
25,25,16,2016-11-01,CHC,@,CLE,W 9-3,WS G6,CG,5,5,3,3,0,0,1,2,0,0,0,0,6,0,0,0,0,0,.500,0.33,0.025,25.46,1.26%,1.33,,,4,1B
26,26,17,2016-11-02,CHC,@,CLE,W 8-7 (10),WS G7,CG(10),5,3,1,1,0,0,0,1,0,0,1,1,1,0,1,0,0,1,.500,1.36,0.125,227.00,13.35%,1.38,,,4,1B
27,27,1,2017-10-06,CHC,@,WSN,W 3-0,NLDS G1,CG,4,4,0,2,1,0,0,2,0,0,0,2,3,0,0,0,0,0,1.000,0.87,0.153,13.64,1.57%,1.58,,,3,1B
28,28,2,2017-10-07,CHC,@,WSN,L 3-6,NLDS G2,CG,4,4,1,1,0,0,1,2,0,0,0,1,4,1,0,0,0,0,.000,0.77,0.096,11.73,0.96%,0.53,,,3,1B
29,29,3,2017-10-09,CHC,,WSN,W 2-1,NLDS G3,CG,4,4,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,.250,1.69,0.123,35.28,1.27%,-0.22,,,3,1B
30,30,4,2017-10-11,CHC,,WSN,L 0-5,NLDS G4,CG,4,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,.000,0.71,-0.032,15.77,-0.44%,-0.69,,,3,1B
31,31,5,2017-10-12,CHC,@,WSN,W 9-8,NLDS G5,CG,5,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,.000,0.86,-0.070,35.75,-1.63%,-0.99,,,3,1B
32,32,6,2017-10-14,CHC,@,LAD,L 2-5,NLCS G1,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,1.13,-0.054,29.58,-0.71%,-0.40,,,3,1B
33,33,7,2017-10-15,CHC,@,LAD,L 1-4,NLCS G2,CG,4,3,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,.000,1.25,-0.020,33.08,-0.28%,-0.43,,,3,1B
34,34,8,2017-10-17,CHC,,LAD,L 1-6,NLCS G3,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.82,-0.011,17.03,-0.11%,-0.40,,,4,1B
35,35,9,2017-10-18,CHC,,LAD,W 3-2,NLCS G4,CG,3,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,,0.61,-0.047,5.88,-0.26%,-0.53,,,4,1B
36,36,10,2017-10-19,CHC,,LAD,L 1-11,NLCS G5,CG,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.34,-0.038,6.13,-0.46%,-0.92,,,4,1B
37,37,1,2018-10-02,CHC,,COL,L 1-2 (13),NLWC G1,GS-8,4,4,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,.250,1.78,-0.178,36.98,-2.37%,-1.32,,,3,1B
38,38,1,2020-09-30,CHC,,MIA,L 1-5,NLWC G1,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.76,-0.078,7.91,-0.48%,-0.87,,,2,1B
39,39,2,2020-10-02,CHC,,MIA,L 0-2,NLWC G2,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,1.45,-0.147,16.03,-0.95%,-1.18,,,2,1B
40,40,1,2021-10-05,NYY,@,BOS,L 2-6,ALWC G1,CG,4,4,1,1,0,0,1,1,0,0,0,2,4,0,0,0,0,0,.000,0.57,0.034,11.88,0.40%,0.44,,,1,1B
41,41,1,2022-10-11,NYY,,CLE,W 4-1,ALDS G1,CG,4,4,1,1,0,0,1,2,0,0,0,1,4,0,0,0,0,0,.000,0.50,0.050,7.87,0.45%,0.73,,,2,1B
42,42,2,2022-10-14,NYY,,CLE,L 2-4 (10),ALDS G2,CG(10),5,3,0,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,.500,0.85,0.061,13.56,0.54%,0.74,,,2,1B
43,43,3,2022-10-15,NYY,@,CLE,L 5-6,ALDS G3,CG,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.45,-0.023,9.41,-0.31%,-0.34,,,3,1B
44,44,4,2022-10-16,NYY,@,CLE,W 4-2,ALDS G4,CG,4,4,0,2,1,0,0,1,0,1,0,1,3,0,0,0,0,0,.667,0.85,0.148,18.92,2.08%,1.35,,,3,1B
45,45,5,2022-10-18,NYY,,CLE,W 5-1,ALDS G5,CG,4,3,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,.500,0.49,0.065,20.31,1.54%,0.77,,,3,1B
46,46,6,2022-10-19,NYY,@,HOU,L 2-4,ALCS G1,CG,4,2,1,1,0,0,1,1,0,0,1,1,4,0,1,0,0,0,,0.48,0.064,12.46,0.94%,1.28,,,3,1B
47,47,7,2022-10-20,NYY,@,HOU,L 2-3,ALCS G2,CG,4,4,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,.000,1.67,-0.132,44.05,-1.97%,-0.63,,,4,1B
48,48,8,2022-10-22,NYY,,HOU,L 0-5,ALCS G3,CG,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,0.61,-0.043,12.66,-0.54%,-0.76,,,1,1B
49,49,9,2022-10-23,NYY,,HOU,L 5-6,ALCS G4,CG,4,3,1,2,1,0,0,2,0,0,0,0,3,0,1,0,0,0,.667,1.45,0.199,14.07,1.12%,2.23,,,3,1B
50,50,5,2024-10-14,NYY,,CLE,W 5-2,ALCS G1,GS-9,4,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.333,0.50,0.016,12.99,0.25%,0.03,5.00,6.00,8,1B
51,51,6,2024-10-15,NYY,,CLE,W 6-3,ALCS G2,CG,4,4,1,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,.667,0.71,0.162,18.64,2.41%,1.28,10.00,12.20,8,1B
52,52,7,2024-10-17,NYY,@,CLE,L 5-7 (10),ALCS G3,8-GF(10),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,3.65,0.011,76.04,0.12%,0.11,2.00,3.00,6,1B
53,53,8,2024-10-18,NYY,@,CLE,W 8-6,ALCS G4,GS-9,4,4,0,2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1.000,0.94,0.069,28.65,1.33%,0.12,6.00,6.00,6,1B
54,54,9,2024-10-19,NYY,@,CLE,W 5-2 (10),ALCS G5,GS-7,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.333,1.63,-0.026,29.97,-0.22%,-0.48,3.00,3.00,6,1B
55,55,10,2024-10-25,NYY,@,LAD,L 3-6 (10),WS G1,CG(10),5,4,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,.500,1.34,-0.006,70.05,-0.16%,0.00,5.00,6.00,6,1B
