Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
141,793,144,2016-09-13,LAA,,SEA,L 0-8,GS-8,3,3,0,0,0,0,0,0,0,0,0,3,.319,.435,.561,.996,0,0,0,0,0,0,0.26,-0.020,0.00,0.00%,-0.55,3,CF
142,794,145,2016-09-14,LAA,,SEA,L 1-2,CG,4,3,0,0,0,0,0,0,0,0,1,0,.317,.434,.558,.992,0,0,0,0,0,0,1.35,-0.098,0.00,0.00%,-0.56,3,CF
143,795,146,2016-09-15,LAA,,TOR,L 2-7,CG,4,2,0,0,0,0,0,0,0,0,2,0,.316,.434,.555,.990,0,0,0,0,0,0,0.54,-0.012,0.00,0.00%,0.05,3,CF
144,796,147,2016-09-16,LAA,,TOR,L 0-5,CG,5,5,0,2,0,0,0,0,0,0,0,1,.317,.434,.554,.988,2,0,0,0,0,0,1.04,-0.052,0.00,0.00%,-0.56,2,CF
145,797,148,2016-09-17,LAA,,TOR,W 6-1,CG,4,4,1,2,0,0,0,1,1,0,0,0,.318,.435,.553,.988,2,0,0,0,0,0,0.51,0.059,0.00,0.00%,1.83,3,CF
146,798,149,2016-09-18,LAA,,TOR,W 4-0,CG,5,3,2,1,1,0,0,0,0,0,2,0,.318,.436,.554,.990,2,0,0,0,0,0,0.50,0.055,0.00,0.00%,0.57,3,CF
147,799,150,2016-09-19,LAA,@,TEX,L 2-3,CG,4,4,0,1,0,1,0,1,0,0,0,0,.318,.435,.556,.990,3,0,0,0,0,0,1.28,0.188,0.00,0.00%,1.30,2,CF
148,800,151,2016-09-20,LAA,@,TEX,L 4-5,CG,5,2,0,1,0,0,0,1,0,0,2,0,.318,.438,.555,.993,1,0,1,0,0,1,2.16,0.196,0.00,0.00%,1.79,2,CF
149,801,152,2016-09-21,LAA,@,TEX,W 5-4,CG,5,4,1,1,0,0,1,3,0,1,1,1,.318,.437,.559,.996,4,0,0,0,0,0,1.17,0.130,0.00,0.00%,1.34,2,CF
150,802,153,2016-09-22,LAA,@,HOU,W 2-0,CG,4,3,1,0,0,0,0,0,0,0,1,3,.316,.436,.556,.992,0,0,0,0,0,0,0.49,-0.008,0.00,0.00%,-0.21,2,CF
151,803,154,2016-09-23,LAA,@,HOU,W 10-6,CG,5,3,2,1,0,0,0,0,1,0,2,0,.316,.437,.554,.992,1,0,0,0,0,0,1.33,0.159,0.00,0.00%,0.85,3,CF
152,804,155,2016-09-24,LAA,@,HOU,W 10-4,CG,5,3,3,2,1,0,0,2,0,0,2,0,.318,.440,.557,.997,3,0,0,0,0,0,1.61,0.272,0.00,0.00%,2.44,3,CF
153,805,156,2016-09-25,LAA,@,HOU,L 1-4,CG,4,4,0,0,0,0,0,0,0,0,0,1,.316,.438,.553,.990,0,1,0,0,0,0,1.32,-0.173,0.00,0.00%,-1.57,2,CF
154,806,157,2016-09-26,LAA,,OAK,W 2-1,CG,4,2,1,2,0,0,1,1,0,0,2,0,.318,.441,.560,1.001,5,0,0,0,0,1,1.79,0.215,0.00,0.00%,1.93,3,CF
155,807,158,2016-09-27,LAA,,OAK,W 8-1,CG,4,3,1,1,0,0,0,1,0,1,1,1,.318,.441,.559,1.000,1,0,0,0,0,0,0.68,0.072,0.00,0.00%,0.29,3,DH
156,808,159,2016-09-28,LAA,,OAK,W 8-6,GS-8,5,4,1,1,0,0,0,0,0,0,0,1,.318,.441,.556,.997,1,0,1,0,0,0,0.48,-0.038,0.00,0.00%,-0.27,2,DH
157,809,160,2016-09-30,LAA,,HOU,W 7-1,CG,4,3,0,0,0,0,0,0,2,0,1,2,.316,.440,.553,.993,0,0,0,0,0,0,0.70,-0.016,0.00,0.00%,-0.88,2,DH
158,810,161,2016-10-01,LAA,,HOU,L 0-3,CG,4,3,0,0,0,0,0,0,0,0,0,1,.314,.439,.550,.989,0,0,1,0,0,0,0.84,-0.025,0.00,0.00%,-0.32,3,DH
159,811,162,2016-10-02,LAA,,HOU,W 8-1,GS-6,4,2,0,1,0,0,0,1,1,0,2,0,.315,.441,.550,.991,1,0,0,0,0,0,0.37,0.028,0.00,0.00%,1.28,3,DH
,,,,,,,73-86,,681,549,123,173,32,5,29,100,30,7,116,137,.315,.441,.550,.991,302,5,11,0,5,12,1.00,6.413,0.36,1.03%,72.88,,
