Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,180,1,2025-03-27,BAL,@,TOR,W 12-2,CG,5,3,1,0,0,0,0,0,0,0,1,1,.000,.400,.000,.400,0,0,1,0,0,0,.000,0.38,0.008,0.37,0.01%,-0.10,6.00,9.20,1,LF
2,181,2,2025-03-28,BAL,@,TOR,L 2-8,CG,4,4,0,0,0,0,0,0,0,0,0,2,.000,.222,.000,.222,0,0,0,0,0,0,.000,0.51,-0.054,0.54,-0.03%,-0.67,0.00,0.00,1,LF
3,182,3,2025-03-29,BAL,@,TOR,W 9-5,CG,5,5,1,1,0,0,1,1,0,0,0,2,.083,.214,.333,.548,4,0,0,0,0,0,.000,0.65,0.037,0.65,0.02%,0.00,14.00,18.70,1,LF
4,183,4,2025-03-30,BAL,@,TOR,L 1-3,GS-9,4,4,0,1,0,0,0,0,0,0,0,1,.125,.222,.313,.535,1,0,0,0,0,0,.333,1.23,-0.055,1.29,-0.04%,-0.32,3.00,3.00,1,LF
5,184,59,2025-06-03,BAL,@,SEA,W 5-1,CG,4,4,1,1,0,0,1,1,0,0,0,0,.150,.227,.450,.677,4,0,0,0,0,0,.000,0.96,0.050,0.18,0.01%,0.24,14.00,18.70,6,CF RF
6,185,60,2025-06-04,BAL,@,SEA,W 3-2,CG,4,3,0,1,0,0,0,0,0,0,1,1,.174,.269,.435,.704,1,0,0,0,0,0,.500,1.20,0.037,0.27,0.01%,0.67,5.00,6.00,6,CF RF
7,186,61,2025-06-05,BAL,@,SEA,W 4-3,7-GF,1,1,0,0,0,0,0,0,0,0,0,1,.167,.259,.417,.676,0,0,0,0,0,0,,0.42,-0.010,0.10,0.00%,-0.14,0.00,0.00,6,RF
8,187,62,2025-06-06,BAL,@,ATH,L 4-5,CG,4,4,0,1,1,0,0,0,0,0,0,1,.179,.258,.429,.687,2,0,0,0,0,0,.333,1.58,-0.009,0.44,0.00%,-0.46,5.00,6.00,6,CF
9,188,63,2025-06-07,BAL,@,ATH,W 7-4,CG,5,5,1,2,0,0,1,1,0,0,0,1,.212,.278,.515,.793,5,0,0,0,0,0,.333,0.92,0.107,0.22,0.02%,-0.19,17.00,21.70,6,CF
10,189,64,2025-06-08,BAL,@,ATH,L 1-5,CG,4,4,0,1,0,0,0,0,0,0,0,1,.216,.275,.486,.761,1,0,0,0,0,0,.333,0.76,-0.069,0.21,-0.01%,-0.79,3.00,3.00,6,CF
11,190,65,2025-06-10,BAL,,DET,L 3-5,CG,4,4,0,0,0,0,0,0,0,0,0,2,.195,.250,.439,.689,0,0,0,0,0,0,.000,1.24,-0.119,0.28,-0.02%,-0.97,0.00,0.00,7,CF
12,191,66,2025-06-11,BAL,,DET,W 10-1,CG,5,5,0,1,0,0,0,0,0,0,0,3,.196,.245,.413,.658,1,0,0,0,0,0,.500,0.58,-0.002,0.11,0.00%,0.01,3.00,3.00,6,LF
13,192,67,2025-06-12,BAL,,DET,L 1-4,CG,3,2,0,0,0,0,0,0,0,0,1,1,.188,.250,.396,.646,0,1,0,0,0,0,.000,1.28,-0.042,0.24,-0.01%,-0.60,2.00,3.00,9,CF
14,193,71,2025-06-16,BAL,@,TBR,L 1-7,CG,3,3,0,0,0,0,0,0,0,0,0,3,.176,.236,.373,.609,0,0,0,0,0,0,,0.38,-0.028,0.12,-0.01%,-0.46,0.00,0.00,8,LF
15,194,72,2025-06-17,BAL,@,TBR,W 5-1,CG,4,4,1,1,0,0,1,1,0,0,0,3,.182,.237,.418,.655,4,0,0,0,0,0,,0.50,0.119,0.13,0.02%,0.46,14.00,18.70,8,CF
16,195,73,2025-06-18,BAL,@,TBR,L 8-12,CG,4,3,1,1,0,0,1,3,1,0,0,0,.190,.254,.466,.719,4,0,1,0,0,0,.000,1.07,0.259,0.34,0.05%,2.17,25.00,34.70,7,LF
17,196,74,2025-06-19,BAL,@,TBR,W 4-1,CG,4,4,1,2,1,0,1,3,0,0,0,0,.210,.269,.532,.801,6,0,0,0,0,0,.333,1.10,0.431,0.29,0.07%,2.97,23.00,31.70,7,LF
18,197,75,2025-06-20,BAL,@,NYY,W 5-3,CG,4,3,1,1,0,0,0,0,0,0,0,2,.215,.282,.523,.805,1,0,1,0,0,0,1.000,1.18,0.020,0.39,0.00%,0.13,7.00,9.20,5,CF
19,198,76,2025-06-21,BAL,@,NYY,L 0-9,CG,3,3,0,0,0,0,0,0,0,0,0,1,.206,.270,.500,.770,0,0,0,0,0,0,.000,0.41,-0.032,0.15,-0.01%,-0.56,0.00,0.00,6,LF
20,199,77,2025-06-22,BAL,@,NYY,L 2-4,CG,4,4,0,1,1,0,0,1,0,0,0,1,.208,.269,.500,.769,2,0,0,0,0,0,.333,1.26,0.018,0.38,0.00%,0.25,7.00,9.50,6,LF
21,200,78,2025-06-23,BAL,,TEX,W 6-0,CG,4,4,0,1,0,0,0,0,0,0,0,0,.211,.268,.487,.755,1,0,0,0,0,0,.250,0.39,-0.022,0.10,0.00%,0.11,3.00,3.00,6,LF
22,201,80,2025-06-25,BAL,,TEX,L 0-7,CG,3,3,0,1,0,0,0,0,0,0,0,1,.215,.271,.481,.752,1,0,0,0,0,0,.500,0.21,-0.010,0.05,0.00%,0.18,3.00,3.00,6,LF
23,202,81,2025-06-27,BAL,,TBR,W 22-8,CG,6,4,4,3,3,0,0,2,0,0,2,0,.241,.308,.530,.838,6,0,0,0,0,0,.750,1.00,0.273,0.20,0.03%,3.36,31.00,43.80,6,LF
24,203,82,2025-06-28,BAL,,TBR,L 3-11,CG,4,3,0,0,0,0,0,0,0,0,0,0,.233,.305,.512,.817,0,0,1,0,0,0,.000,0.21,-0.021,0.05,0.00%,-0.22,2.00,3.00,6,LF
25,204,83,2025-06-29,BAL,,TBR,W 5-1,CG,4,4,0,1,0,0,0,1,0,0,0,1,.233,.303,.500,.803,1,0,0,0,0,0,.333,0.70,0.076,0.13,0.01%,0.18,5.00,6.50,6,LF
26,205,84,2025-06-30,BAL,@,TEX,W 10-6 (11),CG(11),6,6,1,1,0,0,1,1,0,0,0,2,.229,.295,.510,.806,4,0,0,0,0,0,.000,0.69,0.026,0.16,0.00%,-0.57,14.00,18.70,6,LF
27,206,85,2025-07-01,BAL,@,TEX,L 2-10,GS-9,3,3,0,1,0,0,0,0,0,0,0,1,.232,.296,.505,.801,1,0,0,0,0,0,.500,0.69,-0.027,0.19,-0.01%,0.00,3.00,3.00,6,LF
28,207,86,2025-07-02,BAL,@,TEX,L 0-6,CG,4,4,0,1,1,0,0,0,0,0,0,1,.233,.295,.505,.799,2,0,0,0,0,0,.333,0.28,-0.024,0.07,0.00%,-0.49,5.00,6.00,6,LF
29,208,87,2025-07-04,BAL,@,ATL,W 3-2,CG,4,4,0,0,0,0,0,0,0,0,0,2,.224,.284,.486,.770,0,0,0,0,0,0,.000,0.59,-0.059,0.11,-0.01%,-0.74,0.00,0.00,6,LF
30,209,88,2025-07-05,BAL,@,ATL,W 9-6 (10),CG(10),5,5,1,1,0,0,1,2,0,0,0,2,.223,.281,.500,.781,4,0,0,0,0,0,.000,1.21,0.069,0.26,0.01%,0.61,16.00,22.20,7,LF
,,,,,,,16-14,,121,112,14,25,7,0,8,17,1,0,5,37,.223,.281,.500,.781,56,1,4,0,0,0,.254,0.80,0.947,0.27,0.11%,4.08,230.00,305.30,,
