Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
14,14,9,2016-10-19,LAD,,CHC,L 2-10,NLCS G4,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.48,-0.015,15.45,-0.24%,-0.46,6,CF
15,15,10,2016-10-20,LAD,,CHC,L 4-8,NLCS G5,CG,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,0.68,-0.031,28.10,-0.73%,-0.86,8,CF
16,16,11,2016-10-22,LAD,@,CHC,L 0-5,NLCS G6,GS-8,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0.73,-0.035,28.14,-0.76%,-0.40,6,CF
17,17,4,2017-10-14,LAD,,CHC,W 5-2,NLCS G1,8-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,9,LF
18,18,5,2017-10-15,LAD,,CHC,W 4-1,NLCS G2,8-GF,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,2.69,-0.018,71.18,-0.27%,-0.20,4,LF
19,19,6,2017-10-17,LAD,@,CHC,W 6-1,NLCS G3,GS-8,3,3,1,1,1,0,0,0,0,0,0,1,2,0,0,0,0,0,.500,1.06,-0.001,22.08,0.00%,-0.30,8,CF LF
20,20,7,2017-10-18,LAD,@,CHC,L 2-3,NLCS G4,7-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.50,-0.035,14.41,-0.19%,-0.22,9,PH
21,21,8,2017-10-19,LAD,@,CHC,W 11-1,NLCS G5,9-9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0.00,0.000,0.00,0.00%,-0.45,9,PH
22,22,10,2017-10-25,LAD,,HOU,L 6-7 (11),WS G2,GS-8,3,3,1,1,0,0,1,1,0,0,0,2,4,0,0,0,0,0,,0.59,0.121,31.40,4.22%,0.32,6,LF
23,23,11,2017-10-27,LAD,@,HOU,L 3-5,WS G3,CG,3,2,1,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,1.000,0.73,0.045,45.77,1.58%,0.64,8,DH
24,24,12,2017-10-28,LAD,@,HOU,W 6-2,WS G4,CG,4,4,1,1,0,0,1,3,0,0,0,2,4,0,0,0,0,0,.000,1.33,-0.048,85.23,-1.64%,1.85,8,DH
25,25,13,2017-10-29,LAD,@,HOU,L 12-13 (10),WS G5,6-GF(10),3,2,1,1,1,0,0,0,0,0,1,0,2,0,0,0,0,0,.500,1.86,-0.028,153.97,-1.30%,0.36,9,PH CF LF
26,26,14,2017-10-31,LAD,,HOU,W 3-1,WS G6,CG,3,3,1,1,0,0,1,1,0,0,0,1,4,0,0,0,0,0,.000,0.92,0.054,81.74,2.49%,0.55,6,LF
27,27,15,2017-11-01,LAD,,HOU,L 1-5,WS G7,CG,4,4,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,1.28,-0.099,213.75,-10.52%,-1.12,6,LF
28,28,1,2018-10-04,LAD,,ATL,W 6-0,NLDS G1,CG,5,4,2,1,0,0,1,1,0,0,0,1,4,0,1,0,0,0,.000,0.33,0.104,5.14,0.90%,0.27,1,LF
29,29,2,2018-10-05,LAD,,ATL,W 3-0,NLDS G2,CG,4,4,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,.250,0.48,0.034,7.68,0.31%,0.02,1,LF
30,30,3,2018-10-07,LAD,@,ATL,L 5-6,NLDS G3,9-GF,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.000,4.48,0.176,46.45,1.02%,0.54,1,PH
31,31,4,2018-10-08,LAD,@,ATL,W 6-2,NLDS G4,CG,5,5,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,.500,0.98,-0.136,19.00,-1.62%,-1.44,1,LF
32,32,5,2018-10-12,LAD,@,MIL,L 5-6,NLCS G1,7-GF,2,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,.000,0.48,0.012,12.41,0.18%,-0.23,9,LF
33,33,6,2018-10-13,LAD,@,MIL,W 4-3,NLCS G2,7-GF,2,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1.000,2.01,0.151,53.03,2.27%,1.23,6,PH LF
34,34,7,2018-10-15,LAD,,MIL,L 0-4,NLCS G3,GS-8,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,1.27,-0.101,39.70,-2.04%,-0.76,1,LF
35,35,8,2018-10-16,LAD,,MIL,W 2-1 (13),NLCS G4,7-GF(13),3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,2.12,-0.153,64.73,-2.61%,-0.72,9,LF
36,36,9,2018-10-17,LAD,,MIL,W 5-2,NLCS G5,4-7,2,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.000,1.65,0.001,68.44,0.19%,0.03,3,LF
37,37,10,2018-10-19,LAD,@,MIL,L 2-7,NLCS G6,6-GF,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,0.38,0.023,16.68,0.56%,0.03,6,PH LF
38,38,11,2018-10-20,LAD,@,MIL,W 5-1,NLCS G7,GS-3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.87,-0.022,72.50,-1.03%,-0.23,1,LF
39,39,12,2018-10-23,LAD,@,BOS,L 4-8,WS G1,7-GF,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.87,-0.045,45.18,-1.32%,-0.50,9,PH LF
40,40,13,2018-10-24,LAD,@,BOS,L 2-4,WS G2,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.54,-0.015,28.56,-0.43%,-0.11,3,PH LF
41,41,14,2018-10-26,LAD,,BOS,W 3-2 (18),WS G3,GS-15,7,7,1,1,0,0,1,1,0,0,0,3,4,0,0,0,0,0,.000,1.54,-0.127,64.22,-2.97%,-0.32,1,LF
42,42,15,2018-10-27,LAD,,BOS,L 6-9,WS G4,7-8,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0.72,-0.018,44.04,-0.61%,-0.22,9,PH
43,43,16,2018-10-28,LAD,,BOS,L 1-5,WS G5,8-9,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0.70,-0.017,25.35,-0.41%,-0.28,9,PH
44,44,1,2019-10-03,LAD,,WSN,W 6-0,NLDS G1,7-GF,2,1,2,1,0,0,1,1,0,0,1,0,4,0,0,0,0,0,,0.17,0.015,2.66,0.12%,1.26,2,PH RF
45,45,2,2019-10-04,LAD,,WSN,L 2-4,NLDS G2,CG,4,4,0,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,.500,0.99,0.036,15.79,0.38%,0.29,1,RF
46,46,3,2019-10-06,LAD,@,WSN,W 10-4,NLDS G3,GS-6,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,.000,0.88,-0.011,18.48,-0.08%,-0.03,1,RF
47,47,4,2019-10-07,LAD,@,WSN,L 1-6,NLDS G4,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.90,-0.095,17.49,-1.07%,-1.42,1,RF
48,48,5,2019-10-09,LAD,,WSN,L 3-7 (10),NLDS G5,GS-10,4,4,1,2,1,0,0,0,0,0,0,1,3,0,0,0,0,0,.667,0.43,0.050,17.71,1.16%,0.41,1,RF
49,49,2,2020-10-01,LAD,,MIL,W 3-0,NLWC G2,7-8,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,.000,0.31,-0.015,3.02,-0.08%,-0.56,8,PH
50,50,3,2020-10-06,LAD,,SDP,W 5-1,NLDS G1,GS-4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,1.22,-0.030,19.12,-0.26%,-0.31,8,DH
51,51,4,2020-10-07,LAD,,SDP,W 6-5,NLDS G2,6-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.44,-0.012,7.04,-0.10%,-0.11,8,PH
52,52,5,2020-10-08,LAD,@,SDP,W 12-3,NLDS G3,GS-6,3,3,0,2,0,0,0,2,0,0,0,1,2,0,0,0,0,0,1.000,1.22,0.103,12.69,0.69%,1.84,8,DH
53,53,7,2020-10-13,LAD,,ATL,L 7-8,NLCS G2,CG,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.333,0.37,0.000,9.46,0.03%,0.17,8,DH
54,54,8,2020-10-14,LAD,@,ATL,W 15-3,NLCS G3,CG,6,6,1,4,0,0,1,3,0,0,0,0,7,0,0,0,0,0,.600,0.21,0.183,4.38,2.44%,2.92,7,RF LF
55,55,9,2020-10-15,LAD,@,ATL,L 2-10,NLCS G4,GS-7,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,0.76,-0.041,24.15,-0.79%,-0.41,5,LF
56,56,10,2020-10-16,LAD,@,ATL,W 7-3,NLCS G5,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,.000,0.84,-0.084,19.73,-1.13%,-1.53,8,LF DH
57,57,11,2020-10-17,LAD,,ATL,W 3-1,NLCS G6,8-GF,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.000,0.17,0.007,7.54,0.17%,0.27,7,PH LF
58,58,12,2020-10-18,LAD,,ATL,W 4-3,NLCS G7,GS-6,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.500,1.31,0.009,109.45,0.48%,0.13,8,DH
59,59,13,2020-10-20,LAD,,TBR,W 8-3,WS G1,GS-5,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,0.84,-0.049,43.86,-1.42%,-0.61,8,LF
60,60,14,2020-10-21,LAD,,TBR,L 4-6,WS G2,7-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.11,-0.029,58.67,-0.97%,-0.25,8,PH LF
61,61,15,2020-10-23,LAD,@,TBR,W 6-2,WS G3,GS-8,3,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.333,0.43,0.022,26.95,0.89%,0.39,8,LF
62,62,16,2020-10-24,LAD,@,TBR,L 7-8,WS G4,7-GF,2,2,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1.000,2.95,0.287,180.29,10.51%,1.34,7,PH LF
63,63,17,2020-10-25,LAD,@,TBR,W 4-2,WS G5,GS-8,3,2,1,1,0,0,1,1,0,0,1,0,4,0,0,0,0,0,.000,0.65,0.066,53.94,3.49%,0.88,8,LF
64,64,18,2020-10-27,LAD,,TBR,W 3-1,WS G6,7-8,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,1.12,0.006,87.26,0.26%,0.12,8,PH
65,65,1,2021-10-08,ATL,@,MIL,L 1-2,NLDS G1,8-8,1,1,1,1,0,0,1,1,0,0,0,0,4,0,0,0,0,0,,0.52,0.085,8.15,0.75%,1.00,9,PH
66,66,2,2021-10-09,ATL,@,MIL,W 3-0,NLDS G2,7-7,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.000,0.12,0.005,1.92,0.05%,0.13,9,PH
67,67,3,2021-10-11,ATL,,MIL,W 3-0,NLDS G3,5-6,1,1,1,1,0,0,1,3,0,0,0,0,4,0,0,0,0,0,,2.21,0.201,46.23,2.36%,1.99,9,PH
68,68,4,2021-10-12,ATL,,MIL,W 5-4,NLDS G4,CG,4,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,.000,2.27,-0.110,50.21,-1.46%,-0.99,6,RF
69,69,5,2021-10-16,ATL,,LAD,W 3-2,NLCS G1,CG,3,3,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1.000,0.99,-0.048,25.84,-0.71%,-0.37,5,RF
70,70,6,2021-10-17,ATL,,LAD,W 5-4,NLCS G2,CG,4,4,1,1,0,0,1,2,0,0,0,1,4,0,0,0,0,0,.000,1.42,0.100,37.57,1.80%,1.02,5,RF
71,71,7,2021-10-19,ATL,@,LAD,L 5-6,NLCS G3,CG,5,4,1,2,0,0,0,1,0,0,1,1,2,0,0,0,0,0,.667,1.33,0.064,27.63,0.75%,0.95,5,RF
72,72,8,2021-10-20,ATL,@,LAD,W 9-2,NLCS G4,GS-9,5,5,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,.333,0.44,0.032,13.60,0.61%,0.17,7,RF
73,73,9,2021-10-21,ATL,@,LAD,L 2-11,NLCS G5,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.67,-0.052,12.32,-0.57%,-0.60,6,RF
74,74,10,2021-10-23,ATL,,LAD,W 4-2,NLCS G6,GS-9,4,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,.000,0.59,-0.051,22.94,-1.12%,-0.54,6,RF
75,75,11,2021-10-26,ATL,@,HOU,W 6-2,WS G1,GS-9,4,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.250,0.44,0.024,22.71,0.81%,-0.05,8,RF
76,76,12,2021-10-27,ATL,@,HOU,L 2-7,WS G2,CG,4,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,.000,0.72,-0.077,36.96,-2.22%,-1.03,6,RF
77,77,14,2021-10-30,ATL,,HOU,W 3-2,WS G4,GS-8,4,2,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,.000,1.69,-0.051,108.17,-2.16%,-0.24,5,RF
78,78,15,2021-10-31,ATL,,HOU,L 5-9,WS G5,6-7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.23,-0.036,57.90,-1.07%,-0.24,9,PH
79,79,16,2021-11-02,ATL,@,HOU,W 7-0,WS G6,GS-8,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.21,-0.022,18.38,-1.16%,-0.76,6,RF
,,,,,,,45-34,,,218,195,29,50,8,0,12,29,2,0,17,61,94,4,5,1,0,4,.311,0.97,0.354,37.98,0.49%,4.73,,
