Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,1,1,2014-10-03,LAD,,STL,L 9-10,NLDS G1,8-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.36,-0.037,21.32,-0.37%,-0.20,6,PH
2,2,4,2014-10-07,LAD,@,STL,L 2-3,NLDS G4,9-GF,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,3.79,-0.087,84.75,-1.08%,-0.27,9,PH
3,3,1,2015-10-09,LAD,,NYM,L 1-3,NLDS G1,CG,4,4,0,2,1,0,0,0,0,0,0,0,3,0,0,0,0,0,.500,1.16,0.052,18.19,0.44%,0.63,5,3B
4,4,2,2015-10-10,LAD,,NYM,W 5-2,NLDS G2,CG,4,4,1,2,2,0,0,1,0,0,0,1,4,0,0,0,0,0,.667,1.08,0.067,16.42,0.59%,1.15,4,3B
5,5,3,2015-10-12,LAD,@,NYM,L 7-13,NLDS G3,GS-7,4,4,1,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,.667,0.64,0.077,13.46,0.97%,0.38,4,3B
6,6,4,2015-10-13,LAD,@,NYM,W 3-1,NLDS G4,GS-8,4,3,0,1,1,0,0,2,0,0,1,0,2,0,0,0,0,1,.333,0.95,0.164,21.23,2.39%,1.64,4,3B
7,7,5,2015-10-15,LAD,,NYM,L 2-3,NLDS G5,CG,4,4,0,3,2,0,0,1,1,0,0,1,5,0,0,0,0,0,1.000,1.34,0.202,55.75,4.50%,2.07,4,3B
8,8,1,2016-10-07,LAD,@,WSN,W 4-3,NLDS G1,CG,4,3,1,2,0,0,1,2,0,0,0,0,5,0,1,0,0,0,.500,0.79,0.202,12.32,2.03%,2.39,3,3B
9,9,2,2016-10-09,LAD,@,WSN,L 2-5,NLDS G2,CG,5,3,1,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,.667,0.78,0.103,11.93,0.90%,0.96,3,3B
10,10,3,2016-10-10,LAD,,WSN,L 3-8,NLDS G3,CG,4,2,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,.000,1.09,-0.040,22.71,-0.58%,-0.16,2,3B
