Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,330,1,2025-03-27,DET,@,LAD,L 4-5,CG,5,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,.000,1.55,-0.164,1.37,-0.09%,-1.21,0.00,0.00,1,3B
2,331,2,2025-03-28,DET,@,LAD,L 5-8 (10),8-GF(10),2,1,0,0,0,0,0,0,0,0,1,0,.000,.143,.000,.143,0,0,0,0,0,0,.000,3.09,-0.063,2.64,-0.03%,-0.20,2.00,3.00,5,PH 1B
3,332,5,2025-04-01,DET,@,SEA,W 4-1,6-GF,2,2,0,0,0,0,0,0,0,0,0,0,.000,.111,.000,.111,0,0,0,0,0,0,.000,0.26,-0.013,0.23,-0.01%,-0.35,0.00,0.00,4,PH 3B
4,333,6,2025-04-02,DET,@,SEA,L 2-3,8-GF,1,1,0,0,0,0,0,0,0,0,0,0,.000,.100,.000,.100,0,0,0,0,0,0,.000,0.99,-0.025,0.92,-0.01%,-0.09,0.00,0.00,4,PH 3B
5,334,8,2025-04-05,DET,,CHW,W 7-2,CG,4,3,1,1,0,0,0,1,0,0,0,0,.083,.214,.083,.298,1,0,1,0,0,0,.333,0.65,0.104,0.67,0.06%,1.05,9.00,12.70,6,3B
6,335,9,2025-04-06,DET,,CHW,W 4-3,CG,5,4,0,1,0,0,0,1,0,0,1,0,.125,.263,.125,.388,1,1,0,0,0,0,.250,2.90,0.070,2.92,0.04%,-0.43,7.00,9.50,2,3B
7,336,10,2025-04-07,DET,,NYY,W 6-2,GS-7,3,3,1,1,0,0,1,3,0,0,0,0,.158,.273,.316,.589,4,0,0,0,0,0,.000,0.92,0.257,0.96,0.16%,2.23,18.00,25.70,2,3B
8,337,12,2025-04-09,DET,,NYY,L 3-4,GS-8,3,3,0,0,0,0,0,0,0,0,0,1,.136,.240,.273,.513,0,0,0,0,0,0,.000,0.95,-0.074,1.05,-0.05%,-0.60,0.00,0.00,2,3B
9,338,16,2025-04-14,DET,@,MIL,W 9-1,CG,5,5,1,2,1,0,0,2,0,0,0,0,.185,.267,.333,.600,3,0,0,0,0,0,.400,0.41,0.115,0.44,0.08%,1.69,14.00,19.20,3,3B
10,339,17,2025-04-15,DET,@,MIL,L 0-5,6-GF,2,2,0,0,0,0,0,0,0,0,0,0,.172,.250,.310,.560,0,0,0,0,0,0,.000,0.81,-0.031,0.91,-0.02%,-0.43,0.00,0.00,2,PH 3B
11,340,18,2025-04-16,DET,@,MIL,L 1-5,GS-7,3,2,0,0,0,0,0,0,0,0,1,0,.161,.257,.290,.547,0,0,0,0,0,0,.000,0.50,-0.016,0.55,-0.01%,-0.21,2.00,3.00,3,2B 3B
12,341,19,2025-04-17,DET,,KCR,W 6-1,5-GF,2,2,0,0,0,0,0,0,0,0,0,0,.152,.243,.273,.516,0,0,0,0,0,0,.000,0.28,-0.015,0.33,-0.01%,-0.71,0.00,0.00,7,PH 1B
13,342,20,2025-04-18,DET,,KCR,W 7-3,GS-5,2,2,1,1,0,0,1,1,0,0,0,1,.171,.256,.371,.628,4,0,0,0,0,0,,0.95,0.109,1.16,0.08%,0.78,14.00,18.70,4,3B
14,343,21,2025-04-19,DET,,KCR,W 3-1,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,.171,.256,.371,.628,0,,0,0,,,,,,,,,0.00,0.00,6,2B
15,344,25,2025-04-23,DET,,SDP,W 6-0,CG,4,3,0,2,0,0,0,0,1,0,0,0,.211,.302,.395,.697,2,0,1,0,0,0,.667,0.55,0.110,0.62,0.07%,1.27,13.00,15.00,4,3B
16,345,26,2025-04-26 (1),DET,,BAL,W 4-3,7-GF,1,1,0,0,0,0,0,0,0,0,0,0,.205,.295,.385,.680,0,0,0,0,0,0,.000,0.29,-0.007,0.36,-0.01%,-0.15,0.00,0.00,6,PH 3B
17,346,27,2025-04-26 (2),DET,,BAL,W 6-2,7-GF,1,0,0,0,0,0,0,0,0,0,1,0,.205,.311,.385,.696,0,0,0,0,0,0,,0.30,0.001,0.36,0.00%,0.11,2.00,3.00,5,PH 2B
18,347,29,2025-04-28,DET,@,HOU,L 5-8,7-GF,2,2,0,0,0,0,0,0,0,0,0,0,.195,.298,.366,.664,0,0,0,0,0,0,.000,1.23,-0.062,1.55,-0.05%,-0.45,0.00,0.00,6,PH 3B
19,348,30,2025-04-29,DET,@,HOU,L 4-6,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,.190,.292,.357,.649,0,0,0,0,0,0,.000,0.16,-0.004,0.21,0.00%,-0.16,0.00,0.00,9,PH
20,349,31,2025-04-30,DET,@,HOU,W 7-4,8-GF,1,1,0,1,0,0,0,0,0,0,0,0,.209,.306,.372,.678,1,0,0,0,0,0,1.000,0.38,0.013,0.48,0.01%,0.61,3.00,3.00,5,PH 3B
21,350,32,2025-05-01,DET,@,LAA,W 10-4,CG,5,5,2,2,0,0,0,2,1,0,0,0,.229,.315,.375,.690,2,0,0,0,0,0,.400,1.35,0.196,1.70,0.15%,1.56,19.00,25.40,4,3B LF
22,351,34,2025-05-03,DET,@,LAA,L 2-5,9-GF,1,1,1,1,0,0,0,0,0,0,0,0,.245,.327,.388,.715,1,0,0,0,0,0,1.000,0.24,0.009,0.29,0.01%,0.26,5.00,6.20,2,PH
23,352,35,2025-05-04,DET,@,LAA,W 13-1,7-GF,2,1,0,0,0,0,0,0,0,0,1,0,.240,.333,.380,.713,0,0,0,0,0,0,.000,0.00,0.000,0.00,0.00%,0.10,2.00,3.00,2,2B
24,353,37,2025-05-08 (1),DET,@,COL,W 10-2,CG,5,4,1,2,1,0,0,2,0,0,0,1,.259,.339,.407,.746,3,0,0,0,1,0,.500,0.39,0.113,0.47,0.08%,0.72,14.00,19.20,4,2B 3B
25,354,38,2025-05-08 (2),DET,@,COL,W 11-1,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,.259,.339,.407,.746,0,,0,0,,,,,,,,,0.00,0.00,8,SS
