Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,1,1,2020-09-30,STL,@,SDP,W 7-4,NLWC G1,CG,5,3,2,2,1,0,0,0,1,0,2,1,3,0,0,0,0,0,1.000,0.56,0.061,5.79,0.38%,0.94,4,LF
2,2,2,2020-10-01,STL,@,SDP,L 9-11,NLWC G2,CG,5,2,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,.000,1.23,0.011,13.62,0.01%,-0.05,4,LF
3,3,3,2020-10-02,STL,@,SDP,L 0-4,NLWC G3,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,1.53,-0.095,31.93,-1.08%,-0.80,4,CF LF
4,4,1,2021-10-06,STL,@,LAD,L 1-3,NLWC G1,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,1.52,-0.007,31.67,0.01%,-0.18,5,RF
5,5,1,2022-10-07,STL,,PHI,L 3-6,NLWC G1,CG,4,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,.000,0.73,-0.016,7.52,-0.09%,-0.05,6,CF RF
6,6,2,2022-10-08,STL,,PHI,L 0-2,NLWC G2,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,,,,,,,,8,PR
,,,,,,,1-5,,,22,15,3,4,1,0,0,0,1,0,6,4,5,0,1,0,0,0,.364,1.07,-0.046,18.11,-0.77%,-0.13,,
