Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1,1,2019-10-02,TBR,@,OAK,W 5-1,ALWC G1,CG,4,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,.000,0.31,-0.031,6.36,-0.41%,-0.90,,,7,SS
2,2,2,2019-10-04,TBR,@,HOU,L 2-6,ALDS G1,GS-8,2,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.59,-0.031,9.17,-0.27%,-0.38,,,9,SS
3,3,3,2019-10-05,TBR,@,HOU,L 1-3,ALDS G2,CG,3,2,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1.000,1.50,-0.002,23.98,-0.02%,-0.13,,,9,SS
4,4,4,2019-10-07,TBR,,HOU,W 10-3,ALDS G3,CG,4,3,2,3,1,0,1,1,0,0,1,0,7,0,0,0,0,0,1.000,0.13,0.033,1.32,0.21%,1.75,,,9,SS
5,5,5,2019-10-08,TBR,,HOU,W 4-1,ALDS G4,CG,4,3,1,1,0,0,1,1,0,0,1,0,4,0,0,0,0,0,.000,0.31,0.043,5.94,0.46%,0.85,,,9,SS
6,6,6,2019-10-10,TBR,@,HOU,L 1-6,ALDS G5,CG,3,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.51,-0.041,21.25,-0.96%,-0.51,,,9,SS
7,7,1,2020-09-29,TBR,,TOR,W 3-1,ALWC G1,CG,3,2,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,.000,1.05,-0.011,10.86,-0.07%,-0.14,,,5,SS
8,8,2,2020-09-30,TBR,,TOR,W 8-2,ALWC G2,CG,4,4,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,.500,0.63,-0.061,6.09,-0.34%,-0.91,,,7,SS
9,9,3,2020-10-05,TBR,,NYY,L 3-9,ALDS G1,CG,4,4,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,1.000,1.28,-0.112,20.10,-1.09%,-0.57,,,7,SS
10,10,4,2020-10-06,TBR,,NYY,W 7-5,ALDS G2,CG,4,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.000,0.78,-0.049,11.98,-0.41%,-0.03,,,7,SS
11,11,5,2020-10-07,TBR,@,NYY,W 8-4,ALDS G3,CG,4,3,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,.333,0.85,0.092,17.68,1.23%,0.40,,,7,SS
