Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,149,1,2025-03-27,DET,@,LAD,L 4-5,CG,5,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,.000,2.48,-0.374,2.21,-0.20%,-2.52,0.00,0.00,6,1B
2,150,2,2025-03-28,DET,@,LAD,L 5-8 (10),GS-8,3,2,0,0,0,0,0,0,0,0,1,2,.000,.125,.000,.125,0,0,0,0,0,0,,1.11,-0.058,0.94,-0.03%,-0.61,2.00,3.00,5,1B
3,151,3,2025-03-29,DET,@,LAD,L 3-7,CG,4,3,0,0,0,0,0,0,0,0,1,2,.000,.167,.000,.167,0,0,0,0,0,0,.000,0.99,-0.029,0.87,-0.02%,-0.23,2.00,3.00,5,2B
4,152,4,2025-03-31,DET,@,SEA,W 9-6,CG,5,3,2,2,1,0,0,0,0,0,2,0,.154,.353,.231,.584,3,0,0,0,0,0,.667,0.27,0.040,0.23,0.02%,1.17,16.00,21.40,5,2B
5,153,5,2025-04-01,DET,@,SEA,W 4-1,CG,4,3,0,1,0,0,0,1,0,0,1,1,.188,.381,.250,.631,1,0,0,0,0,0,.500,0.53,0.094,0.47,0.05%,0.87,7.00,9.50,5,2B
6,154,6,2025-04-02,DET,@,SEA,L 2-3,CG,4,1,0,0,0,0,0,0,0,0,3,1,.176,.440,.235,.675,0,0,0,0,0,0,,1.41,0.158,1.31,0.09%,0.60,6.00,9.00,5,2B
7,155,7,2025-04-04,DET,,CHW,W 7-4,CG,5,4,1,1,1,0,0,0,0,0,1,1,.190,.433,.286,.719,2,0,0,0,0,0,.333,0.65,-0.003,0.64,0.00%,-0.19,9.00,12.20,5,2B
8,156,8,2025-04-05,DET,,CHW,W 7-2,CG,4,2,1,0,0,0,0,0,0,0,2,0,.174,.441,.261,.702,0,1,0,0,0,0,.000,0.51,-0.069,0.52,-0.04%,-0.81,6.00,9.20,5,2B
9,157,9,2025-04-06,DET,,CHW,W 4-3,8-GF,1,0,0,0,0,0,0,0,0,0,1,0,.174,.457,.261,.718,0,0,0,0,0,0,,2.32,0.079,2.34,0.05%,0.39,2.00,3.00,4,PH 2B
10,158,10,2025-04-07,DET,,NYY,W 6-2,CG,4,4,2,1,0,0,0,0,0,0,0,1,.185,.436,.259,.695,1,0,0,0,0,0,.333,0.43,-0.001,0.45,0.00%,0.21,7.00,9.40,7,2B
11,159,11,2025-04-08,DET,,NYY,W 5-0,CG,4,4,0,1,0,0,0,0,0,0,0,0,.194,.419,.258,.677,1,0,0,0,0,0,.250,0.50,0.050,0.56,0.03%,0.11,3.00,3.00,5,2B
12,160,12,2025-04-09,DET,,NYY,L 3-4,CG,4,4,0,0,0,0,0,0,0,0,0,3,.171,.383,.229,.612,0,0,0,0,0,0,.000,1.12,-0.127,1.23,-0.08%,-1.09,0.00,0.00,6,2B
13,161,13,2025-04-11,DET,@,MIN,W 7-6,CG,5,5,1,2,0,0,0,1,0,0,0,1,.200,.385,.250,.635,2,0,0,0,0,0,.500,1.15,0.174,1.33,0.12%,1.07,10.00,12.70,5,DH
14,162,14,2025-04-12,DET,@,MIN,W 4-0,CG,4,4,0,1,0,0,0,0,0,0,0,0,.205,.375,.250,.625,1,0,0,0,0,0,.250,0.70,-0.017,0.81,-0.01%,-0.22,3.00,3.00,5,2B
15,163,15,2025-04-13,DET,@,MIN,L 1-5,CG,4,4,0,0,0,0,0,0,0,0,0,2,.188,.350,.229,.579,0,0,0,0,0,0,.000,0.87,-0.088,1.03,-0.06%,-0.87,0.00,0.00,5,DH
16,164,16,2025-04-14,DET,@,MIL,W 9-1,8-GF,1,1,0,0,0,0,0,0,0,0,0,1,.184,.344,.224,.569,0,0,0,0,0,0,,0.00,0.000,0.00,0.00%,-0.11,0.00,0.00,2,PH 2B
17,165,17,2025-04-15,DET,@,MIL,L 0-5,GS-7,2,1,0,0,0,0,0,0,0,0,1,0,.180,.349,.220,.569,0,0,0,0,0,0,.000,0.79,0.023,0.88,0.02%,0.22,2.00,3.00,5,DH
18,166,18,2025-04-16,DET,@,MIL,L 1-5,6-GF,2,2,0,1,0,0,0,0,0,0,0,0,.192,.354,.231,.585,1,0,0,0,0,0,.500,0.44,0.019,0.49,0.01%,0.10,3.00,3.00,7,PH 2B
19,167,19,2025-04-17,DET,,KCR,W 6-1,GS-5,2,2,0,0,0,0,0,0,0,0,0,0,.185,.343,.222,.566,0,0,0,0,0,0,.000,0.97,-0.046,1.14,-0.03%,-0.57,0.00,0.00,7,1B
20,168,20,2025-04-18,DET,,KCR,W 7-3,7-GF,2,2,0,0,0,0,0,0,0,0,0,0,.179,.333,.214,.548,0,0,0,0,0,0,.000,0.06,-0.003,0.07,0.00%,-1.02,0.00,0.00,1,PH DH
21,169,21,2025-04-19,DET,,KCR,W 3-1,GS-9,3,3,0,0,0,0,0,0,0,0,0,1,.169,.319,.203,.523,0,0,0,0,0,0,.000,0.67,-0.032,0.84,-0.02%,-0.43,0.00,0.00,6,2B
22,170,22,2025-04-20,DET,,KCR,L 3-4 (10),GS-6,2,2,1,1,0,0,0,0,0,0,0,0,.180,.324,.213,.537,1,0,0,0,0,0,.500,0.95,0.037,1.20,0.03%,0.23,5.00,6.20,7,DH
23,171,23,2025-04-21,DET,,SDP,W 6-4,GS-6,3,2,0,1,0,0,0,1,0,0,1,1,.190,.338,.222,.560,1,0,0,0,0,0,1.000,0.80,0.100,0.89,0.07%,0.67,7.00,9.50,5,DH
24,172,24,2025-04-22,DET,,SDP,L 0-2,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,.188,.333,.219,.552,0,0,0,0,0,0,.000,0.55,-0.014,0.66,-0.01%,-0.10,0.00,0.00,5,PH
25,173,27,2025-04-26 (2),DET,,BAL,W 6-2,GS-7,3,2,0,0,0,0,0,0,0,0,1,0,.182,.333,.212,.545,0,0,0,0,0,0,.000,0.77,-0.030,0.93,-0.02%,-0.25,2.00,3.00,5,2B
26,174,29,2025-04-28,DET,@,HOU,L 5-8,GS-6,2,2,0,0,0,0,0,0,0,0,0,1,.176,.325,.206,.531,0,0,0,0,0,0,.000,0.54,-0.027,0.68,-0.02%,-0.33,0.00,0.00,3,DH
27,175,30,2025-04-29,DET,@,HOU,L 4-6,GS-6,2,2,0,0,0,0,0,0,0,0,0,1,.171,.318,.200,.518,0,0,0,0,0,0,.000,1.47,-0.071,1.88,-0.06%,-0.78,0.00,0.00,6,DH
28,176,31,2025-04-30,DET,@,HOU,W 7-4,GS-8,3,2,2,1,0,0,1,2,0,0,1,0,.181,.330,.250,.580,4,0,0,0,0,0,.000,1.01,0.195,1.29,0.15%,1.73,20.00,28.40,5,1B
29,177,32,2025-05-01,DET,@,LAA,W 10-4,8-GF,1,0,2,0,0,0,0,0,0,0,1,0,.181,.337,.250,.587,0,0,0,0,0,0,,0.15,0.005,0.19,0.00%,0.38,6.00,9.40,2,PR 2B
30,178,33,2025-05-02,DET,@,LAA,W 9-1,CG,5,5,1,1,0,0,1,1,0,0,0,2,.182,.330,.286,.616,4,0,0,0,0,0,.000,0.70,0.018,0.87,0.01%,0.36,14.00,18.70,5,2B
31,179,34,2025-05-03,DET,@,LAA,L 2-5,CG,4,4,0,0,0,0,0,0,0,0,0,0,.173,.316,.272,.588,0,0,0,0,0,0,.000,0.80,-0.077,0.97,-0.06%,-1.11,0.00,0.00,5,DH
32,180,35,2025-05-04,DET,@,LAA,W 13-1,CG,5,3,3,2,0,0,1,2,0,0,2,1,.190,.340,.321,.661,5,0,0,0,0,0,1.000,0.44,0.169,0.55,0.13%,2.63,27.00,37.60,6,1B
