Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,1467,1,2025-03-27,MIL,@,NYY,L 2-4,CG,5,4,0,0,0,0,0,0,0,0,1,2,.000,.200,.000,.200,0,0,0,0,0,0,.000,1.63,-0.125,1.45,-0.07%,-0.90,2.00,3.00,2,DH
2,1468,2,2025-03-29,MIL,@,NYY,L 9-20,GS-8,4,3,0,1,0,0,0,1,1,0,1,1,.143,.333,.143,.476,1,0,0,0,0,0,.500,0.88,0.131,0.76,0.07%,1.91,12.00,15.50,2,DH
3,1469,3,2025-03-30,MIL,@,NYY,L 3-12,GS-8,3,3,0,0,0,0,0,0,0,0,0,1,.100,.250,.100,.350,0,0,0,0,0,0,.000,0.85,-0.066,0.67,-0.03%,-0.62,0.00,0.00,3,DH
4,1470,4,2025-03-31,MIL,,KCR,L 1-11,CG,4,3,0,0,0,0,0,0,0,0,0,1,.077,.250,.077,.327,0,0,1,0,0,0,.000,0.54,-0.018,0.42,-0.01%,-0.53,2.00,3.00,2,LF
5,1471,5,2025-04-01,MIL,,KCR,W 5-0,CG,4,3,2,1,0,0,1,2,1,0,1,0,.125,.300,.313,.613,4,0,0,0,0,0,.000,0.84,0.045,0.62,0.02%,1.52,25.00,34.40,3,LF
6,1472,6,2025-04-02,MIL,,KCR,W 3-2 (11),7-GF(11),2,1,0,0,0,0,0,0,0,0,1,1,.118,.318,.294,.612,0,0,0,0,0,1,,2.90,-0.083,2.19,-0.04%,-0.13,2.00,3.00,3,PH DH
7,1473,7,2025-04-03,MIL,,CIN,W 1-0,CG,4,3,0,0,0,0,0,0,0,0,1,2,.100,.308,.250,.558,0,0,0,0,0,0,.000,0.70,-0.067,0.62,-0.04%,-0.56,2.00,3.00,2,DH
8,1474,8,2025-04-04,MIL,,CIN,W 3-2,CG,4,4,0,0,0,0,0,0,0,0,0,2,.083,.267,.208,.475,0,0,0,0,0,0,.000,0.41,-0.041,0.37,-0.02%,-0.65,0.00,0.00,3,DH
9,1475,9,2025-04-05,MIL,,CIN,L 7-11,CG,5,4,1,1,0,0,0,1,0,0,1,1,.107,.286,.214,.500,1,0,0,0,0,0,.333,0.67,-0.003,0.63,0.00%,0.56,9.00,12.70,3,DH
10,1476,10,2025-04-06,MIL,,CIN,W 8-2,CG,4,4,0,1,0,0,0,1,0,0,0,0,.125,.282,.219,.501,1,0,0,0,0,0,.250,0.44,0.076,0.40,0.04%,0.41,5.00,6.50,3,DH
