Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,1,1,2020-09-29,TOR,@,TBR,L 1-3,ALWC G1,CG,3,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,.333,1.11,0.012,11.48,0.07%,-0.09,8,DH
2,2,1,2022-10-07,TOR,,SEA,L 0-4,ALWC G1,CG,4,4,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,.333,0.66,-0.007,6.88,-0.07%,-0.22,4,C
3,3,2,2022-10-08,TOR,,SEA,L 9-10,ALWC G2,CG,5,4,2,2,1,0,0,0,0,0,1,0,3,0,0,0,0,0,.500,1.05,-0.030,11.67,-0.19%,0.59,4,DH
4,4,1,2023-10-03,TOR,@,MIN,L 1-3,ALWC G1,CG,4,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,.000,0.97,-0.025,10.07,-0.15%,-0.17,6,C
5,5,2,2023-10-04,TOR,@,MIN,L 0-2,ALWC G2,CG,4,4,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,.667,1.30,0.023,12.70,0.16%,0.29,6,C
,,,,,,,0-5,,,20,17,2,6,1,0,0,0,0,0,2,2,7,0,1,0,0,0,.400,1.02,-0.027,10.56,-0.18%,0.41,,
