Rk,Gcar,Gtm,Date,Team,,Opp,Result,Series,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,1,1,2017-10-03,MIN,@,NYY,L 4-8,ALWC G1,GS-4,2,2,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,.000,1.93,-0.043,40.14,-0.57%,-0.82,7,CF
2,2,1,2020-09-29,MIN,,HOU,L 1-4,ALWC G1,CG,4,4,0,1,0,0,0,0,1,0,0,3,1,0,0,0,0,0,1.000,1.18,-0.073,12.20,-0.43%,-0.58,2,CF
3,3,2,2020-09-30,MIN,,HOU,L 1-3,ALWC G2,8-GF,0,0,0,0,0,0,0,0,0,1,0,0,0,,0,0,,,,2.44,-0.070,27.07,-0.50%,-0.24,3,PR DH
4,4,6,2023-10-11,MIN,,HOU,L 2-3,ALDS G4,8-9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.000,1.88,-0.047,36.79,-0.59%,-0.17,9,PH
,,,,,,,0-4,,,7,7,0,1,0,0,0,1,2,1,0,4,1,0,0,0,0,0,.333,1.60,-0.233,29.05,-2.09%,-1.81,,
