Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,BOP,Pos
1,20,1,2021-04-01,SEA,,SFG,W 8-7 (10),CG(10),5,1,0,0,0,0,0,1,0,0,3,0,.000,.800,.000,.800,0,0,1,0,0,0,.000,1.65,0.058,1.51,0.03%,1.19,7,LF
2,21,2,2021-04-02,SEA,,SFG,L 3-6,CG,4,3,1,1,1,0,0,0,0,0,1,1,.250,.667,.500,1.167,2,0,0,0,0,0,.500,0.55,0.017,0.54,0.01%,0.34,7,LF
3,22,3,2021-04-03,SEA,,SFG,W 4-0,CG,4,2,0,0,0,0,0,0,0,0,2,1,.167,.615,.333,.949,0,0,0,0,0,0,.000,0.41,-0.002,0.37,0.00%,0.34,7,RF
4,23,4,2021-04-05,SEA,,CHW,L 0-6,CG,4,2,0,0,0,0,0,0,0,0,2,1,.125,.588,.250,.838,0,0,0,0,0,0,.000,0.68,0.045,0.66,0.03%,0.39,7,LF
5,24,5,2021-04-06,SEA,,CHW,L 4-10,GS-6,2,2,1,0,0,0,0,0,1,0,0,0,.100,.526,.200,.726,0,0,0,0,0,0,.000,1.41,-0.056,1.32,-0.03%,-0.49,8,LF
6,25,55,2021-05-31,SEA,,OAK,W 6-5 (10),CG(10),5,3,0,2,1,0,0,0,0,0,2,0,.231,.583,.385,.968,3,0,0,0,0,1,.667,1.57,0.123,2.10,0.10%,1.02,6,RF
7,26,56,2021-06-01,SEA,,OAK,L 6-12,CG,5,4,1,0,0,0,0,0,0,0,1,4,.176,.517,.294,.811,0,0,0,0,0,0,,0.67,-0.071,0.92,-0.06%,-1.12,5,RF
8,27,57,2021-06-02,SEA,,OAK,L 0-6,CG,3,1,0,0,0,0,0,0,0,0,2,0,.167,.531,.278,.809,0,0,0,0,0,0,.000,0.58,0.004,0.72,0.00%,-0.32,9,LF
9,28,58,2021-06-03,SEA,@,LAA,W 6-2,CG,4,2,2,1,0,0,1,3,1,0,2,0,.200,.556,.450,1.006,4,0,0,0,0,0,.000,1.07,0.249,1.02,0.14%,2.06,8,DH
10,29,59,2021-06-04,SEA,@,LAA,L 2-3,CG,4,4,0,0,0,0,0,0,0,0,0,2,.167,.500,.375,.875,0,0,0,0,0,0,.000,1.74,-0.185,1.84,-0.12%,-1.13,5,RF
11,30,60,2021-06-05,SEA,@,LAA,L 5-12,CG,4,4,1,1,0,0,1,4,0,0,0,1,.179,.477,.464,.942,4,0,0,0,0,0,.000,1.27,0.191,1.20,0.11%,2.13,6,DH
12,31,61,2021-06-06,SEA,@,LAA,W 9-5,9-GF,2,1,1,1,0,0,0,1,0,0,1,0,.207,.500,.483,.983,1,0,0,0,0,0,1.000,0.19,0.013,0.16,0.01%,1.39,6,PH DH
13,32,62,2021-06-08,SEA,@,DET,L 3-5,8-8,1,1,0,1,0,0,0,0,0,0,0,0,.233,.511,.500,1.011,1,0,0,0,0,0,1.000,1.77,0.081,1.61,0.04%,0.85,5,PH
14,33,63,2021-06-09,SEA,@,DET,W 9-6 (11),CG(11),5,5,1,2,0,0,0,1,1,0,0,2,.257,.500,.486,.986,2,0,0,0,0,0,.667,2.28,0.046,1.70,0.02%,-0.28,5,LF
15,34,64,2021-06-10,SEA,@,DET,L 3-8,CG,4,3,1,1,0,0,0,0,1,0,1,0,.263,.500,.474,.974,1,0,0,0,0,0,.333,1.02,0.030,0.76,0.01%,0.54,5,LF
16,35,65,2021-06-11,SEA,@,CLE,L 0-7,CG,3,2,0,0,0,0,0,0,0,0,1,0,.250,.492,.450,.942,0,0,0,0,0,0,.000,0.67,0.020,0.53,0.01%,0.00,5,LF
17,36,66,2021-06-12,SEA,@,CLE,L 4-5 (10),CG(10),5,4,1,1,0,0,1,2,0,0,1,1,.250,.484,.500,.984,4,1,0,0,0,0,.000,0.80,0.146,0.56,0.06%,0.70,5,LF
18,37,67,2021-06-13,SEA,@,CLE,W 6-2,1-GF,5,5,1,1,0,0,1,2,0,0,0,2,.245,.464,.531,.994,4,0,0,0,0,0,.000,0.70,0.019,0.43,0.01%,0.32,2,PH RF LF
19,38,68,2021-06-14,SEA,,MIN,W 4-3,CG,4,2,1,2,0,0,0,1,0,1,2,0,.275,.493,.549,1.042,2,0,0,0,0,0,1.000,1.31,0.137,0.79,0.05%,1.24,2,LF DH
20,39,69,2021-06-15,SEA,,MIN,W 10-0,CG,5,4,1,1,0,0,0,1,0,0,1,2,.273,.487,.527,1.014,1,0,0,0,0,0,.500,0.22,-0.007,0.14,0.00%,1.37,2,CF
21,40,70,2021-06-16,SEA,,MIN,L 2-7,CG,4,4,0,0,0,0,0,0,0,0,0,2,.254,.463,.492,.955,0,0,0,0,0,0,.000,0.65,-0.061,0.45,-0.03%,-0.85,2,LF
