Rk,Gcar,Gtm,Date,Team,,Opp,Result,Inngs,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,IBB,BAbip,aLI,WPA,acLI,cWPA,RE24,DFS(DK),DFS(FD),BOP,Pos
1,223,1,2024-03-28,ARI,,COL,W 16-1,8-GF,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,0,0,,,,,,,,,0.00,0.00,3,LF
2,224,4,2024-03-31,ARI,,COL,W 5-1,4-GF,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,.000,0.15,-0.008,0.15,-0.01%,-0.21,0.00,0.00,7,RF
3,225,5,2024-04-01,ARI,,NYY,L 2-5,GS-9,3,3,1,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,0,0,0,0,0,.500,1.03,0.092,0.99,0.05%,1.06,5.00,6.20,8,RF
4,226,6,2024-04-02,ARI,,NYY,W 7-0,CG,4,4,0,2,0,0,0,0,0,1,0,1,.333,.333,.333,.667,2,0,0,0,0,0,.667,0.36,-0.005,0.34,0.00%,-0.31,6.00,6.00,8,RF
5,227,7,2024-04-03,ARI,,NYY,L 5-6 (11),10-11,0,0,1,0,0,0,0,0,0,0,0,0,.333,.333,.333,.667,0,,0,0,,,,4.91,0.131,4.82,0.08%,0.26,2.00,3.20,9,PR
6,228,8,2024-04-05,ARI,@,ATL,L 5-6 (10),CG(10),5,4,0,1,1,0,0,1,0,0,1,1,.308,.357,.385,.742,2,0,0,0,0,0,.333,1.58,-0.015,1.54,-0.01%,0.77,9.00,12.50,9,RF
7,229,9,2024-04-06,ARI,@,ATL,L 8-9,CG,4,4,1,2,1,0,0,2,0,0,0,0,.353,.389,.471,.859,3,0,0,0,0,0,.500,0.45,0.043,0.43,0.03%,1.58,14.00,19.20,8,RF
8,230,10,2024-04-07,ARI,@,ATL,L 2-5,9-GF,1,1,0,0,0,0,0,0,0,0,0,0,.333,.368,.444,.813,0,0,0,0,0,0,.000,0.40,-0.012,0.37,-0.01%,-0.23,0.00,0.00,6,PH
9,231,11,2024-04-08,ARI,@,COL,L 5-7,8-GF,0,0,0,0,0,0,0,0,0,0,0,0,.333,.368,.444,.813,0,,0,0,,,,,,,,,0.00,0.00,7,RF
10,232,12,2024-04-09,ARI,@,COL,W 3-2,CG,4,4,0,0,0,0,0,0,0,0,0,1,.273,.304,.364,.668,0,0,0,0,0,0,.000,1.02,-0.106,0.89,-0.06%,-1.15,0.00,0.00,8,LF
11,233,13,2024-04-10,ARI,@,COL,W 5-3,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,.273,.304,.364,.668,0,,0,0,,,,,,,,,0.00,0.00,6,RF
12,234,14,2024-04-12,ARI,,STL,L 6-9,8-GF,1,1,0,0,0,0,0,0,0,0,0,1,.261,.292,.348,.640,0,0,0,0,0,0,,0.32,-0.008,0.30,-0.01%,-0.11,0.00,0.00,7,PH RF
13,235,15,2024-04-13,ARI,,STL,W 4-2,CG,3,3,0,0,0,0,0,0,0,0,0,2,.231,.259,.308,.567,0,0,0,0,0,0,.000,0.40,-0.035,0.36,-0.02%,-0.66,0.00,0.00,9,RF
14,236,16,2024-04-14,ARI,,STL,W 5-0,CG,3,3,1,2,1,0,0,1,1,0,0,1,.276,.300,.379,.679,3,0,0,0,0,0,1.000,0.56,0.076,0.51,0.04%,1.04,17.00,21.70,7,RF
15,237,17,2024-04-15,ARI,,CHC,L 2-3 (11),GS-8,2,2,0,1,0,0,0,1,0,0,0,1,.290,.313,.387,.700,1,0,0,0,0,0,1.000,1.36,0.095,1.28,0.05%,0.90,5.00,6.50,8,RF
16,238,18,2024-04-16,ARI,,CHC,W 12-11 (10),CG(10),5,5,0,1,0,0,0,0,1,0,0,1,.278,.297,.361,.658,1,0,0,0,0,0,.250,1.38,-0.171,1.30,-0.10%,-0.68,8.00,9.00,8,RF
17,239,20,2024-04-18,ARI,@,SFG,L 0-5,CG,3,3,0,0,0,0,0,0,0,0,0,0,.256,.275,.333,.608,0,0,0,0,0,0,.000,1.49,-0.118,1.41,-0.07%,-0.66,0.00,0.00,9,LF
18,240,21,2024-04-19,ARI,@,SFG,W 17-1,8-GF,1,1,2,1,0,0,0,0,0,0,0,0,.275,.293,.350,.643,1,0,0,0,0,0,1.000,0.00,0.000,0.00,0.00%,0.60,7.00,9.40,3,PR LF
19,241,23,2024-04-21,ARI,@,SFG,W 5-3,CG,4,3,1,1,0,0,0,1,0,0,0,1,.279,.289,.349,.638,1,0,0,0,1,0,.333,1.35,0.044,1.30,0.03%,0.69,7.00,9.70,8,RF
20,242,24,2024-04-22,ARI,@,STL,L 3-5,CG,4,3,0,1,0,0,0,0,0,0,1,0,.283,.306,.348,.654,1,0,0,0,0,0,.333,1.21,0.064,1.15,0.04%,0.26,5.00,6.00,8,RF
21,243,25,2024-04-23,ARI,@,STL,W 14-1,CG,5,4,1,2,0,0,0,0,0,0,1,0,.300,.333,.360,.693,2,0,0,0,0,0,.500,0.20,0.023,0.17,0.01%,0.17,10.00,12.20,9,CF
22,244,26,2024-04-24,ARI,@,STL,L 1-5,CG,4,4,0,2,0,0,0,0,0,0,0,1,.315,.345,.370,.715,2,0,0,0,0,0,.667,0.88,0.027,0.82,0.02%,0.55,6.00,6.00,6,LF
23,245,28,2024-04-27,ARI,@,SEA,L 1-3,CG,4,3,0,1,0,1,0,1,0,0,1,1,.316,.355,.404,.758,3,0,0,0,0,0,.500,1.08,0.021,0.83,0.01%,0.92,12.00,15.50,1,RF
24,246,29,2024-04-28,ARI,@,SEA,W 3-2,CG,4,3,0,0,0,0,0,0,0,0,0,2,.300,.338,.383,.722,0,0,0,1,0,0,.000,1.42,-0.090,1.00,-0.04%,-0.69,0.00,0.00,1,RF
25,247,31,2024-04-30,ARI,,LAD,W 4-3 (10),CG(10),5,3,0,0,0,0,0,0,1,0,1,0,.286,.333,.365,.698,0,0,0,1,0,0,.000,1.52,-0.092,1.29,-0.05%,-0.44,7.00,9.00,1,RF
26,248,32,2024-05-01,ARI,,LAD,L 0-8,CG,5,4,0,1,0,0,0,0,0,0,1,1,.284,.338,.358,.696,1,0,0,0,0,0,.333,0.29,0.022,0.27,0.01%,-0.24,5.00,6.00,1,RF
27,249,34,2024-05-04,ARI,,SDP,L 1-13,CG,4,3,0,1,0,0,0,0,0,0,1,0,.286,.346,.357,.703,1,0,0,0,0,0,.333,0.80,-0.064,0.60,-0.03%,-0.46,5.00,6.00,1,RF LF
28,250,35,2024-05-05,ARI,,SDP,W 11-4,GS-8,4,4,3,3,1,0,0,2,0,0,0,0,.311,.366,.392,.758,4,0,0,0,0,0,.750,0.76,0.175,0.51,0.07%,1.73,21.00,28.60,1,LF
29,251,36,2024-05-07,ARI,@,CIN,W 6-2,GS-7,2,1,1,0,0,0,0,0,0,0,1,0,.307,.369,.387,.756,0,0,0,0,0,0,.000,0.98,0.015,0.66,0.01%,0.14,4.00,6.20,7,RF
30,252,37,2024-05-08,ARI,@,CIN,W 4-3,9-GF,0,0,0,0,0,0,0,0,0,0,0,0,.307,.369,.387,.756,0,,0,0,,,,,,,,,0.00,0.00,8,RF
